qid,label_en,author_string_uuid,author_string,author_string_series_ordinal,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q60192296,Laparoscopic versus open surgery: a systematic review evaluating Cochrane systematic reviews,46D5F63F-D636-45D8-9C95-EE9A35DE5F56,Jamie Romeiser,3,,,,,
Q60192296,Laparoscopic versus open surgery: a systematic review evaluating Cochrane systematic reviews,69129664-B16E-47F0-AA3D-E156C22791EA,A. Laurie W. Shroyer,5,,,,,
Q60192296,Laparoscopic versus open surgery: a systematic review evaluating Cochrane systematic reviews,7147F15A-60B2-4A1D-AC85-E649EC9B12CC,Mark Talamini,4,,,,,
Q60192297,Faculty Use of Author Identifiers and Researcher Networking Tools,60FBF56D-0154-4317-AA13-7CEC99FDAEFF,Clara Y. Tran,1,,,,,
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,C6B78359-88FA-4B2A-A5C4-AFACD20B119F,Ruma Mian,1,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,D9DBAE69-ED8C-49C9-9F14-BCE992EF166E,Philipp Dahm,6,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,E9F7C4FB-07B6-408B-B4A9-60D933A92996,Shahnaz Sultan,5,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,1C5368DD-AC98-4A5F-B1CC-BD93D229BF1C,Jennifer A Lyon,4,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,04BBFB37-F137-4DE2-9E2B-3FCE0BEB1EBF,Joshua A Bodie,2,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192300,Selective serotonin re-uptake inhibitors for premature ejaculation,32C761D6-18D5-42D6-BBA5-3B1F89A1B5D3,Ayman Soubra,3,35c1269682de07ea06910991b8e87c380b6fa5cf,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=PMCID:PMC6483772&resulttype=core&format=json,432cfcae4c654381dfe8a22c833d30aa,2020-05-14T00:00:00Z,11
Q60192301,Entrez Gene,,,,,,,,
Q60549978,Research Data Sharing: Practices and Attitudes of Geophysicists,84817AB5-9AF6-4D99-A967-E10071E7C40B,S. Allard,3,,,,,
Q60549978,Research Data Sharing: Practices and Attitudes of Geophysicists,85045D04-0E6F-4C24-A11B-C889BCEBCEAF,L. Christian,2,,,,,
Q60616979,Internet Resources,,,,,,,,
Q61718081,Introduction to Wikidata: The Wikipedia of Facts,,,,,,,,
Q62124318,"Computational Study of Structural and Electronic Properties of Lead-Free CsMI3 Perovskites (M = Ge, Sn, Pb, Mg, Ca, Sr, and Ba)",8D6CE108-A7B3-45B0-92CA-D30122F0992A,Laura Gagliardi,7,,,,,
Q62124318,"Computational Study of Structural and Electronic Properties of Lead-Free CsMI3 Perovskites (M = Ge, Sn, Pb, Mg, Ca, Sr, and Ba)",10248C89-F22E-4962-8134-EA1880A3E38E,Catherine Clark,2,,,,,
Q62124318,"Computational Study of Structural and Electronic Properties of Lead-Free CsMI3 Perovskites (M = Ge, Sn, Pb, Mg, Ca, Sr, and Ba)",15B06A93-7DCB-42E0-BF47-0E7120E62B3D,Russell J. Holmes,5,,,,,
Q62124318,"Computational Study of Structural and Electronic Properties of Lead-Free CsMI3 Perovskites (M = Ge, Sn, Pb, Mg, Ca, Sr, and Ba)",28685423-EA39-4290-8909-ABBB9416C52C,Hung Q. Pham,3,,,,,
Q63388840,Invasive Organisms Information: A proposed TDWG Task Group,1102469F-990A-4743-8742-54B8FDE37D9F,John Wilson,8,,,,,
Q63388840,Invasive Organisms Information: A proposed TDWG Task Group,AD4FED31-2786-44BC-A920-2F2140CE8A3E,Shyama Pagad,5,,,,,
Q63388840,Invasive Organisms Information: A proposed TDWG Task Group,C3D3294A-9592-4A68-91F6-CA915F97A937,Paula Zermoglio,9,,,,,
Q64094757,Using information literacy to teach medical entrepreneurship and health care economics,7A552479-1AC0-4E71-94FE-F20295AA0AD0,James McCall,4,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q64094757,Using information literacy to teach medical entrepreneurship and health care economics,A210578F-F0E4-4B95-AE75-102FC82647BB,Andrew J DiMeo,5,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q64094757,Using information literacy to teach medical entrepreneurship and health care economics,F32DE743-84F0-4A98-A1E8-B4AE381E55D9,Kelly A Umstead,3,1585480dd04d84a3c5b0b41a06e2f7ad0468461c,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31019384%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,226C5CD8-42FC-45B6-AAC0-57C78888B090,Halima Adamu,5,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,2AE06283-CA92-4FFB-9F77-0C6715A8F349,Mario Schootman,12,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,2C02939E-23BD-46A0-BAFC-2437DE83F07A,Donna J Ingles,13,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,2FC9D502-4ED9-4260-A132-9262E045998C,Archana A Patel,14,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,542015E6-729A-43BC-831E-D0B8ACD2F448,Muktar H Aliyu,1,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,569376FC-9427-4787-AB39-77B7E8B9612C,Umar Sabo,6,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,84C0BA38-B8D3-4703-88D6-14B8069274C4,Hafizu M Yakasai,11,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,8EBBAF27-6ACF-4AA5-B3CE-A91F9E1E5BB7,Auwal S Salihu,4,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,AB144469-6532-453E-AE69-42A1F19AFC93,Juanita Prieto Garcia,7,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,B7ACE258-55E3-4F80-8CB8-63F838E7B48E,Michael R DeBaun,18,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,BACCD545-58E3-458B-BFFE-462BAEA7CA48,Abubakar Yakasai,15,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,D1AD16A9-5D17-4E97-8CB9-C30AE4CB10B1,Shehu U Abdullahi,8,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,D4922D93-D5A8-4513-8222-60D7E27139B3,Aliyu Mande,9,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,D562998D-7C95-40E9-A9F6-99AE4CD12740,Usman J Wudil,17,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,EF16A5CA-8B5C-4916-9B31-EBF32B17DEEA,Aminu T Abdullahi,2,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,F59C6C46-F5CE-450B-AB20-4B9EA2ACC413,Hong Xian,10,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,FED0FD03-745F-48E5-82C6-B2B08A8D4742,Zubairu Iliyasu,3,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q64107659,Bridging the childhood epilepsy treatment gap in northern Nigeria (BRIDGE): Rationale and design of pre-clinical trial studies,0B901BDB-DCC0-4A12-95CB-1C8E7358167C,BRIDGE Advisory Panel,20,15be02f419a8c29a5ba8e1caa9746728866c0e32,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31049462%20AND%20SRC:MED&resulttype=core&format=json,0b6f074f96a2dc28888879ab5ce70cf6,2020-04-24T00:00:00Z,11
Q83886009,Using iPads in the Reading Room,,,,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,23609E6F-2DAA-4066-8E27-56E0039278BE,Joel Sachs,1,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,4ABCDFB5-45B2-40E0-B47E-3FCB1CD3377E,James Macklin,6,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,6C05EF59-22C6-4A7D-A532-1E3AC89A9EBD,Zacchaeus Comspon,7,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,FA3484BD-94A7-4099-B1A2-01B8E5AB7D87,Jocelyn Pender,4,,,,,
Q84497057,Training and hackathon on building biodiversity knowledge graphs,FE7A8BC0-B429-4D6A-8977-CA3AD7BF879B,Beatriz Lujan-Toro,5,,,,,
Q89036071,XQuery for Humanists,,,,,,,,
Q89718518,Digital Humanities and Libraries and Archives in Religious Studies,6882E975-989D-4088-86DA-F16E474A863D,"Richard Manly Adams, Jr.",,,,,,
Q89718518,Digital Humanities and Libraries and Archives in Religious Studies,DBB57A9C-1B87-48B5-9F26-2941F3BFEC2C,Jeri E. Wieringa,,,,,,
Q89718518,Digital Humanities and Libraries and Archives in Religious Studies,E05A032F-4A31-4AF9-8863-1F7DB25A7276,Michael Hemingway,,,,,,
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",05C8E8D0-D940-41EC-87B8-C61D8D757B93,Suzie Allard,3,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",55ED22FD-E593-40F9-B0A6-872C87B78CCA,Carol Tenopir,1,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",5936AA43-69BE-4924-AA9E-6D5159D9B080,Robert Olendorf,8,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",845C5EDD-A589-4E72-9245-634AC0D2E656,Bruce Grant,7,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",C9DA855A-A145-42B8-AA76-E8678C9E5F52,Lynn Baird,4,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90236156,"Data sharing, management, use, and reuse: Practices and perceptions of scientists worldwide",E81E0DF9-7260-4196-8A86-E9CC68DA04CB,Lisa Christian,6,8be87e6159a20493f4a7714af859e5f136c4b9ff,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32160189%20AND%20SRC:MED&resulttype=core&format=json,d076f0c12b853e92b0cfb14ecba77683,2020-04-12T00:00:00Z,11
Q90378138,Geospatial distribution and characteristics of eosinophilic gastrointestinal disorder clinics in the United States,1162E969-A274-4080-9483-07B48A0D1F5E,Girish Hiremath,5,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90378138,Geospatial distribution and characteristics of eosinophilic gastrointestinal disorder clinics in the United States,43770131-CF86-4F8F-9597-92BB47EB9FF4,Jonathan A Hemler,2,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q90378138,Geospatial distribution and characteristics of eosinophilic gastrointestinal disorder clinics in the United States,CA12B942-54B4-498C-97F1-AA95C0E666E7,Evan S Dellon,3,259f544327d5e6ce7104ade52861abf15e055f0a,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31568856%20AND%20SRC:MED&resulttype=core&format=json,7f7e4e699031399fd367a464ab3a84c4,2020-04-13T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,8BD349BA-25D6-4A6B-BC04-D44612D2B720,Mayank M Agarwal,5,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,BDB1CC2F-2B15-412B-8D71-259936E86F2D,Arup K Mandal,9,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,C9A97824-2D3C-4A17-B47C-625BF7CD0173,Arabind Panda,3,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,CF03C730-97CA-499C-9B26-C448D1A2347B,Smita Pattanaik,1,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,CF3FAFBE-C197-47EE-8F57-3C721DBEABC9,Shrawan K Singh,8,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91218275,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,F1915183-3510-4835-803D-BF06EF4AE03C,Joseph L Mathew,4,9f6da7e393f15671a1e53859865e1b1a2b1da8cd,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30681264%20AND%20SRC:MED&resulttype=core&format=json,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,17EE84BF-8D90-4651-AE17-6A92AEAE9812,Eileen G Harrington,3,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,29DA4DF3-7E31-4E28-A320-4680D8C7A678,Rebecca Reznik-Zellen,1,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,49C3449A-6F4B-4393-950A-CBFCF055FF8F,Kristine M Alpi,6,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,ADF6C82B-63C1-403D-A1D6-6781C220E36B,Tyler Nix,5,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91634330,Building visualization skills through investigating the Journal of the Medical Library Association coauthorship network from 2006-2017,CCA2F5C1-CEE4-48C7-AA9E-9480B1876CE9,Douglas James Joubert,4,af87d93f896dfaa8771c63cb645ab76145f91ea9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:32256234%20AND%20SRC:MED&resulttype=core&format=json,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91880370,Management of peripartum intra-abdominal hypertension and abdominal compartment syndrome,24060EF7-11FC-4BBC-82DF-808FD846DA26,Luis D Pacheco,6,6def3cd4fef53508e3d5d1f68c52c1526182f548,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31070780%20AND%20SRC:MED&resulttype=core&format=json,322899ae3c145d09eee702163438cc22,2020-04-25T00:00:00Z,11
Q91880370,Management of peripartum intra-abdominal hypertension and abdominal compartment syndrome,906ABB30-5DD2-4BDA-8C7B-4D3A14DF92C1,Varun Goyal,2,6def3cd4fef53508e3d5d1f68c52c1526182f548,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:31070780%20AND%20SRC:MED&resulttype=core&format=json,322899ae3c145d09eee702163438cc22,2020-04-25T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,017975C3-862D-4EE3-8823-46D37A7C428B,Joseph L Mathew,4,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,21830BBD-ABCC-4083-9681-8AA29A1B65B8,Mayank M Agarwal,5,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,43D6BE6B-E923-4F1B-944F-7E75FF12D786,Arabind Panda,3,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,5A2705E4-B5FE-48E2-84A6-D1D6649F618F,Smita Pattanaik,1,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,6DDFC572-CED5-4C62-9681-C83CD97C2AC7,Shrawan K Singh,8,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
Q93336545,Phosphodiesterase inhibitors for lower urinary tract symptoms consistent with benign prostatic hyperplasia,DEA99D6C-DE50-4247-BAD9-F1E2BD46BDF6,Arup K Mandal,9,35c99ae2b9ede60b7b076b23a31c7d23eb86cbe9,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:30480763%20AND%20SRC:MED&resulttype=core&format=json,c4c84056052c7a3f6d90246960044141,2020-05-05T00:00:00Z,11
