qid,label_en,description_en,instance_of_uuid,instance_of,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec
Q57345086,A Theology of Public Life,scholarly article,98272EF6-E6F2-480A-8DE6-0B93537B0E2B,Q13442814,AF6FBCC0-C808-478C-A408-C30F70830FDE,10.1163/156973208X316234,,,,,,,,,,,,,62BA144F-7C54-42D7-A9D3-5CE1810E7EF1,3fdfa0a86be87da605c2698cae7df947,2008-06-01T00:00:00Z,11,,,,,,973A858E-7ED3-4F12-AE51-6F3412A5BC7B,A Theology of Public Life,,,,,,5A88A4A2-182B-4A45-B178-95704033CC41,Q15816236,,,,,,204D5DE5-1CC2-4FC2-A05E-CF67981A539F,2,,,,,,1095557C-D748-448E-9A18-75D8A517EF9B,379-380,,,,,,0B10FFEF-B3E3-41FD-A584-1B2F522F62B7,3,,,,,
Q57345088,"Abraham Kuyper: A Centennial Reader; Edited by James D. Bratt; Grand Rapids, Eerdmans, 1998. 498 pp. $29.00",,2485731D-A0B6-4F45-A01A-C6C3D2FA7829,Q13442814,A8E704E3-A757-40B5-80DB-2448FA7FE09C,10.1177/004057369905500421,,,,,,,,,,,,,180EE86B-D8AE-4D5F-9DF7-BF25BA101520,230a154d544510c48317da0f77966110,1999-01-01T00:00:00Z,10,,,,,,536B1318-302D-4C30-B553-6D1DCD87F572,"Abraham Kuyper: A Centennial Reader; Edited by James D. Bratt; Grand Rapids, Eerdmans, 1998. 498 pp. $29.00",,,,,,7FB7071E-299C-4685-9A9E-025F1065999D,Q4051386,,,,,,08AE93E6-49BD-4E02-A133-CF57078A5A74,55,,,,,,849E1CDC-AAC7-4BF6-84E7-C9DC2FD9CB91,599-603,,,,,,CB371C9F-B56E-4C50-9523-3ADA39A790DD,4,,,,,
Q57396306,The Future of Memory,academic book review,93052c3f-4166-f55a-8e48-c67f84051b81,Q13442814,13A19B5D-FAE5-4380-8570-6A3EE82617DD,10.1126/SCIENCE.AAF1188,,,,,,,,,,,,,39c76714-489d-515c-4986-921a6cc0e1f8,0a9de1c9c62e34a809cabb48c9e9b92e,2016-03-04T00:00:00Z,11,,,,,,fb426994-4dbe-1761-5c39-90e91d902e4e,The future of memory,,,,,,cdb7237a-44b8-96b4-e3a2-12b25880dde6,Q192864,,,,,,dd1761a3-4b03-233f-3042-50be156d3d44,351,,,,,,6448cb7d-49e9-b731-afe0-1eebf8e16468,1033,,,,,,c6044f04-4687-d912-4902-bcab86d8e09f,6277,,,,,
Q57455182,Liberalism versus Democracy? Abraham Kuyper and Carl Schmitt as Critics of Liberalism,scholarly article,7650e77c-46f8-cad8-f2a4-9887ebab6afe,Q13442814,,,,,,,,,,,,,,,8dd2a684-4c00-070b-6ca5-ac40cd775c36,a6ec85cc146cf10c9aedbd11ef06ba66,2014-04-20T00:00:00Z,11,,,,,,f9fe0107-46a0-8c00-a2e1-235126bda81e,Liberalism versus Democracy? Abraham Kuyper and Carl Schmitt as Critics of Liberalism,,,,,,99cf217f-4334-1759-7c46-305fe28c2b30,Q57454283,,,,,,,,,,,,,6a8a371d-4180-17a0-cb52-d15d6c27c33f,54-66,,,,,,,,,,,,
Q57561191,The Purpose of a (Barthian) Theology of Religions: A Response to Wolf Krotke,scholarly article,9f1da76b-4be5-e6c9-99e9-ad6beba2fb77,Q13442814,,,,,,,,,,,,,,,72b9a0d1-4c96-73ae-ee0d-eeddf9d1f2a0,15f10e17e09bed952ceab5d9935f4dcc,2011-07-01T00:00:00Z,10,,,,,,6411ba56-492d-1a81-d772-b1ebe432ce6d,The Purpose of a (Barthian) Theology of Religions: A Response to Wolf Krotke,,,,,,2f350b8c-48d3-6b3c-e32b-d27791b060c6,Q57302467,,,,,,5b724ba8-4fa2-4332-66db-32dbf332cdea,7,,,,,,97df41b8-4ddc-bf08-daad-ed9e0e85d342,43-46,,,,,,ec7697da-4954-2413-6e8d-2cfefe94fb39,2,,,,,
Q57680622,Librarian in the Boardroom: Outreach Strategies for an Executive MBA Program,journal article; published in 2014,E3ABC1D1-FC73-4864-92DF-43D8AAD5D418,Q13442814,B0EB9330-3F06-47FE-B6C8-503FA45C47BF,10.1080/08963568.2013.825225,,,,,,,,,,,,,3F11B238-07E1-41A8-B15F-14E680C8C9C7,246c8f10203bb983585344d8a247fea4,2014-01-01T00:00:00Z,10,,,,,,01B7BD04-5B94-4436-9EDB-0759FCF69746,Librarian in the Boardroom: Outreach Strategies for an Executive MBA Program,,,,,,8087F3B3-4F54-4B30-A683-E98178940A87,Q15816723,,,,,,2A2352CD-B0D2-47BC-8378-025BB5EA7C21,19,,,,,,5AE53972-BFAA-445B-BA1A-218C5633F4D0,15-31,,,,,,AAF95E37-B81E-405A-BA00-79C9524FAE58,1,,,,,
Q57683388,Work/Life Flexibility,scholarly article,58D13430-59AB-4DBE-B386-707F28EFB600,Q13442814,577E572F-53BC-4010-8EBC-4BFAA308B621,10.1080/15228959.2017.1338542,,,,,,,,,,,,,1DA11CC7-B68A-475E-B5D7-BA68013E8A39,78370a084307fdf096d531c8479ddc57,2017-07-03T00:00:00Z,11,,,,,,587D4B29-BCC3-4D92-BD7A-AF98E1CF0015,Work/Life Flexibility,,,,,,0D38CD69-E7AB-4D3C-88BE-E9A6A8745434,Q15817798,,,,,,A17735DF-E704-4F10-B8DE-C2665285BD3F,13,,,,,,3E8975DC-686A-4DC8-B293-A73D26CE8B18,168-177,,,,,,6185BCFA-CE2F-42FA-93B2-1B89815914B9,3,,,,,
Q57683402,Digital Privacy and Security,scholarly article,F6EB8C9E-8E6C-4D03-966E-3C4C12071CCB,Q13442814,05794DCD-5DAA-4DBF-8ABE-1B617DAEC9F5,10.1080/15228959.2017.1375884,,,,,,,,,,,,,434B056E-9DB2-41F7-9DCF-BF47AB2CAF55,62d71ea8ca7e42cd51700c67c00f0d65,2017-09-12T00:00:00Z,11,,,,,,BC54FE25-6C2B-4E2F-8AAA-D278DF657B53,Digital Privacy and Security,,,,,,9A3B7152-79E0-4FA6-9A55-D1603F9F8AF2,Q15817798,,,,,,C6C4F9F0-E04C-4978-915B-A932F90D7E3B,13,,,,,,432264A9-08B1-43C7-9C16-55C5D0954B60,260-267,,,,,,2715AD85-E9DF-4AA4-BCFC-F07911D4B589,4,,,,,
Q57683468,DIY Services,journal article; published in 2014,1E08A05C-ECCB-468D-9022-2C8296AE334D,Q13442814,F5614A3C-363A-4322-A314-3873D1F64E1D,10.1080/15228959.2014.875768,,,,,,,,,,,,,79A88CF1-816E-48A5-91BD-C7342D5D9267,246c8f10203bb983585344d8a247fea4,2014-01-01T00:00:00Z,10,,,,,,DAC4068F-2974-4644-8B35-4E68AFA47873,DIY Services,,,,,,B4C04C30-55C3-4D11-B7D8-97C5143B3764,Q15817798,,,,,,A2F67719-EF84-4C37-BE3D-07A9AF6CA37F,10,,,,,,728B87E1-713E-4E51-8FAF-27FF0493A851,11-21,,,,,,E6447B4D-4409-48D9-B830-4EE84F47C576,1,,,,,
Q57683500,Maker Mania,journal article; published in 2014,31C37431-4B8D-4138-97CC-E81C41BA6068,Q13442814,CAB10C29-209D-4D1F-B839-9B70397153DF,10.1080/15228959.2014.904213,,,,,,,,,,,,,9A406E6C-6E02-4461-AEBD-266AC2E58BDA,6bb49e3c8322e1dab9978231929a166a,2014-04-01T00:00:00Z,10,,,,,,2C17CB41-08A0-4870-9BD0-4BA30D1CDE09,Maker Mania,,,,,,CC40CC1C-09DC-4AC6-A413-4BD464ADC263,Q15817798,,,,,,CF0DA106-5564-4B45-8230-D935B23792C4,10,,,,,,BD5B7E10-1AC7-499D-B4BE-9265E427AE0A,115-124,,,,,,914177E8-EA1D-421C-B4D7-CF54FEBB7B92,2,,,,,
Q57683532,A Few of Our Favorite Things: Part I,journal article; published in 2014,A789FD38-07AD-4602-88A1-5BBA00AF9114,Q13442814,265FDFA0-B3D1-43DF-A5DA-5460D0EE6785,10.1080/15228959.2014.931208,,,,,,,,,,,,,A51C0806-DB35-42DE-8D21-F548E7EE16C0,0518036cfbf4ee9da0dd207ddd5c89b7,2014-07-01T00:00:00Z,10,,,,,,E9768637-56C5-4B45-A9FF-3030AB4DDB2D,A Few of Our Favorite Things: Part I,,,,,,A679583B-1674-47B0-90E3-590167956EA4,Q15817798,,,,,,31B75803-0083-44AF-9899-CEF8A1275A39,10,,,,,,B1771027-A4FF-4EA0-849E-B3C2B6ACD6AE,204-215,,,,,,5057ADEB-28F8-447E-85A0-00D3669820CC,3,,,,,
Q57683554,A Few of Our Favorite Things: Part II,journal article; published in 2014,C1BC7BFB-9FC5-441B-832D-811F735A4E6D,Q13442814,A7E36FF3-244C-462A-95A9-905CD75110F7,10.1080/15228959.2014.961112,,,,,,,,,,,,,2B7BAE57-EF70-4DD4-8403-F92073A3A813,42102c914de2cd872a4af74b042c3bdb,2014-10-02T00:00:00Z,11,,,,,,9F4876C6-EDE7-450E-80F1-E271A5F65258,A Few of Our Favorite Things: Part II,,,,,,4B73AD00-E189-4B92-9C17-2F8DB17B8E55,Q15817798,,,,,,AF2DCA80-C2F7-460A-8987-65F004696F12,10,,,,,,669D6952-15C1-41A6-972A-BBABFA3D37E3,302-309,,,,,,6D65E289-43AF-4FC9-9371-2BD8B622CE7E,4,,,,,
Q57754470,A Theology of Experience? Karl Barth and the Transcendental Argument,scholarly article in edited volume,867eb6dc-4687-e878-e798-2c0877f39bf2,Q1980247,,,,,,,,,,,,,,,b20ffa4a-4b5b-23d3-c76b-47dcc797efc9,19fb1e607fb895edac44d92bd9141272,2011-01-01T00:00:00Z,9,,,,,,6e58a473-4383-fabd-8efe-82e2e4cb5378,A Theology of Experience? Karl Barth and the Transcendental Argument,,,,,,532d497e-46ec-6b67-9b51-ac8351128647,Q57081384,,,,,,,,,,,,,75d787a8-47ab-ce75-827d-81711ef44881,91-111,,,,,,,,,,,,
Q57817918,Lessons learned from adapting the Darwin Core vocabulary standard for use in RDF,scholarly article,4218EA65-5838-4660-813D-A3348CAC0E68,Q13442814,8EF691EE-335F-4FED-8404-C3204B027D96,10.3233/SW-150199,,,,,,,,,,,,,540F9AF5-5DD2-4C93-A205-F12AA552947E,d4adfbb83774fde807b2d352adc29bc0,2016-10-11T00:00:00Z,11,,,,,,2368F239-65DB-456A-A0C9-372F7D7F8E7B,Lessons learned from adapting the Darwin Core vocabulary standard for use in RDF,,,,,,0BAC2B1B-CA7E-4F8E-B94E-7B40C69C0746,Q15817015,,,,,,910813B8-6080-49C2-B9DE-91EE12614D30,7,,,,,,5794A1D9-A9AA-4BDE-8614-A0ACAAADCEE7,617-627,,,,,,24FC3A06-138E-44BA-AA3F-9955C64EA862,6,,,,,
Q57817923,Factors Influencing Population Dynamics of the Southwestern Corn Borer (Lepidoptera: Crambidae): A Reassessment,scholarly article,1EA31237-948B-4603-88AC-A1837CBDC368,Q13442814,DD9E4B23-52C6-4D9A-BDDA-7F26C17AC059,10.1603/0046-225X-32.5.915,,,,,,,,,,,,,5038D5F7-65EC-4376-945D-C74E3D63166F,9049834bf9d225ea6141977d36914f1e,2003-10-01T00:00:00Z,11,,,,,,0B6B9D56-E69A-4BE4-85DB-2E2E7F97B6A0,Factors Influencing Population Dynamics of the Southwestern Corn Borer (Lepidoptera: Crambidae): A Reassessment,,,,,,6A4A89C3-68FF-4C22-8397-352ADCE95ECA,Q15763071,,,,,,9B7726EA-A85A-47DC-AFAC-89F156FFAF56,32,,,,,,2BDB9D90-FE27-4E59-A3F3-3C45DA12C82E,915-928,,,,,,BFCBBA44-D12E-4BA4-A05C-44A02EFD0F54,5,,,,,
Q58363110,"Adolfo León Gómez, 1858–1927: An early 20th century Colombian nationalist and anti-imperialist",scholarly article,D989D886-90E8-4D2A-A9A1-3D83CAB58DEA,Q13442814,2A45FCF5-E36D-4BC0-B306-8305B37C645E,10.1016/0191-6599(92)90158-9,,,,,,,,,,,,,2906774B-04AD-4CDD-B9F5-4931274846BA,c8440baa4c25988944d181a51323a6d3,1992-12-01T00:00:00Z,10,,,,,,D7CA12FE-F97C-4DD6-BFE6-18D6822CB3F7,"Adolfo León Gómez, 1858–1927: An early 20th century Colombian nationalist and anti-imperialist",,,,,,95049EFC-E83D-492C-BDDC-0B11EC9C2217,Q15755967,,,,,,AA2CA1C1-14D2-4786-9E85-CD48ADC66EB4,15,,,,,,57654B4A-982E-4D20-83CF-EB83B434D66F,407-412,,,,,,5143A090-FD2C-48DE-A9BF-D60AF8B6EBAA,1-3,,,,,
Q58508738,Holocaust Memory Reframed: Museums and the Challenges of Representation,scholarly article,B85ACD57-FF33-4645-817C-E699AF4C40A0,Q13442814,C92D1E64-02DE-4079-9514-8B87C303E421,10.1080/10477845.2016.1174544,,,,,,,,,,,,,486F9A41-1453-45DB-B324-1FE00A6D6F61,56395d8a53c8935495ff75bb85f0fa9e,2016-08-31T00:00:00Z,11,,,,,,487F3903-A900-46E7-90BA-FC42AFE35154,Holocaust Memory Reframed: Museums and the Challenges of Representation,,,,,,EEAC5B84-BB7A-4AF2-B498-3BECF7237AAE,Q6295851,,,,,,C0C836D2-B8EF-40E5-805E-4C01918ECDD6,15,,,,,,4C2AE239-471B-4887-95AD-2EC2812749E1,109-110,,,,,,41B4E506-70F3-41BB-9EF3-DF15EF5863F7,3-4,,,,,
Q58508760,The Researching Librarian,scholarly article,A8B4AA56-CDD8-4DBE-9CC5-A6BB946FB5B7,Q13442814,DDD45B32-BB73-4D9A-95D2-627264970E30,10.1080/15228950903053965,,,,,,,,,,,,,96B2D72E-1FDE-4483-AD01-1B735AE99829,27a8f76e2f62a1babef5a1baae984bbd,2009-08-13T00:00:00Z,11,,,,,,B446499C-C1D1-4A83-894B-F77F926F79F4,The Researching Librarian,,,,,,C5D257A9-A943-4107-B935-2D807844E000,Q15817798,,,,,,51886459-01F1-4618-AAC2-12778328D72F,5,,,,,,F442FE93-AE06-4348-9D48-CC70930CF91F,197-198,,,,,,A5C7AE52-45C3-428E-80F7-9D0FBF3A0E85,3,,,,,
Q58508829,ALA Connect http://connect.ala.org/,scholarly article,147C01EC-FB1A-43E4-8A51-D82713E1402F,Q13442814,CD940254-2BA2-4CFE-A8FC-D26B8B574C4C,10.1080/15228950903288710,,,,,,,,,,,,,C9D89FD5-4947-491C-A3AA-C5C1DDBBDF52,a215af36b79c30e7dedb2bc393a462a3,2009-11-30T00:00:00Z,11,,,,,,1CB1BC87-7626-4ADE-9561-8C292D3E9342,ALA Connect http://connect.ala.org/,,,,,,B44F3CB4-D25F-4D9F-9AAA-E82E4628ABA2,Q15817798,,,,,,7C8AB02C-16B4-4E12-AE42-DA6E0AE35C42,5,,,,,,F13545F5-358C-4689-BEF2-C3F13E0146A3,271-272,,,,,,7C414441-40A6-42BD-A955-82C5839C49E5,4,,,,,
Q58554666,There's An App for That! Part I,scholarly article,E1A05B3F-7C29-458A-A79F-C61AD13EB944,Q13442814,52116520-AFCA-4A7B-9BE0-5A2EA2A79967,10.1080/15228959.2012.675274,,,,,,,,,,,,,28F373D8-0CDE-4C99-A0A4-57F740A443E2,670fcf544bbb315030caa02eadc65f2f,2012-05-01T00:00:00Z,10,,,,,,6C2667B5-2E8E-4135-90C8-2804552DD1B7,There's An App for That! Part I,,,,,,6AF47110-E6C8-4891-9440-86A7127F49D8,Q15817798,,,,,,F7D79682-2BCA-49DB-8BB7-75A2FC26DEE8,8,,,,,,21893FCE-F987-4CA1-8FDD-2CCBD4445AC5,146-149,,,,,,31D827D8-870B-4752-A561-4EEEBE9A4CDB,2,,,,,
Q58554756,There's An App for That! Part II,scholarly article,157370E0-9E47-4853-A0FA-7F152EE34162,Q13442814,0E07DFB3-2859-4977-97E8-640A232BE4A7,10.1080/15228959.2012.700227,,,,,,,,,,,,,40141F28-2122-4989-BF6C-36D976AA6B29,5d351c17a94b4eb684f296e854db3655,2012-07-01T00:00:00Z,10,,,,,,2AC0A964-23F3-477A-B645-BD93E62C7E92,There's An App for That! Part II,,,,,,DDFF8D9B-EDFA-4F11-9BEA-46086FB5B79A,Q15817798,,,,,,4F5483BB-90E8-430E-8440-0F6F2EF2723C,8,,,,,,CF8DD003-83A6-45C1-9CA7-3B9425213572,235-244,,,,,,71FB6226-33C7-4FF1-AE72-FCECA1940F4A,3,,,,,
Q58571262,"Who Uses this Stuff, Anyway? An Investigation of Who Uses the DigitalCommons@USU",scholarly article,D9A955A2-0C7C-414F-A9F5-2B4B6A95CF08,Q13442814,B33964BF-FD8A-408C-880B-BD91D6DAC90F,10.1080/0361526X.2013.760298,,,,,,,,,,,,,DF411358-158B-4035-AE00-B590208FE086,96fa4b4fb9ca5f53bd696b0c2d95049b,2013-01-01T00:00:00Z,10,,,,,,210CA202-B4F9-4E3C-BE65-C17956C338A8,"Who Uses this Stuff, Anyway? An Investigation of Who Uses the DigitalCommons@USU",,,,,,F3C19686-FC44-40D2-A1FF-16C16A049DA6,Q15745180,,,,,,19687C4A-C0AC-4DB5-8C65-689D9696A7D5,64,,,,,,B44501C8-EDA4-432E-B697-C868F0EAF686,299-306,,,,,,6286D828-DFFC-4B18-8203-AFD7F4A13124,1-4,,,,,
Q58572610,Reinventing the Library's Message Through the Alignment of Research and Instruction,scholarly article,E80C20F3-3C6F-4254-B20A-754CB4D990AC,Q13442814,45726330-B59D-4F0C-9C9F-4D1BF2C2B3CD,10.1080/08963568.2013.795787,,,,,,,,,,,,,37C85AB7-2279-45B1-ACC5-B38F27D4FE81,fc2b8d4e25545b3fad0c75f9e14b650d,2013-07-01T00:00:00Z,10,,,,,,FA01F9BB-D975-4837-9810-A6131B81ED81,Reinventing the Library's Message Through the Alignment of Research and Instruction,,,,,,742514C3-125C-46D1-BAC3-41644D58EA8C,Q15816723,,,,,,C0B3980A-18E9-401A-B922-FC545EE746E2,18,,,,,,CC3E48ED-0183-41C5-9DCB-C4BEB1D28FAD,233-250,,,,,,225657C9-9E3D-40F4-9491-2ECC3D5CC1F0,3,,,,,
Q58579898,Gaming and Gamification Part II,scholarly article,3B6CAB7C-C916-4083-B17D-49B50CDA407C,Q13442814,27D46CA2-2258-4A38-A279-1494652FDA7E,10.1080/15228959.2013.842403,,,,,,,,,,,,,6877A648-F948-46EE-B4FA-E4AE172F4271,a64aef029ad7de0b63c03572a1e1e30f,2013-10-01T00:00:00Z,10,,,,,,5F818FC3-B50A-4395-A927-09DD61F1FA4E,Gaming and Gamification Part II,,,,,,C2E957A3-417B-4530-AFAF-CF5974B62A5E,Q15817798,,,,,,16C5E5F9-3793-4534-87DB-47766888F12E,9,,,,,,6755B695-1286-48AE-8D58-825FB90477BA,300-309,,,,,,3E2D0D66-545C-4BDE-BA3B-26BD43C7B5C0,4,,,,,
Q58601421,The Personal Librarian: Enhancing the Student Experienceby Jean Moats and Richard Moniz (Eds.),scholarly article,293CB37E-8B51-4014-A014-8482E7EF08AE,Q13442814,36A974AB-1835-4A21-8602-C4A25A832B4B,10.1080/08963568.2015.1072899,,,,,,,,,,,,,4D6DBBBB-2EAA-465D-9BE8-C50FF70C7AB6,5088a0d24162a56318f2db153a24714c,2015-10-02T00:00:00Z,11,,,,,,DF55259A-D808-41C3-BE84-862EDC7CA731,The Personal Librarian: Enhancing the Student Experienceby Jean Moats and Richard Moniz (Eds.),,,,,,FD3E4DCE-BCA3-4168-BCFE-8265C1329B82,Q15816723,,,,,,0052285E-468C-4F7F-889B-4BB80E0BF29D,20,,,,,,6678DCA5-A9B2-4316-8E2C-90FE89DDE160,346-348,,,,,,AE4ACB6E-0B13-407D-ACC7-35592C56D622,4,,,,,
Q58763061,Supporting the Changing Research Practices of Religious Studies Scholars,scholarly article,674B8CD1-2FF1-42F3-A93E-5EDF2A85C9C6,Q13442814,A41B004F-51D2-4A99-835F-9BFED4CBDFF7,10.18665/SR.294119,,,,,,,,,,,,,4D75C947-50EE-4F83-BE65-E8897F992F55,0b1d466dba5d72d537fa5d5c821e25cd,2017-02-08T00:00:00Z,11,,,,,,5B8C23BF-FD5F-4F6E-A87E-B6FF4B230916,Supporting the Changing Research Practices of Religious Studies Scholars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q59347161,REVIEWS,scholarly article,5E7E5AB5-38D4-4B65-8627-5F4A6221354C,Q13442814,E22AEA69-BE26-4200-9265-7E756B8CDBCB,10.1080/19322900802111502,,,,,,,,,,,,,6FDBFA04-9A2C-4048-8A03-F3A046635BE6,807091d4a7e79cd41e9630d52565eb0a,2007-12-01T00:00:00Z,10,,,,,,9DE416C8-2307-4CE5-8D09-9A1A486F32FD,REVIEWS,,,,,,71D2C28B-26B8-4264-97F5-39F98C3C1E33,Q15749550,,,,,,968DF3E6-9490-4AD5-AEF6-64707C1EA03B,1,,,,,,062E2A16-3016-49E1-9F83-D45A68344619,107-123,,,,,,37F711EE-0065-4D0B-B153-8E7BCB41E1D2,4,,,,,
Q59699732,"Religion and Popular Culture: A Cultural Studies Approach. By Chris Klassen. Oxford: Oxford University Press, 2014. Pp. xii + 227. $35.00",book review,BE976ADD-63AB-4395-9790-FBF8F1C5E04B,Q13442814,B067CEFE-5820-48FF-AB04-475B469022E5,10.1111/RSR.12189,,,,,,,,,,,,,E0232343-F39B-4634-AED2-1731F30FF091,f5b9138fce38f8a136bef537923e1cfe,2015-03-01T00:00:00Z,10,,,,,,FF3E96BF-14A6-4E1A-A60D-F66E2282599D,"Religion and Popular Culture: A Cultural Studies Approach. By Chris Klassen. Oxford: Oxford University Press, 2014. Pp. xii + 227. $35.00",,,,,,D894C3C2-4BA6-4DE9-A68F-0A599FF52068,Q7311312,,,,,,38245C15-4012-4089-9B18-E61CE9C4C997,41,,,,,,037D8C5F-E340-4AF6-8854-BB9F35D7A1B0,8-8,,,,,,B5BCD499-682A-4485-A044-EAC403566133,1,,,,,
Q60616979,Internet Resources,scholarly article,F949DCA0-6852-4895-9CF6-22322498759C,Q13442814,17EE5C8B-6A1F-4484-8623-A1CE6FCBC312,10.1080/15228959.2018.1449704,,,,,,,,,,,,,49315487-8C38-430D-9651-880DD1B7A0D9,79ec9a3664b74165da5436d74da13e3e,2018-04-03T00:00:00Z,11,,,,,,E743527F-48E7-4034-8B16-AFEC969615F3,Internet Resources,,,,,,C623173E-2273-4D92-BF35-3B83A3D3DCA7,Q15817798,,,,,,8280902C-2514-4670-9D3C-F190EB923781,14,,,,,,D5B2C938-B12A-4310-8635-34F0888AF5DA,135-141,,,,,,54F1BC9F-A18E-4FE0-9379-FAF4541FC477,2,,,,,
Q61718081,Introduction to Wikidata: The Wikipedia of Facts,short scientific article from the ATLA 2018 conference and published in January 2019,0812fee4-43a9-7d19-691a-2ee376689746,Q13442814,6CB625C8-D4BE-4B47-98B8-DB3D0209D6F6,10.31046/PROCEEDINGS.2018.117,,,,,,,,,,,,,d891c40b-4d5a-96fc-28c6-3c03f96945bb,a009a96a447eebdef7d9c0ab4eaa1b9d,2019-01-30T00:00:00Z,11,7c43ee583d5f56357f1599ce5b977cff2aea498b,,8373a466122b924206a930f8e3d3abe3,2019-06-19T00:00:00Z,11,833240bb-45d0-6c98-4280-e6ff7559c6d3,Introduction to Wikidata,7c43ee583d5f56357f1599ce5b977cff2aea498b,,8373a466122b924206a930f8e3d3abe3,2019-06-19T00:00:00Z,11,397f3a95-4bc1-a779-ca66-e306975e3322,Q61718135,,,,,,,,,,,,,fca2fae8-4ecc-9845-e478-accd74b7cfd8,307-309,7c43ee583d5f56357f1599ce5b977cff2aea498b,,8373a466122b924206a930f8e3d3abe3,2019-06-19T00:00:00Z,11,,,,,,,
Q63388840,Invasive Organisms Information: A proposed TDWG Task Group,scholarly article,DB9F06B4-45BD-4132-B5B1-E615AB6722A5,Q13442814,26169BEC-5EDD-45A8-92A0-0193ACF2471C,10.3897/TDWGPROCEEDINGS.1.20266,,,,,,,,,,,,,C9011A24-07EF-404B-8F69-F8BA40BA6C08,48c26565247ebc433ead45f509b6fff8,2017-08-14T00:00:00Z,11,,,,,,3B53E046-82DF-44E1-9DBD-D8DD38625FBB,Invasive Organisms Information: A proposed TDWG Task Group,,,,,,2E3A2BFE-DBC7-452F-A976-A49096127D51,Q53984749,,,,,,CC39649D-FBCA-4ABF-A100-50F1CAFDFC8A,1,,,,,,F3A8B3B1-82ED-42A9-9F4F-37B41C19327E,e20266,,,,,,,,,,,,
