qid,label_en,author_uuid,author,author_stated_as,author_series_ordinal,author_ref1_hash,author_ref1_referenceUrl,author_ref1_stated_in,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q115715094,¿Por qué el consumismo no es el problema? La religion y el trabajo remodelan el deseo desde abajo hacia arriba.,E0C4F898-9CA6-49D0-9DA6-5930B4E550CA,Q27643173,Jeorg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,b2ed5c85-392d-426b-a0d3-750f7fea815f,2022-12-15T00:00:00Z,11
Q115715096,Praktisch-theologische Hermeneutik: Ansätze-Anregungen-Aufgaben,D16D0F69-B582-48A1-88BF-BD3526A0B741,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,f0f12d15-a1ed-42be-a9ad-235e56603201,2022-12-15T00:00:00Z,11
Q115715097,Soul of a citizen: living with conviction in a cynical time by Paul Rogat Loeb,883EA770-AFDC-436D-9B24-F9416EF2C3D5,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,dd229bc7-4b07-417e-aee5-14c9e06da9d8,2022-12-15T00:00:00Z,11
Q115715099,Toward a new heaven and a new Earth: essays in honor of Elisabeth Schüssler Fiorenza,237100BB-641D-4187-90CC-DB48CB45EA17,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a4d10c23-00ea-49e6-8586-3a2751ccbc91,2022-12-15T00:00:00Z,11
Q115715100,Wirtschaftliche Ungerechtigkeit als Anfrage an Markttheorie und methodistische Wirtschaftsethik.,D66CD6C6-CFEE-429C-AC24-3C4C269A3C01,Q27643173,Jeorg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,53e5e4f7-0219-4d14-bf49-0eb05e11ebb2,2022-12-15T00:00:00Z,11
Q115715101,Review Discussion of A Postcolonial Commentary on the New Testament Writings,4D73A64C-4E1E-42BE-9C0D-EE4063BDDDC1,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,3dddea37-499b-4aef-a6a6-e4bc5571ac49,2022-12-15T00:00:00Z,11
Q115715103,The Theological and the Political: On the Weight of the World d by Mark Lewis Taylor,68A758DA-0344-45A8-A034-973132D2275E,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,5133598e-94e5-47f0-99c9-6a0995bfa9b1,2022-12-15T00:00:00Z,11
Q115715104,Theology and economics,E6312EC7-BF95-40A0-85F8-F7180004640D,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,b895b132-f82c-45f8-9524-c793dbd6bb37,2022-12-15T00:00:00Z,11
Q115715106,"Theologie, Biographie und die wirklichen Probleme der Welt",5337C359-0D6F-410A-91EA-B5D71E3281DD,Q27643173,Jeorg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,f48f64f4-3eda-4084-b609-fc079593288a,2022-12-15T00:00:00Z,11
Q115715107,Grace under pressure: on what really matters in the church,7CFBC425-3A43-49A4-B526-1AD7950D1379,Q27643173,Joerg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,b3f65847-3dcd-4f72-ad2d-30563c3175f6,2022-12-15T00:00:00Z,11
Q115715109,"Klassenkampf und Religion: Karl Barth, Sabine Plonz und aktuelle Alternativen zur bürgerlichen Theologie",DE6BC802-89DA-41B8-83AB-23E8C7D6C5C4,Q27643173,Jeorg Rieger,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,48d7f488-e1e2-4b21-a9f4-64b3432e05f7,2022-12-15T00:00:00Z,11
Q115715640,"Proper 19—24th Sunday in Ordinary Time, Fifteenth Sunday after Pentecost: September 17, 2006",F75FDFE8-C8CA-4619-9C15-FECD8F870896,Q64005331,Barbara E Reid,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,1fbcb595-d52e-47fd-aaa9-87efeed1f5ad,2022-12-15T00:00:00Z,11
Q115715640,"Proper 19—24th Sunday in Ordinary Time, Fifteenth Sunday after Pentecost: September 17, 2006",BABCEA35-F877-4813-97F6-CAC27744426D,Q27643173,Joerg Rieger,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,390919f9-b9cd-4194-b3b8-eb764ff60527,2022-12-15T00:00:00Z,11
Q115715640,"Proper 19—24th Sunday in Ordinary Time, Fifteenth Sunday after Pentecost: September 17, 2006",71F83BDA-3373-49F9-9BDC-4A73C90B8246,Q63183850,Lucy Bregman,3,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a9f76ebc-c579-4259-806c-f050aad49fc0,2022-12-15T00:00:00Z,11
Q115715640,"Proper 19—24th Sunday in Ordinary Time, Fifteenth Sunday after Pentecost: September 17, 2006",1D2F0A54-7412-484E-BB6D-E4806B5D08C0,Q113808994,Philip Tallon,4,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,ca37631f-d7a6-49d3-9fcc-9b75f1b90132,2022-12-15T00:00:00Z,11
Q115715641,"Proper 18—23rd Sunday in Ordinary Time, Fourteenth Sunday after Pentecost: September 10, 2006",D50FCC4A-3407-442D-8572-22DDD6AD79CF,Q64005331,Barbara E Reid,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,50d79973-3231-435c-9872-d279c341b4d8,2022-12-15T00:00:00Z,11
Q115715641,"Proper 18—23rd Sunday in Ordinary Time, Fourteenth Sunday after Pentecost: September 10, 2006",DC6E948B-7CE0-4DAA-B753-F544F5DD8E48,Q27643173,Joerg Rieger,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,d5e9ce91-2160-467e-98b4-30835ad34136,2022-12-15T00:00:00Z,11
Q115715641,"Proper 18—23rd Sunday in Ordinary Time, Fourteenth Sunday after Pentecost: September 10, 2006",020E5C10-8E75-4ADB-878C-FF3C6100744E,Q63183850,Lucy Bregman,3,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,1f8ac05c-45a9-4ccb-98b1-5109a390598a,2022-12-15T00:00:00Z,11
Q115715641,"Proper 18—23rd Sunday in Ordinary Time, Fourteenth Sunday after Pentecost: September 10, 2006",4EA24572-579D-490E-BA39-526D357A9EA9,Q93221948,Ivan Khovacs,4,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,4db89368-0375-4399-a6fd-e09df4597865,2022-12-15T00:00:00Z,11
Q115715642,"Fifth Sunday of Easter: May 6, 2007",9C232E60-09AF-4D89-91BA-F327A2F97AC0,Q113801010,Holly E Hearon,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,55aec34c-133b-4d8f-a2eb-2e33011155d9,2022-12-15T00:00:00Z,11
Q115715642,"Fifth Sunday of Easter: May 6, 2007",D2429FAE-5488-4958-B1C0-A99359885A5E,Q27643173,Joerg Rieger,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a6739013-f55d-4172-8bc4-0abb079778d7,2022-12-15T00:00:00Z,11
Q115715642,"Fifth Sunday of Easter: May 6, 2007",E0CFF994-76F8-410A-8985-8972920EB33E,Q113823707,Fred Guyette,5,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,d213d5e4-3de4-414d-94d4-93dff4ff52e4,2022-12-15T00:00:00Z,11
Q115715642,"Fifth Sunday of Easter: May 6, 2007",4C5D4099-2BCA-498E-95DD-C54B9A4CA010,Q66946645,Jill Y Crainshaw,6,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,95d8926f-37ca-4583-a2ed-9cbec7fd21e8,2022-12-15T00:00:00Z,11
Q115715643,"Sixth Sunday of Easter: May 13, 2007",94C92E99-B16E-4A7D-AA93-3D27B1D86DA2,Q113801010,Holly E Hearon,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,acaecf41-6c6b-492b-8b4a-1bb9b0605869,2022-12-15T00:00:00Z,11
Q115715643,"Sixth Sunday of Easter: May 13, 2007",DFD1B1FF-3667-48B5-9581-87718B45B71E,Q27643173,Joerg Rieger,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,82d0eca0-eb24-42e1-b174-9ae636a1b453,2022-12-15T00:00:00Z,11
Q115715643,"Sixth Sunday of Easter: May 13, 2007",05DDAFCB-0D38-4F99-95DF-44957B7D2FA0,Q113823707,Fred Guyette,5,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,743db83d-ef99-4f0f-ad78-32041a1ff83e,2022-12-15T00:00:00Z,11
Q115715643,"Sixth Sunday of Easter: May 13, 2007",9876D346-A37B-4B89-A5B2-688AF9372032,Q66946645,Jill Y Crainshaw,6,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,186dd1b1-c98c-4863-84e1-ee3fad1a3a88,2022-12-15T00:00:00Z,11
Q115715643,"Sixth Sunday of Easter: May 13, 2007",EDDF1602-652D-472D-B67E-54C60C60C3AF,Q93226785,Scott Cowdell,8,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,4a1d5b61-17f8-44e4-8b8c-95ca2dc175de,2022-12-15T00:00:00Z,11
Q115715644,Intersubjectivity as the Ground of Hope: Psychoanalytic and Theological Perspectives,4C08BE53-C2E9-4B34-BC9E-C8879CE29F0A,Q83505877,Bruce Rogers-Vaughn,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,c9b1b69a-1184-4eb4-8e5f-73b225bdaa01,2022-12-15T00:00:00Z,11
Q115715649,Word-play in Gen 6:8-9,24CCFFB5-24FA-43B6-BFBB-3DF8ABEB1D65,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,17c3e897-8aa7-462d-b874-86dc8d39934d,2022-12-15T00:00:00Z,11
Q115715651,Ruth: a new translation with a philological commentary and a formalist-folklorist interpretation,3B18AFC4-FDD5-43A2-8EB3-FE5C43064C29,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,9e2784c8-d3ef-4027-8002-d7a0d515f871,2022-12-15T00:00:00Z,11
Q115715652,In the Time of Hammurabi: King Zimri-Lim of Mari,AF8818E9-F006-4AC0-9A93-B41D251BF914,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,47780a44-1c57-4d0c-b462-e4b54a1857dc,2022-12-15T00:00:00Z,11
Q115715654,"Hebrew origins: historiography, history, faith of ancient Israel",C984D551-1D10-4DA9-BE28-6E2407F73361,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,a9a9b6b7-06cf-4244-879a-c0fcd2611b4a,2022-12-15T00:00:00Z,11
Q115715655,Wooing Rebekah : how Isaac got a wife,CF7B98E4-CB76-40DE-A217-BACB2F64A006,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,255f3a8f-fbb4-45ff-a8c6-7760efba2b27,2022-12-15T00:00:00Z,11
Q115715657,Ruth: A New Translation. With a Philological Commentary and a Folkloristic-Formalist Interpretation,F16C8478-AE9B-49D5-A1C3-A211CE1BCE89,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,d2cff24c-9db6-4198-83f4-6532d12d9cbf,2022-12-15T00:00:00Z,11
Q115715658,Who cut Samson's hair : (and other trifling issues raised by Judges 16),C898A8F3-91F5-44B5-B889-3F2E94338EBC,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,fc09843f-cbf5-46bc-b5d4-b90fc0d8aca7,2022-12-15T00:00:00Z,11
Q115715660,The Numerical Progression in Keret I:15-20: Yet Another Suggestion,1AD6C4B2-BE2B-4CB8-B65B-C25D0643AAF2,Q6113796,Jack M Sasson,,928bfc9bc2177a46277c09bad9bfda3fc91944e7,http://www.sel.cchs.csic.es/sites/default/files/17sasson_f6ff31a2.pdf,,8ec586d8-3c30-49cd-a806-588f3d839e37,2022-12-15T00:00:00Z,11
Q115715661,A major contribution to Song of Songs scholarship,82D007C7-7799-4EF6-A983-A5C72BBC315E,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,44637d58-2fe8-41b4-87b3-07cbdbf4df8a,2022-12-15T00:00:00Z,11
Q115715662,Welō' yitbōšāšû (Gen 2:25) and its implications,4CB519DF-818B-4969-8954-2393E4BE2FC7,Q6113796,Jack M Sasson,,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,bc8150ff-d0eb-408f-9346-19988f8561c1,2022-12-15T00:00:00Z,11
Q115715664,"Proper 17—22nd Sunday in Ordinary Time, Thirteenth Sunday after Pentecost",B329B6DC-9010-41D4-9A07-A572C62EB493,Q64005331,Barbara E Reid,1,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,25acb958-3181-4487-ab79-6f2c87414208,2022-12-15T00:00:00Z,11
Q115715664,"Proper 17—22nd Sunday in Ordinary Time, Thirteenth Sunday after Pentecost",9E2E5888-8B14-4B60-A45B-CBB3C1A7A4A2,Q27643173,Joerg Rieger,2,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,1f65b8cb-2755-4e65-a204-ca3785a18e59,2022-12-15T00:00:00Z,11
Q115715664,"Proper 17—22nd Sunday in Ordinary Time, Thirteenth Sunday after Pentecost",455EBCAD-1223-492E-9430-7C7D4B407906,Q63183850,Lucy Bregman,3,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,4f0bf80e-f6c1-4f89-9aad-8deded3832bb,2022-12-15T00:00:00Z,11
Q115715664,"Proper 17—22nd Sunday in Ordinary Time, Thirteenth Sunday after Pentecost",DA2D3AFE-FA73-41CC-971A-3FFFA5A583DF,Q113808994,Philip Tallon,4,263f3ec26329383c50164ad47f706e9c12561922,,Q114403967,43d90a23-4271-4650-90ac-7f348fed8e0e,2022-12-15T00:00:00Z,11
Q115719906,Two Recent Works on Mari,1449A4B6-D606-40F2-A1AC-940E35EB8096,Q6113796,Jack M Sasson,,b8a2f8adc5c68c017ced27a9aa917d8b4d33e9b7,http://www.jstor.org/stable/41636423,,1c642730-8fc6-46f9-8a17-bc9d7624f283,2022-12-16T00:00:00Z,11
Q115719909,"Genealogical ""convention"" in biblical chronography",DD53E03D-C8A8-4BF2-BFBD-ED7B6F61A6CB,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,fab65235-76ee-472c-84ff-ffd400216166,2022-12-16T00:00:00Z,11
Q115719912,Afterthoughts on Writing a Bible Commentary,9D04B610-78D8-4D4E-BBCA-7B35B381D12A,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,5b9f8031-cbe8-4a8e-a1a8-da981779b378,2022-12-16T00:00:00Z,11
Q115719915,Biographical Notices on Some Royal Ladies from Mari,B5C13492-0705-40C7-98B4-CB2BCABFC0F3,Q6113796,Jack M Sasson,,c62665f26f7674032102a44eb9d0cf9bca31b3fc,http://www.jstor.org/stable/1359419,,e1027670-2dc0-4d36-9d23-97777664bd45,2022-12-16T00:00:00Z,11
Q115719918,"Judges 1-12. A New Translation, With introduction and Commentary",45EA59AC-45A3-4589-8157-78FCA74E7472,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,439a32cc-d7cf-414d-bc95-bd76cff7cfe9,2022-12-16T00:00:00Z,11
Q115719921,The military establishments at Mari [by] Jack M. Sasson.,D049AA25-A2D7-4661-A6C4-C39F40808CA8,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,43208f79-3a90-4c0f-9986-92fc7fde9dda,2022-12-16T00:00:00Z,11
Q115719925,Instances of Mobility among Mari Artisans,311F2251-276E-4131-888D-8938D2EAD5F0,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,d0013606-d7d4-49e9-8760-93f78f206d5c,2022-12-16T00:00:00Z,11
Q115719928,Bovine Symbolism in the Exodus Narrative,EC678168-A0F0-495B-B8AA-40EDD1838F93,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,0b088efe-8c7c-48f0-ae19-bf960bf2befe,2022-12-16T00:00:00Z,11
Q115719932,A Sketch of North Syrian Economic Relations in the Middle Bronze Age,150F93C3-882A-4457-ADB3-A50C7B2A0743,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,f383e1c9-10c1-4215-bbcc-afa6c0b684c7,2022-12-16T00:00:00Z,11
Q115719935,From the Mari archives: an anthology of Old Babylonian letters,1E14272B-776F-44C6-BDA6-73254C7BFA69,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,c704a011-e887-4bd9-a9fc-a3123397856d,2022-12-16T00:00:00Z,11
Q115719938,A Note On Sarbit,14712D00-EAA9-47C6-AEC8-931C8932C017,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,51e00885-28e1-4565-a3fb-0914c032beab,2022-12-16T00:00:00Z,11
Q115719941,"Jonah : a new translation with introduction, commentary, and interpretations",D4FD5E28-F4B5-4E07-9E09-8FBAF85574FB,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,3b78db21-3979-4ce6-a6ba-c06b98bd2276,2022-12-16T00:00:00Z,11
Q115719948,Should cheeseburgers be kosher?: a different interpretation of five Hebrew words,94808E69-7E91-48B1-8F81-3D9793303A0E,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,8edf7913-b021-4d5c-8525-266714c4aeb2,2022-12-16T00:00:00Z,11
Q115719951,Remarks on Two ‘Anatolian’ Personal Names from Mari,6CAECF8E-9C42-49CA-90DD-89AF1EED7AEF,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,327405d3-44d4-4bc2-90a6-c3a4ef9eda85,2022-12-16T00:00:00Z,11
Q115719954,Zimri-Lim's March to Victory,C68AB7F6-A4B4-4989-B04B-639EBAB77485,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,e3dae454-448c-45be-a209-f34782d9ce7d,2022-12-16T00:00:00Z,11
Q115719957,[Remarks on Ikribum Vows at Mari],340602A0-4F3E-4814-A6CB-D5335B3E8802,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,c2f54aeb-cc1e-4a11-9d6b-3a086f6f8ffd,2022-12-16T00:00:00Z,11
Q115719960,Rechōvōt ʻîr,9D0DEEDF-5BAC-4DB1-974E-DA6E5EB80690,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,128699e3-936d-43a7-8753-b1ccf9cdbd04,2022-12-16T00:00:00Z,11
Q115719964,Reflections on an Unusual Practice Reported in ARM X:4,B5DAEDF3-0676-4131-920E-D4BF480447CB,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,d0f01471-7cc9-4ec8-bd86-20079fe8765e,2022-12-16T00:00:00Z,11
Q115719967,"On Relating ""Religious"" Texts to the Old Testament",D4C16FC5-D6DB-4B74-9251-727501129858,Q6113796,Jack M Sasson,,f0091db19e430330b6f2e1633dfcaf5189b18038,http://www.maarav.com/issue3_2.shtml,,bad2ac3b-2dc2-4d10-a6b9-e2e7c789e920,2022-12-16T00:00:00Z,11
Q115719970,On Recently Published Administrative Tablets,2D50DAC1-1410-4D39-AFEE-4023D60DCAFB,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,839955fb-b4b4-42ce-a734-9e58eb83f103,2022-12-16T00:00:00Z,11
Q115719973,On Pope’s Song of Songs (AB 7c),0857EF3D-F51E-4C34-97BE-35C89F6939FB,Q6113796,Jack M Sasson,,1c43bbbcffec57e4ce428322520f9b296e2aa043,http://www.maarav.com/issue1_2.shtml,,8d97a0e6-d91a-4151-922c-6f2708bf234c,2022-12-16T00:00:00Z,11
Q115719976,Mari Notes,4902AC27-34A6-474C-92D8-4408160488F7,Q6113796,Jack M Sasson,,832591946399adc5f471beeb7bd23813bc2a9b7f,http://www.jstor.org/stable/23283439,,e5fb39f4-9e2a-4e48-af1f-c54258f52ca9,2022-12-16T00:00:00Z,11
Q115719979,Unlocking the Poetry of Love in the Song of Songs,264A4C4D-0039-4E4E-8483-49104CFA8E8E,Q6113796,Jack M Sasson,,3e3f542654f8fbc47b7eafe4fde32ed5793d4259,https://www.baslibrary.org/bible-review/1/1/3,,d673ff4d-897c-4cf5-aaa7-fe151e279c70,2022-12-16T00:00:00Z,11
Q115719983,Some literary motifs in the composition of the Gilgamesh epic,16235AF5-C230-4146-B2BB-E26429CB1FF1,Q6113796,Jack M Sasson,,3636396914340bedf4b58fa12eb70d92f67fcb0f,https://www.jstor.org/stable/4173765,,890467c7-3de4-43dc-ae0e-5be6cffcdafe,2022-12-16T00:00:00Z,11
Q115719986,"Essays in Memory of Speiser,ea - Hallo,ww",EA4CB088-B08E-4801-BD17-EB9675750B6F,Q6113796,Jack M Sasson,,3589a09d335e66bfcdfe6c92d420d652f5dd134e,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.1086%2f372138&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=journal+of+near+eastern+studies&destdoiregistrantname=the+university+of+chicago+press,,4a0d1c41-1855-48ec-91b7-e2a2a32e55b4,2022-12-16T00:00:00Z,11
Q115719989,"Mein Gott - Vorstellungen Vom Personlichen Gott Im Alten Orient Und Im Alten Testament - Vorlander,h",09205202-48FB-4594-B4E8-B548858D27CD,Q6113796,Jack M Sasson,,f0e43acbd339a094def08d1035552eaaf0bdf775,http://www.webofscience.com/api/gateway?gwversion=2&srcauth=doisource&srcapp=wos&keyaid=10.2307%2f3265888&destapp=doi&srcappsid=usw2ec0e44gl6jpubwqsnk8kvuxyg&srcjtitle=journal+of+biblical+literature&destdoiregistrantname=jstor,,16c2ef18-1c7e-4df6-a9f2-d12cf1141d3f,2022-12-16T00:00:00Z,11
Q115719993,"Poem of Erra - Cagni,l",B7D53696-130C-4A5D-91A7-131D486502C5,Q6113796,Jack M Sasson,,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,15f2558b-7a4c-4465-bf0b-7bdede5428a0,2022-12-16T00:00:00Z,11
Q115719996,Colonialism and the Bible: contemporary reflections from the global south.,6395B156-4820-47CA-A34C-CAA0CCA18BC9,Q16122562,Fernando F Segovia,1,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,ff50e72e-eb76-408b-b79d-4f78c278cfb6,2022-12-16T00:00:00Z,11
Q115719996,Colonialism and the Bible: contemporary reflections from the global south.,2DFFD218-A1C1-4D10-9383-5D2F3B1D70C7,Q87181391,Tat-Siong Benny Liew,2,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,be0dfb2e-cd0d-4c96-8bfd-b9252dffbb7d,2022-12-16T00:00:00Z,11
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,F258527D-7905-4532-8862-EDB8F29D5FF0,Q93244333,Francisco Lozada,1,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,0c1939a5-163b-4197-9b42-8b6adbbf7c6a,2022-12-16T00:00:00Z,11
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,8BB58E38-FBB5-4832-92F3-64CDAB1368CC,Q16122562,Fernando F Segovia,2,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,b72a6708-4947-433b-979b-3fd241f49a3e,2022-12-16T00:00:00Z,11
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,7249B935-23EC-4C1F-842C-23E5AF3837E4,Q113844392,Sammy Alfaro,3,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,a7be94bc-247f-4aab-bdea-adc0ee66e883,2022-12-16T00:00:00Z,11
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,1A588182-4DFE-4F86-898B-91DD0ABF395B,Q113824251,Elaine Padilla,8,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,1caa044b-8337-416a-8f06-adda64e960ce,2022-12-16T00:00:00Z,11
Q115720000,Latino/a theology and the Bible: ethnic-racial reflections on interpretation,9227D303-677A-4B1C-BFC2-D3FDD2A2A80F,Q113736641,Nancy Pineda-Madrid,9,e2c9b1e29171ff335b1e2d23ec9320c2de1a3da4,,Q114403967,e0341e2c-aa3a-4430-9687-04280eeb6226,2022-12-16T00:00:00Z,11
Q116053301,Porfiles in Liberation,3701F71F-4191-46BF-87E3-C13E1FB8035F,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,3705de71-6457-43a9-a0e5-3842817ff44e,2023-01-07T00:00:00Z,11
Q116053302,Die Pluralität der Evangelien,BBCBE3F6-ECC2-4709-8267-C66A6DBFF5FB,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,5289a9dd-400c-4627-8bd9-43676e0b2065,2023-01-07T00:00:00Z,11
Q116053303,The postmodern Bible: the Bible and Culture Collective,307AC32D-8D77-47E4-ABB2-5419FEBBC222,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,38bb6d08-0b13-41de-b3bf-a3916c300db5,2023-01-07T00:00:00Z,11
Q116053304,Introduction: minority studies and Christian studies,CF850698-2D95-4FA6-9880-89249BF63430,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,a2495579-a4f2-4d33-908a-546298c4992d,2023-01-07T00:00:00Z,11
Q116053305,Encountering biblical critics from minority communities: a response,352B94FE-32E8-4B2A-879C-D86B39E97DC8,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,64612a34-2c37-4a3c-a615-122aff146e8f,2023-01-07T00:00:00Z,11
Q116053306,The riddles of Jesus in John: a study in tradition and folklore,2A3E020D-3C48-4330-A657-E59CE268587E,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,a36f6f19-67f6-4155-a2a0-81efc9ecf957,2023-01-07T00:00:00Z,11
Q116053307,Reading the Bible from the margins,9F1D0817-1092-42DB-9E14-09D2396F0814,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,bd4a35eb-1e5a-412a-8c1b-9b9f0dc0d022,2023-01-07T00:00:00Z,11
Q116053308,"From 1968, through 1988, to 2008: a call to action for Latino/a American religious and theological studies",E04102E5-6ED0-4F90-BF09-9F2A653D2620,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,a3caec47-4c66-4012-a071-4dfc952c790a,2023-01-07T00:00:00Z,11
Q116053309,The Farewell of the Word: The Johannine Call to Abide,367F0614-4F05-48B8-A76E-A66D5954F913,Q16122562,Fernando F Segovia,,c1a919b61f294a55a994132b618d6bcaad2c78dd,,Q114403967,ba205830-fa51-436d-ac1c-99d30015af3a,2023-01-07T00:00:00Z,11
