qid,label_en,author_string_uuid,author_string,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q111637664,The Petexbatun Intersite Settlement Pattern Survey: Shifting Settlement Strategies in the Ancient Maya World,DEC013BC-91ED-417D-8252-F3FBAD915E91,Matt O'Mansky,f0831707e34d5a7a8d79b885c3ffcd4a5a398054,http://hdl.handle.net/1803/11891,afab394d-b605-4733-9fab-8eba80545a69,2022-02-18T00:00:00Z,11
Q111637665,Thermionic Emission of Diamond Using Laser as a Heat Source,596F9E4E-0E08-481C-98B7-34619C44E092,Ian Ly Davis,ffb3413ba9224fec4256e70b1682d8df8ccc8ee1,http://hdl.handle.net/1803/11892,e87add36-e4b6-439f-8946-5ed2d37d8e18,2022-02-18T00:00:00Z,11
Q111637666,The role of bad phosphorylation status and binding partners in promoting apoptosis.,B930E9EB-CC32-4204-A2D9-2805F3E10181,Leta Ruth Moser,d48c8e896cc1cea64b88bee1c04f8c2c79b37e36,http://hdl.handle.net/1803/11893,d6d699be-6937-448a-85dd-64c500e7f84a,2022-02-18T00:00:00Z,11
Q111637667,Who's Afraid of Reason?,7239FA49-11C6-443E-8277-B06B4D9E97BC,Christopher David DeSante,7ad3968f92077c8f8ac67b96c94ae02417818a79,http://hdl.handle.net/1803/11894,e47a189a-a0ad-464f-b80d-f606fe9e5213,2022-02-18T00:00:00Z,11
Q111637668,Regulation of Fibronectin Assembly by PLC-gamma1,12C91E89-FC71-4D3D-ADC8-C89DA9467821,Cornelia Elizabeth Crooke,019ad3232cbd90fd2f9dee3ac41b61a8a4ad38ce,http://hdl.handle.net/1803/11895,0f90100d-c114-42ee-b33e-bf9a4a864b0d,2022-02-18T00:00:00Z,11
Q111637670,"α1-adrenergic receptor regulation of excitatory transmission in the bed nucleus of the stria terminalis: characterization, mechanism, and potential role in disease",EA84C310-AC54-4537-8FA9-A596E20D6426,Zoe Anastasia McElligott,33b315a6e2bd14ff2f84235ee7acd6cc5f6b4af9,http://hdl.handle.net/1803/11896,ab98c335-2ada-4ff6-9970-1565ef85f528,2022-02-18T00:00:00Z,11
Q111637671,The Missing Connection: Trust in Legislatures in Latin America,52C90D2E-33BF-4F72-B40F-14FE4A210815,María Fernanda Boidi,29df5e4608babfcf811a2f8bf7b10bc91c484022,http://hdl.handle.net/1803/11897,ad74490c-7efa-411d-9489-fde6cbbcf228,2022-02-18T00:00:00Z,11
Q111637672,Substrate fabrication and characterization for photovoltaics and biomaterials applications,0DA85D7B-942F-4A48-90C0-B33B5980A309,Morgan L Krim,5bac512a743e4b470acef65c13042d5f42ef941c,http://hdl.handle.net/1803/11898,2a499d2c-e68d-4d6e-b4b8-e92cc8756f59,2022-02-18T00:00:00Z,11
Q111637674,"Representing Terrorism: Aesthetic Reflection and Political Action in Contemporary German Novels 
(Goetz, Klein, Tellkamp)",793B2A30-0158-4997-8863-6FE3BB2930C7,Mark Einer Looney,fd838babf06c64d67852b97acac16e79793baaa2,http://hdl.handle.net/1803/11899,3f6ecc43-1a5a-4e58-be79-2777f9491f82,2022-02-18T00:00:00Z,11
Q111637675,"Determinants of cyclooxygenase-2-mediated oxidative metabolism of the endocannabinoid, 2-arachidonoyl glycerol, in vitro and ex vivo",E4C34B94-3336-4120-928D-526D33615BC4,Joel Musee,e43db4eb6605a201955ed5d177456d419d964175,http://hdl.handle.net/1803/11900,2cbc144c-2907-49e8-9b82-3633077310df,2022-02-18T00:00:00Z,11
Q111637676,Characterization of the mechanisms affecting single-event transients in sub-100 nm technologies,31998AE1-6887-4366-A592-B67D4BACC861,Jonathan Ragnar Ahlbin,e0998d210ea62e0c357b0edd7fe6032486064ccb,http://hdl.handle.net/1803/11901,2bfe18e0-7b65-4392-bc2e-f32413c15b46,2022-02-18T00:00:00Z,11
Q111637678,Mechanisms that control localization of the Schizosaccharomyces pombe Clp1/Cdc14 phosphatase,5D26D6A5-5CDD-45CD-93BA-3533DC2A4BAE,Matthew Ryan Broadus,a962593f2f505fb843d403e7948940564be9b17a,http://hdl.handle.net/1803/11902,ef911548-7abb-4098-ad04-2367ae816602,2022-02-18T00:00:00Z,11
Q111637679,"Using In situ Neutron and Gamma-ray
Spectroscopy to Characterize Asteroids",C5D5D061-50F1-460D-AE82-6A3A82B3D4AE,Julia Gates Bodnarik,3e057ae70105d8cf147a278a1c6f61b51457d54d,http://hdl.handle.net/1803/11903,f6c5095f-2f99-4612-8556-eb782c128e95,2022-02-18T00:00:00Z,11
Q111637680,"Out of many, one: Participation and collaboration in congregation-based community organizing",FD104035-63B2-46BE-B8AB-69FEEBEA921E,Eric Anthony Tesdahl,3e716df466a05e930bf7311b5a65c02c00444c61,http://hdl.handle.net/1803/11904,90e17d9f-9a24-4e41-a6cb-f74934ad6acc,2022-02-18T00:00:00Z,11
Q111637681,Dynamic Bayesian Network Based Fault Diagnosis on Nonlinear Dynamic Systems,5713E33D-BFBB-429A-A54E-D05D347F3EF3,Jiannian Weng,786d3e87cad2a9e35622c872eda4050a2550787a,http://hdl.handle.net/1803/11905,8cbc3022-c72b-4233-8d4b-be515df5ac11,2022-02-18T00:00:00Z,11
Q111637682,Dynamic user class model: theoretical framework and Advanced Traveler Information Systems (ATIS) applications,37F336D8-7404-416D-AD73-DD967047CB3E,Avinash Unnikrishnan,94b696100fb8396bd3d97bdc8c8a099d55b021bf,http://hdl.handle.net/1803/11906,f8474813-ed1b-4c8b-b681-431112f3fd26,2022-02-18T00:00:00Z,11
Q111637684,"Toward New Vital Signs: Tools and Methods for Dense Physiologic Data Capture, Analysis, and Decision Support in Critical Care",3C85902C-3553-41DB-A01E-3DFA3097D32B,Patrick Roger Norris,dba2083a5fa52cd4b84027f65592d12da7e7afeb,http://hdl.handle.net/1803/11907,aea330ca-a90c-4e83-837f-cfca4c2a93df,2022-02-18T00:00:00Z,11
Q111637685,Parenting behaviors and child social competence: risk factors for adjustment of adolescent offspring of mothers with and without a history of depression,502BB449-124B-4C62-9044-8D0356703283,Kristen Lynne Reeslund,9ad8a5587d86fce394cb34e376295a84560d7aac,http://hdl.handle.net/1803/11908,ba6a7c8d-67b5-4437-8e30-5223215f3434,2022-02-18T00:00:00Z,11
Q111637687,Integrating Security Modeling into Embedded System Design,C48801C1-1DC2-463B-AC52-9BD8B8C896E9,Matthew Eby,56640a3247ac2d6007ae5a3afc229d2d0c72fefa,http://hdl.handle.net/1803/11909,cbd73bae-821b-4dc9-bc78-feea8b0acc43,2022-02-18T00:00:00Z,11
Q111637689,Mothers and daughters: searches for wholeness in the literature of the Americas,FC37B425-A375-44FC-B1D2-381EDF8ABFC3,Vanessa Kimberly Valdés,41a8aef96e8fcfe597f2a930e07ef6975f90c484,http://hdl.handle.net/1803/11910,5993cbbf-ef34-4399-a9a2-aae848cb1606,2022-02-18T00:00:00Z,11
Q111637690,Automating Middleware Configuration and Specializations via Model-based Aspect-Oriented Software Development,EAED6CE2-FDC5-453B-A22E-26176B22E216,Dimple Kaul,4760e81509b604c88f5d469da93d358e2f1d248d,http://hdl.handle.net/1803/11911,3c2c2319-193a-4497-8f2b-a02f078f321b,2022-02-18T00:00:00Z,11
Q111637691,Self-regulated strategies development for improving the writing skills of students with internalizing behavior patterns and writing concerns.,7DD2050F-CBBF-4E86-B437-B972FD8CE868,Mary Annette Little,79a79b36416ef2cbe10d8715990dd3be07ecaf79,http://hdl.handle.net/1803/11912,6dafafa8-24a0-48e4-9ec5-dbb51652e39e,2022-02-18T00:00:00Z,11
Q111637693,Model-driven Composition and Performance Evaluation of Pattern-Based Systems,9750B1AA-3901-43C1-8C8F-B904E7B22DBE,Arundhati Kogekar,b4b75883cad385e52bc5394f015d552af4aceb8a,http://hdl.handle.net/1803/11914,ed5f9adf-09bf-429d-b369-e9b9be64001b,2022-02-18T00:00:00Z,11
Q111637694,The functions of inhibitor of DNA-binding proteins in endothelial cells during lung development and disease,177393DD-0ACA-4A61-93FD-3A78881D17AD,Huimin Zhang,14ac6f6ed4d07962e21c9bc6232b8c97ee1b8f35,http://hdl.handle.net/1803/11915,35de6c0d-3f77-4c89-9c1c-332d0f0ce71a,2022-02-18T00:00:00Z,11
Q111637696,Photocrosslinked poly(anhydrides) for spinal fusion: characterization and controlled release studies.,9804EFE2-CFF2-4FBE-A7CB-CAC4EA36FCD5,Ashley Aston Weiner,45a8631dc3598646a54c7123790a3c1915c71d21,http://hdl.handle.net/1803/11916,1ed990af-b8b5-4574-a61a-0cd6c13025ab,2022-02-18T00:00:00Z,11
Q111637698,Development of a Mechanical Testing Assay for Fibrotic Murine Liver,2EFD9E73-095F-44A2-9F6E-84DFD4303415,Stephanie Lynne Barnes,c8f2599845b7c8faadec648b5c92420ca41735a0,http://hdl.handle.net/1803/11918,9e6d6441-a6f5-4502-912e-8e10dbd728aa,2022-02-18T00:00:00Z,11
Q111637701,Quantitative Framework for Planning Highway Bridge Inspection and Assessment,E2011936-DFFF-4926-9387-5C70FB8C6C52,Marcus Lynn Knight,a2a3fa3ff809490b98db057a8c2c914deb85a5b0,http://hdl.handle.net/1803/11921,145579e3-2703-449c-9e57-3577b1ab8a28,2022-02-18T00:00:00Z,11
Q111637702,Deposition Of Ionic Liquid Thin Films Onto Self-Assembled Monolayers,768C5C56-FA12-4ADE-B504-148B087F6674,Angeline Cione,51984fe3a4dcbc830b335bbd3bcc146dc1fc8113,http://hdl.handle.net/1803/11922,9053a11f-8959-49df-be27-d6aaa6ad70e2,2022-02-18T00:00:00Z,11
Q111637704,Analysis of Bves function through identification of interacting proteins.,1B4EC0F2-F350-4E4F-B6E8-5E30EBF28990,Travis Kirk Smith,6d2b1108b1a86c1fd1a9908cde61a3320b897ac4,http://hdl.handle.net/1803/11923,59c60683-5239-4d4d-a29f-bce773e35b88,2022-02-18T00:00:00Z,11
Q111637705,Quantitative In Vitro and In Vivo Characterization of Near Infrared Molecular Imaging Agents for Enhanced Disease Detection,23D138BB-3D4C-4423-9F69-77B18001E34B,Shelby Katherine Wyatt,07d5586291b5138ee2ccac21ab79041c18a85f07,http://hdl.handle.net/1803/11924,23335766-3856-41c8-b91d-04dce1de2338,2022-02-18T00:00:00Z,11
Q111637706,Backscattering Interferometry: From Modeling and Fabrication to Application,0144DA69-4D4B-48B4-8F12-2574AF0236FC,Joey C Latham,ce9c6f75b582f03c93660108d35ae2a2c2eac89e,http://hdl.handle.net/1803/11925,6c4a4a54-4327-4487-98ad-bc4af71a7d9c,2022-02-18T00:00:00Z,11
Q111637708,Radiation-Guided P-selectin Targeted Tumor Imaging in a Lung Tumor Model,DEA4CA11-A1A0-4719-BA04-F7C89227B690,Ghazal Hariri,b6c7af3cd9849d2c4eeb0ecf8b3dab00d6a46b60,http://hdl.handle.net/1803/11926,41f3a947-f2b4-48a0-8da5-9c4925bdc863,2022-02-18T00:00:00Z,11
Q111637709,"The ""Sound"" of Blackness:  African American Language, Social and Cultural Identities, and Academic Success in a Middle School Language Arts Classroom",E5615A49-871A-4974-91A0-F9E9E66B4850,Cynthia Hansberry Williams,4c6d5fde7be853c668360fecc74943a3871034f3,http://hdl.handle.net/1803/11927,e38b6079-2c36-4a6d-87b9-810e9eebe24e,2022-02-18T00:00:00Z,11
Q111637710,Analysis of single event transients in dynamic logic circuitry,FA8BC868-AE94-41B5-80E1-C0F8993C79C1,Christopher Holt,36443175ffc5c13df01f57e4fda682297f8b0dc9,http://hdl.handle.net/1803/11928,c1c2f989-4610-4680-88b5-375d5df0c9a0,2022-02-18T00:00:00Z,11
Q111637711,Reputation as a Basis for Trust,86E7EEE0-007D-4F07-942F-746A93334CA1,Nathan Goates,75b63d6d197ebfc301550e6a0911f47a11c499cf,http://hdl.handle.net/1803/11929,f2af8417-5c8e-4c8a-a679-946d61e3ee88,2022-02-18T00:00:00Z,11
Q111637713,"The Service of Healing as Pastoral Care: A Discourse-Informed, Communal-Contextual Interpretation",1E19EDEA-0BA4-46F0-A868-3D795DEB31E4,Heather Leigh Rippetoe,d55c671c42805c4c2b4c72e5cc3a645a82201a7d,http://hdl.handle.net/1803/11930,1a0be777-5a1e-46aa-8268-5b0716672380,2022-02-18T00:00:00Z,11
Q111637714,"Neural Circuitry, Behavioral Correlates and Genetic Organization of the Mammalian Circadian Clock",54F3C131-6596-4BD1-9705-C8CD28979A38,Christopher Michael Ciarleglio,ad480782aa1af9f3073faa97fa1d86044b2eab6d,http://hdl.handle.net/1803/11931,025a040a-aa0a-445d-9a05-2ea996ce0b5a,2022-02-18T00:00:00Z,11
Q111637715,Identification of protein markers of drug-induced nephrotoxicity by MALDI MS: in vivo discovery of ubiquitin-t,3B3BAE31-7764-4D84-96D9-43FA034329BD,Kristen Herring,95cf5a1c737e1eb5f24639f54d7b1c84810fba1f,http://hdl.handle.net/1803/11932,63241f2f-ddf2-4110-a689-10698a25a95b,2022-02-18T00:00:00Z,11
Q111637716,The objects of visual attention and memory.,8AAA8936-8D50-4D0B-A993-F1EA161BEF64,Philip C Ko,e9de917eaf1a7ee9125b9e8e49860e60d47126f7,http://hdl.handle.net/1803/11933,6d009b51-4be8-4c17-a878-09904667b519,2022-02-18T00:00:00Z,11
Q111637724,High affinity ligands for the targeting of SERT and NET,A7BC5FD9-A805-41AE-A790-B4035492264C,Emma Bronwyn Hughes,afa88c461f447c56a6cc2b856e86772714664c29,http://hdl.handle.net/1803/11937,5900e162-88a2-4db2-99ee-a9c4ab335717,2022-02-18T00:00:00Z,11
Q111637725,On the usefulness of the Multi-Track Validator for studying secondary vertexes in the Phase 1 Tracker Upgrade of the Super Large Hadron Collider,3339827D-12E9-4096-B22D-665C683E720E,Cody Craig Johnston,43a68d9d1336933d0cb6625db1533e183a180efc,http://hdl.handle.net/1803/11938,229669f5-d162-4326-8769-35c5c9a0a919,2022-02-18T00:00:00Z,11
Q111637726,“This moment for life”: popular culture’s impact on the moral sphere of young black women,9FCED694-2350-4229-A40F-5F8DD24C6DEE,Kenya Jonell Tuttle,190cd2219416ed2a23ec828a4370964e9d1edb05,http://hdl.handle.net/1803/11939,7c940583-9cde-4295-ad77-1b476f80a3fe,2022-02-18T00:00:00Z,11
Q111637727,Diabolic Deeds: Transgression and Corporeality in the Histoires tragiques,C236D77D-D5E2-4CFA-B143-7D1625AA1B17,Laura Meador Nelson,893429722cb27e81f4ac3e453c590738570e73df,http://hdl.handle.net/1803/11940,3c45a640-18e0-40b8-abac-e180e6fa3436,2022-02-18T00:00:00Z,11
Q111637728,A profiling and performance analysis based self-tuning system for optimization of Hadoop MapReduce cluster configuration,6E0AF68F-36A3-4D50-8EC6-9576CEB2D5AA,Dili Wu,78656982ceb2c24efc7b539963f569d2f5e77baa,http://hdl.handle.net/1803/11941,7ab2abdc-661f-4ca9-b534-56fa152f373f,2022-02-18T00:00:00Z,11
Q111637729,Testing specificity in the relationship between parenting and child psychopathology in children of depressed parents,B7791512-9F71-4A33-A27B-5B82FAE8F613,Meredith Adele Gruhn,d44c38077566e3e45528aed5fd5ecd044e33ab79,http://hdl.handle.net/1803/11942,3f602f0e-459c-4c07-98ef-56f7f93204c2,2022-02-18T00:00:00Z,11
Q111637730,Systematic Instruction of Early Math Skills,9AB6DF32-4CC8-4A6B-B065-B1EB78883B39,Jessica Kristen Hardy,31806c241bee7292f5d6ba1e7d7e0df977ef9c40,http://hdl.handle.net/1803/11943,cfdd0a8d-6400-4542-829c-db9f91073cfa,2022-02-18T00:00:00Z,11
Q111637732,"Assessing the Vulnerability of Park System Infrastructure to Impacts from Extreme Weather Events: 
A Tennessee Application",F1ED9169-F702-4897-A337-946684AD18E9,Kendra Julie Abkowitz Brooks,800be5bdb8c9f30e0a5b3b66a5cd4d094643f959,http://hdl.handle.net/1803/11944,71393483-610f-4b87-91b5-45c5662241dc,2022-02-18T00:00:00Z,11
Q111637733,Neurotrophic Factor Eluting Nerve Allografts for Peripheral Nerve Repair,C2988AF5-1A2F-4052-9B1F-6E974E4A3283,Richard Brandon Boyer,7b6ddf2f45c2624dcdd67e6f470f7c700e9cc76b,http://hdl.handle.net/1803/11945,9b949a32-e9d7-4ea7-b761-ac67df835eee,2022-02-18T00:00:00Z,11
Q111637734,Neural Network Adaptation in the Retina: Dopaminergic Signaling Mechanisms,9BEF26DA-A4FB-4EFB-9F94-98736D8903EC,Heng Dai,c91d63f3cdbc196a85255506c88e1bf7e6f5d8f6,http://hdl.handle.net/1803/11946,1ae04cf1-0a35-4617-8681-cf4d5ee9f2c9,2022-02-18T00:00:00Z,11
Q111637735,The role of TGF-B responsive myeloid cell in tumor induced bone disease,CD93B881-B666-4FDD-8088-E6BB77649D1F,Denise Buenrostro,7e6967173db7ac2477c09ff7671db7047cb67f63,http://hdl.handle.net/1803/11947,9c3e0a5e-0f72-498d-976c-8e7e71f8b190,2022-02-18T00:00:00Z,11
Q111637736,Partisan Cultural Stereotypes: The Effect of Everyday Partisan Associations on Social Life in the United States,F005401C-14CE-4BA9-B829-B4373073EE79,Maggie Ann Deichert,55a796725528a7c579a7845afb8a2dc4dc796c65,http://hdl.handle.net/1803/11948,5b11bbcb-4c8c-40a3-8f6e-3631e7729040,2022-02-18T00:00:00Z,11
Q111637737,"The Role of Ovarian Hormones and Testosterone on Type 2              
and IL-17A-Mediated Airway inflammation",9876575E-D8BA-4669-80EC-3C4F16425B9B,Hubaida Fuseini,188331cdc5d1a010bf6e7f760bfa90de85ac8e53,http://hdl.handle.net/1803/11949,50eb7390-53a7-4018-b4fa-efe83fb6f72b,2022-02-18T00:00:00Z,11
Q111637738,Epileptic encephalopathy associated human GABRB mutations disrupt GABAA receptor function and results in Lennox-Gastaut syndrome in Gabrb3+/D120N knock-in mice.,BF5B5075-AE8E-40B4-81C4-2B93DDDD2AC1,Vaishali Satpute Janve,14703d468d22ff3ee454795c95c899d32cc040cf,http://hdl.handle.net/1803/11950,7c19af8a-5145-4c32-9ee7-cd08bcb05900,2022-02-18T00:00:00Z,11
Q111637740,"Las mujeres del Quijote: sus voces, imagenes e influencia en la narrativa",E2769942-E17A-4A98-9565-292AAECBFB7B,Martha Garcia,1d845aff9e2ec82850247908c5eb34bfcb730ed4,http://hdl.handle.net/1803/11951,f2bb1e51-6e12-4479-b210-170c6a285493,2022-02-18T00:00:00Z,11
Q111637741,Managing Condition Variability in Remanufacturing,A5815A31-01D6-4726-B9B7-C90DA8649A9C,Michael Ryan Galbreth,e09b7f4cac6c8d4f9e3d75db08965b8bb04577c0,http://hdl.handle.net/1803/11952,1a35684a-e567-4c08-bb32-2e74a90ba4c1,2022-02-18T00:00:00Z,11
Q111637742,"Land use contributions to phosphorus loading in an impaired stream, Mill Creek, Tennessee",58767F43-3D4B-4CB7-AC04-CAF56D2AF064,Vena Lynnette Jones,5531a65f39890c6c86836c0f9fc223a038f90042,http://hdl.handle.net/1803/11953,a9e647ba-6690-4300-a6cc-8f328062c6b8,2022-02-18T00:00:00Z,11
Q111637743,EPR and fluorescence studies on erythrocyte membrane skeletal proteins: cdb3 and ankyrin,1895C2BF-2D56-44DA-8106-5E6137EB1A9A,Zheng Zhou,2ee94192066c48c8922f295c32167e0b4d725afc,http://hdl.handle.net/1803/11954,d81d65ce-1aa5-4a8d-aa9e-6769cd5e4626,2022-02-18T00:00:00Z,11
Q111637745,Evaluation of thermally enhanced soil vapor extraction using electrical resistance heating for chlorinated solvent remediation in the vadose zone,17FF03EB-223B-45BC-8EEC-2E03C1547D4C,Ashley Erin Hendricks,781c8930976e7e5c0d18adaeb22e8f3a5d97f956,http://hdl.handle.net/1803/11955,ecd3203d-4ce9-4eeb-b14c-40b62417eff6,2022-02-18T00:00:00Z,11
Q111637746,A nanophysiometer to study force – excitation coupling in single cardiac myocytes,C2D1E0A0-D45E-4FFD-B977-E07F3F40FE13,Andreas Augustinus Werdich,23bec0f32fedc5ef31291f85fa2cedcecedd8dc2,http://hdl.handle.net/1803/11956,420089a7-1987-4570-a3d0-8c060fe27c96,2022-02-18T00:00:00Z,11
Q111637748,Anticipation of Legacy System Supply Chain Risks: A Comparative Study of Decision Maker Perspectives,676B7BD9-1E65-4700-8A20-5B93594BCCF7,Stephen Perry Maggart,ec62a8760db5d8ff7fd41dd75cb343f123d8af65,http://hdl.handle.net/1803/11957,f65c926c-1080-4bea-a992-f171d1c12c6c,2022-02-18T00:00:00Z,11
Q111637749,Detecting Asthma Exacerbations in a Pediatric Emergency Department,C9EC8904-7E59-4F56-8EF9-E665E72EECB4,David L Sanders,081a8e6cf858a9fbf9f7f3a4eabf79514b6f8f4a,http://hdl.handle.net/1803/11958,1b9daa05-2113-4c44-b484-307c06576f21,2022-02-18T00:00:00Z,11
Q111637750,Strategic use of spatial representations to maintain orientation by individuals who are congenitally totally blind and blindfolded sighted people,4C96D26E-A589-44E2-B8E3-88663218DA70,Peg A Cummins,f4079f88ef75dc5b215bb2e3584c178a9c58e140,http://hdl.handle.net/1803/11959,40f7558b-22ce-435b-b73d-a992b36eb19f,2022-02-18T00:00:00Z,11
Q111637751,A Computational Model of Tower of Hanoi Problem Solving,5849CC0B-9089-422A-8959-74AA9F1DE6C1,Sashank Varma,965add54f0128b03fcb67c7482654f4bf8dbee4f,http://hdl.handle.net/1803/11960,1bdff9e3-c52b-4af2-a487-a27ccf6a0fc7,2022-02-18T00:00:00Z,11
Q111637752,Using organotypic raft cultures to understand the biological basis of Raman spectra from skin,0075384A-3AF0-42F2-AA06-D6C5DE4DE69F,Matthew David Keller,c370ec68bdfd9c9eac77be7556c4fb5dca99fbfc,http://hdl.handle.net/1803/11961,925fe944-5cb8-481b-95cf-486cf0ae60c8,2022-02-18T00:00:00Z,11
Q111637753,"Geology and Geochronology of the Spirit Mountain Batholith, Southern Nevada:  Implications for Timescales and Physical Processes of Batholith Construction",92261E6B-AB30-4250-9A62-4ADDEAAE43A0,Barry Alan Walker,56281804d66c0e9a7e3d0d83b8bcac8b61152a4d,http://hdl.handle.net/1803/11962,730259e5-7f65-48be-92bc-0c1b0c48a4ee,2022-02-18T00:00:00Z,11
Q111637754,Analysis methodology of synchrony in simultaneously recorded single unit activity in the visual cortex,C43F37C2-68E7-4DA2-9553-82F5FC694DEB,Melanie Rebecca Bernard,05aceb381fa96f335e0fa3c508aa4164045e97cd,http://hdl.handle.net/1803/11963,46ae73e6-6075-429b-a3e7-a8a0796486f2,2022-02-18T00:00:00Z,11
Q111637755,René Girard and the exorcism of the possessed consumer,24E6019A-FB62-44FF-B6D9-1DA10D562AB7,James Burton Fulmer,9e4bcdcb2ee9a5ad7a825925b2e16647b9f3e1f3,http://hdl.handle.net/1803/11964,5731e968-faa9-41be-a1c1-d7f4a66f903b,2022-02-18T00:00:00Z,11
Q111637758,"Modulation of Tuning Properties of Thalamic Relay Neurons by Corticothalamic ""Feedback"" Projections in Rats",2F9734DF-DB44-4660-8E45-29AADDF8DD8E,Lu Li,09aa73a92e6467af335d613a4ea6fb13272856a6,http://hdl.handle.net/1803/11965,e15de626-c956-4674-9b45-94983574d8c2,2022-02-18T00:00:00Z,11
Q111637759,"Deciding Who Earns HOPE, PROMISE, and SUCCESS: Toward a Comprehensive Model of the Merit Aid Eligibility Process",4E6EA74C-A430-4EDE-8B3A-D0698C807183,Erik Christian Ness,8d5c9315f294ae15d173d5e85f407269b6465dea,http://hdl.handle.net/1803/11966,f439ad87-c0d1-4a69-98e7-79bf7be4aa78,2022-02-18T00:00:00Z,11
Q111637760,Expedited protocol development: Boon or Bane?,3861B520-4C73-4A40-A20A-5BED0296EA34,Gourija S Menon,99822eac00badb7fb62d963d24e3510e45f49be4,http://hdl.handle.net/1803/11967,8087274d-7b30-445d-9958-945c704175dd,2022-02-18T00:00:00Z,11
Q111637761,Modeling air stripping of volatile organic compounds (VOCs) from biological treatment processes,4AF7CD0E-C55F-4EBB-87C5-AFB0C906B3CA,Joey Cheng,9f7e3e3028a4b3e8350ef60f50f8ff311b2f6609,http://hdl.handle.net/1803/11968,d1552b9b-99fb-456e-9789-411dc11fdcd1,2022-02-18T00:00:00Z,11
Q111637762,The Effect of Diminishing Manufacturing Sources on Legacy Systems Using System Dynamics,F173FDD6-5516-4CBC-A410-5A8AA1FA5538,Ryan Timothy Grant,59734f516de607e443c7c1ae870f5544e7aa7758,http://hdl.handle.net/1803/11969,3e851461-4451-4986-b906-0d4db01ef63e,2022-02-18T00:00:00Z,11
