qid,label_en,author_uuid,author,author_stated_as,author_ref1_hash,author_ref1_referenceUrl,author_ref1_retrieved_nodeId,author_ref1_retrieved_val,author_ref1_retrieved_prec
Q111642895,Integrating Histology and Microarchitecture Modeling with Deep Learning for Diffusion-Weighted Magnetic Resonance Imaging,2E980F21-0D79-4E47-91D5-BBF00A7C0BFC,Q88034544,Vishwesh Nath,ed5543f12625ae32cc5f5606f0b9eecdaff99a93,http://hdl.handle.net/1803/16057,23e19eac-7b3d-45b5-a160-05a57dbf8ff5,2022-02-18T00:00:00Z,11
Q111642899,STRUCTURAL DYNAMICS OF H+/DRUG ANTIPORT IN AN ARCHAEAL MATE TRANSPORTER,A9AEBA0A-1F72-44FA-8E9B-997A60743FB8,Q89143488,Kevin Lindsay Jagessar,a0fb9a59430a9dbe54bc7690a119ccddce496603,http://hdl.handle.net/1803/16061,bd6589cd-dc91-455c-aa91-661647599d82,2022-02-18T00:00:00Z,11
Q111642900,Role of Alpha2a-Adrenergic Heteroreceptors in Stress-Induced Reinstatement of Cocaine Associated Behaviors: Implications for the Pharmacological Treatment of Stress-Driven Relapse of Drug Use,0AF5850D-E8E8-4F90-BA6D-B8054E7D7035,Q89780535,Rafael Perez,54426bf56af9c77d6a684fa7660f2ca4aeca9da2,http://hdl.handle.net/1803/16062,1a751ff3-9242-4211-bcbe-39edbfead37c,2022-02-18T00:00:00Z,11
Q111642902,Neural Responsiveness to Reward as a Moderator of the Effect of Rejection Sensitivity on Depressive Symptoms,41FE127D-A357-40BF-A551-826AD7BB3BA8,Q92380307,Samantha Lynn Pegg,39185976821679adc34f37980247095618006822,http://hdl.handle.net/1803/16063,0426b6e1-5f4a-4d39-af5c-a9925d77ebea,2022-02-18T00:00:00Z,11
Q111642905,THE EPHA2/EPHRIN-A1 AXIS REGULATES HOST-TUMOR INTERACTIONS,66218F54-A208-4B44-BAAC-A1E110591B02,Q89492222,Eileen Fong Shiuan,4e02ca44f998eb8a0de939bf38319d6266a89a0b,http://hdl.handle.net/1803/16066,eb6a2a87-c21c-4b88-9400-8aad83f57227,2022-02-18T00:00:00Z,11
Q111642906,Data-Driven Structural Neuroimaging Metrics to Quantify Aging and Cardiovascular Disease,2996EABE-0726-4738-AC13-A9C007886487,Q87672540,Camilo Bermudez Noguera,029e0e04abc14f29631f1dad83276ef974cccfa1,http://hdl.handle.net/1803/16067,0cd60063-f782-4ba2-b446-2f983fad5055,2022-02-18T00:00:00Z,11
Q111642913,Examining the Association Between Vigorous Physical Activity and Pregnancy-related Outcomes,5A3B509D-4239-426E-AC50-684E557D8598,Q89978239,Sifang Kathy Zhao,e6eed5519bdc3ff800c737e90c4caf6f3d966639,http://hdl.handle.net/1803/16073,601cd943-d936-452f-9470-1c0e5122b933,2022-02-18T00:00:00Z,11
Q111642916,Identifying and Characterizing Phage Genes Involved in Wolbachia-Induced Cytoplasmic Incompatibility,611ECBF6-0E1A-4535-8A80-0E5A8792F317,Q88286526,J Dylan Shropshire,c5b46bd558c903537221ff9752e0ec195ddfce60,http://hdl.handle.net/1803/16075,318c7377-8f73-40fb-a2ba-9ab31122f182,2022-02-18T00:00:00Z,11
Q111642918,Fitting Problems: Evaluating Model Fit in Behavior Genetic Models,DFD4C310-6155-4476-A4AA-1E832BAA0D27,Q86520001,S M Garrison,a77cc22b0de6cc55c6bc60fee83cc1b56991c917,http://hdl.handle.net/1803/16077,75461c4a-0ae7-4f3a-b66b-6f297e59745e,2022-02-18T00:00:00Z,11
Q111642919,Identifying Inflammatory Mechanisms in Calcific Aortic Valve Disease,C43F74A8-980E-4E10-86B1-C58902630119,Q90868323,Michael Aston Raddatz,5ec1b0fe2edfd03601cdfc45025eb24e8a4377c7,http://hdl.handle.net/1803/16078,bed0b6e8-d41a-4ff2-bb75-ebd851049b1f,2022-02-18T00:00:00Z,11
Q111642927,Essays on Human Capital in Turnaround Schools,0AB1C0E5-8402-40F3-B537-02F55091ABD0,Q106396319,Lam Dinh Son Pham,8b2360cdeb3e7836694f7ce657b0d3b3b97c0b06,http://hdl.handle.net/1803/16084,f3b3e6c2-8007-4f68-a2c6-51ac5e5579d2,2022-02-18T00:00:00Z,11
Q111642928,Epigenomic Dynamics of Cellular Differentiation,02A10074-09B6-4863-B1DA-F741B04BC348,Q86583889,Kelly Ryan Stewart Barnett,556f9f3b06df209971ae59d73ce610b2ad8e4203,http://hdl.handle.net/1803/16085,6831a98b-3ff4-4039-8599-ac630596cec4,2022-02-18T00:00:00Z,11
Q111642932,USE OF PHENOME-WIDE AND GENOME-WIDE APPROACHES TO  IDENTIFY PATTERNS OF DISEASE,1CD3A8C1-4999-4E2A-A509-541C710AD62C,Q47661328,Jamie Rene Robinson,f407b140a7e4ed27755d7cf62251cf9aafda832a,http://hdl.handle.net/1803/16088,d79d915d-943a-428b-8bc2-3ba4d10e916b,2022-02-18T00:00:00Z,11
Q111642933,New insights into ancient life: the Ediacara biota through the windows of taphonomy and fluid mechanics,0E86348F-6929-4D6A-AD9F-3483B1A3023B,Q90619569,Brandt Gibson,1c3d5f987f36677d1d7673ee87dc2bfc68c1e814,http://hdl.handle.net/1803/16089,c11290f7-b90c-45e0-8572-e938b0fa16cf,2022-02-18T00:00:00Z,11
Q111642938,Predictive Computational Biophysical Modeling for Enhanced Image-Guided Functional Neurosurgery,37C30FEC-5277-47CE-BB13-7755953E67C8,Q90138327,Ma Luo,10551aac0b6ee7e5a6f771d882725cf89a925fb2,http://hdl.handle.net/1803/16093,9feafc82-3001-4d75-87b0-e02d66cb963f,2022-02-18T00:00:00Z,11
Q111642940,Engineering Nanoparticle Vaccines for Respiratory Infections,D5D73311-CA35-41E4-B462-11E6EE97AE04,Q90281316,Frances Clare Knight,1ed8d838340717d0bb9d4c36a07f52969b478b44,http://hdl.handle.net/1803/16095,c9bc9f6f-b7ec-4434-b083-6e145853d1f5,2022-02-18T00:00:00Z,11
Q111642945,Multiparametric MRI of Neurodegeneration in the  Peripheral Nervous System,BB0257A2-F1A2-4D13-8CA9-C0736A096010,Q92228214,Michael Pridmore,e9bd0ebe8717bfc634041e86ec4ef901d377013a,http://hdl.handle.net/1803/16099,7af89b03-91d9-44ec-a3b1-b6b912a9d183,2022-02-18T00:00:00Z,11
Q111642946,Single Cell Studies of Protein Expression Reveal Glioma Cell Phenotypes and Prognostic Tumor Cell Populations,F9FBE7EE-3F44-4EE2-B963-DC6C52E9B012,Q88273632,Justine Sinnaeve,28a572772aef02af22b34a453f4ed81370af7543,http://hdl.handle.net/1803/16100,5c62f61b-cd29-47da-b763-5781207e3d7a,2022-02-18T00:00:00Z,11
Q111642948,Non-Destructive Evaluation in Mechanical Systems using Passive Thermal Methods,B27E2422-7610-4B4E-9D28-3D6BF3DD4CB0,Q106396068,Chris Nash,2251e6f19186c22e2548f032688085365f1ebfdf,http://hdl.handle.net/1803/16102,4b5d28c2-dc8f-4de3-b353-f0e0c53409bc,2022-02-18T00:00:00Z,11
Q111642949,"The Souls of Black Colleges: Cultural Production, Ideology, and Identity at Historically Black Colleges and Universities",D4CDFAB2-4F42-4DEC-A504-4FE3743CD1D6,Q106396347,Magana J Kabugi,be7b3614a78eae9f307777bee20fcdde152dbea4,http://hdl.handle.net/1803/16103,3c438046-1325-47ad-9bf5-53aef9fbe669,2022-02-18T00:00:00Z,11
Q111642950,Non-Invasive Venous Waveform Analysis (NIVA) for Estimation of Pulmonary Capillary Wedge Pressure,19342234-66A4-4FD4-9759-8D02A40E2531,Q92467144,Monica Polcz,c6cf8c8335ea10cf28f783a8a21780cae258a2ac,http://hdl.handle.net/1803/16104,e684aba0-7fd4-42c9-8478-3b65904e1802,2022-02-18T00:00:00Z,11
Q111642951,Lifetime Smoking and its Impact on Risk for Lung Cancer and Cardiovascular Disease: Results from the Framingham Heart Study,7ED7B802-8D83-4D6D-A80A-2E70FC99F66D,Q96138344,Meredith Stevenson Duncan,459df92090290622f5b1605db146adf73043f83a,http://hdl.handle.net/1803/16105,42301b61-4c9f-400e-99e7-b13c635adfe0,2022-02-18T00:00:00Z,11
Q111642960,"Design, Modeling, Characterization and Control of Novel Rotary Pumps",18472C12-B89F-4164-883B-A505AFCE060D,Q92247230,Mengtang Li,ccc46bd1c9a8fe07c13731dcad655f6786db71f5,http://hdl.handle.net/1803/16112,77a78174-d2f6-4b2b-b79e-e441bc72375b,2022-02-18T00:00:00Z,11
Q111642961,Coloniality and the Racial Ontopolitics of Law: Foucault's Juridical Power Reconsidered,7947D9DE-C40F-4CA7-A62D-08CF199E03AD,Q57427498,Sabeen Ahmed,6ef6dc05f32974a26a24bc4f06da8ac4f0551510,http://hdl.handle.net/1803/16113,bba60357-a643-47da-b82f-e822d9dd8312,2022-02-18T00:00:00Z,11
Q111642964,GABRB3 Point Mutations Cause a Range of Epilepsy: Genetic Cases of Lennox-Gastaut Syndrome and Childhood Absence Epilepsy,63398651-7AE3-4438-A8AA-7CE176FE02AF,Q88772605,Mackenzie Alice Catron,436ac9cc9577d8a0fe17224d9cf7bd23e4756dd1,http://hdl.handle.net/1803/16115,b8b4c276-3445-421b-9409-9606409b71d9,2022-02-18T00:00:00Z,11
Q111642965,Imaging Mass Spectrometry of Staphylococcus aureus Infection:  Mapping Pathogenic Adaptations that Circumvent Immunity,0200A6A3-96B1-402B-84CA-62B7774614E4,Q90702212,William Joseph Perry,ebd3282bfb9f3663f85455d2628478e6ae2bdf4f,http://hdl.handle.net/1803/16116,eded3e62-199c-4e03-9542-e63cdd46ebe0,2022-02-18T00:00:00Z,11
Q111642966,"Prospective Relations Among Supportive and Victimizing Social Interactions, Cognitive Reactivity, and Depressive Symptoms",7A0DBA69-5350-4552-B9AE-8FC6215E84AF,Q89854679,Elizabeth Ann Nick,a7f4817ff093f6529766b2191cfd500656011cbf,http://hdl.handle.net/1803/16117,a2ca12b4-095c-40dc-a27a-3ea31214a1cf,2022-02-18T00:00:00Z,11
Q111642973,Use of anthropometric and genetic data to study body fat mass and distribution with cancer risk in European-ancestry populations,74D4B13D-CD54-4F11-9592-5DB8F8E87B6B,Q96766328,Ying Liu,8e7a805abdac6db2f35fda98c61909d30db46a04,http://hdl.handle.net/1803/16123,26868f6d-76c6-4c19-9ca9-4f7865bdc678,2022-02-18T00:00:00Z,11
Q111642974,Predicting differential treatment outcomes in randomized clinical trials:  A comparison of model-based and machine learning approaches,0C681DF5-639C-4ED4-944C-1A9484DE2A79,Q59691349,Gloria Tian-Hsing Han,deedab6c4207bfc55b5e24a4011b7c437d081afd,http://hdl.handle.net/1803/16124,523ed323-3380-4806-841e-6dd3d7cc80e5,2022-02-18T00:00:00Z,11
Q111642978,A Data-Driven Framework to Understand the Work of Electronic Asynchronous Clinical Communication,43FBC69F-D8CB-4040-8233-AF479DF0BDDF,Q106396033,Bryan Steitz,b2ce74df019dfc4e488f4b51321fb8d6f4ecdc3e,http://hdl.handle.net/1803/16127,c0fb664e-dc94-4c4e-8517-c598560ca64d,2022-02-18T00:00:00Z,11
Q111642985,Multisensory Perceptual Training in Youth with Autism Spectrum Disorder: A Randomized Controlled Trial,AD5FCA64-A34C-4F0A-B2F1-5409936A23BD,Q88284427,Jacob Ian Feldman,0c803e351205649395d24e619f34a74a6ecbe919,http://hdl.handle.net/1803/16133,cd404ca1-ab3e-4ebb-922a-5147a18082d5,2022-02-18T00:00:00Z,11
Q111642987,"Identification, Interpretation, and Evolution of Gene Regulatory Enhancer Landscapes",F143A5C6-2B6A-4FBD-879E-42C7963BBF43,Q96348579,Mary Lauren Benton,921e8699e5e3659ee86c421586e22b046ea80bbb,http://hdl.handle.net/1803/16135,5efa8be4-e390-416d-b8a8-dcd22c348279,2022-02-18T00:00:00Z,11
Q111642991,Reparative Cells are Recruited to Sites of Gastric Injury: Lessons from Oxidative Stress and Innate Immune Responses,B1C6C389-CB28-479D-AD3F-4E2C1194470D,Q87747648,Anne R Meyer,6bd317d3282fd7d71d05837ee99a8f889f99de75,http://hdl.handle.net/1803/16138,8303b5ff-ac25-4bbd-ae60-d951061f42b6,2022-02-18T00:00:00Z,11
Q111642994,INTERFACING PHOTOSYSTEM I WITH CONDUCTIVE THREE-DIMENSIONAL FRAMEWORKS FOR SOLAR ENERGY CONVERSION,73BBF4B8-59EB-4142-8974-5B8752E92286,Q92395533,Dilek Dervishogullari,1fff2a6e1b416438485cc5f9ce1e5cfed127d97d,http://hdl.handle.net/1803/16217,f73f3ca9-621b-4eac-b039-4f3f61c3e7fc,2022-02-18T00:00:00Z,11
Q111642997,Is the strength of the relation between early parent follow-in input and later child vocabulary size in infant siblings of children with ASD conditional on engagement state and communication disorders?,22920CE9-5814-4406-827C-74F7A1AA289F,Q91905000,Madison Cloud Crandall,2c8d35a7906f3dabdc60df99b7f2001d333a7dd1,http://hdl.handle.net/1803/16220,7ededf86-db21-4d7f-bee4-452c1a50a36f,2022-02-18T00:00:00Z,11
Q111643002,Models of Graph Classes and Applications,37A97914-237B-4FDA-8185-188D30C9FAEB,Q89232093,Zlatko Joveski,e9959b7d690abd99721319e0509fabbc7007d1ff,http://hdl.handle.net/1803/16224,f9446ce8-3595-4e98-8cd0-77a03e18055f,2022-02-18T00:00:00Z,11
Q111643007,Particle energy partitioning and transverse diffusion during rarefied travel on an experimental hillslope,2FD917F3-3060-4527-A4F9-92B8BE0501FD,Q97448225,Sarah G W Williams,024b5129e8be0149aea77f8dcce9f843733e2080,http://hdl.handle.net/1803/16228,c48e3c09-f59f-4dd6-ac79-45f1b880e066,2022-02-18T00:00:00Z,11
Q111643009,ADVANCING THE FUNDAMENTAL UNDERSTANDING OF ACTIVE LAYER FORMATION FOR DEVELOPING HIGH-PERFORMANCE NANOFILTRATION MEMBRANE,0747DBA7-21A2-46C0-AEE8-45430ACB2FB7,Q93216292,Yuanzhe Liang,e356df1caeb4e04b036933e612c8cfcc628349aa,http://hdl.handle.net/1803/16230,c86be9f9-a7d5-4918-a7ee-55a91af8aeea,2022-02-18T00:00:00Z,11
Q111643010,Optimizing Laser-Tissue Interactions to Improve Targeting during Infrared Neural Inhibition,D1802C78-190E-4618-A2AE-9B8F10FF51E3,Q88594181,Jeremy Berlin Ford,c5e28b04dab634aa4d9de7eca7a1e8426ae136e0,http://hdl.handle.net/1803/16231,84fe42e3-3df9-4ec1-a2fc-cb12c515e219,2022-02-18T00:00:00Z,11
Q111643018,Low-dimensional van der Waals Material Based Electronics and Optoelectronics,4D973767-48D8-475B-AF6D-3E2585D353C0,Q87654996,Tianjiao Wang,23be9ce52712dfa9e789bc0dc371f5de5fb49f2b,http://hdl.handle.net/1803/16355,69a83a2a-b637-4e7b-8f22-600cf07a231a,2022-02-18T00:00:00Z,11
Q111643022,Exploring the Cell-Specific Role of Serotonin 2B in Regulating Fibrosis Following Myocardial Infarction,B9279E3B-4908-4FAC-A2C0-639A446C27F7,Q106396188,John Caleb Snider,b514c84b95d868ac0c44dde44d253b44b8b86713,http://hdl.handle.net/1803/16359,00292d42-6593-4fa6-84d3-5643bb71d85e,2022-02-18T00:00:00Z,11
Q111643023,"Immigration, Space & Identity Transformation In Contemporary French War Film",EC485424-7CB0-4F73-9084-8F704906B84F,Q106396044,Carlos Josue Amado,b38d5acef678b14a1f1d35a98bc7221e69e35f7d,http://hdl.handle.net/1803/16360,a17a86b2-221d-4290-ac26-d8e459ffaf01,2022-02-18T00:00:00Z,11
Q111581666,There and Back Again: A Protein’s Tale Uncovering the Quality Control Factors Mediating Peripheral Myelin Protein 22 Trafficking,3FEA0784-BB7C-4B27-A55E-9AF27A1EADA9,Q88490656,Justin Marinko,14483cecb1291be940ac3b3c9b72676bf206b227,http://hdl.handle.net/1803/16370,75d93f61-6b80-4e37-b93b-ff8f9631dc06,2022-02-18T00:00:00Z,11
Q111643037,Processing–Structure–Function Relationships in Solid–State Batteries,BE116D08-0622-4F08-8CA9-2B419359F3CF,Q90607889,Marm Barin Dixit,61b2e30fcbbe59b3c682c237674ac30423b55162,http://hdl.handle.net/1803/16372,5487a9ff-d41c-461b-b3a2-0e936e953e7f,2022-02-18T00:00:00Z,11
Q111643042,A Bayesian framework to integrate genomic annotations for identification of Autism risk genes,38EA3B04-E659-4F51-A467-AC813D77DAA9,Q106396596,Ying Ji,a6e97982faf9b41ea626a28c61f8b552e538aff5,http://hdl.handle.net/1803/16376,6a2e4714-44ff-4c6d-9df1-184e0c9f7000,2022-02-18T00:00:00Z,11
Q111643044,Negotiating Tensions in the Linguistic Demands of the Classroom: A Multi-Method Exploration of Teachers’ Academic Language Ideologies,01E02E80-3A42-40EF-8A5F-AF45644DB7C2,Q106230655,Janna Brown McClain,cb328918a2a6ad7a4125da79c38d8892e8b33ac6,http://hdl.handle.net/1803/16378,a79e6ae7-18f7-4444-8e2f-6b4a94a58040,2022-02-18T00:00:00Z,11
Q111643053,Metabotropic Glutamate Receptor 7: Implications for the Etiology and Treatment of Neurodevelopmental Disorders,CA02C1A6-727E-465C-9FC2-EBF007EC8F0E,Q88790198,Nicole Marie Fisher,e09f8f7b96e0bf059ba68af76900225c7255b815,http://hdl.handle.net/1803/16385,2d55824c-9584-450e-a7a1-2d220840d360,2022-02-18T00:00:00Z,11
Q111643057,BAYESIAN AND STOCHASTIC NETWORK METHODS TO MODEL AND OPTIMIZE THE RESILIENCE OF CRITICAL INFRASTRUCTURE SYSTEMS,CCCA11CB-1237-4AA5-9C3C-41CF6B85E8D5,Q91740570,Jinzhu Yu,5cc3557620f61efa04af36472006e0f1116005c8,http://hdl.handle.net/1803/16388,08724419-954e-4f90-8295-5c3dccab22e6,2022-02-18T00:00:00Z,11
Q111643061,Role of Host Cell Factor-1 in MYC-driven gene expression and tumorigenesis,0E04D151-3AEF-43CD-BE8B-FDC417871616,Q101047154,Tessa Mary Popay,c084635b5a5e164c1997d487093e6e82d263fe50,http://hdl.handle.net/1803/16392,555b297b-f12b-4a4c-8961-bab9cb8d7b63,2022-02-18T00:00:00Z,11
Q111643068,Resolving Challenges in Multi-Stakeholder CPS Using Distributed Ledgers,2D17CE96-98E9-444C-9B91-418F5D6E0797,Q106396493,Scott Eisele,611498e5fc0f26121a11eae69ef71d13491fc215,http://hdl.handle.net/1803/16398,6be537f8-06c1-4bd5-be6c-83ad9e01f032,2022-02-18T00:00:00Z,11
Q111643077,Developing the Molecular Pharmacology of LRRC8-containing Volume-Regulated Anion Channels,5249EFF0-A6D4-4930-8907-FA7C286F8EEB,Q92475199,Eric Figueroa,a07d8ce73d35a8639567e2b12158588bc3d36e1a,http://hdl.handle.net/1803/16406,65bdc091-a3b5-4242-800b-8ffeb674fa15,2022-02-18T00:00:00Z,11
Q111643081,Radiation Effects and Low-Frequency Noise  of III-V/III-N Semiconductor Devices,B083A6C1-D68E-4264-9D10-CA3B26F1DDCB,Q93091409,Simeng Zhao,9099dd4c092fd788a4696894e1a3dc1ca89bd399,http://hdl.handle.net/1803/16409,4ffa87de-eb34-4f2c-9e66-da36adeab1f1,2022-02-18T00:00:00Z,11
Q111643082,Investigation of the Role of Iron-Sulfur Clusters in Polymerase Alpha Primase,A3F72359-DCF7-49DE-9319-C3AD31F2D0AA,Q89354330,Lauren Elizabeth Salay,d7de41bc66f2a640c343d6254479fbdc35075a88,http://hdl.handle.net/1803/16410,d4d0a04e-0aa3-4971-801b-4f7ef0927428,2022-02-18T00:00:00Z,11
Q111643087,The WDR5 interaction network,CB7F83D8-1EB7-4B40-9313-A2DE8DC938C1,Q93040656,Alissa duPuy Guarnaccia,a81b4f2f3ea15eabf4fe6b10a7e43c10041b5177,http://hdl.handle.net/1803/16429,63114979-0b50-4c39-85b9-3b5601bbc191,2022-02-18T00:00:00Z,11
Q111643089,Human-Robot Collaborative Mastoidectomy: Combining Human Path Adaptation with Robotic Accuracy,0876662C-E4DC-4808-B5A9-75E4C0F28F99,Q87712371,Patrick Smith Wellborn,6a87c93af471327601cd234aa9499660bf7184d2,http://hdl.handle.net/1803/16430,5eb34ac4-f497-4c88-9659-17e2f7ed6b1f,2022-02-18T00:00:00Z,11
Q111643097,Effect of consistent electric stimulation on auditory perception in cochlear implant users,0D6FAC32-CFCF-49B2-A08C-A69E18CE7E83,Q106396271,Jourdan Taylor Holder,cdae7f0ca942ac46b80cfd5ad1e358886e2b54b0,http://hdl.handle.net/1803/16437,029dad24-8847-4cd8-8a3a-e900f54a0001,2022-02-18T00:00:00Z,11
Q111643098,Development of constitutive relation for multiscale modeling of carbon fiber reinforced polymer composites under uncertainty,6DDF2A38-32E1-4620-8942-7AE30AFA87E4,Q106396473,Rudraprasad Bhattacharyya,adaf5c216d7cf79c74f36d44cde5a92731ae2fa8,http://hdl.handle.net/1803/16438,371d6e54-50ac-4666-be58-49b6b8a1e171,2022-02-18T00:00:00Z,11
Q111643103,Classification and Characterization of Sleep Apnea using Machine Learning Methods on  Sleep Studies,2BC1967C-0861-4700-B86B-FC6481B83120,Q60325769,Linda Zhang,f0130877a1e1390f916ad871c06d472f8a4e5012,http://hdl.handle.net/1803/16442,8126c73f-a60d-4ad8-b3e6-77791eea010f,2022-02-18T00:00:00Z,11
Q111643104,"Evaluation and Design of Non-Invasive, Wearable Musculoskeletal Monitoring Tools for Research, Occupational and Sport Applications",CA19BC9E-C2AF-4204-8116-7D51FF172BB5,Q91089038,Emily Matijevich,d665a699346390c1a007b8bc9a4eb38565d2320e,http://hdl.handle.net/1803/16443,3d236684-b06b-4051-afe4-ca2058dea6d8,2022-02-18T00:00:00Z,11
Q111643106,Thermal Transport Phenomena at Contacts and Kinks of Nanowires,E8E5EB6C-CA5E-4AAD-8BE4-02F918E6F23A,Q106396592,Yang Zhao,3d27c74728df9ad5090fb885e07e692c2e49f4be,http://hdl.handle.net/1803/16445,cfa2f357-12cc-4a3b-adfc-673036232e37,2022-02-18T00:00:00Z,11
Q111643108,Modeling Organ-on-Chip Microsystems: In-device Toxicokinetics and Metabolite Detection,254AD0D6-D5B0-4DCB-BFDB-F49FC660B1F5,Q106396298,Kazi Mahmuda Tasneem,de036076860c855eea3648f8687ce0de2410f578,http://hdl.handle.net/1803/16446,13d60cb6-14e5-403b-b3a6-3faf84609a3a,2022-02-18T00:00:00Z,11
Q111643112,Revealing MCL-1 Regulation of Mitochondrial Dynamics in Human Pluripotent Stem Cell-Derived Systems,2A2892E2-F334-416F-9315-BAFFB567501D,Q87752712,Megan Loraine Rasmussen,030fe11157740c157d45a92f5a5f54eb40e670ea,http://hdl.handle.net/1803/16450,bdd151a3-5cda-4417-9057-8d464a5578b3,2022-02-18T00:00:00Z,11
Q111643113,Metabolic control of sensory neuron survival by the p75 neurotrophin receptor in Schwann cells,4C6E8B79-A9AA-4340-899B-C067307EAF7B,Q96200553,Rose Marie Follis,73e33605ae6b2c35f3c77f4edd23583f10e0f8d3,http://hdl.handle.net/1803/16451,47ba5fb6-53d6-4fc2-8462-e48fb1d3a534,2022-02-18T00:00:00Z,11
Q111643114,"Evaluation of the Matrix Structure, Immunological Profile and Cellular Metabolism of Diabetic Breast Cancer Tumors",BCFF6ED3-A040-4009-8BD7-C44755665ECF,Q57437344,Christopher Andrew Johnson,fdf9723f65ac78a28ce1a556853f99f4bbdd4e62,http://hdl.handle.net/1803/16452,448a25c2-3875-44db-a80b-f97b7b7442fa,2022-02-18T00:00:00Z,11
Q111643116,Activity-dependent Remodeling of Drosophila Olfactory Sensory Neurons During an Early-life Critical Period,27B009B6-1AA9-4A06-9D83-66855F64C265,Q88445109,Randall Michael Golovin,780cc59d8ef6da1d0801ca66b6d973567bf41f1a,http://hdl.handle.net/1803/16453,6fe91c52-3ab8-4374-84b6-0a7c031cd137,2022-02-18T00:00:00Z,11
Q111643124,Development and Validation of the Peer-Mediated Impact Survey for Peers (PMIS:P),893AE98A-9B6D-477D-8A33-E76302B34E97,Q92530852,HiIary Travers,a05ecb9d56271f8b331dee5266a06fdd4a4b8c26,http://hdl.handle.net/1803/16573,1be95354-0bf2-45bb-a2f6-9d482dd82b65,2022-02-18T00:00:00Z,11
Q111643125,Motivated Beliefs and Biases,1416B924-DFCB-4719-8D34-F181A1DB2AD8,Q106396601,Zeeshan Samad,68bf274fe5fbf934dfb9bf485cf37395f0d1c873,http://hdl.handle.net/1803/16574,3bfc2e1c-4b7b-47c3-8e2d-5d2b90b14d1d,2022-02-18T00:00:00Z,11
Q111643126,Mitochondrial DNA copy number in Caenorhabditis elegans is regulated by a functional output of the electron transport chain,507B8B27-0D49-4323-A053-AF16CB2946DD,Q99206734,Cait S Kirby,ac16990cd43b55a9fdba3a438aa59b0028cef662,http://hdl.handle.net/1803/16575,0d603c4b-87da-45d2-a723-1593d4ac28a5,2022-02-18T00:00:00Z,11
Q111643127,Disentangling Sources of Phenotypic Variability in Oncogene-addicted Cancers,C8199A40-0B49-49D8-A024-6CB473943390,Q100629608,Corey Eduardo Hayford,ab77da609f7466e6961ade8cd8283800ab30f7a2,http://hdl.handle.net/1803/16576,7a00ece2-76a1-4b88-a562-962d48d68cfc,2022-02-18T00:00:00Z,11
Q111643130,Selectivity of Hydrosilylative Ether Cleavage by Cationic Bis(phosphine) Iridium Complexes,F07C8BF6-9E69-4963-A09F-76D11CC4EE6B,Q92879508,Caleb Andrew Andrew Hampton Jones,29d9cfe256b0757eb100f266bae7a9cd356270c5,http://hdl.handle.net/1803/16578,0a9e2835-87a9-4010-b0df-04558b156cc0,2022-02-18T00:00:00Z,11
Q111643131,Harnessing Human Milk Oligosaccharides and Ellagic Acid Glycosides to Combat Group B Streptococcus,4FCB14C2-1013-47F1-A592-F0CED2AA539A,Q90406858,Schuyler Ann Chambers,7bae63fd1ca48c428e9b69880f05b24490ac549c,http://hdl.handle.net/1803/16579,b9e3e69f-5c61-4483-9c51-94a83549e9ca,2022-02-18T00:00:00Z,11
Q111643132,Neutralization mechanisms of human anti-alphavirus monoclonal antibodies,D23CDC38-9741-49E8-AD6A-DC32E0E629E3,Q97068845,Lauren Williamson,bc35efe664ed2ed16fb562f189a93a118d2e5935,http://hdl.handle.net/1803/16580,afbe2d62-3d10-4505-9576-87ada9b86d11,2022-02-18T00:00:00Z,11
Q111643135,Stellar Evolution at the Crossroads: Resolving the Nature of RV Tauri Variable Systems Using Unprecedented Observations From the Kepler and XMM-Newton Space Telescopes,64AF8C6D-10E9-45AE-A771-DFE4E8283C4B,Q60181032,Laura Daniela Vega,250c0c4b346ecf37fea9db0f0bcfb1b963dca4e6,http://hdl.handle.net/1803/16583,0983fdc8-cb7b-453b-9db2-071752b4632d,2022-02-18T00:00:00Z,11
Q111643140,Ubiquitylation in Canonical Wnt Signaling,448B2190-5C37-4498-86E2-44F0253BF217,Q96202177,Victoria Ng,20ead40d1019333650cd5b3c20b68ae9aeac4eb2,http://hdl.handle.net/1803/16586,16e48d3a-4ea5-4e80-97ef-6ec474834a4d,2022-02-18T00:00:00Z,11
Q111643147,Systematic Evaluation of Adverse Drug Reactions and Drug Repurposing Candidates,1B04FF12-19DD-4714-B6AD-BB01EDB9FACA,Q90276314,Patrick Wu,0e4a53ba3bb0e7175aacb96a87bf3fc74a6e70fe,http://hdl.handle.net/1803/16593,c570ce89-88e6-485a-bf1e-2e8743d6a3ef,2022-02-18T00:00:00Z,11
Q111643150,Modified Bayesian Approach to Modeling Commercial Parts with TID Response Variability in Analog Systems,B3875AA5-884F-4D0C-8D25-6075EC376528,Q106396344,Michael Brandon Smith,7578f9cec59f26301aa0e52ee8220f8127b53dfe,http://hdl.handle.net/1803/16596,0d6e40fa-10fd-4646-a79d-3f4dfceb8a8a,2022-02-18T00:00:00Z,11
