Title,Url,yes/no
"Religious writings and religious systems : systemic analysis of holy books in Christianity, Islam, Buddhism, Greco-Roman religions, ancient Israel, and Judaism",,
Diaspora as Metaphor: Bodies and Boundaries in the Book of Tobit,,
The house of the mother: the social roles of maternal kin in biblical Hebrew narrative and poetry,,
The beginning of politics: power in the biblical Book of Samuel,,
Religion -- The death and resurrection of the beloved son: The transformation of child sacrifice in Judaism and Christianity by Jon D. Levenson,https://search.proquest.com/docview/225833763/CB8D0D24F27641F5PQ/1,
Mary in early Christian faith and devotion,https://search.proquest.com/docview/1844590461/abstract/A10C33A465774DBAPQ/1,
Letter 33,http://www.valuesandvoices.com/letter33/,
"""Jewish/Christian Schmoozing,” Introduction",,
Between Breaking and Continuity: Matthew’s Gospel,,
"Tobit, Introduction and Annotations",,
Standard and Poor: The Economic Index of the Parables,,
This poor widow … (Mark 12:43): From Donation to Diatribe,https://www.jstor.org/stable/10.2307/j.ctt1803z7s,
"A Marginal Jew: Rethinking the Historical Jesus. Volume 5, Probing the Authenticity of the Parables.",,
Exploring Our Hebraic Heritage: A Christian Theology of Roots and Renewal.,,
Out of order: Homosexuality in the Bible and the ancient Near East,https://search.proquest.com/docview/225860316/7D025EABC5B94714PQ/1,
A Saint for East and West: Maximus the Confessor's contribution to Eastern and Western Christian theology,,
Amy-Jill Levine on The Jewish Annotated New Testament,https://www.thinkingaboutreligion.org/s1-e3-amy-jill-levine-on-the-jewish-annotated-new-testament/,
Comprensione reciproca,https://tentamina.com/2019/04/21/losservatore-romano-domenica-21-aprile-2019/,
Entering the passion of Jesus: a beginner's guide to Holy Week,,
Exploring Biblical Kinship: Festschrift in Honor of John J. Pilch,,
"Four Questions on the Trinity, Pneumatology, and Jewish-Christian Relations",,
"From Holy Envy to Holy Criticism: Im lo achshav, eimatai? (‘If Not Now, When?’)",,
‎Holy Heretics: Season 2 EP15 With Dr AJ Levine on Apple Podcasts,https://podcasts.apple.com/us/podcast/season-2-ep15-with-dr-aj-levine/id1190609869?i=1000421492986,
Il Nuovo Testamento attraverso lenti ebraiche,https://tentamina.com/wp-content/uploads/2019/05/QUO_2019_102_0505.pdf,
Is the New Testament Anti-Jewish?,https://www.bibleodyssey.org/en/tools/bible-basics/is-the-new-testament-anti-jewish,
Isaiah’s Suffering Servant: Before and After Christianity,https://doi.org/10.1177/0020964318820594,
Jewish radical feminism: voices from the women's liberation movement.,,
Levine and Witherington on Luke Part 1,https://trinities.org/blog/podcast-236-levine-and-witherington-on-luke-part-1/,
Levine and Witherington on Luke Part 2,https://trinities.org/blog/podcast-237-levine-and-witherington-on-luke-part-2/,
Light of the world: a beginner's guide to Advent,,
"Medjugorje and the supernatural: science, mysticism, and extraordinary religious experience.",,
Movers & Thinkers #19: What's Jesus Got To Do With It?,https://wpln.org/post/movers-thinkers-19-whats-jesus-got-do-it/,
New Testament,,
"Nostra Aetate, Omnia Mutantur: The Times They are a Changing",,
"Proclamation, Translation, Implication: Addressing the Vilification of ‘the Jews’",,
"Public Scholarship: ‘If we are silent and wait until the morning light, we will be found guilty’ (2 Kings 7.9)",,
Ripartiamo da Chagall,https://tentamina.com/2019/05/08/losservatore-romano-giovedi-9-maggio-2019/,
Short Stories by Jesus Leader Guide: The Enigmatic Parables of a Controversial Rabbi,,
Six Questions for Amy-Jill Levine,https://jewsforjesus.org/publications/havurah/havurah-v15-n02/six-questions-for-amy-jill-levine/,
Stessa  radicedi  rettitudine  e  carità,https://www.vaticannews.va/en/osservatoreromano/pdfreader.html,
Stories with Intent,,
The Archaeological Evangelist,http://www.baslibrary.org/biblical-archaeology-review/44/2/6,
The Bible and Feminism: Remapping the Field,,
The Gospel of Luke,,
The Magdalene in the Reformation.,,
The marvelous mustard seed,,
"Thinking About Religion, Jewish Annotated New Testament, Oct. 2018",https://www.thinkingaboutreligion.org/?s=Levine%2C+Amy-JIll,
Un ponte tra ebrei e cristiani,https://tentamina.com/wp-content/uploads/2019/03/QUO_2019_071_2703.pdf,
Who Is My Neighbor?,,
A Jewish take on Jesus,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=rlh&AN=80215276&site=ehost-live&scope=site,
Biblical Views: The Many Faces of the Good Samaritan—Most Wrong,https://www-baslibrary-org.proxy.library.vanderbilt.edu/biblical-archaeology-review/38/1/13,
"Review of Bread Not Stone: The Challenge of Feminist Biblical Interpretation, Elisabeth Sch&#xfc;ssler Fiorenza; Feminist Interpretation of the Bible, ; Feminist Perspectives on Biblical Scholarship",https://www.jstor.org/stable/3174373,
Putting Jesus where he belongs: the man from Nazareth in his Jewish world,http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001415070&site=ehost-live&scope=site,
"Roland Murphy, The Pontifical Biblical Commission, Jews, and the Bible",https://doi.org/10.1177/014610790303300304,
"Theory, apologetic, history: reviewing Jesus' Jewish context",http://proxy.library.vanderbilt.edu/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=lsdar&AN=ATLA0001619875&site=ehost-live&scope=site,
聖經的意義: 主題進路解讀希伯來聖經,,
Le parabole di Gesù: i racconti enigmatici di un rabbi controverso,,
BIBLE WITH AND WITHOUT JESUS: how jews and christians read the same stories differently.,,
A very big problem,,
Sermon on the Mount: a Beginner's Guide to the Kingdom of Heaven,,
Luke 1-9,,
"John Meier, Women, and the Criteria of Authenticity",,
"If Not Now, When?",,
Jesus wasn't killed by the Jews: reflections for Christians in Lent,,
Albert H. Friedlander: An American Appreciation,https://www.researchgate.net/publication/344856384_Albert_H_Friedlander_An_American_Appreciation,
Jesus the Storyteller: The Revolutionary Power of Parables,,
"Women Itinerants, Jesus of Nazareth, and Historical-Critical Approaches: Reevaluating the Consensus",,
"Ogni parabola è una sfida,",,
Jesus’s revolutionary sayings,https://www.churchtimes.co.uk/articles/2020/16-october/features/features/jesus-s-revolutionary-sayings,
Psalm 2: Is the Messiah the Son of God? - TheTorah.com,https://www.thetorah.com/article/psalm-2-is-the-messiah-the-son-of-god,
What the New York Times Gets Wrong About Jesus,https://www.thedailybeast.com/author/amy-jill-levine,
"Gesù, teologia con le donne,’ ‘Jesus, theology with women'",https://www.osservatoreromano.va/it/donne-chiesa-mondo.html,
"Io, ebrea, insegno Nuovo Testamento (che è storia ebraica,’ Testimonianza",https://www.osservatoreromano.va/it/donne-chiesa-mondo.html,
"COVID-19, The Parable Of The Talents, And How The Church Is Hurting God",https://www.whatifproject.net/blog/2020/4/20/covid-19-the-parable-of-the-talents-and-how-the-church-is-hurting-god,
‎What If Project: Episode 139: AJ Levine Talks To Us About The Bible on Apple Podcasts,https://podcasts.apple.com/us/podcast/episode-139-aj-levine-talks-to-us-about-the-bible/id1397047558?i=1000511176422,
S8 E11: Parables And The Surplus Of Meaning,http://www.makersandmystics.com/makersandmystics/2021/1/5/s8-e11-parables-and-the-surplus-of-meaning,
NT Pod: NT Pod 97: The Bible With and Without Jesus,https://podacre.blogspot.com/2021/01/nt-pod-97-bible-with-and-without-jesus.html,
Amy-Jill Levine: Light of the World,https://www.lukenorsworthy.com/podcast/nn0901pn8s0s1x7ixr3zyrlrcqp61z,
The Well QA Podcast: AJ Levine on The Well QA,https://thewellshow.libsyn.com/aj-levine-on-the-well-qa,
What is the Bible for a Jew? Jewish Scholars Explain the Bible Marc Zvi Bretler Amy Jill Levine,https://anchor.fm/christianpodcast/episodes/The-Bible-with-and-without-Jesus---Marc-Zvi-Brettler-and-A-J--Levine-emlv7t.,
"Amy-Jill Levine & Marc Zvi Brettler, ""The Bible With and Without Jesus,"" November 4, 2020",https://www.youtube.com/watch?v=y7dSmy39EeY&t=26s,
Marc Brettler & Amy-Jill Levine - The Bible With and Without Jesus,https://soundcloud.com/valleybeitmidrash/marc-brettler-amy-jill-levine-the-bible-with-and-without-jesus,
The Bible With and Without Jesus: Professors Levine & Brettler interviewed by Rabbi Yanklowitz,https://www.youtube.com/watch?v=usoDK0PsReI,
‎Newsworthy with Norsworthy: Amy-Jill Levine: The Bible With and Without Jesus on Apple Podcasts,https://podcasts.apple.com/us/podcast/amy-jill-levine-the-bible-with-and-without-jesus/id730506800?i=1000496065191,
The Bible With and Without Jesus with Amy-Jill Levine and Marc Z. Brettler (20 Oct. 2020),https://d2ke17ozjcf8zs.cloudfront.net/READING/Bibles-01.mp4,
‎The Timshel Cast: Episode 8 :: Between the Lines: Midrash with Amy-Jill Levine and Sandy Sasso on Apple Podcasts,https://podcasts.apple.com/us/podcast/episode-8-between-lines-midrash-amy-jill-levine-sandy/id1522425775?i=1000491689987,
‎The Rabbi's Husband: Dr. Amy-Jill Levine and Dr. Marc Brettler on the Book of Jonah – “A World in Four Short Chapters” on Apple Podcasts,https://podcasts.apple.com/us/podcast/dr-amy-jill-levine-dr-marc-brettler-on-book-jonah-world/id1510424100?i=1000491994652,
Episode 10: The Jewishness of the New Testament,https://mindingscripture.com/episode-10-the-jewishness-of-the-new-testament/,
"‎What If Project: Episode 93: Amy-Jill Levine Talks To Us About Jesus And The Parable Of The Prodigal Son ((De)Constructing Easter, Part 5 / Women's Voices You Need To Hear, Part 10) on Apple Podcasts",https://podcasts.apple.com/us/podcast/episode-93-amy-jill-levine-talks-to-us-about-jesus/id1397047558?i=1000471287077,
Anti-Judaism with Amy-Jill Levine,https://www.anniemesaros.com/podcast/anti-judaism,
A Jewish Annotated New Testament with Marc Brettler and Amy-Jill Levine,https://www.jewishhistory.fm/jewish-annotated-new-testament-with-marc-brettler-and-amy-jill-levine/,
SBLCentral,https://www.sblcentral.org/home/bookDetails/12734?search=The%20Appropriation%20of%20Passover%20in%20Luke-Acts&type=1,
Review of The Appropriation of Passover in Luke-Acts,https://www.sblcentral.org/home/bookDetails/12734?search=The%20Appropriation%20of%20Passover%20in%20Luke-Acts&type=0,
Reivew of Zondervan Illustrated Bible Backgrounds Commentary: John,https://www.sblcentral.org/home/bookDetails/13056?search=Zondervan%20Illustrated%20Bible%20Backgrounds%20Commentary:%20John&type=0,
Review of Studies on Jews and Christians in the First and Second Centuries,https://www.sblcentral.org/home/bookDetails/12965?search=Studies%20on%20Jews%20and%20Christians%20in%20the%20First%20and%20Second%20Centuries&type=0,
A Women’s History of the Christian Church: Two Thousand Years of Female Leadership,,
The Impact of Jesus in First-Century Palestine,,
Mystery unveiled : the crisis of the Trinity in early modern England,,
Providence in early modern England,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000175455&site=ehost-live,
Orthodoxies in Massachusetts: rereading American Puritanism,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0000175253&site=ehost-live,
"The Italian reformers and the Zurich church, c. 1540-1620",,
The Cambridge companion to John Calvin,,
"The Trinity, adiaphora, ecclesiology, and reformation: John Owen's theory of religious toleration in context",http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001501016&site=ehost-live,
Martyrdom and literature in early modern England,,
Calvin's christology,,
Biblical poetics before humanism and Reformation,,
The British Civil War:   the wars of the three kingdoms 1638-1660,,
"Infant baptism in Reformation Geneva: the shaping of a community, 1536-1564",,
The evangelical conversion narrative: spiritual autobiography in early modern England,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001724498&site=ehost-live,
Invocation and assent: the making and remaking of trinitarian theology,http://search.ebscohost.com/login.aspx?direct=true&db=rfh&AN=ATLA0001763760&site=ehost-live,
Jacques Lefèvre d'Étaples and the three Maries debates,,
Puritans and the Church of England: historiography and ecclesiology,,
Hypothetical Universalism and Real Calvinism in Seventeenth Century England,http://dx.doi.org/10.1558/refm.v13.194,
"In pursuit of purity, unity, and liberty Richard Baxter's Puritan ecclesiology in its seventeenth-century context",,
"The Devil's Book: Charles I, the Book of Sports and Puritanism in Tudor and Early Stuart England by Alistair Dougall",http://www.jstor.org/stable/41999366,
"John Bunyan, John of the Cross, Cyril of Jerusalem, Bartolomé de Las Casas, Abraham Kuyper, William Laud, Moïse Amyraut",,
"Henry Bartlett, Samuel Wells, Benjamin Woodbridge, John Woodbrige",,
"Adiaphora, Ecclesiology and Reformation: John Owen's Theology of Religious Toleration in Context",,
"Evangelicalism and/as new Constantinianism: globalization, secularity, and the heart of the Gospel",,
"Reason and religion in the English Revolution. The challenge of Socinianism. By Sarah Mortimer. (Cambridge Studies in Early Modern British History.) Pp. vii+264. New York–Cambridge: Cambridge University Press, 2010. £55 ($95). 978 0 521 51704 1",,
The Reformed Pastor of Richard Baxter,,
"A Response to Timothy S. Lee’s “Beleaguered Success: How Korean Evangelicalism  Fared in the 1990s""",http://divinity.uchicago.edu/religion-and-culture-web-forum-archive-20072006,
Thomas White and the Blackloists: Between Politics and Theology during the English Civil War.,http://ahr.oxfordjournals.org/content/115/2/605,
Richard Baxter,,
"“Herbert, Edward (Lord of Cherbury),” and “King James I and VI,”",http://proxy.library.vanderbilt.edu/login?url=http://www.degruyter.com/db/ebr,
"Introduction and “Puritans and the Church of England: Historiography and Ecclesiology,”",,
“The Platonic Captivity of Primitive Christianity and the Enlightening of Augustine”,,
"“‘But to know it as we shoul’d do’: Enthusiasm, Historicizing of the Charismata, and Cessationism in Enlightenment England,”",,
"Not Solely Sola Scriptura, or, a Rejoinder to Brad S. Gregory's The Unintended Reformation",,
"Introduction, and ""Puritans and the Church of England: Historigraphy and Ecclesiology",,
"Asian values, encounter with diversity",,
"Corinth, Calvin and Calcutta: Trinity, Trafficking and Transformation of Theologia",https://wipfandstock.com/ex-auditu-volume-30-encounter-with-god-the-human-response-to-the-divine-initiative.html,
