RecordNumber,qid,filename,commons_uri,commons_page_url
56057,Q4199030,Our Lady the Unexpected Joy.jpeg,http://commons.wikimedia.org/wiki/Special:FilePath/Our%20Lady%20the%20Unexpected%20Joy.jpeg,https://commons.wikimedia.org/wiki/File:Our_Lady_the_Unexpected_Joy.jpeg
58752,Q163420,"Ouwater, Aelbert van - The Raising of Lazarus - c. 1445.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Ouwater%2C%20Aelbert%20van%20-%20The%20Raising%20of%20Lazarus%20-%20c.%201445.jpg,"https://commons.wikimedia.org/wiki/File:Ouwater,_Aelbert_van_-_The_Raising_of_Lazarus_-_c._1445.jpg"
55823,,Ołtarz Hamburski 02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/O%C5%82tarz%20Hamburski%2002.jpg,https://commons.wikimedia.org/wiki/File:O%C5%82tarz_Hamburski_02.jpg
56988,,P1080763 Louvre Stefano di Giovanni Bienheureux Ranieri RF1965-2 rwk.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/P1080763%20Louvre%20Stefano%20di%20Giovanni%20Bienheureux%20Ranieri%20RF1965-2%20rwk.JPG,https://commons.wikimedia.org/wiki/File:P1080763_Louvre_Stefano_di_Giovanni_Bienheureux_Ranieri_RF1965-2_rwk.JPG
57642,,PARIS134fol124v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS134fol124v.jpg,https://commons.wikimedia.org/wiki/File:PARIS134fol124v.jpg
57639,,PARIS134fol22.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS134fol22.jpg,https://commons.wikimedia.org/wiki/File:PARIS134fol22.jpg
57640,,PARIS134fol46.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS134fol46.jpg,https://commons.wikimedia.org/wiki/File:PARIS134fol46.jpg
57641,,PARIS134fol46v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS134fol46v.jpg,https://commons.wikimedia.org/wiki/File:PARIS134fol46v.jpg
57643,,PARIS135fol5v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PARIS135fol5v.jpg,https://commons.wikimedia.org/wiki/File:PARIS135fol5v.jpg
57681,,PAT171p475.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PAT171p475.jpg,https://commons.wikimedia.org/wiki/File:PAT171p475.jpg
57680,,PAT171p487.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PAT171p487.jpg,https://commons.wikimedia.org/wiki/File:PAT171p487.jpg
57679,,PAT171p507.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PAT171p507.jpg,https://commons.wikimedia.org/wiki/File:PAT171p507.jpg
57682,,PAT171p75.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/PAT171p75.jpg,https://commons.wikimedia.org/wiki/File:PAT171p75.jpg
55417,,Pabasa 2010.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Pabasa%202010.JPG,https://commons.wikimedia.org/wiki/File:Pabasa_2010.JPG
58094,,"Painted MedallionRecto- Virgin of CopacabanaVerso- Crucifixion with the Virgin of Sorrows, Mary Magd... - Google Art Project.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Painted%20MedallionRecto-%20Virgin%20of%20CopacabanaVerso-%20Crucifixion%20with%20the%20Virgin%20of%20Sorrows%2C%20Mary%20Magd...%20-%20Google%20Art%20Project.jpg,"https://commons.wikimedia.org/wiki/File:Painted_MedallionRecto-_Virgin_of_CopacabanaVerso-_Crucifixion_with_the_Virgin_of_Sorrows,_Mary_Magd..._-_Google_Art_Project.jpg"
56830,,"Painted Walls from Lullinstone Roman Villa showing a frieze of praying figures, 4th century AD, British Museum (16094735846).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Painted%20Walls%20from%20Lullinstone%20Roman%20Villa%20showing%20a%20frieze%20of%20praying%20figures%2C%204th%20century%20AD%2C%20British%20Museum%20%2816094735846%29.jpg,"https://commons.wikimedia.org/wiki/File:Painted_Walls_from_Lullinstone_Roman_Villa_showing_a_frieze_of_praying_figures,_4th_century_AD,_British_Museum_(16094735846).jpg"
58139,,"Painting ""The Last Sale of Slaves"" by Thomas Satterwhite Noble.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Painting%20%22The%20Last%20Sale%20of%20Slaves%22%20by%20Thomas%20Satterwhite%20Noble.jpg,https://commons.wikimedia.org/wiki/File:Painting_%22The_Last_Sale_of_Slaves%22_by_Thomas_Satterwhite_Noble.jpg
56305,,Paks Szentlélek-templom szobor.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Paks%20Szentl%C3%A9lek-templom%20szobor.JPG,https://commons.wikimedia.org/wiki/File:Paks_Szentl%C3%A9lek-templom_szobor.JPG
57551,,Paks Szentlélek-templom szobor.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Paks%20Szentl%C3%A9lek-templom%20szobor.JPG,https://commons.wikimedia.org/wiki/File:Paks_Szentl%C3%A9lek-templom_szobor.JPG
56949,Q2048084,Pallottihaus 03.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pallottihaus%2003.jpg,https://commons.wikimedia.org/wiki/File:Pallottihaus_03.jpg
56505,,Palm Sunday in Poland.PNG,http://commons.wikimedia.org/wiki/Special:FilePath/Palm%20Sunday%20in%20Poland.PNG,https://commons.wikimedia.org/wiki/File:Palm_Sunday_in_Poland.PNG
56504,,Palm Sunday procession.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Palm%20Sunday%20procession.jpg,https://commons.wikimedia.org/wiki/File:Palm_Sunday_procession.jpg
56506,,Palm Sunday.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Palm%20Sunday.jpg,https://commons.wikimedia.org/wiki/File:Palm_Sunday.jpg
55389,,Pandemonium.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pandemonium.jpg,https://commons.wikimedia.org/wiki/File:Pandemonium.jpg
57857,,"Pangil,LagunaChurchjf7614 01.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Pangil%2CLagunaChurchjf7614%2001.JPG,"https://commons.wikimedia.org/wiki/File:Pangil,LagunaChurchjf7614_01.JPG"
54568,,Pantocrator in Chora.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pantocrator%20in%20Chora.jpg,https://commons.wikimedia.org/wiki/File:Pantocrator_in_Chora.jpg
55258,,Pantocràtor de Taüll.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pantocr%C3%A0tor%20de%20Ta%C3%BCll.jpg,https://commons.wikimedia.org/wiki/File:Pantocr%C3%A0tor_de_Ta%C3%BCll.jpg
55857,,Paolo Uccello - Stoning of St Stephen - WGA23196.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Uccello%20-%20Stoning%20of%20St%20Stephen%20-%20WGA23196.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Uccello_-_Stoning_of_St_Stephen_-_WGA23196.jpg
55028,,Paolo Veronese - Christ Washing the Feet of the Disciples - WGA24846.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Veronese%20-%20Christ%20Washing%20the%20Feet%20of%20the%20Disciples%20-%20WGA24846.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Veronese_-_Christ_Washing_the_Feet_of_the_Disciples_-_WGA24846.jpg
58690,,Paolo Veronese - Christ Washing the Feet of the Disciples - WGA24846.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Veronese%20-%20Christ%20Washing%20the%20Feet%20of%20the%20Disciples%20-%20WGA24846.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Veronese_-_Christ_Washing_the_Feet_of_the_Disciples_-_WGA24846.jpg
56786,,Paolo Veronese - Marriage at Cana (detail) - WGA24874.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paolo%20Veronese%20-%20Marriage%20at%20Cana%20%28detail%29%20-%20WGA24874.jpg,https://commons.wikimedia.org/wiki/File:Paolo_Veronese_-_Marriage_at_Cana_(detail)_-_WGA24874.jpg
54793,,Parable of the Lost Drachma by Fetti.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parable%20of%20the%20Lost%20Drachma%20by%20Fetti.jpg,https://commons.wikimedia.org/wiki/File:Parable_of_the_Lost_Drachma_by_Fetti.jpg
57002,Q20490987,Parable of the Rich Man and Lazarus (Lawrence W. Ladd).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parable%20of%20the%20Rich%20Man%20and%20Lazarus%20%28Lawrence%20W.%20Ladd%29.jpg,https://commons.wikimedia.org/wiki/File:Parable_of_the_Rich_Man_and_Lazarus_(Lawrence_W._Ladd).jpg
56004,,Parable of the Talents.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parable%20of%20the%20Talents.jpg,https://commons.wikimedia.org/wiki/File:Parable_of_the_Talents.jpg
57177,,"Parable of the Unjust Judge (Granovitaya palata, 1881-2) 4.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Parable%20of%20the%20Unjust%20Judge%20%28Granovitaya%20palata%2C%201881-2%29%204.jpg,"https://commons.wikimedia.org/wiki/File:Parable_of_the_Unjust_Judge_(Granovitaya_palata,_1881-2)_4.jpg"
55010,Q927207,Parable of the hidden treasure Rembrandt - Gerard Dou.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parable%20of%20the%20hidden%20treasure%20Rembrandt%20-%20Gerard%20Dou.jpg,https://commons.wikimedia.org/wiki/File:Parable_of_the_hidden_treasure_Rembrandt_-_Gerard_Dou.jpg
57261,,Paradis terrestre ; fresque de la cathédrale de la Resurrection à Toutaïev IMG 0496.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paradis%20terrestre%20%3B%20fresque%20de%20la%20cath%C3%A9drale%20de%20la%20Resurrection%20%C3%A0%20Touta%C3%AFev%20IMG%200496.jpg,https://commons.wikimedia.org/wiki/File:Paradis_terrestre_;_fresque_de_la_cath%C3%A9drale_de_la_Resurrection_%C3%A0_Touta%C3%AFev_IMG_0496.jpg
58714,Q27751206,Pareja-vocacion mateo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pareja-vocacion%20mateo.jpg,https://commons.wikimedia.org/wiki/File:Pareja-vocacion_mateo.jpg
56000,,Paris Saint-Germain-l'Auxerrois245.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20Saint-Germain-l%27Auxerrois245.JPG,https://commons.wikimedia.org/wiki/File:Paris_Saint-Germain-l%27Auxerrois245.JPG
58725,,Paris psaulter gr139 fol136v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol136v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol136v.jpg
57281,,Paris psaulter gr139 fol1v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol1v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol1v.jpg
55312,,Paris psaulter gr139 fol3v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol3v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol3v.jpg
58768,,Paris psaulter gr139 fol419v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol419v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol419v.jpg
55131,,Paris psaulter gr139 fol422v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol422v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol422v.jpg
56829,,Paris psaulter gr139 fol7v.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20psaulter%20gr139%20fol7v.jpg,https://commons.wikimedia.org/wiki/File:Paris_psaulter_gr139_fol7v.jpg
55579,Q3935981,Parma-cupola duomo.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parma-cupola%20duomo.jpg,https://commons.wikimedia.org/wiki/File:Parma-cupola_duomo.jpg
55645,,Parreiras-ventania-pinac.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Parreiras-ventania-pinac.jpg,https://commons.wikimedia.org/wiki/File:Parreiras-ventania-pinac.jpg
56509,,"Parroquia de la Asunción de María (Coatepec Harinas) Estado de México,México.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Parroquia%20de%20la%20Asunci%C3%B3n%20de%20Mar%C3%ADa%20%28Coatepec%20Harinas%29%20Estado%20de%20M%C3%A9xico%2CM%C3%A9xico.jpg,"https://commons.wikimedia.org/wiki/File:Parroquia_de_la_Asunci%C3%B3n_de_Mar%C3%ADa_(Coatepec_Harinas)_Estado_de_M%C3%A9xico,M%C3%A9xico.jpg"
55608,,Paruzzaro Chiesa San Marcello Sperindio Cagnola Opere Misericordia 01.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paruzzaro%20Chiesa%20San%20Marcello%20Sperindio%20Cagnola%20Opere%20Misericordia%2001.jpg,https://commons.wikimedia.org/wiki/File:Paruzzaro_Chiesa_San_Marcello_Sperindio_Cagnola_Opere_Misericordia_01.jpg
56776,,Pascal Dagnan-Bouveret - Blessing of the Young Couple Before Marriage.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Pascal%20Dagnan-Bouveret%20-%20Blessing%20of%20the%20Young%20Couple%20Before%20Marriage.JPG,https://commons.wikimedia.org/wiki/File:Pascal_Dagnan-Bouveret_-_Blessing_of_the_Young_Couple_Before_Marriage.JPG
56974,Q1993082,"Patrobulus, Hermas, Linus, Caius, Philologus of 70 disciples (Menologion of Basil II).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Patrobulus%2C%20Hermas%2C%20Linus%2C%20Caius%2C%20Philologus%20of%2070%20disciples%20%28Menologion%20of%20Basil%20II%29.jpg,"https://commons.wikimedia.org/wiki/File:Patrobulus,_Hermas,_Linus,_Caius,_Philologus_of_70_disciples_(Menologion_of_Basil_II).jpg"
55837,Q28797016,Paul Cezanne - Morning View of L'Estaque Against the Sunlight - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Cezanne%20-%20Morning%20View%20of%20L%27Estaque%20Against%20the%20Sunlight%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Paul_Cezanne_-_Morning_View_of_L%27Estaque_Against_the_Sunlight_-_Google_Art_Project.jpg
57978,Q64350172,Paul Cézanne - Forest Scene (Path from Mas Jolie to Château noir) - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20C%C3%A9zanne%20-%20Forest%20Scene%20%28Path%20from%20Mas%20Jolie%20to%20Ch%C3%A2teau%20noir%29%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Paul_C%C3%A9zanne_-_Forest_Scene_(Path_from_Mas_Jolie_to_Ch%C3%A2teau_noir)_-_Google_Art_Project.jpg
58468,Q1764395,Paul Gauguin 137.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20137.jpg,https://commons.wikimedia.org/wiki/File:Paul_Gauguin_137.jpg
56576,,Paul Klee - The Lamb - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Klee%20-%20The%20Lamb%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Paul_Klee_-_The_Lamb_-_Google_Art_Project.jpg
57980,,Paul Signac - In the Time of Harmony- The Joy of Life--Sunday by the Sea - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Signac%20-%20In%20the%20Time%20of%20Harmony-%20The%20Joy%20of%20Life--Sunday%20by%20the%20Sea%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Paul_Signac_-_In_the_Time_of_Harmony-_The_Joy_of_Life--Sunday_by_the_Sea_-_Google_Art_Project.jpg
58711,Q64856154,Paul Sérusier 1904c La Sainte-Face.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20S%C3%A9rusier%201904c%20La%20Sainte-Face.jpg,https://commons.wikimedia.org/wiki/File:Paul_S%C3%A9rusier_1904c_La_Sainte-Face.jpg
58448,Q64575784,Paula Modersohn-Becker - Old Peasant Woman (c1905).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Paula%20Modersohn-Becker%20-%20Old%20Peasant%20Woman%20%28c1905%29.jpg,https://commons.wikimedia.org/wiki/File:Paula_Modersohn-Becker_-_Old_Peasant_Woman_(c1905).jpg
56198,,Paz peace.png,http://commons.wikimedia.org/wiki/Special:FilePath/Paz%20peace.png,https://commons.wikimedia.org/wiki/File:Paz_peace.png
55599,,Peace Secure-Safe and Protected.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peace%20Secure-Safe%20and%20Protected.jpg,https://commons.wikimedia.org/wiki/File:Peace_Secure-Safe_and_Protected.jpg
57984,,"Peace and Plenty by William McDougal Hart, detail, 1855, oil on canvas - New Britain Museum of American Art - DSC09212.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Peace%20and%20Plenty%20by%20William%20McDougal%20Hart%2C%20detail%2C%201855%2C%20oil%20on%20canvas%20-%20New%20Britain%20Museum%20of%20American%20Art%20-%20DSC09212.JPG,"https://commons.wikimedia.org/wiki/File:Peace_and_Plenty_by_William_McDougal_Hart,_detail,_1855,_oil_on_canvas_-_New_Britain_Museum_of_American_Art_-_DSC09212.JPG"
55756,,Pearl Rain.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pearl%20Rain.jpg,https://commons.wikimedia.org/wiki/File:Pearl_Rain.jpg
55891,,Pearl of great price.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pearl%20of%20great%20price.jpg,https://commons.wikimedia.org/wiki/File:Pearl_of_great_price.jpg
55976,,Pebble Sculpture - geograph.org.uk - 1619199.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pebble%20Sculpture%20-%20geograph.org.uk%20-%201619199.jpg,https://commons.wikimedia.org/wiki/File:Pebble_Sculpture_-_geograph.org.uk_-_1619199.jpg
56577,Q37431374,Peder Severin Krøyer - Little girl from Hornbæk - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peder%20Severin%20Kr%C3%B8yer%20-%20Little%20girl%20from%20Hornb%C3%A6k%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Peder_Severin_Kr%C3%B8yer_-_Little_girl_from_Hornb%C3%A6k_-_Google_Art_Project.jpg
57038,Q17301597,Pedro García de Benabarre and workshop - Herod's Banquet - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Garc%C3%ADa%20de%20Benabarre%20and%20workshop%20-%20Herod%27s%20Banquet%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Pedro_Garc%C3%ADa_de_Benabarre_and_workshop_-_Herod%27s_Banquet_-_Google_Art_Project.jpg
56901,Q27990845,Pedro Orrente - Christ Healing the Sick at the Pool of Bethesda - KHM Vienna.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Orrente%20-%20Christ%20Healing%20the%20Sick%20at%20the%20Pool%20of%20Bethesda%20-%20KHM%20Vienna.jpg,https://commons.wikimedia.org/wiki/File:Pedro_Orrente_-_Christ_Healing_the_Sick_at_the_Pool_of_Bethesda_-_KHM_Vienna.jpg
55557,Q27927599,Pekka Halonen - Kivi katkaisijat.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pekka%20Halonen%20-%20Kivi%20katkaisijat.jpg,https://commons.wikimedia.org/wiki/File:Pekka_Halonen_-_Kivi_katkaisijat.jpg
57793,,Pennsylvania LCCN98518434.tif,http://commons.wikimedia.org/wiki/Special:FilePath/Pennsylvania%20LCCN98518434.tif,https://commons.wikimedia.org/wiki/File:Pennsylvania_LCCN98518434.tif
58699,,Pentecostals Praising.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pentecostals%20Praising.jpg,https://commons.wikimedia.org/wiki/File:Pentecostals_Praising.jpg
55189,,Pentecoste Giotto Padua.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pentecoste%20Giotto%20Padua.jpg,https://commons.wikimedia.org/wiki/File:Pentecoste_Giotto_Padua.jpg
56473,,People's Climate March 2017 in Washington DC 35.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/People%27s%20Climate%20March%202017%20in%20Washington%20DC%2035.jpg,https://commons.wikimedia.org/wiki/File:People%27s_Climate_March_2017_in_Washington_DC_35.jpg
55517,,Peraldus Vices and Virtues.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peraldus%20Vices%20and%20Virtues.jpg,https://commons.wikimedia.org/wiki/File:Peraldus_Vices_and_Virtues.jpg
57790,,Persian depiction of Jesus - Sermon on the Mount.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Persian%20depiction%20of%20Jesus%20-%20Sermon%20on%20the%20Mount.jpg,https://commons.wikimedia.org/wiki/File:Persian_depiction_of_Jesus_-_Sermon_on_the_Mount.jpg
58306,,Peru Mural altar Village scene with two saints 1975.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peru%20Mural%20altar%20Village%20scene%20with%20two%20saints%201975.jpg,https://commons.wikimedia.org/wiki/File:Peru_Mural_altar_Village_scene_with_two_saints_1975.jpg
58604,Q26516196,"Pesellino, Story of David and Goliath & The Triumph of David 1440-50. London NG 2.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Pesellino%2C%20Story%20of%20David%20and%20Goliath%20%26%20The%20Triumph%20of%20David%201440-50.%20London%20NG%202.jpg,"https://commons.wikimedia.org/wiki/File:Pesellino,_Story_of_David_and_Goliath_%26_The_Triumph_of_David_1440-50._London_NG_2.jpg"
51088,Q20555340,Peter Brandl - The Return of the Prodigal Son - 1973.89 - Museum of Fine Arts.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Brandl%20-%20The%20Return%20of%20the%20Prodigal%20Son%20-%201973.89%20-%20Museum%20of%20Fine%20Arts.jpg,https://commons.wikimedia.org/wiki/File:Peter_Brandl_-_The_Return_of_the_Prodigal_Son_-_1973.89_-_Museum_of_Fine_Arts.jpg
58086,,Peter Paul Rubens - Four Studies of the Head of a Negro - WGA20382.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20Four%20Studies%20of%20the%20Head%20of%20a%20Negro%20-%20WGA20382.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_Four_Studies_of_the_Head_of_a_Negro_-_WGA20382.jpg
56315,,Peter Paul Rubens - L'adoration des Mages.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20L%27adoration%20des%20Mages.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_L%27adoration_des_Mages.jpg
50268,Q20555646,Peter Paul Rubens - Landscape with an Avenue of Trees - 43.1332 - Museum of Fine Arts.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20Landscape%20with%20an%20Avenue%20of%20Trees%20-%2043.1332%20-%20Museum%20of%20Fine%20Arts.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_Landscape_with_an_Avenue_of_Trees_-_43.1332_-_Museum_of_Fine_Arts.jpg
57273,,Peter Paul Rubens - The Judgement of Solomon - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20The%20Judgement%20of%20Solomon%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_The_Judgement_of_Solomon_-_Google_Art_Project.jpg
55577,,Peter Paul Rubens - The Last Judgement - WGA20225.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20The%20Last%20Judgement%20-%20WGA20225.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_The_Last_Judgement_-_WGA20225.jpg
56026,,Peter Paul Rubens - The Last Judgement - WGA20225.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20-%20The%20Last%20Judgement%20-%20WGA20225.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_-_The_Last_Judgement_-_WGA20225.jpg
55262,,Peter Paul Rubens 018.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20018.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_018.jpg
58152,Q19925632,Peter Paul Rubens 180.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20180.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_180.jpg
56798,Q19925099,Peter Paul Rubens The Three Crosses.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Paul%20Rubens%20The%20Three%20Crosses.jpg,https://commons.wikimedia.org/wiki/File:Peter_Paul_Rubens_The_Three_Crosses.jpg
54818,,Petschow Kirche Fresco 12.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Petschow%20Kirche%20Fresco%2012.jpg,https://commons.wikimedia.org/wiki/File:Petschow_Kirche_Fresco_12.jpg
55642,Q709209,Philemon and Apphia.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philemon%20and%20Apphia.jpg,https://commons.wikimedia.org/wiki/File:Philemon_and_Apphia.jpg
51128,Q20775544,Philip Leslie Hale - Girls in Sunlight - 53.2209 - Museum of Fine Arts.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Philip%20Leslie%20Hale%20-%20Girls%20in%20Sunlight%20-%2053.2209%20-%20Museum%20of%20Fine%20Arts.jpg,https://commons.wikimedia.org/wiki/File:Philip_Leslie_Hale_-_Girls_in_Sunlight_-_53.2209_-_Museum_of_Fine_Arts.jpg
51087,Q20555862,"Philips Wouwerman - Knight Vanquishing Time, Death, and Monstrous Demons - 1981.78 - Museum of Fine Arts.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Philips%20Wouwerman%20-%20Knight%20Vanquishing%20Time%2C%20Death%2C%20and%20Monstrous%20Demons%20-%201981.78%20-%20Museum%20of%20Fine%20Arts.jpg,"https://commons.wikimedia.org/wiki/File:Philips_Wouwerman_-_Knight_Vanquishing_Time,_Death,_and_Monstrous_Demons_-_1981.78_-_Museum_of_Fine_Arts.jpg"
54763,Q292242,Photina of Protat.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Photina%20of%20Protat.JPG,https://commons.wikimedia.org/wiki/File:Photina_of_Protat.JPG
58460,,"Photograph of African-American Family, Spartanburg County, South Carolina - NARA - 512798.tif",http://commons.wikimedia.org/wiki/Special:FilePath/Photograph%20of%20African-American%20Family%2C%20Spartanburg%20County%2C%20South%20Carolina%20-%20NARA%20-%20512798.tif,"https://commons.wikimedia.org/wiki/File:Photograph_of_African-American_Family,_Spartanburg_County,_South_Carolina_-_NARA_-_512798.tif"
57955,,Piazza dei Signori (Vicenza) - Statue of the Lion of Saint Mark.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Piazza%20dei%20Signori%20%28Vicenza%29%20-%20Statue%20of%20the%20Lion%20of%20Saint%20Mark.jpg,https://commons.wikimedia.org/wiki/File:Piazza_dei_Signori_(Vicenza)_-_Statue_of_the_Lion_of_Saint_Mark.jpg
55005,Q29134514,Picnic tournai tapisserie.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Picnic%20tournai%20tapisserie.jpg,https://commons.wikimedia.org/wiki/File:Picnic_tournai_tapisserie.jpg
58601,,Pie Baker 1951 (6942859612).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Pie%20Baker%201951%20%286942859612%29.jpg,https://commons.wikimedia.org/wiki/File:Pie_Baker_1951_(6942859612).jpg
