qid,label_en,description_en,doi_uuid,doi,doi_ref1_hash,doi_ref1_referenceUrl,doi_ref1_retrieved_nodeId,doi_ref1_retrieved_val,doi_ref1_retrieved_prec,pmid_uuid,pmid,pmid_ref1_hash,pmid_ref1_referenceUrl,pmid_ref1_retrieved_nodeId,pmid_ref1_retrieved_val,pmid_ref1_retrieved_prec,published_uuid,published_nodeId,published_val,published_prec,published_ref1_hash,published_ref1_referenceUrl,published_ref1_retrieved_nodeId,published_ref1_retrieved_val,published_ref1_retrieved_prec,title_en_uuid,title_en,title_en_ref1_hash,title_en_ref1_referenceUrl,title_en_ref1_retrieved_nodeId,title_en_ref1_retrieved_val,title_en_ref1_retrieved_prec,journal_uuid,journal,journal_ref1_hash,journal_ref1_referenceUrl,journal_ref1_retrieved_nodeId,journal_ref1_retrieved_val,journal_ref1_retrieved_prec,volume_uuid,volume,volume_ref1_hash,volume_ref1_referenceUrl,volume_ref1_retrieved_nodeId,volume_ref1_retrieved_val,volume_ref1_retrieved_prec,page_uuid,page,page_ref1_hash,page_ref1_referenceUrl,page_ref1_retrieved_nodeId,page_ref1_retrieved_val,page_ref1_retrieved_prec,issue_uuid,issue,issue_ref1_hash,issue_ref1_referenceUrl,issue_ref1_retrieved_nodeId,issue_ref1_retrieved_val,issue_ref1_retrieved_prec,isbn10_uuid,isbn10,isbn10_ref1_hash,isbn10_ref1_referenceUrl,isbn10_ref1_retrieved_nodeId,isbn10_ref1_retrieved_val,isbn10_ref1_retrieved_prec,isbn13_uuid,isbn13,isbn13_ref1_hash,isbn13_ref1_referenceUrl,isbn13_ref1_retrieved_nodeId,isbn13_ref1_retrieved_val,isbn13_ref1_retrieved_prec,publisher_uuid,publisher,publisher_ref1_hash,publisher_ref1_referenceUrl,publisher_ref1_retrieved_nodeId,publisher_ref1_retrieved_val,publisher_ref1_retrieved_prec
Q112775541,Confession in the Public Sphere: A Trusteeship Criticism of Foucault’s Concepts of Confession and Power,book chapter,,,,,,,,,,,,,,,38cb5f41-4b81-65ad-0f11-f30470af52ce,018d3e563d283a80cd8422d6196984eb,2020-01-01T00:00:00Z,9,,,,,,,,,,,,,c8d73422-4e74-c1df-49fb-e522cd4d7edd,Q112774216,,,,,,,,,,,,,ba0aabe2-4185-ac56-6d2c-220b637c3072,104-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q112777258,The Development of Uṣūl al-Ḥadīth During the Seljuk Era,book chapter,,,,,,,,,,,,,,,cfa600d5-4735-90bf-4a4d-f7058c6866fb,ac3f54d758c2b8d235d9d0e9fbf2f43a,2013-01-01T00:00:00Z,9,,,,,,,,,,,,,50398332-4fd5-4689-8aa4-e59c414f0b7d,Q112771095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q112919125,On the Origins of Hadith Terminology: the Dividing Line Between Early and Late Hadith Scholars,book; published by Arwiqah lil-Dirāsāt wa-al-Nashr,,,,,,,,,,,,,,,ce1b542a-4ebd-6e5b-06c9-6aa80d1e07ee,864c28093f3e70d5e1967de207df801e,2016-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q112919222,Early Ḥadīth Scholars and their criteria of Ḥadīth Criticism,book; published by Dār al-Muqtabas,,,,,,,,,,,,,,,3e98b655-469e-17d6-aec7-b453b247b37b,a112a6fb4487071d1ae3a0c6951488f6,2018-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113028863,A resumptive formulation of modern science,book chapter,,,,,,,,,,,,,,,7974dc82-4825-f26b-e796-556b7cc0f25f,c46565f21d8de8ea8b597dfaa738109a,2017-01-01T00:00:00Z,9,,,,,,,,,,,,,1c14cbc7-4edb-d719-9d8f-78eadea8a43c,Q113028688,,,,,,,,,,,,,eb1e2ed7-4567-4c95-9af2-e9261199c4b9,371-408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113030886,"Review of Carrying on the Tradition: A Social and Intellectual History of Hadith Transmission across a Thousand Years, by Garrett A. Davidson",book review,6b6bf588-47f8-a6b7-688b-fcff9e02b161,10.1093/JIS/ETAC002,,,,,,,,,,,,,dcb1fc80-448d-3525-eece-8e994c1ffa27,3cdae71834c19ea5e36a257d5e0b0861,2022-05-01T00:00:00Z,10,d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,a82a4a86-4810-8d8f-2c75-f0951f1cbb1d,"Review of Carrying on the Tradition: A Social and Intellectual History of Hadith Transmission across a Thousand Years, by Garrett A. Davidson",d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,c33fa0d1-4513-99cd-95d0-67b668e99a88,Q15759757,d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,b2f95e59-44e3-2cde-4fa7-f7c1b6c53cb9,33,d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,928f2df2-4765-28df-3241-ce6ec817fb49,236-240,d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,0bcf4c58-4a6d-3fe8-91c2-837eba79a3af,2,d8aafe11885f702a37c8aacfa6e50080ef2ec6ed,,78028f31ba3ca48a580ad88065640cbc,2022-07-12T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q113030924,Ḥanafī’s Criteria of Ḥadīth Criticism: the Role of Islamic Legal Maxims,"journal article, published in Journal of Islamic Sciences",,,,,,,,,,,,,,,a6865314-4c3b-1dfe-ae16-c592f65b638c,018d3e563d283a80cd8422d6196984eb,2020-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152281,Religious Groups and Scholars of Islam in the Syrian Revolution,blog post,,,,,,,,,,,,,,,631eca6a-40af-9d43-dfc3-c3b05b6aeed2,8ad2e6064e060d21178368edc758ff88,2014-06-01T00:00:00Z,11,11bd9e01617a74b225d92e9cd2edb67f9ff7e25a,https://www.joshualandis.com/blog/religious-groups-scholars-islam-syrian-revolution-isam-eido/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,7a4bcf22-450f-8f13-18a0-472a68fbe594,Religious Groups and Scholars of Islam in the Syrian Revolution,11bd9e01617a74b225d92e9cd2edb67f9ff7e25a,https://www.joshualandis.com/blog/religious-groups-scholars-islam-syrian-revolution-isam-eido/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,b53911ea-4de2-10ff-c29b-e6ab1b1a8fa0,Q113152331,11bd9e01617a74b225d92e9cd2edb67f9ff7e25a,https://www.joshualandis.com/blog/religious-groups-scholars-islam-syrian-revolution-isam-eido/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152434,Canons: Specific and General aṣl,blog post; part three in a series of four on Ḥanafī criteria for using ḥadīth in the ‘courts and canons’ of early Islamic law,,,,,,,,,,,,,,,2fb87bb8-49b4-077b-2edd-4e489f8d3917,6c8a619379b1b2dd69b75318eae010fa,2021-11-18T00:00:00Z,11,3d43f77f07fca6a0e5b5b2496b3ce7ecdd6b02ad,https://islamiclaw.blog/2021/11/18/canons-specific-and-general-a%e1%b9%a3l/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,9286919f-4a6a-15fb-500d-75d0a539b521,Canons: Specific and General aṣl,3d43f77f07fca6a0e5b5b2496b3ce7ecdd6b02ad,https://islamiclaw.blog/2021/11/18/canons-specific-and-general-a%e1%b9%a3l/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,540e9038-4750-09e3-bf7a-2fd8553eb40e,Q113152465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152519,Lived or Non-Lived Ḥadīth? Content vs. Narrator Criteria in Early Ḥanafī Law,blog post; part one in a series of four on Ḥanafī criteria for using ḥadīth in the ‘courts and canons’ of early Islamic law,,,,,,,,,,,,,,,03c14700-43ef-248e-b795-ee4e7e0c272b,45f6961dddc3b53b74e957d5fe31bb05,2021-11-04T00:00:00Z,11,4dc1372750aa9bcc4c4285f2a5018770c5ab47ba,https://islamiclaw.blog/2021/11/04/issam-eido-guest-editor/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,559aa247-45ff-bd92-39b9-c81580242287,Lived or Non-Lived Ḥadīth? Content vs. Narrator Criteria in Early Ḥanafī Law,4dc1372750aa9bcc4c4285f2a5018770c5ab47ba,https://islamiclaw.blog/2021/11/04/issam-eido-guest-editor/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,31962fde-4169-9c3a-b9af-8539a5c0e62e,Q113152465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152594,"Early Ḥanafī Jurists, Court Practice, and the Authority of General Afflictions (ʿUmūm al-Balwā)",blog post; part two in a series of four on Ḥanafī criteria for using ḥadīth in the ‘courts and canons’ of early Islamic law,,,,,,,,,,,,,,,43f4ae47-499a-85d7-c37b-3a01a2331618,7b33eb3425d9b5bfa7628339c255cfc5,2021-11-11T00:00:00Z,11,648af718937d0a9221b3859169c668e08a5312b5,https://islamiclaw.blog/2021/11/11/early-%e1%b8%a5anafi-jurists-court-practice-and-the-authority-of-general-afflictions-%ca%bfumum-al-balwa/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,070aa43e-42ec-c88f-81b6-d3e08f767c47,"Early Ḥanafī Jurists, Court Practice, and the Authority of General Afflictions (ʿUmūm al-Balwā)",648af718937d0a9221b3859169c668e08a5312b5,https://islamiclaw.blog/2021/11/11/early-%e1%b8%a5anafi-jurists-court-practice-and-the-authority-of-general-afflictions-%ca%bfumum-al-balwa/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,1333472e-422f-a24a-ccd2-04f10fd50662,Q113152465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152646,Tools for Interpreting Ḥadīth in Shaybānī’s Ḥujja,blog post; part four in a series of four on Ḥanafī criteria for using ḥadīth in the ‘courts and canons’ of early Islamic law,,,,,,,,,,,,,,,5fa1013f-4cbc-0fd5-aca8-219b34dbf5ee,57ef2a89b8a7addc8e2f887d155bcad8,2021-11-25T00:00:00Z,11,7e4391822e734e5cde4ac4e51d7a88c3b20afe12,https://islamiclaw.blog/2021/11/25/tools-for-interpreting-%e1%b8%a5adith-in-shaybanis-%e1%b8%a5ujja/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,c8096b35-48dc-4484-8455-d00845e3cc2f,Tools for Interpreting Ḥadīth in Shaybānī’s Ḥujja,7e4391822e734e5cde4ac4e51d7a88c3b20afe12,https://islamiclaw.blog/2021/11/25/tools-for-interpreting-%e1%b8%a5adith-in-shaybanis-%e1%b8%a5ujja/,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,dacf316a-413b-f7f4-2314-52830a1a1d85,Q113152465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113152703,Al-Buti: al-Fatwa and Revolution,blog post; published on the World Institute blog,,,,,,,,,,,,,,,c9ef4e11-4d61-6229-617c-003d893df59a,b397209e9b6250e4d5d7628c545c7d8d,2018-12-05T00:00:00Z,11,f4dfdeceaa53c2acc35a8b333d31bedd8aecb179,http://alaalam.org/ar/politics-ar/item/746-576051218,8472d606d36710549fd808b26a4302ee,2022-07-19T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113292450,[The Description of Ḥadīth Science (uṣūl al-ḥadīth) and the Characteristics of its Scholars],scholarly publication of Damascus University,,,,,,,,,,,,,,,08721e7a-42bb-71dd-51a3-eefe86edaf21,b98fe4f99c703ddff82cdf9505e0b603,2006-08-01T00:00:00Z,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113292514,[The Efforts of Contemporary Ḥadīth Scholars in Uṣūl al-Ḥadīth: Characteristics of the Modern Era and Its Most Important Books],scholarly publication of Damascus University,,,,,,,,,,,,,,,21ab4df1-43bd-034f-5fcc-50d1d0feb389,6242540bb745cb0c5a3e5d6ba242577b,2009-08-01T00:00:00Z,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113292532,[Significant Obstacles to Verfying Ḥadīth in the Contemporary Era],scholarly publication of Damascus University,,,,,,,,,,,,,,,51cb01a2-4ea0-92e3-5aab-ff318c6ca0c0,bcb9f1214001388bc59a28696f8fa23c,2009-09-01T00:00:00Z,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113292561,The Syrian Uprising: Reopening the Theological Question,scholarly publication of the Alaalam Institute,,,,,,,,,,,,,,,720835ea-4c7b-059a-5a19-f19a46aa07b7,fe805252dad1aa0afa9b16629e3e1b5f,2016-07-01T00:00:00Z,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113292708,The Sunnah,encyclopedia article,,,,,,,,,,,,,,,954be419-4daf-a911-15b2-3e1903a2c853,b2d5337aae66cfc2d138cc6fa7c4e368,2022-01-01T00:00:00Z,9,82e3bed18b05de60167d786a0770fe66a40cc09e,https://www.oxfordreference.com/view/10.1093/acref/9780197669419.001.0001/acref-9780197669419-e-425,1a84910de7b8a485d2092cc0502d9e8d,2022-07-26T00:00:00Z,11,155be96d-4a8d-dee9-3502-5a2598a4110f,The Sunnah,82e3bed18b05de60167d786a0770fe66a40cc09e,https://www.oxfordreference.com/view/10.1093/acref/9780197669419.001.0001/acref-9780197669419-e-425,1a84910de7b8a485d2092cc0502d9e8d,2022-07-26T00:00:00Z,11,ef58692c-4b22-03f8-e36b-552db31e1448,Q113292599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113383843,[The Qur’anic Manuscript Race: Western Controversy and Reception Controversies],newspaper article; originally from Al-Hayat  Newspaper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11410aca-4450-f6c0-9b26-8908264187d9,Q285738,94f6c5bd089736c71b14a6602705fcb10f13a53a,http://www.beirutme.com/?p=13268,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113384098,[Martin Lings: The Prophet’s Life and Western Islam],newspaper article,,,,,,,,,,,,,,,5840c4ab-4736-d70c-2940-329a8f83c570,4db5ee2db68680e39d1d38ec2f0e6652,2005-04-01T00:00:00Z,10,,,,,,,,,,,,,5c1f788b-4cf9-08d9-073a-807583375237,Q285738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113384163,[The Arab Uprising: the Conflict of Values and Fractured Groups],newspaper article,,,,,,,,,,,,,,,267ca2a1-475a-50be-f452-fb9b332adc3c,fc801d81184f640861cb5b1c4b2ba596,2014-08-01T00:00:00Z,10,,,,,,,,,,,,,b2c3aa87-4904-a96c-20fc-143af8ebdb4b,Q17070389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113384169,[The End of Revisionism: Patricia Crone (1945-2015)],newspaper article,,,,,,,,,,,,,,,e5c5a166-4251-491b-1f33-8aac1ad6cc7a,2a34a415e0d9559ece74a20384e595e6,2015-07-01T00:00:00Z,10,,,,,,,,,,,,,86acfa27-481e-739e-5a5e-1d946995e6ba,Q285738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113384231,[ISIS: The Explosion of Narratives],Web page,,,,,,,,,,,,,,,6a8f4ce2-42af-297f-c0e2-4a343891e8c9,f1b748bed27229f78cdbf46ce794da44,2014-09-08T00:00:00Z,11,fa5af0080d2bd65930230774d44d08d9e5f15285,https://www.jadaliyya.com/Details/31195/%d8%af%d8%a7%d8%b9%d8%b4-%d8%a7%d9%86%d9%81%d8%ac%d8%a7%d8%b1-%d8%a7%d9%84%d8%b3%d8%b1%d8%af%d9%8a%d8%a7%d8%aa,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,,,,,,,,6cdf361e-4afc-310c-e76d-fc3a8611fc80,Q6121184,fa5af0080d2bd65930230774d44d08d9e5f15285,https://www.jadaliyya.com/Details/31195/%d8%af%d8%a7%d8%b9%d8%b4-%d8%a7%d9%86%d9%81%d8%ac%d8%a7%d8%b1-%d8%a7%d9%84%d8%b3%d8%b1%d8%af%d9%8a%d8%a7%d8%aa,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113384276,ISIS: The Explosion of Narratives - The Land of the Revolution Between Political and Metaphysical Eternities,Web page,,,,,,,,,,,,,,,cc23f5e0-4cc6-cf68-c5e2-64f55a875388,48478bf4435e97edf3db9c9cc716300e,2014-10-03T00:00:00Z,11,2d9592d482b29f9f597bbf7061eae28081dce4bd,https://www.jadaliyya.com/Details/31290,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,0a438e38-4a5b-0fc5-1585-72091661a722,ISIS: The Explosion of Narratives - The Land of the Revolution Between Political and Metaphysical Eternities,2d9592d482b29f9f597bbf7061eae28081dce4bd,https://www.jadaliyya.com/Details/31290,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,641855ea-4ead-7522-fe2a-c6668ff13d32,Q6121184,2d9592d482b29f9f597bbf7061eae28081dce4bd,https://www.jadaliyya.com/Details/31290,0c73b1f70626ea0e784c8ff0f0633c71,2022-08-02T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q113535350,"I May Not Get There with You: The True Martin Luther King, Jr.",book,,,,,,,,,,,,,,,49C3847D-00A4-49D1-9D3F-D8B0154D1C21,6928b7cd3a8b4aff7d73814a5a8f2359,2000-01-01T00:00:00Z,9,,,,,,AE32C73C-70AF-4793-8BCD-4EA096C147CD,"I May Not Get There with You: The True Martin Luther King, Jr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D51D124D-1A31-4286-B367-B80A0CADAA78,978-0-684-83037-7,,,,,,0DB02327-7CC7-494C-ADC0-B28A5F1F60CD,Q61857029,,,,,
Q24539009,Preceramic irrigation canals in the Peruvian Andes,scientific article,B01D3C4C-FE69-4E57-8FAA-1E24D6DE977D,10.1073/PNAS.0508583102,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,3C826A09-12AC-48EA-91B7-3FF8BF5203DE,16284247,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,3EBE9B74-A6E8-41BB-BDA7-D342C2B50AE1,884fe647aa8f85eb28b9e93c06a528dd,2005-11-11T00:00:00Z,11,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,7418C077-01DB-4CD1-B7AF-F0486A1985E5,Preceramic irrigation canals in the Peruvian Andes,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,73DACDC3-9ACA-4FBA-8CB0-1B0FDAE14B5F,Q1146531,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,FB25177C-2884-4622-8333-BA2C9F697040,102,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,A373813E-6C67-4A84-A441-65291B592C27,17241-17244,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,AD55F416-1A68-469F-AE35-BB66B6131750,47,a0b51192e38e529aaa01dac61e30fe0680bc75e9,,6c0250f5335c7f0fab7bc9f40c803fe4,2017-07-05T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
Q26746166,Conflations of Marital Status and Sanity: Implicit Heterosexist Bias in Psychiatric Diagnosis in Physician-Dictated Charts at a Midwestern Medical Center,scientific article,,,,,,,,9FADD117-341F-4FD3-A7CA-E8F2580FCC29,27354850,,,,,,051B6213-6664-4AE9-9960-062A8F39EC52,7647c545f57cd82eeaa87a6da426b141,2016-06-01T00:00:00Z,10,,,,,,79D796DD-EAF8-4770-87E4-4E34EC7E29E7,Conflations of Marital Status and Sanity: Implicit Heterosexist Bias in Psychiatric Diagnosis in Physician-Dictated Charts at a Midwestern Medical Center,af0e0548adb424837be98e3af7eed94c10b32365,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4918875/,0ebb2602e3facbf5d129fc3b781abe11,20202-08-20T00:00:00Z,11,48D80C97-70AF-4536-8E41-26A44AD01096,Q15709982,,,,,,6D440EBE-7F73-42D5-916F-7F679944F21C,89,,,,,,95694F3B-4213-4274-850F-D01E4B6448F3,247-54,,,,,,FABCCBEA-8DE4-4B74-ACB3-30DD27F0E189,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27347674,"New Archaeological Evidence for an Early Human Presence at Monte Verde, Chile",scientific article,B4043563-A2D3-48D6-A119-39BDA25EB4F8,10.1371/JOURNAL.PONE.0141923,,,,,,F47EE939-857A-4779-BB4E-F698EC742307,26580202,,,,,,68A5E8E6-95DE-476A-A3E5-B4746233CB0A,418aedfba643e02a5ba758952f8f7765,2015-01-01T00:00:00Z,9,,,,,,F10053F9-9C4B-46BB-B697-7F9CDF43A6B4,"New Archaeological Evidence for an Early Human Presence at Monte Verde, Chile",,,,,,726EDF67-0048-43A9-8107-32FAC84F1345,Q564954,,,,,,3B1CCD19-A096-4840-AB20-CBF84CA678DA,10,,,,,,E990C565-458B-402B-811B-467010B6E73B,e0141923,,,,,,F082ECFB-2F27-4EC8-B057-61FC0BC2BA8D,11,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28137054,Tears We Cannot Stop: A Sermon to White America,book by Michael Eric Dyson,,,,,,,,,,,,,,,5E644B1A-2C7F-461A-BB49-925E5E29F5A0,24fe94464b7d240a483f7d3e3b746e0f,2017-01-01T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961EC61-B4A8-47B2-A153-7066F3BCB0BC,Q3445044,,,,,
Q28181268,"Mold: ""tsara'at,"" Leviticus, and the history of a confusion",scientific article (publication date:  2003),4951B8D5-E883-4560-B128-011BEA06F169,10.1353/PBM.2003.0085,,,,,,D6021C31-03CF-4E27-B8F7-551FE0591760,14593226,,,,,,EFB3DE13-1A2B-409D-BC8C-A5E4C00A70E5,d08540251db5f4703c45d338e4657af7,2003-01-01T00:00:00Z,9,,,,,,0B46EF26-E35F-4007-BFF9-6B641BD65710,"Mold: ""tsara'at,"" Leviticus, and the history of a confusion",,,,,,2640539C-1DF6-4068-8EAA-02ABB65C552B,Q3669366,,,,,,72DB60C8-14CD-41CF-A2C1-F77E473C88A7,46,,,,,,964DCA97-3B5F-4DDC-9D07-CC5FFEF914F1,588-591,,,,,,E6053647-F2D4-461B-B042-EC2B3844B670,4,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28732151,"Preceramic maize from Paredones and Huaca Prieta, Peru",scientific article (publication date: 31 January 2012),3A68CEB2-37B9-43F7-BB09-21A1D3FCB3FA,10.1073/PNAS.1120270109,,,,,,F1210ED8-BC8F-4129-A98A-9FC7E6FDABCA,22307642,,,,,,7F89C425-2E67-4ED1-AFCC-EA7E42863955,87b16a6e88df4ddd9f21ffd216333e38,2012-01-31T00:00:00Z,11,,,,,,32B4FEED-844C-4132-AFA1-00DD95463DF2,"Preceramic maize from Paredones and Huaca Prieta, Peru",,,,,,C33BD0F5-D61A-4FFB-9407-4E18086291FF,Q1146531,,,,,,DA86F8F3-BA8A-4451-AFE9-33DDBE575B4F,109,,,,,,7BC50EAE-9CB0-49CA-BA3D-29ADFB31663D,1755-9,,,,,,9774D1CD-949F-42F8-9E73-ED451B833D82,5,,,,,,,,,,,,,,,,,,,,,,,,,,
Q33391315,Starch grains on human teeth reveal early broad crop diet in northern Peru,scientific article,C917C409-15E9-4B75-8A2F-FC9040519037,10.1073/PNAS.0808752105,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,9C06E3C8-232D-4A02-BF35-6394D1A28407,19066222,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,964271CF-D53B-423A-8A3E-F3FA7168E82F,53d80b275a06486bfef57ee39701ae95,2008-12-09T00:00:00Z,11,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,3F31AC84-0B37-4755-A899-C7485825E19E,Starch grains on human teeth reveal early broad crop diet in northern Peru,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,468CCBCA-B53E-49EB-B97D-68830BDCC5CC,Q1146531,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,B9C6767E-275F-4ECD-A080-C205A0715AC5,105,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,46D4568B-58F8-4EE5-BB7E-55C6B636B040,19622-19627,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,656BD3FC-DF8F-4A47-B36B-E91E4085E54E,50,56e3f1f85aff1de7b69c58db874b0cd9fa3bb965,,27be8c7801b3d57c6d7a5bfc9c121ac8,2017-07-26T00:00:00Z,11,,,,,,,,,,,,,,,,,,,,,
