qid,label_en,author_string_uuid,author_string,author_string_series_ordinal,author_string_ref1_hash,author_string_ref1_referenceUrl,author_string_ref1_retrieved_nodeId,author_string_ref1_retrieved_val,author_string_ref1_retrieved_prec
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",B9B7209B-B244-4CD1-B547-8C1EC93FFDC3,Larisa DeSantis,25,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",CB604D27-989D-4D2A-A928-49BF5A10426A,Philip Mink,27,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",CCB00FCD-C238-48E3-B4F9-F1DB481B3217,Gerson Levi-Lazzaris,12,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",D5237CE4-38D4-4054-9E2C-E92CDBD6B32E,Jeff Splitstoser,8,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",DE69056E-C9EB-4A6B-815B-B1BD1D6BD442,Elise Dufour,21,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",E9848129-62E8-42E6-B530-D39994D1E3F9,John Verano,17,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",F030A04B-A6C2-4663-B754-757A8AF4451D,Alexander Grobman,11,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",FB0C02AC-CF30-450F-B949-DC715D021FC5,Victor Vasquez,5,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",06B46C2B-2C77-417A-B080-50DBB643878D,Phillipe Bearéz,20,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",09AB85C3-428F-4CEF-932D-343F5FC4AF37,Michael Ramirez,23,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",36565D21-28E2-474B-8E47-7385BD2874CD,William Conklin,7,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",3686D9C3-19CF-4FC1-A5B5-B1B1D4A67529,Marilaura Lopéz,14,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",69CBD093-6B87-446F-A158-79D8B88F084D,Teresa Franco,29,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",6A52C152-AD30-4870-9B75-B8D1AF3A40D7,Linda Scott Cummings,19,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",6FBEC0F1-7499-4FB1-9DC5-9EA9DDD004BC,Daniel Moreira,13,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",71B1A09C-B0D9-4B09-98FC-96CC40A554D0,Greg Maggard,28,,,,,
Q57232389,"Chronology, mound-building and environment at Huaca Prieta, coastal Peru, from 13 700 to 4000 years ago",745E0E23-64D6-40B6-B9A8-D878C38F99FC,Anne Titelbaum,16,,,,,
Q57271117,"Mapuche ceremonial landscape, social recruitment and resource rights",,,,,,,,
Q57474097,Compromised Landscapes: The Proto-Panoptic Politics of Colonial Araucanian and Spanish Parlamentos,7A2C5146-748A-401F-BE25-78433516A90F,José Manuel Zavala,2,,,,,
Q57518330,"A late pleistocene human presence at Huaca Prieta, Peru, and early Pacific Coastal adaptations",25A1C52F-A4F7-4E61-B51D-C23792A9EF1D,Steve L. Goodbred,3,,,,,
Q57518330,"A late pleistocene human presence at Huaca Prieta, Peru, and early Pacific Coastal adaptations",C8356C0E-567C-49EA-9A59-197FBE8D80CA,Victor Vásquez,5,,,,,
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,87154946-34BE-47FF-8669-4D5E5A1F73CC,Shana Sippy,7,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,AE0BA891-7B4F-439C-91EE-8CDC8393AD1E,Jay Geller,4,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,C2DFB726-9D98-4AE7-8896-D668C5AC3003,Aaron Gross,5,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,036D6FD8-C917-4F02-9729-D781032805A0,Sarah Imhoff,6,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,1F125940-E11D-429E-B302-CBA91BBF390C,Jonathan Boyarin,2,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,359587F7-AE97-478E-B615-E114233AAA70,Annalise E Glauz-Todrank,1,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57634506,Jewish identification and critical theory: The political significance of conceptual categories,5FADE4FB-9F04-4A95-B7BC-3B5F2880027F,Irene Silverblatt,3,ea0eb6f5107b7a502644e5f4674e3d77d6e7b0a8,https://journals.sagepub.com/doi/10.1177/2050303214535009,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q57661218,"Gifting the other, or why are nineteenth-century German bourgeois men acting like Trobriand Islanders?",,,,,,,,
Q58353097,"The 'Court', the 'Country' and the Northamptonshire Connection: Watching the 'Puritan Opposition' Think (Historically) about Politics on the Eve of the English Civil War",C07BA693-6CA2-43E9-A2AB-E91303CDC3CA,Peter Lake,1,,,,,
Q58355360,Jewish Women in Fin de Siècle Vienna by Alison Rose,,,,,,,,
Q58356149,Late Quaternary Bison Population Changes On The Southern Plains,,,,,,,,
Q58500793,Hypothetical Universalism and Real Calvinism in Seventeenth Century England,,,,,,,,
Q58512176,"Puritanism, Arminianism and a Shropshire Axe-Murder",C5507B0A-B503-46C5-B08A-C42B71909DF1,Peter Lake,1,,,,,
Q58537299,Abstinence Halls (zhaitang 齋堂) in Lay Households in Early Medieval China,,,,,,,,
Q58587950,The Scripture on Great Peace: The Taipingjing and the Beginnings of Daoism,,,,,,,,
Q58889935,The Spanish quest for Empire,D0FE84AB-C976-4953-99BB-9AD043C2FC98,Kathleen Deagan,2,,,,,
Q59075077,Early cultural evidence from Monte Verde in Chile,3E562BCB-EBAB-4EA2-9EAC-FE14476CEAC5,Michael B. Collins,2,,,,,
Q59103843,Standards and expectations,,,,,,,,
Q59128998,Issues in Brazilian archaeology,B6A32160-3E09-45FA-BC0A-2D68A93836D2,Renato Kipnis,1,,,,,
Q59128998,Issues in Brazilian archaeology,CCE66E2E-0342-4E54-96CF-9D5325896249,Irmhild Wüst,2,,,,,
Q59223749,"Monte Verde, Chile: A Comment on Lynch",24976DE8-C9C0-40B2-91F8-E371E71E4B76,Michael B. Collins,2,,,,,
Q59223770,"Arqueología y ciencia: Segundas jornadas. Gallardo I. Francisco, Suárez S. Loreto, and Cornejo B. Luis, editors. Museo Nacional de Historia Natural, Santiago de Chile, 1985. iv + 218 pp., figures, tables, references. No price given (paper)",,,,,,,,
Q59224002,Palaeoenvironment and Site Context. Monte Verde: A Late Pleistocene Settlement in Chile,BA2727E2-628A-4117-98BD-18B97D0626A6,Frederick Hadleigh West,1,,,,,
Q59225024,"America Past, America Present: Genes and Languages in the Americas and Beyond",,,,,,,,
Q59231625,"Paleoindian Archaeology: A Hemisphere Perspective. Julia E. Morrow and Cristobal Gnecco, editors. 2006. University Press of Florida, Gainesville. 263 pp. $65.00 (cloth), ISBN-13 978-0-8130-3014-2",,,,,,,,
Q59235757,"Ecology and Civilization: An Interdisciplinary Perspective on Andean Ecological Complementarity. Shozo Masuda, Izumi Shimada, and Craig Morris, editors. Papers from Wenner-Gren Foundation for Anthropological Research Symposium No. 91. University of T",,,,,,,,
Q59235922,"Les Gravures Rupestres de la Quebrada las Pintadas de Marquesa (Norte Chico, Chile). Dominique Ballereau, Hans Niemeyer F., and Eduardo Pizarro W. Cahier No. 18. Editions Recherche sur les Civilisations, Paris, 1986. 236 pp., tables, figures, photogr",,,,,,,,
Q59499893,"On a Pleistocene human occupation at Pedra Furada, Brazil",,,,,,,,
Q60038816,Prehistoric human occupation in the arid chacabuco-colina ecotone in central chile,8E57B696-1853-435A-A1AB-243784315346,Ruben Stehberg,1,,,,,
Q60383916,The Protest Psychosis,,,,,,,,
Q60440354,Book Reviews,1F655901-35BA-48EA-B5A9-BCA96B7B82A4,Joseph E. Beaver,4,,,,,
Q60440354,Book Reviews,36CB73A3-4D18-44CC-AF50-C6702A4185ED,George H. Odell,1,,,,,
Q60440354,Book Reviews,43672C5B-4625-4C07-B488-7D8BE019AD3D,Ruthann Knudson,2,,,,,
Q60440354,Book Reviews,CA510DF5-20C6-45DD-9E29-33D2E25F0419,Juliet E. Morrow,3,,,,,
Q60616940,"Gender, Judaism, and Literature: Unwelcome Guests in Household Configurations",7B4D2D97-E807-44DD-80E6-743A5E9CF0A8,Amy-Jill Levine,1,0bbd16dff7f7898106015f378e87726bae04cabc,https://brill.com/view/journals/bi/11/2/article-p239_7.xml,53f24434f4a348214e009d5b64dbc4ed,2022-01-18T00:00:00Z,11
Q60946275,Short stories by Jesus: the enigmatic parables of a controversial rabbi,,,,,,,,
Q60949936,Paul and Hellenism,,,,,,,,
Q60949937,Matthew's Christian-Jewish community,,,,,,,,
Q60949938,Matthew 1-13,,,,,,,,
Q60949939,Ruth: a commentary,,,,,,,,
Q60949940,The mystery of Romans: the Jewish context of Paul's letter,,,,,,,,
Q60949942,"Luke, Judaism and the scholars: critical approaches to Luke-Acts",,,,,,,,
Q60949943,Brother Jesus: the Nazarene through Jewish eyes (English),,,,,,,,
Q60949944,"Lazarus, Mary and Martha: social-scientific approaches to the Gospel of John",,,,,,,,
Q61000826,"Christian Faith and the Study of the Historical Jesus: A Response to Bock, Keener, and Webb",,,,,,,,
Q61000827,"""To all the Gentiles"": a Jewish perspective on the Great Commission",,,,,,,,
Q61000828,"The ""teaching of contempt"" and ecumenical publications",,,,,,,,
Q61000829,"Roland Murphy, The pontifical Biblical Commission, Jews, and the Bible",,,,,,,,
Q61000830,The Understanding Scribe: Matthew and the Apocalyptic Ideal by David E. Orton,,,,,,,,
Q61440689,Earliest hunters and gatherers of South America,9CFC7FDA-ED54-4AF3-9811-C7EEF365D022,Gerardo Ardila Calder�n,2,,,,,
Q64604447,Social Landscape and Ritual Pause,,,,,,,,
Q65066239,Dying of Whiteness,,,,,,,,
Q69685319,Marital therapy caught between person and public: Christian traditions on marriage,,,,,,,,
Q69685321,Teaching practical theology: introducing six perspectives,,,,,,,,
Q69685324,"Embodied knowing, embodied theology: what happened to the body?",,,,,,,,
Q69685325,Five misunderstandings about practical theology,,,,,,,,
Q69685326,Also a pastoral theologian: in pursuit of dynamic theology (or: meditations from a recalcitrant heart),,,,,,,,
Q69685330,Words made flesh: writings in pastoral and practical theology,,,,,,,,
Q69685331,Cognitive neuroscience and the question of theological method,,,,,,,,
Q69685333,"The royal road: children, play, and the religious life",,,,,,,,
Q69685336,Practising what we preach: the case of women in ministry,,,,,,,,
Q69685355,Theology and families,,,,,,,,
Q69685361,Taught by God: teaching and spiritual formation,,,,,,,,
Q69685363,"The ""clerical paradigm"": a fallacy of misplaced concreteness?",,,,,,,,
Q69685365,Wisdom in pastoral care and counseling: what does it entail?,,,,,,,,
Q69685367,Whither the children? Childhood in religious education,,,,,,,,
Q69685370,"Children and religion in the public square: ""too dangerous and too safe, too difficult and too silly""",,,,,,,,
Q69685371,Psychology for Christian Ministry,,,,,,,,
Q69685375,"Hitting home : feminist ethics, women's work, and the betrayal of ""family values"" (Review)",,,,,,,,
Q69685385,Converging on culture : theologians in dialogue with cultural analysis and criticism (Review),,,,,,,,
Q69685386,Family: a Christian social perspective,,,,,,,,
Q69685392,"From Bedlam to Shalom: Toward a Practical Theology of Human Nature, Interpersonal Relationships and Mental Health Care",,,,,,,,
Q69685394,Everyday knowledge and uncommon truths: women of the academy,,,,,,,,
Q69685396,Feminist studies in psychology: an overview,,,,,,,,
Q69685401,The Ontological Status of God and Other Small Questions,,,,,,,,
Q69685402,"Religion and psychology in transition: psychoanalysis, feminism, and theology",,,,,,,,
Q69685404,Theology and pastoral counseling: a new interdisciplinary approach,9ee290d5-4598-339d-462d-f0b32294ec6a,Andrew J. Weaver,1,46c969fa123c394366a93b21cf04181223cb546e,https://scigraph.springernature.com/pub.10.1023/a:1023032503927,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q69685404,Theology and pastoral counseling: a new interdisciplinary approach,aba336ed-43a9-fc4e-e854-79c1e25ff02e,Robert C. Dykstra,2,46c969fa123c394366a93b21cf04181223cb546e,https://scigraph.springernature.com/pub.10.1023/a:1023032503927,db5d66b405c9aa2128914134f8a64e52,2022-01-19T00:00:00Z,11
Q69685413,"Faith, Family, and Feminism : Irreconcilable Differences?",,,,,,,,
Q69685414,Eros for the other: retaining truth in a pluralistic world,,,,,,,,
Q69685417,Religious imagination and the body: a feminist analysis,,,,,,,,
Q69685420,Giving Birth: Reclaiming Biblical Metaphor for Pastoral Practice,,,,,,,,
Q69685421,Will the Real Pro-Family Contestant Please Stand Up? Another Look at Families and Pastoral Care,,,,,,,,
Q69685422,Assessing Spiritual Needs: A Guide for Caregivers; Spiritual Assessment in Pastoral Care: A Guide to Selected Resources,,,,,,,,
Q69685425,"Blessed Are the Poor: Women's Poverty, Family Policy, and Practical Theology",,,,,,,,
Q69685427,Epistemology or bust : a maternal feminist knowledge of knowing,,,,,,,,
Q69685429,Produce or perish : generativity and new reproductive technologies,,,,,,,,
Q69685436,Dictionary of Pastoral Care and Counseling,,,,,,,,
Q69685446,The Moral Revolution: A Christian Humanist Vision,,,,,,,,
Q69685448,"Kenel, Sally A. Mortal Gods: Ernest Becker and Fundamental Theology",,,,,,,,
Q69685450,Lucy Bregman's Beyond silence and denial: death and dying reconsidered: four perspectives,,,,,,,,
Q69685451,The sting of death,,,,,,,,
Q69685457,Tribute to Don S. Browning (1934–2010),,,,,,,,
Q69685459,Guess who's coming to the classroom? Postmodernity and doctoral programs in religion and personality,,,,,,,,
Q71853415,"Calvinism, Donald Woods Winnicott, Masochism, and Protestantism",D6F08F3F-A02A-4D37-94C8-E9854F0CAD00,Jaco J. Hamman,1,,,,,
Q7758616,The Protest Psychosis,,,,,,,,
Q79828351,If direct-to-consumer advertisements come to Europe: lessons from the USA,,,,,,,,
Q89010806,Repeal the Dickey Amendment to Address Polarization Surrounding Firearms in the United States,,,,,,,,
Q89502989,Johannes Reuchlin and the Campaign to Destroy Jewish Books,,,,,,,,
Q89601331,"The Butcher's Tale: Murder and Anti-Semitism in a German Town, Helmut Walser Smith; Exclusionary Violence: Antisemitic Riots in Modern Germany History, Christhard Hoffman, Werner Bergman, and Helmut Walser Smith, eds.",,,,,,,,
Q90387178,The Cultivation of Technological Intelligence,,,,,,,,
Q91649499,Black scholarly aesthetics and the religious critic : black experience as manifolds of manifestations and powers of presentations,,,,,,,,
Q91654769,Masculinities beyond good and evil : representations of the down low in the fictional imagination of Alphonso Morgan's Sons,,,,,,,,
Q91666895,Beyond ontological blackness : an essay on African American religious and cultural criticism,,,,,,,,
Q91672926,Pragmatic theology and the natural sciences at the intersection of human interests,,,,,,,,
Q91678147,Contour of an African American public theology,,,,,,,,
Q92210099,A relational concept of race in African American religious thought,,,,,,,,
Q92212019,The wrestle of Christ and culture in pragmatic public theology,,,,,,,,
Q92214070,The narrative turn in Christian ethics : a critical appraisal,,,,,,,,
Q92324839,Pragmatic theology : negotiating the intersections of an American philosophy of religion and public theology,,,,,,,,
Q92329361,Creative exchange : a constructive theology of African American religious experience,,,,,,,,
Q92483904,The Black church and the curious body of the Black homosexual,,,,,,,,
Q92787723,Theology and modern physics by Peter E. Hodgson (Review),,,,,,,,
Q92798124,Blessed assurance : Martin Luther King Jr. and the consolation of the soul,,,,,,,,
Q93299826,Three versions of human sexuality,,,,,,,,
Q93305884,The mimesis of salvation and dissimilitude in the scandalous gospel of Jesus,,,,,,,,
Q93390864,"The legacy of pragmatism in the theologies of D.C. MacIntosh, H. Richard Niebuhr, and James M. Gustafson",,,,,,,,
Q93395017,Mimetic reflections : the religious critic between the church and empire,,,,,,,,
Q93432588,Blessed Are Those Who Mourn: Depression as Political Resistance,,,,,,,,
Q93433071,Best Practices in Pastoral Counseling: Is Theology Necessary?,,,,,,,,
Q93433138,The Social Trifecta of Human Misery and Problematical Constructions of the Self: Implication for Formation and Supervision,,,,,,,,
Q93455213,"The Christian imagination : theology and the origins of race, by Willie James Jennings (Review)",,,,,,,,
Q93521183,Preparation Pathways and Movement Participation: Insurgent Schooling and Nonviolent Direct Action in the Nashville Civil Rights Movement,,,,,,,,
Q93532195,"Making a way out of no way : womanist theology, by Monica A. Coleman (Review)",,,,,,,,
Q93536359,"Liberation theologies, postmodernity, and the Americas, edited by David Batstone et al. (Review)",,,,,,,,
Q93540434,"Changing conversations : religious reflection & cultural analysis, edited by Dwight N. Hopkins & Sheila Greeve Davaney (Review)",,,,,,,,
Q93646525,"The promptings of some beneficent force : dimensions of the ""spiritual"" in the life and language of Martin Luther King Jr.",,,,,,,,
Q93651542,"Responsibility, vengeance, and the death penalty",,,,,,,,
Q93984402,Three paths to empowerment in recent African American theology and ethics,,,,,,,,
Q94000072,Black ontology and theology,,,,,,,,
Q94158441,"Fear, trembling, and transcendence in the everyday of Richard Wright : a quare reading",,,,,,,,
Q94159921,An American public theology in the absence of giants : creative conflict and democratic longings,,,,,,,,
Q94166862,Augustine,,,,,,,,
Q94168717,Jean-Jacques Rousseau on order,,,,,,,,
Q94327041,Sing of Mary : giving voice to Marian theology and devotion,,,,,,,,
Q94449528,"""God is the creator of all life and the energy of this world"" : German intersex Christians’ reflection on the image of God and being created in God’s image",,,,,,,,
Q94550156,"Draw a wider circle—or, pehaps, erase : queer(ing) hymnody",,,,,,,,
Q94556723,Mary star of hope : Marian congregational song as an expression of devotion to the Blessed Virgin Mary in the United States from 1854 to 2010,,,,,,,,
Q94704704,The search for public theology in the United States,,,,,,,,
Q94858554,Abominations of a million men,,,,,,,,
Q94970230,Political participation and the social self : a critical study in contemporary Christian ethics,,,,,,,,
Q94970890,Social selves and political reforms : five visions in contemporary Christian ethics,,,,,,,,
Q94972047,All you that labor : religion and ethics in the living wage movement,,,,,,,,
Q94972721,"A new discipline? : Beverly Harrison and ""malestream"" Christian ethics",,,,,,,,
Q94973731,"""Oh Mary, don't you weep"" : progressive religion in the living wage movement",,,,,,,,
Q95000047,"Remembering the Poor: Interfaith Collaboration, Neoliberalism, and an Anti-Imperial Gospel",,,,,,,,
Q95000146,Elaborating faith : labor and interfaith resistance to economic inequality,,,,,,,,
Q95149907,The pragmatic secularization of theology,,,,,,,,
Q95152039,Deadly silence : reflections on homosexuality and human rights,,,,,,,,
Q95154103,Ontological blackness in theology,,,,,,,,
Q95645430,Is Cornel West also among the theologians? : the shadow of the divine in the religious thought of Cornel West,,,,,,,,
Q95689098,Critical reflection on the problems of history and narrative in a recent African-American research program,,,,,,,,
Q95689328,"""We see through a glass darkly"" : black narrative theology and the opacity of African American religious thought",,,,,,,,
Q95691032,"Nitty-gritty hermeneutics : Anthony B. Pinn, Why Lord? : suffering and evil in black theology (Review)",,,,,,,,
Q95691969,African American church traditions,,,,,,,,
Q95693369,Secularization and the worldliness of theology,,,,,,,,
Q95740428,Foreword to The rise and demise of black theology,,,,,,,,
Q95742260,Theorizing African American religion,,,,,,,,
Q95746204,Is America possible? The land that never has been : democratic hope and creative exchange,,,,,,,,
Q96154435,"Sacred scripture, sacred war : the Bible and the American Revolution",,,,,,,,
Q96156605,"The challenges of Roger Williams : religious liberty, violent persecution, and the Bible",,,,,,,,
Q96159853,Roger Williams's radical biblicism : scripture versus Christendom in Puritan New England,,,,,,,,
Q96186037,Jonathan Edwards for armchair theologians,,,,,,,,
Q96186489,Jonathan Edwards for armchair theologians (Japanese),,,,,,,,
Q96187147,"Jonathan Edwards, war, and the Bible",,,,,,,,
Q96196809,We can if we will : regeneration and benevolence,,,,,,,,
Q96197738,Powers and Principalities: Initial Reflections toward a Post-Capitalist Pastoral Theology,,,,,,,,
Q96198189,Class Power and Human Suffering,,,,,,,,
Q96198511,Caring for Souls in a Neoliberal Age,,,,,,,,
Q96200965,Persecution and polemics : Baptists and the shaping of the Roger Williams tradition in the nineteenth century,,,,,,,,
Q96243960,Baptists : tradition and heritage,,,,,,,,
Q96245957,Charting a new vision : the School of Religion,,,,,,,,
Q96315706,"Erasmus, the Anabaptists, and the Great Commission (Review)",,,,,,,,
Q96316243,Becoming America : the revolution before 1776 (Review),,,,,,,,
Q96338864,The 'new world' of North America and Canada and the globalization of critical Biblical scholarship,,,,,,,,
Q96357700,Job 1-21: interpretation and commentary,,,,,,,,
Q96359308,"Amazing grace in John Newton : slave-ship captain, hymnwriter, and abolitionist, by William E. Phipps (Review)",,,,,,,,
Q96405145,A cumulative index to the grammar and syntax of biblical Hebrew,,,,,,,,
Q96463006,A grammar for Biblical Hebrew,,,,,,,,
Q96464070,A grammar for Biblical Hebrew : handbook : answer keys and study guide,47026985-4cf8-defe-a5dc-048edd2304ff,Jeffries M. Hamilton,2,,,,,
Q96464070,A grammar for Biblical Hebrew : handbook : answer keys and study guide,ec931bed-4b4e-e840-8b50-25f2beed1b1c,Jeffrey S. Rogers,3,,,,,
Q96464173,Daniel,,,,,,,,
Q96464231,Ecclesiastes: a new translation with introduction and commentary,,,,,,,,
Q96630756,On Rebaptism: Social Organization in the Third Century Church,,,,,,,,
Q97134538,The Dynamic Congregation: A Manual for Energizing Your Church,,,,,,,,
Q97134539,Operation Inasmuch: Mobilizing Believers beyond the Walls of the Church (Book review),,,,,,,,
Q97399600,Strange Writing: Anomaly Accounts in Early Medieval China,,,,,,,,
Q97400254,To Live as Long as Heaven and Earth: a Translation and Study of Ge Hong's Traditions of Divine Transcendent,,,,,,,,
Q97400314,Making Transcendents: Ascetics and Social Memory in Early Medieval China,,,,,,,,
Q97451293,A Garden of Marvels: Tales of Wonder from Early Medieval China,,,,,,,,
Q97451295,Signs from the Unseen Realm: Buddhist Miracle Tales from Early Medieval China,,,,,,,,
Q97451415,Relations with the Unseen World,,,,,,,,
Q97451416,Tales of Strange Events,,,,,,,,
Q97452332,Chinese History and Writing about 'Religion(s)': Reflections at a Crossroad,,,,,,,,
Q97466002,"""Faith’s Unfinished Business: Can the Easter Season’s Mysticism Empower Ethical Praxis?""",,,,,,,,
Q97573359,On the Very Idea of Religions (in the Modern West and in Early Medieval China),,,,,,,,
Q97585100,Two Religious Thinkers of the Early Eastern Jin: Gan Bao and Ge Hong in Multiple Contexts,,,,,,,,
Q97585127,Religious Repertoires and Contestation: A Case Study based on Buddhist Miracle Tales,,,,,,,,
Q97585158,The Meanings of Cuisines of Transcendence in Late Classical and Early Medieval China,,,,,,,,
Q97621676,The Sword Scripture: Recovering and Interpreting a Lost 4th-century Daoist Method for Cheating Death,,,,,,,,
Q97621677,"Miracle Tales as Scripture Reception: A Case Study involving the Lotus Sutra in China, 370-750 CE",,,,,,,,
Q97621678,'Religious' as a Category: A Comparative Case Study,,,,,,,,
Q97621679,"Secrecy and Display in the Quest for Transcendence in China, ca. 220 BCE-350 CE",,,,,,,,
Q97622961,Notes on the Devotional Uses and Symbolic Functions of Sutra Texts as Depicted in Early Chinese Buddhist Miracle Tales and Hagiographies,,,,,,,,
Q97622964,Return-from-Death Narratives in Early Medieval China,,,,,,,,
Q97622969,Ghosts Matter: The Culture of Ghosts in Six Dynasties Zhiguai,,,,,,,,
Q97622971,"Demons, Gods and Pilgrims: The Demonology of the Hsi-yu chi",,,,,,,,
Q97622975,Buddhist Revelation and Taoist Translation in Early Medieval China,,,,,,,,
Q97622978,The Real Presence,,,,,,,,
Q97622982,'Survival' as an Interpretive Strategy: A Sino-Western Comparative Case Study,,,,,,,,
Q97622986,Cosmogony and Self-Cultivation: Demonic and the Ethical in 2 Chinese Novels,,,,,,,,
Q97654641,English Akkadian analytical index to the Chicago Assyrian dictionary,,,,,,,,
Q98115435,Popular Religion,,,,,,,,
Q98130849,On the Very Idea of Religions (in the Modern West and in Early Medieval China),,,,,,,,
Q98137273,Narrative in the Self-Presentation of Transcendence-Seekers,,,,,,,,
Q98137274,Living Off the Books: Fifty Ways to Dodge Ming in Early Medieval China,,,,,,,,
Q98137275,The Earliest Tales of the Bodhisattva Guanshiyin,,,,,,,,
Q98137277,"To Hell and Back: Death, Near-Death and Other Worldly Journeys in Early Medieval China",,,,,,,,
Q98137278,Taoist Bioethics in the Final Age: Therapy and Salvation in the Book of Divine Incantations for Penetrating the Abyss,,,,,,,,
Q98137279,Ingesting the Marvelous: The Practitioner's Relationship to Nature according to Ge Hong,,,,,,,,
Q98137280,Xunzi and Durkheim as Theorists of Ritual Practice,,,,,,,,
Q98380024,Libro dei monti e dei mari (Shanhai jing): Cosmografia e mitologianella China Antica and The Classic of Mountains and Seas,,,,,,,,
Q98380025,Religion in Modern Taiwan: Tradition and Innovation in a Changing Society,,,,,,,,
Q98380026,Divine Traces of the Daoist Sisterhood: 'Records of the Assembled Transcendents of the Fortified Walled City' by Du Guangting (850-933),,,,,,,,
Q98380027,Monastic Life in Medieval Daoism: A Cross-Cultural Perspective,,,,,,,,
Q98380028,Effortless Action: Wu-wei as Conceptual Metaphor and Spiritual Ideal in Early China,,,,,,,,
Q98380029,The Five 'Confucian' Classics,,,,,,,,
Q98380030,A Chinese Bestiary: Strange Creatures from the Guideways Through Mountains and Seas,,,,,,,,
Q98536167,Structural Competency,,,,,,,,
Q98536215,Should the Mentally Ill Bear Arms?: Mental Illness Stigma in the Aftermath of Tucson,,,,,,,,
Q98536904,Selling Sanity Through Gender: The Psychodynamics of Psychotropic Advertising,,,,,,,,
Q98537032,"Depression and Art: Albrecht Dürer’s Melencolia, I",1fb1af38-4d1f-db16-eaa9-97e4f56d541f,joel D Howel,2,,,,,
Q98537043,‘Mother's Little Helper’: The Crisis of Psychoanalysis and the Miltown Resolution,,,,,,,,
Q98537076,"Prozac, and the Pharmacokinetics of Narrative Form",,,,,,,,
Q98690494,Metamorphosis and identity,,,,,,,,
Q98690495,Coming to terms with Chinese Buddhism: a reading of the Treasure Store Treatise,,,,,,,,
Q98690496,Daoism and Chinese culture,,,,,,,,
Q98690497,[Demons and wonders in the Chinese literature of the Six Dynasties: the fantastic and the anecdotal in Gan Bao's Soushen ji],,,,,,,,
Q98690498,The eminent monk: Buddhist ideals in medieval Chinese hagiography,,,,,,,,
