qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q106567518,M122707799,1999.172e,"Pauvre France! Le tronc est foudroyé, mais les racines tiennent bon!, from Album du Siége",1999,1999.172e.tif,primary,"Pauvre France! Le tronc est foudroyé, mais les racines tiennent bon!, from Album du Siége - Vanderbilt Fine Arts Gallery - 1999.172e.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172e.json,
Q106567537,M122707819,1972.081,Plan exact des fortifications du Château de Choczim sur le Niester; avec le forts et retranchements de l'Armée des Turcs,1972,1972.081.tif,primary,Plan exact des fortifications du Château de Choczim sur le Niester; avec le forts et retranchements de l'Armée des Turcs - Vanderbilt Fine Arts Gallery - 1972.081.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.081.json,
Q106567540,M122707841,1979.0958P,Plate 10 from Les Partageuses (The Gossipers),1979,1979.0958.tif,primary,Plate 10 from Les Partageuses (The Gossipers) - Vanderbilt Fine Arts Gallery - 1979.0958.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0958P.json,
Q106567541,M122707866,1979.0959P,Plate 11 from Les Partageuses (The Gossipers),1979,1979.0959.tif,primary,Plate 11 from Les Partageuses (The Gossipers) - Vanderbilt Fine Arts Gallery - 1979.0959.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0959P.json,
Q106567542,M122707886,1979.0943P,Plate 12 from Au Bal Masqué (3rd suite),1979,1979.0943.tif,primary,Plate 12 from Au Bal Masqué (3rd suite) - Vanderbilt Fine Arts Gallery - 1979.0943.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0943P.json,
Q106567544,M122707907,1979.0951P,"Plate 16 from Bals Masqués (Masked Balls) Fourth suite, 1859",1979,1979.0951.tif,primary,"Plate 16 from Bals Masqués (Masked Balls) Fourth suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0951.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0951P.json,
Q106567545,M122707924,1995.065,"Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector)",1995,1995.065.tif,primary,"Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector) - Vanderbilt Fine Arts Gallery - 1995.065.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.065.json,
Q106567546,M122707945,1979.0944P,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0944.tif,primary,"Plate 19 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0944.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0944P.json,
Q106567548,M122707955,1979.0927P,Plate 2 from Au Bal Masqué (6th suite),1979,1979.0927.tif,primary,Plate 2 from Au Bal Masqué (6th suite) - Vanderbilt Fine Arts Gallery - 1979.0927.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0927P.json,
Q106567549,M122708057,1979.0945P,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0945P.tif,primary,"Plate 20 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0945P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0945P.json,
Q106567550,M122708069,1979.0946P,"Plate 22 from: Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0946P.tif,primary,"Plate 22 from- Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0946P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0946P.json,
Q106567551,M122708091,1995.066,"Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842.",1995,1995.066.tif,primary,"Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842. - Vanderbilt Fine Arts Gallery - 1995.066.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.066.json,
Q106567552,M122708110,1995.064,Plate 23 from Moeurs Conjugales (Married Life),1995,1995.064.tif,primary,Plate 23 from Moeurs Conjugales (Married Life) - Vanderbilt Fine Arts Gallery - 1995.064.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.064.json,
Q106567553,M122708137,1979.0948P,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0948.tif,primary,"Plate 28 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0948.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0948P.json,
Q106567555,M122708175,1979.0925P,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite),1979,1979.0925P.tif,primary,Plate 3 from Canotiers et Canotieres (Boaters and Boaters) (1st suite) - Vanderbilt Fine Arts Gallery - 1979.0925P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0925P.json,
Q106567556,M122708212,1979.0949P,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860",1979,1979.0949.tif,primary,"Plate 32 from Au Bal Masqué (The Masked Ball) Fourth suite, 1860 - Vanderbilt Fine Arts Gallery - 1979.0949.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0949P.json,
Q106567557,M122708227,1979.0953P,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859",1979,1979.0953.tif,primary,"Plate 35 from Dialogues Parisiens (Parisian Conversations) Second suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0953.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0953P.json,
Q106567562,M122708248,1979.0955P,"Plate 45 from Dialogues Parisiens  (Parisian Conversations) (Second suite), 1860",1979,1979.0955P.tif,primary,"Plate 45 from Dialogues Parisiens (Parisian Conversations) (Second suite), 1860 - Vanderbilt Fine Arts Gallery - 1979.0955P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0955P.json,
Q106567563,M122708262,1995.063,Plate 45 from Moeurs Conjugales (Married Life),1995,1995.063.tif,primary,Plate 45 from Moeurs Conjugales (Married Life) - Vanderbilt Fine Arts Gallery - 1995.063.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.063.json,
Q106567564,M122708279,2003.030,"Plate 59 from Les Beau Jour de la Vie; As published in Le Charivari, April 26, 1845 Quand on a son portrait au salon",2003,2003.030.jpg,primary,"Plate 59 from Les Beau Jour de la Vie; As published in Le Charivari, April 26, 1845 Quand on a son portrait au salon - Vanderbilt Fine Arts Gallery - 2003.030.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2003/2003.030.json,
Q106567567,M122708303,1999.172bb,Plus de gaz. Le beau sexe tenant cependant à se faire voir le soir sur le boulevard.,1999,1999.172bb.tif,primary,Plus de gaz. Le beau sexe tenant cependant à se faire voir le soir sur le boulevard. - Vanderbilt Fine Arts Gallery - 1999.172bb.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.172bb.json,
Q106567575,M122708337,2012.002,"Prospetto del Lastricato e de'margini dell' antica via Appia, delineato cosi come si vede verso Roma poco piu' in qua' della citta' d'Albano",2012,2012.002.tif,primary,"Prospetto del Lastricato e de'margini dell' antica via Appia, delineato cosi come si vede verso Roma poco piu' in qua' della citta' d'Albano - Vanderbilt Fine Arts Gallery - 2012.002.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/2012/2012.002.json,
Q106567578,M122708366,1973.020,Quand les enfants ont été bien sages le papa les mène au bain par partie de plaisir (Alexis ou l'Erreur d'un bon Père),1973,1973.020.tif,primary,Quand les enfants ont été bien sages le papa les mène au bain par partie de plaisir (Alexis ou l'Erreur d'un bon Père) - Vanderbilt Fine Arts Gallery - 1973.020.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.020.json,
Q106567594,M122708405,1979.1183P,Shall we be more tender with our dollars than with the lives of our sons,1979,1979.1183P.tif,primary,Shall we be more tender with our dollars than with the lives of our sons - Vanderbilt Fine Arts Gallery - 1979.1183P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1183P.json,
Q106567601,M122708431,1992.097,"Songokū Creating an Army from his Fur, The Monkey King Blowing Out Hairs Which Turn Into Warriors, from the series Yoshitoshi ryakuga",1992,1992.097.tif,primary,"Songokū Creating an Army from his Fur, The Monkey King Blowing Out Hairs Which Turn Into Warriors, from the series Yoshitoshi ryakuga - Vanderbilt Fine Arts Gallery - 1992.097.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.097.json,
Q106567728,M122708437,2009.002b,Title page from the portfolio ‘Felixmüller—Holzschnitte.’,2009,2009.002b.jpg,primary,Title page from the portfolio ‘Felixmüller—Holzschnitte.’ - Vanderbilt Fine Arts Gallery - 2009.002b.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002b.json,
Q106567734,M122708443,2007.026,"Untitled (Rural scene with two figures (gods); one in sky seated on an eagle, other figure seated on land)",2007,2007.026.jpg,primary,"Untitled (Rural scene with two figures (gods); one in sky seated on an eagle, other figure seated on land) - Vanderbilt Fine Arts Gallery - 2007.026.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.026.json,
Q106567735,M122708446,2007.045,Untitled (View of the column erected by the Roman Senate in honor of the Emperor Trajan on which are represented his Dacian battles),2007,2007.045.jpg,primary,Untitled (View of the column erected by the Roman Senate in honor of the Emperor Trajan on which are represented his Dacian battles) - Vanderbilt Fine Arts Gallery - 2007.045.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.045.json,
Q106567736,M122708449,1970.066,Veduta delle antiche Sostruzioni fatte da Tarquinio Superbo dette il Bel Lido,1970,1970.066.tif,primary,Veduta delle antiche Sostruzioni fatte da Tarquinio Superbo dette il Bel Lido - Vanderbilt Fine Arts Gallery - 1970.066.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1970/1970.066.json,
Q106568526,M122708458,2004.089,Ding ware bowl with incised design of pair of swimming ducks amongst lotus leaves and a lotus pod surrounded by waves,2004,2004.089.TIF,primary,Ding ware bowl with incised design of pair of swimming ducks amongst lotus leaves and a lotus pod surrounded by waves - Vanderbilt Fine Arts Gallery - 2004.089.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.089.json,
Q106568553,M122708472,2004.090,Flower shaped cup with a design of birds and scrolling vines,2004,2004.090.TIF,primary,Flower shaped cup with a design of birds and scrolling vines - Vanderbilt Fine Arts Gallery - 2004.090.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.090.json,
Q106568663,M122708517,1985.047,Pair of opium weights in the form of lions,1985,1985.047.tif,primary,Pair of opium weights in the form of lions - Vanderbilt Fine Arts Gallery - 1985.047.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.047.json,
Q106568675,M122708533,1992.319,Scene #1 from The Lives of the Loyal Retainers (Chushingura ),1992,1992.319.tif,primary,Scene -1 from The Lives of the Loyal Retainers (Chushingura ) - Vanderbilt Fine Arts Gallery - 1992.319.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.319.json,
Q106568676,M122708554,1992.328,Scene #10 from The Lives of the Loyal Retainers (Chushingura ),1992,1992.328.tif,primary,Scene -10 from The Lives of the Loyal Retainers (Chushingura ) - Vanderbilt Fine Arts Gallery - 1992.328.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.328.json,
Q106568679,M122708592,1992.320,Scene #2 from The Lives of the Loyal Retainers (Chushingura ),1992,1992.320.tif,primary,Scene -2 from The Lives of the Loyal Retainers (Chushingura ) - Vanderbilt Fine Arts Gallery - 1992.320.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.320.json,
Q106568682,M122708603,1992.327,Scene #9 from The Lives of the Loyal Retainers (Chushingura ),1992,1992.327.tif,primary,Scene -9 from The Lives of the Loyal Retainers (Chushingura ) - Vanderbilt Fine Arts Gallery - 1992.327.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.327.json,
Q106568700,M122708615,1979.1022P,Spear point with notches,1979,1979.1022P.JPG,primary,Spear point with notches - Vanderbilt Fine Arts Gallery - 1979.1022P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1022P.json,
Q106568734,M122708617,1985.040,Wine Server in the form of a shell,1985,1985.040.JPG,primary,Wine Server in the form of a shell - Vanderbilt Fine Arts Gallery - 1985.040.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.040.json,
Q106577242,M122708631,1969.022,A Harlot's Progress: Apprehended by a Magistrate,1969,1969.022.tif,primary,A Harlot's Progress- Apprehended by a Magistrate - Vanderbilt Fine Arts Gallery - 1969.022.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.022.json,
Q106577243,M122708657,1969.024,"A Harlot's Progress: She Expires, While the Doctors are Quarreling",1969,1969.024.tif,primary,"A Harlot's Progress- She Expires, While the Doctors are Quarreling - Vanderbilt Fine Arts Gallery - 1969.024.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.024.json,
Q106577244,M122708681,1969.021,A Harlot's Progress: The Quarrel with Her Jew Protector,1969,1969.021.jpg,primary,A Harlot's Progress- The Quarrel with Her Jew Protector - Vanderbilt Fine Arts Gallery - 1969.021.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.021.json,
Q106577262,M122708712,1969.029,A Rake's Progress: Arrested for Debt,1969,1969.029.tif,primary,A Rake's Progress- Arrested for Debt - Vanderbilt Fine Arts Gallery - 1969.029.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.029.json,
Q106577263,M122708726,1969.031,A Rake's Progress: Scene in a Gambling House,1969,1969.031.tif,primary,A Rake's Progress- Scene in a Gambling House - Vanderbilt Fine Arts Gallery - 1969.031.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.031.json,
Q106577264,M122708756,1969.033,A Rake's Progress: Scene in a Madhouse,1969,1969.033.tif,primary,A Rake's Progress- Scene in a Madhouse - Vanderbilt Fine Arts Gallery - 1969.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.033.json,
Q106577265,M122708785,1969.027,A Rake's Progress: Surrounded by Artists and Professors,1969,1969.027.tif,primary,A Rake's Progress- Surrounded by Artists and Professors - Vanderbilt Fine Arts Gallery - 1969.027.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.027.json,
Q106577266,M122708809,1969.032,A Rake's Progress: The Prison Scene,1969,1969.032.tif,primary,A Rake's Progress- The Prison Scene - Vanderbilt Fine Arts Gallery - 1969.032.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.032.json,
Q106577267,M122708823,1969.028,A Rake's Progress: The Tavern Scene,1969,1969.028.tif,primary,A Rake's Progress- The Tavern Scene - Vanderbilt Fine Arts Gallery - 1969.028.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.028.json,
Q106577268,M122708847,1969.026,A Rake's Progress: The Young Heir Takes Possession of the Miser's Effects,1969,1969.026.tif,primary,A Rake's Progress- The Young Heir Takes Possession of the Miser's Effects - Vanderbilt Fine Arts Gallery - 1969.026.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.026.json,
Q106577281,M122708854,1992.086,"An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.086.tif,primary,"An Honorable, Serpentine Death in Shido Bay, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi) - Vanderbilt Fine Arts Gallery - 1992.086.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.086.json,
Q106577288,M122708858,1965.017,"Astronomes parisiens observant la Comète (Paris Astronomers Observing a Comet), published in Le Charivari, September 3, 1853",1965,1965.017.tif,primary,"Astronomes parisiens observant la Comète (Paris Astronomers Observing a Comet), published in Le Charivari, September 3, 1853 - Vanderbilt Fine Arts Gallery - 1965.017.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1965/1965.017.json,
Q106577289,M122708865,2009.002f,"Auf! Auf! Auf! Mensch hilf Dir Selbst (Get Up! Get Up! Get Up! Man help Yourself), from the portfolio ‘Felixmüller--Holzschnitte.’",2009,2009.002f.jpg,primary,"Auf! Auf! Auf! Mensch hilf Dir Selbst (Get Up! Get Up! Get Up! Man help Yourself), from the portfolio ‘Felixmüller--Holzschnitte.’ - Vanderbilt Fine Arts Gallery - 2009.002f.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002f.json,
Q106577302,M122708871,1957.031,Camborne Rd. or Cornish Landscape No. 3,1957,1957.031.jpg,primary,Camborne Rd. or Cornish Landscape No. 3 - Vanderbilt Fine Arts Gallery - 1957.031.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.031.json,
Q106577304,M122708873,1956.057,Chofu Crystal River in Musashi Province from the series Fashionable Beauties of the Green Houses at the Six Crystal Rivers,1956,1956.057.jpg,primary,Chofu Crystal River in Musashi Province from the series Fashionable Beauties of the Green Houses at the Six Crystal Rivers - Vanderbilt Fine Arts Gallery - 1956.057.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.057.json,
Q106577320,M122708874,1956.046,David and Goliath,1956,1956.046.jpg,primary,David and Goliath - Vanderbilt Fine Arts Gallery - 1956.046.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.046.json,
Q106577321,M122708881,1971.033,Diversa Animalia Quadrupedia,1971,1971.033.tif,primary,Diversa Animalia Quadrupedia - Vanderbilt Fine Arts Gallery - 1971.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.033.json,
Q106577338,M122708892,1979.0095,Gordian Gill,1979,1979.0095.tif,primary,Gordian Gill - Vanderbilt Fine Arts Gallery - 1979.0095.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0095.json,
Q106577374,M122708899,1956.052,Martyrdom of Saints Peter and Paul,1956,1956.052.jpg,primary,Martyrdom of Saints Peter and Paul - Vanderbilt Fine Arts Gallery - 1956.052.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.052.json,
Q106577384,M122708900,1972.024,Moonlight Evening at Takanawa (Takanawa tsuki no yube),1972,1972.024.jpg,primary,Moonlight Evening at Takanawa (Takanawa tsuki no yube) - Vanderbilt Fine Arts Gallery - 1972.024.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1972/1972.024.json,
Q106577389,M122708905,1969.016,"Mount Yoshisaki, from an illustrated Buddhist history",1969,1969.016.jpg,primary,"Mount Yoshisaki, from an illustrated Buddhist history - Vanderbilt Fine Arts Gallery - 1969.016.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.016.json,
Q106577396,M122708912,1957.041,Norham Castle on the Tweed,1957,1957-041.tif,primary,Norham Castle on the Tweed - Vanderbilt Fine Arts Gallery - 1957-041.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.041.json,
Q106577405,M122708925,1956.012,Pax,1956,1956.012.tif,primary,Pax - Vanderbilt Fine Arts Gallery - 1956.012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.012.json,
Q106577407,M122708927,1956.022,"Pipe Bird or Hunting Birds, from a series of seventeen works entitled ‘Pastorales’ after Jacques Stella (1596-1657)",1956,1956.022.jpg,primary,"Pipe Bird or Hunting Birds, from a series of seventeen works entitled ‘Pastorales’ after Jacques Stella (1596-1657) - Vanderbilt Fine Arts Gallery - 1956.022.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.022.json,
Q106577408,M122708930,1979.0952P,"Plate 15 from Bals Masqués (The Masked Balls) Fourth suite, 1859",1979,1979.0952P.tif,primary,"Plate 15 from Bals Masqués (The Masked Balls) Fourth suite, 1859 - Vanderbilt Fine Arts Gallery - 1979.0952P.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0952P.json,
Q106577409,M122708936,1957.009,"Plate 94 from Caricaturana (Characters);  as published in Le Charivari, October 18, 1838",1957,1957.009.jpg,primary,"Plate 94 from Caricaturana (Characters); as published in Le Charivari, October 18, 1838 - Vanderbilt Fine Arts Gallery - 1957.009.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.009.json,
Q106577410,M122708941,1967.003,Printed leaf from a Book of Hours,1967,1967.003.tif,primary,Printed leaf from a Book of Hours - Vanderbilt Fine Arts Gallery - 1967.003.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1967/1967.003.json,
Q106577411,M122708970,1996.178,"Printing block containing Confucian text, book 21, pages 29-30",1996,1996.178.TIF,primary,"Printing block containing Confucian text, book 21, pages 29-30 - Vanderbilt Fine Arts Gallery - 1996.178.TIF",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.178.json,
Q106577415,M122708982,1957.002,"Rialto, Venice",1957,1957.002.tif,primary,"Rialto, Venice - Vanderbilt Fine Arts Gallery - 1957.002.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.002.json,
Q106577423,M122708991,1956.023,Shepherds pursuing a wolf that has captured a sheep,1956,1956.023.jpg,primary,Shepherds pursuing a wolf that has captured a sheep - Vanderbilt Fine Arts Gallery - 1956.023.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.023.json,
Q106577445,M122708997,1997.155,The Cow Drinking,1997,1997.155.tif,primary,The Cow Drinking - Vanderbilt Fine Arts Gallery - 1997.155.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.155.json,
Q106577446,M122709009,1956.025,The Dance,1956,1956.025.tif,primary,The Dance - Vanderbilt Fine Arts Gallery - 1956.025.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.025.json,
Q106577449,M122709029,1979.1180P,The Girl on the Land Serves the Nation's Need; apply Y.W.C.A. Land Service Committee,1979,1979.1180P.tif,primary,The Girl on the Land Serves the Nation's Need; apply Y.W.C.A. Land Service Committee - Vanderbilt Fine Arts Gallery - 1979.1180P.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1180P.json,
Q106577450,M122709049,1956.024,The Harvest,1956,1956.024.jpg,primary,The Harvest - Vanderbilt Fine Arts Gallery - 1956.024.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.024.json,
Q106577451,M122709053,1956.041,"The Holy Family, after Frans Floris I (1519/20-1570)",1956,1956.041.jpg,primary,"The Holy Family, after Frans Floris I (1519-20-1570) - Vanderbilt Fine Arts Gallery - 1956.041.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.041.json,
Q106577455,M122709062,1956.042,"The Virgin, Christ Child, and St. John",1956,1956-042.tif,primary,"The Virgin, Christ Child, and St. John - Vanderbilt Fine Arts Gallery - 1956-042.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.042.json,
Q106577456,M122709064,1957.033,The White Mill,1957,1957.033.jpg,primary,The White Mill - Vanderbilt Fine Arts Gallery - 1957.033.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1957/1957.033.json,
Q106577458,M122709068,1997.156,Todeskampf (Throes of Death),1997,1997.156.lg.jpg,primary,Todeskampf (Throes of Death) - Vanderbilt Fine Arts Gallery - 1997.156.lg.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.156.json,
Q106577464,M122722870,1969.017,Two to Go!,1969,1969.017.tif,primary,Two to Go! - Vanderbilt Fine Arts Gallery - 1969.017.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.017.json,
Q106577469,M122709076,1988.034,Unknown,1988,1988.034.tif,primary,Unknown - Vanderbilt Fine Arts Gallery - 1988.034.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.034.json,
Q106577471,M122709092,1989.033,Untitled,1989,1989.033.tif,primary,Untitled - Vanderbilt Fine Arts Gallery - 1989.033.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1989/1989.033.json,
Q106582605,M122709108,1999.175,A River God,1999,1999.175.tif,primary,A River God - Vanderbilt Fine Arts Gallery - 1999.175.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.175.json,
Q106582606,M122709112,1979.0459P,Ball of coarse yarn,1979,1979.0459P.JPG,primary,Ball of coarse yarn - Vanderbilt Fine Arts Gallery - 1979.0459P.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0459P.json,
Q106582630,M122709114,1986.054,Bowl with blue and white transfer ware design,1986,1986.054.JPG,primary,Bowl with blue and white transfer ware design - Vanderbilt Fine Arts Gallery - 1986.054.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.054.json,
Q106582632,M122709116,1986.056,"Bowl with white, orange, and purple chrysanthemums behind bamboo sleeve fences in a garden with a butterfly (Kinkozan ware)",1986,1986.056.JPG,primary,"Bowl with white, orange, and purple chrysanthemums behind bamboo sleeve fences in a garden with a butterfly (Kinkozan ware) - Vanderbilt Fine Arts Gallery - 1986.056.JPG",https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.056.json,
Q106582649,M122709121,1991.016,Carved white jade disc or pendant with a rosewood stand,1991,1991.016.TIF,primary,Carved white jade disc or pendant with a rosewood stand - Vanderbilt Fine Arts Gallery - 1991.016.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.016.json,
Q106582652,M122709127,1979.0101,Ceres (from a Cycle of the Four Seasons),1979,1979.0101.tif,primary,Ceres (from a Cycle of the Four Seasons) - Vanderbilt Fine Arts Gallery - 1979.0101.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0101.json,
Q106582654,M122717798,1986.052,Charger with a design of landscape and figures (Kutani ware),1986,1986.052.jpg,primary,Charger with a design of landscape and figures (Kutani ware) - Vanderbilt Fine Arts Gallery - 1986.052.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.052.json,
Q106582659,M122717801,1992.228,"Circular Mirror With a Design of Taoist Immortals, a Pavilion, a Deer, a Crane, and a Conch Shell",1992,1992.228.JPG,primary,"Circular Mirror With a Design of Taoist Immortals, a Pavilion, a Deer, a Crane, and a Conch Shell - Vanderbilt Fine Arts Gallery - 1992.228.JPG",https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.228.json,
Q106582660,M122717803,1992.229,Circular Mirror with a Mythical Beast in the Center,1992,1992.229.JPG,primary,Circular Mirror with a Mythical Beast in the Center - Vanderbilt Fine Arts Gallery - 1992.229.JPG,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.229.json,
Q106582662,M122717813,1979.0072,Collar from a woman's robe,1979,1979.0072.TIF,primary,Collar from a woman's robe - Vanderbilt Fine Arts Gallery - 1979.0072.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0072.json,
Q106582669,M122717821,2002.033,Dish with partridge feather mottles (Northern blackware of Jizhou type),2002,2002.033.TIF,primary,Dish with partridge feather mottles (Northern blackware of Jizhou type) - Vanderbilt Fine Arts Gallery - 2002.033.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.033.json,
Q106582683,M122717834,1979.0553,Green glass bottle,1979,1979.0553.tif,primary,Green glass bottle - Vanderbilt Fine Arts Gallery - 1979.0553.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0553.json,Is this right??? It doesn't look like a green glass bottle. There isn't an image in ArtStor.
