qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q102974871,1956.039.jpg,1956.039,suppress,,,348,500,447,2010-02-21,1956
Q102974871,1956.039.tif,1956.039,primary,,,4371,1287,1150,2010-02-11,1956
Q106577451,1956.041.jpg,1956.041,primary,,,67,345,477,2010-02-22,1956
Q106577455,1956-042.tif,1956.042,primary,,,36150,2219,2779,2020-08-17,1956
Q106577455,1956.042.tif,1956.042,suppress,,,19094,2278,2861,2012-08-16,1956
Q105092167,1956-043.tif,1956.043,primary,,,82796,4266,3311,2020-08-18,1956
Q105092167,1956.043.jpg,1956.043,suppress,,,55,358,278,2010-02-22,1956
Q103299187,1956.044.jpg,1956.044,primary,,,51,456,382,2010-02-22,1956
Q102964106,1956.045.jpg,1956.045,primary,,,57,334,498,2010-02-22,1956
Q106577320,1956.046.jpg,1956.046,primary,,,66,351,489,2010-02-22,1956
Q103308432,1956.047.jpg,1956.047,primary,,,58,388,312,2010-02-22,1956
Q103298325,1956.048.jpg,1956.048,primary,,,99,611,450,2010-02-22,1956
Q103296578,1956.049.tif,1956.049,suppress,,,31347,3390,2367,2018-12-12,1956
Q103296578,1956-049.tif,1956.049,primary,,,45147,3351,2298,2020-08-18,1956
Q103551116,1956.050.jpg,1956.050,suppress,,,51,311,400,2010-02-22,1956
Q103551116,1956.050.tif,1956.050,primary,,,67387,2956,3889,2012-10-30,1956
Q102961312,1956-051.tif,1956.051,primary,,,6413,1256,870,2020-08-17,1956
Q102961312,1956.051.jpg,1956.051,suppress,,,24,264,184,2010-02-22,1956
Q106577374,1956.052.jpg,1956.052,primary,,,43,277,442,2010-02-22,1956
Q103297140,1956.053.jpg,1956.053,primary,,,61,484,383,2010-02-22,1956
Q102973210,1956-054.tif,1956.054,primary,,,10596,1887,957,2020-08-17,1956
Q102973210,1956.054.jpg,1956.054,suppress,,,29,375,208,2010-02-22,1956
Q103308802,1956-056.tif,1956.056,primary,,,246309,7571,5551,2020-07-23,1956
Q103308802,1956.056.jpg,1956.056,suppress,,,68,471,354,2010-02-22,1956
Q106577304,1956.057.jpg,1956.057,primary,,,58,328,478,2010-02-22,1956
Q102966507,1956.058.tif,1956.058,primary,,,197147,6540,10288,2020-02-28,1956
Q102966507,1956.058.jpg,1956.058,suppress,,,51,315,482,2010-02-22,1956
Q103301929,1956.059.jpg,1956.059,primary,,,55,458,306,2010-02-22,1956
Q103308681,1957.001.jpg,1957.001,suppress,,,42,475,254,2010-02-22,1957
Q103308681,1957-001.tif,1957.001,primary,,,40399,3796,1815,2020-08-27,1957
Q106577415,1957.002.tif,1957.002,primary,,,52046,2925,6071,2017-05-23,1957
Q106577448,1957.003.tif,1957.003,primary,,,81744,2859,4878,2013-04-01,1957
Q106577430,1957.004.jpg,1957.004,primary,,,58,397,488,2010-02-22,1957
Q106577420,1957.005.jpg,1957.005,primary,,,54,364,438,2010-02-22,1957
Q103306503,1957.007.jpg,1957.007,suppress,,,28,367,293,2010-02-22,1957
Q103306503,1957-007.tif,1957.007,primary,,,17956,2013,1521,2020-08-27,1957
Q103309621,1957.008.tif,1957.008,primary,,,11156,2148,1768,2010-04-07,1957
Q103309621,1957.008.jpg,1957.008,suppress,,,253,500,412,2010-04-25,1957
Q106577409,1957.009.jpg,1957.009,primary,,,52,334,439,2010-02-22,1957
Q103310890,1957.010.jpg,1957.010,primary,,,32,452,308,2010-02-22,1957
Q103310293,1957.012.jpg,1957.012,primary,,,41,460,304,2010-02-22,1957
Q105091851,1957.014.jpg,1957.014,primary,,,26,425,340,2010-02-22,1957
Q106577371,1957.016.jpg,1957.016,primary,,,23,245,386,2010-02-22,1957
Q105091688,1957.017.jpg,1957.017,primary,,,38,492,354,2010-02-22,1957
Q103306420,1957.018.jpg,1957.018,primary,,,23,410,304,2010-02-22,1957
Q103310878,1957.019.jpg,1957.019,primary,,,66,456,355,2010-02-22,1957
Q103301651,1957.020.jpg,1957.020,primary,,,44,409,297,2010-02-22,1957
Q103307444,1957.021.tif,1957.021,primary,,,38540,4224,3112,2010-02-04,1957
Q103307444,1957.021.jpg,1957.021,suppress,,,170,500,368,2010-02-07,1957
Q103306382,1957.022.jpg,1957.022,primary,,,17,409,283,2010-02-22,1957
Q103311907,1957.023.jpg,1957.023,primary,,,18,449,328,2010-02-22,1957
Q103297230,1957.024.jpg,1957.024,primary,,,17,457,328,2010-02-22,1957
Q103299612,1957.025.jpg,1957.025,primary,,,16,390,288,2010-02-22,1957
Q103296659,1957.026.jpg,1957.026,primary,,,23,447,332,2010-02-22,1957
Q103297719,1957.027.jpg,1957.027,primary,,,40,600,440,2010-02-22,1957
Q103299341,1957.028.jpg,1957.028,primary,,,14,399,296,2010-02-22,1957
Q103298894,1957.029.jpg,1957.029,primary,,,17,409,292,2010-02-22,1957
Q103312039,1957.030.jpg,1957.030,primary,,,40,678,480,2010-02-22,1957
Q106577302,1957.031.jpg,1957.031,primary,,,39,269,432,2010-02-22,1957
Q103304534,1957.032.tif,1957.032,primary,,,9345,2025,1575,2010-02-02,1957
Q103304534,1957.032.jpg,1957.032,suppress,,,236,500,389,2010-02-07,1957
Q106577456,1957.033.jpg,1957.033,primary,,,71,413,494,2010-02-22,1957
Q103302333,1957.034.jpg,1957.034,primary,,,31,501,366,2010-02-22,1957
Q105096055,1957.035.jpg,1957.035,primary,,,27,460,304,2010-02-22,1957
Q102974220,1957.038.jpg,1957.038,suppress,,,69,376,484,2010-02-22,1957
Q102974220,1957-038.tif,1957.038,primary,,,74109,3172,3986,2020-08-18,1957
Q103304540,1957.039.jpg,1957.039,primary,,,63,435,314,2010-02-22,1957
Q103551092,1957-040.tif,1957.040,primary,,,44557,2293,3315,2020-08-18,1957
Q103551092,1957.040.jpg,1957.040,suppress,,,50,304,436,2010-02-22,1957
Q103551092,1957.040.tif,1957.040,suppress,,,25435,2505,3463,2012-10-17,1957
Q106577396,1957-041.tif,1957.041,primary,,,53015,2547,3551,2020-08-18,1957
Q106577396,1957.041.jpg,1957.041,suppress,,,28,308,464,2010-02-22,1957
Q106577396,1957.041.tif,1957.041,suppress,,,25778,2517,3493,2012-10-17,1957
Q102974879,1957.042.jpg,1957.042,suppress,,,134,476,322,2010-04-25,1957
Q102974879,1957.042.tif,1957.042,primary,,,29297,2625,3806,2010-04-07,1957
Q103298841,1957.043.jpg,1957.043,primary,,,34,442,306,2010-02-22,1957
Q106577329,1957.044.jpg,1957.044,primary,,,45,409,495,2010-02-22,1957
Q105096053,1957.046.jpg,1957.046,primary,,,23,443,226,2010-02-22,1957
Q106577269,1964.001.jpg,1964.001,primary,,,217,384,500,2010-08-25,1964
Q106577436,1964.002.jpg,1964.002,primary,,,208,381,500,2010-08-25,1964
Q106577444,1964.003.jpg,1964.003,primary,,,230,387,500,2010-08-25,1964
Q105091888,1964.004.jpg,1964.004,primary,,,205,500,407,2010-08-25,1964
Q105092117,1964.005.jpg,1964.005,primary,,,230,394,500,2010-08-25,1964
Q105091691,1964.006.jpg,1964.006,primary,,,207,382,500,2010-08-25,1964
Q105092204,1964.007.jpg,1964.007,primary,,,211,500,412,2010-08-25,1964
Q105091767,1964.008.jpg,1964.008,primary,,,226,500,434,2010-08-25,1964
Q105091839,1964.009.jpg,1964.009,primary,,,202,356,500,2010-08-25,1964
Q105091837,1964.010.jpg,1964.010,primary,,,194,363,500,2010-08-25,1964
Q105091748,1964.011.jpg,1964.011,primary,,,210,379,500,2010-08-25,1964
Q105091930,1964.012.jpg,1964.012,primary,,,205,500,414,2010-08-25,1964
Q105091860,1964.013.jpg,1964.013,primary,,,184,310,500,2010-08-25,1964
Q105092124,1964.014.jpg,1964.014,primary,,,236,500,402,2010-08-25,1964
Q106577412,1964.015.jpg,1964.015,primary,,,219,390,500,2010-08-25,1964
Q105092064,1964.016.jpg,1964.016,primary,,,181,388,500,2010-08-25,1964
Q106577340,1964.017.jpg,1964.017,primary,,,226,386,500,2010-08-25,1964
Q105091890,1964.018.jpg,1964.018,primary,,,232,395,500,2010-08-25,1964
Q105092012,1964.019.jpg,1964.019,primary,,,219,500,408,2010-08-25,1964
Q105091779,1964.020.jpg,1964.020,primary,,,232,398,500,2010-08-25,1964
Q102974237,1965.001.tif,1965.001,primary,,,18305,2069,3015,2010-02-03,1965
Q102974237,1965.001.jpg,1965.001,suppress,,,202,343,500,2010-02-07,1965
Q76552832,1965.002.tif,1965.002,primary,,,10263,2100,1668,2010-02-02,1965
Q76552832,1965.002.jpg,1965.002,suppress,,,208,500,397,2010-02-07,1965
Q102968660,1965.003.med.jpg,1965.003,primary,,,1457,2521,3393,2010-03-31,1965
Q102968660,1965.003.jpg,1965.003,suppress,,,287,354,483,2010-04-04,1965
Q102963945,1965-004.tif,1965.004,primary,,,39324,2193,3059,2020-08-18,1965
Q102963945,1965.004.tif,1965.004,suppress,,,15449,1940,2718,2010-03-02,1965
Q102963945,1965.004.jpg,1965.004,suppress,,,205,345,487,2010-04-04,1965
Q103310169,1965.005.tif,1965.005,primary,,,45145,2934,2624,2013-04-01,1965
Q103301012,1965.006.tif,1965.006,primary,,,18170,2946,2102,2008-02-18,1965
Q103301012,1965.006.jpg,1965.006,suppress,,,193,504,359,2010-02-22,1965
Q103307059,1965-007.tif,1965.007,primary,,,48918,3238,2577,2020-08-24,1965
Q103307059,1965.007.med.jpg,1965.007,suppress,,,1250,2015,2831,2010-03-23,1965
Q103307059,1965.007.jpg,1965.007,suppress,,,151,491,340,2010-04-04,1965
Q103302278,1965.008.tif,1965.008,primary,,,71460,4302,2834,2013-04-01,1965
Q103302278,1965-008.tif,1965.008,suppress,,,25311,2373,1819,2020-08-20,1965
Q103309647,1965.009.jpg,1965.009,suppress,,,131,501,371,2011-07-13,1965
Q103309647,1965.009.tif,1965.009,suppress,,,8146,3353,2481,2011-07-12,1965
Q103309647,1965-009.tif,1965.009,primary,,,23181,2305,1715,2020-08-24,1965
Q103306449,1965-011.tif,1965.011,primary,,,32336,2831,1948,2020-08-24,1965
Q103306449,1965.011.jpg,1965.011,suppress,,,186,500,342,2010-04-04,1965
Q103306449,1965.011.med.jpg,1965.011,suppress,,,1375,1921,2812,2010-03-23,1965
Q103304530,1965-012.tif,1965.012,primary,,,23941,2295,1779,2020-08-24,1965
Q103304530,1965.012.tif,1965.012,suppress,,,8113,1434,1931,2010-03-03,1965
Q103304530,1965.012.jpg,1965.012,suppress,,,247,500,371,2010-04-04,1965
Q103308552,1965-013.tif,1965.013,primary,,,38546,3107,2116,2020-08-24,1965
Q103308552,1965.013.med.jpg,1965.013,suppress,,,1469,2015,2831,2010-03-23,1965
Q103308552,1965.013.jpg,1965.013,suppress,,,166,487,344,2010-04-04,1965
Q103296801,1965-014.tif,1965.014,primary,,,47997,3390,2415,2020-08-24,1965
Q103296801,1965.014.med.jpg,1965.014,suppress,,,1249,2315,3300,2010-03-23,1965
Q103296801,1965.014.jpg,1965.014,suppress,,,140,500,351,2010-04-04,1965
Q103306391,1965.015.tif,1965.015,primary,,,14416,2831,1738,2010-01-28,1965
Q103306391,1965.015.jpg,1965.015,suppress,,,202,500,307,2010-01-31,1965
Q102969208,1965.016.tif,1965.016,primary,,,18889,2625,2456,2010-01-28,1965
Q102969208,1965.016.jpg,1965.016,suppress,,,259,500,468,2010-01-31,1965
Q106577288,1965.017.tif,1965.017,primary,,,26788,2844,3215,2010-02-02,1965
Q106577288,1965.017.jpg,1965.017,suppress,,,274,443,500,2010-02-07,1965
Q103309803,1965.018.tif,1965.018,suppress,,,3497,1226,966,2012-08-06,1965
Q103309803,1965-018.tif,1965.018,primary,,,9090,1351,1147,2020-08-18,1965
Q102975536,1965.019.jpg,1965.019,suppress,,,214,344,486,2010-04-04,1965
Q102975536,1965.019.tif,1965.019,suppress,,,15449,1940,2718,2010-03-02,1965
Q102975536,1965-019.tif,1965.019,primary,,,28475,1799,2700,2020-08-18,1965
Q102964843,1965.020.jpg,1965.020,suppress,,,229,433,486,2010-04-04,1965
Q102964843,1965.020.tif,1965.020,suppress,,,12008,1893,2165,2010-03-02,1965
Q102964843,1965-020.tif,1965.020,primary,,,27898,1968,2418,2020-08-18,1965
Q102975576,1965.021.jpg,1965.021,suppress,,,169,346,500,2010-04-25,1965
Q102975576,1965.021.tif,1965.021,primary,,,13567,1790,2587,2010-04-15,1965
Q103309925,1965.022.jpg,1965.022,suppress,,,196,500,390,2010-04-04,1965
Q103309925,1965.022.med.jpg,1965.022,suppress,,,1975,2484,3187,2010-03-23,1965
Q103309925,1965-022.tif,1965.022,primary,,,47617,3218,2524,2020-08-24,1965
Q102975438,1965.023.lg.jpg,1965.023,suppress,,,3113,2906,3271,2010-03-24,1965
Q102975438,1965.023.jpg,1965.023,suppress,,,302,444,500,2010-04-11,1965
Q102975438,1965-023.tif,1965.023,primary,,,61136,3039,3432,2020-08-24,1965
Q103296439,1965.025.jpg,1965.025,,,,229,500,398,2010-04-04,1965
Q103296439,1965.025.tif,1965.025,,,,55348,3917,4821,2010-04-15,1965
Q103296439,1965.025.med.jpg,1965.025,,,,1695,2193,2756,2010-03-23,1965
Q103296439,1965-025.tif,1965.025,,,,47315,3218,2508,2020-08-24,1965
Q102974187,1965.026.jpg,1965.026,suppress,,,140,272,500,2010-04-11,1965
Q102974187,1965.026.tif,1965.026,suppress,,,13364,1575,2896,2010-03-22,1965
Q102974187,1965-026.tif,1965.026,primary,,,22667,1403,2756,2020-08-20,1965
Q102976471,1965.027.jpg,1965.027,suppress,,,262,388,500,2010-04-04,1965
Q102976471,1965-027.tif,1965.027,primary,,,20157,1634,2104,2020-08-24,1965
Q102976471,1965.027.med.jpg,1965.027,suppress,,,1314,1725,2221,2010-03-23,1965
Q103296542,1965-029.tif,1965.029,primary,,,24470,2549,1637,2020-08-24,1965
Q103296542,1965.029.med.jpg,1965.029,suppress,,,899,1565,2484,2010-03-23,1965
Q103296542,1965.029.jpg,1965.029,suppress,,,154,500,315,2010-04-04,1965
Q102968842,1965.030.jpg,1965.030,suppress,,,233,355,500,2010-04-04,1965
Q102968842,1965.030.med.jpg,1965.030,suppress,,,1430,1753,2465,2010-03-23,1965
Q102968842,1965-030.tif,1965.030,primary,,,28710,1916,2556,2020-08-24,1965
Q105096051,1965.031.jpg,1965.031,suppress,,,201,373,500,2010-04-25,1965
Q105096051,1965.031.tif,1965.031,primary,,,49831,3562,4775,2010-04-05,1965
Q103300197,1965.033.jpg,1965.033,suppress,,,236,500,399,2010-04-04,1965
Q103300197,1965.033.med.jpg,1965.033,suppress,,,1731,2071,2596,2010-03-23,1965
Q103300197,1965-033.tif,1965.033,primary,,,42810,3054,2391,2020-08-24,1965
Q104031981,1965.034.jpg,1965.034,,,,127,361,286,2010-04-04,1965
Q104031981,1965.034.tif,1965.034,,,,17767,2737,2212,2010-04-16,1965
Q104031981,1965.034.med.jpg,1965.034,,,,4285,2351,1828,2010-05-14,1965
Q104031981,1965.034.alt.jpg,1965.034,,,,231,500,404,2010-07-14,1965
Q102968700,1965-038.tif,1965.038,primary,,,39577,2180,3097,2020-08-18,1965
Q102968700,1965.038.tif,1965.038,suppress,,,21968,2325,3225,2010-03-02,1965
Q102968700,1965.038.jpg,1965.038,suppress,,,209,360,500,2010-04-04,1965
Q102977001,1965-039.tif,1965.039,suppress,,,27535,1790,2624,2020-08-18,1965
Q102977001,1965.039.tif,1965.039,primary,,,91321,3223,4834,2013-01-28,1965
Q102977224,1966-001.tif,1966.001,primary,,,35314,2486,2423,2020-08-20,1966
Q102977224,1966.001.tif,1966.001,suppress,,,9767,1459,1713,2016-05-04,1966
Q102961809,1966.002.jpg,1966.002,primary,,,295,379,500,2010-02-21,1966
Q102977559,1966.003.jpg,1966.003,suppress,,,398,1200,3092,2012-07-31,1966
Q102977559,1966.003.tif,1966.003,primary,,,53664,1885,4857,2012-07-31,1966
Q103311258,1966-004.tif,1966.004,primary,,,37211,2694,2356,2020-08-19,1966
Q103311258,1966.004.jpg,1966.004,suppress,,,260,500,412,2011-01-27,1966
Q103311258,1966.004.tif,1966.004,suppress,,,20527,2915,2400,2011-01-27,1966
Q103301463,1966.005.jpg,1966.005,suppress,,,170,500,374,2010-04-11,1966
Q103301463,1966.005.tif,1966.005,primary,,,40889,4352,3204,2010-06-30,1966
Q103301463,1966.005.lg.jpg,1966.005,suppress,,,3116,3369,4509,2010-03-24,1966
Q102962140,1966.006.tif,1966.006,primary,,,71864,3080,3981,2012-07-24,1966
Q105092184,1966.007.jpg,1966.007,primary,,,202,332,500,2010-08-25,1966
Q105092076,1966.008.jpg,1966.008,primary,,,185,336,500,2010-08-25,1966
Q105091989,1966.009.jpg,1966.009,primary,,,222,500,428,2010-08-25,1966
Q102969665,1966.010.tif,1966.010,primary,,,80615,3094,4445,2012-06-26,1966
Q102969695,1966.011.JPG,1966.011,primary,,,1317,2448,3264,2017-04-13,1966
Q105092351,1966.014.jpg,1966.014,primary,,,203,354,500,2010-08-25,1966
,1966.022.tif,x1966.022,,,,41123,3262,4303,2010-02-09,1966
,1966.022.jpg,x1966.022,,,,295,379,500,2010-02-21,1966
Q102966045,1967-001.tiff,1967.001,,,,88399,4490,6720,2020-11-10,1967
Q102966045,1967.001.jpg,1967.001,,,,219,381,500,2010-08-23,1967
Q102966045,1967-001.dng,1967.001,,,,33420,171,256,2020-08-17,1967
Q102966045,1967-001.zip,1967.001,,,,96641,0,0,2020-11-11,1967
Q102966045,1967.001.tif,1967.001,,,,13858,1896,2488,2010-08-23,1967
Q103302329,1967.002a.jpg,1967.002a,suppress,,,152,500,334,2010-03-21,1967
Q103302329,1967.002a.tif,1967.002a,primary,title page,,51890,5146,3440,2010-03-04,1967
,1967.002b.jpg,x1967.002b,,,These others are individual prints in the collection,298,500,370,2010-03-21,1967
,1967.002b.tif,x1967.002b,,,,54432,5013,3704,2010-03-04,1967
,1967.002c.jpg,x1967.002c,,,,302,500,397,2010-03-21,1967
,1967.002c.tif,x1967.002c,,,,50720,4671,3704,2010-03-04,1967
,1967.002d.jpg,x1967.002d,,,,281,500,383,2010-03-21,1967
,1967.002d.tif,x1967.002d,,,,49300,4683,3591,2010-03-04,1967
,1967.002e.jpg,x1967.002e,,,,298,500,406,2010-03-21,1967
,1967.002e.tif,x1967.002e,,,,46114,4401,3574,2010-03-04,1967
,1967.002f.jpg,x1967.002f,,,,238,500,380,2010-03-21,1967
,1967.002f.tif,x1967.002f,,,,51678,4818,3659,2010-03-04,1967
,1967.002g.jpg,x1967.002g,,,,246,500,379,2010-03-21,1967
,1967.002g.tif,x1967.002g,,,,51552,4818,3650,2010-03-04,1967
,1967.002h.tif,x1967.002h,,,,46343,4488,3522,2010-03-04,1967
,1967.002h.jpg,x1967.002h,,,,301,500,393,2010-03-21,1967
,1967.002i.tif,x1967.002i,,,,50550,4753,3628,2010-03-04,1967
,1967.002i.jpg,x1967.002i,,,,237,500,382,2010-03-21,1967
,1967.002j.tif,x1967.002j,,,,46624,4513,3524,2010-03-04,1967
,1967.002j.jpg,x1967.002j,,,,226,500,390,2010-03-21,1967
,1967.002k.tif,x1967.002k,,,,46376,4543,3482,2010-03-04,1967
,1967.002k.jpg,x1967.002k,,,,269,500,383,2010-03-21,1967
,1967.002l.tif,x1967.002l,,,,47772,4488,3631,2010-03-04,1967
,1967.002l.jpg,x1967.002l,,,,248,500,405,2010-03-21,1967
,1967.002m.tif,x1967.002m,,,,50833,4707,3684,2010-03-04,1967
,1967.002m.jpg,x1967.002m,,,,240,500,391,2010-03-21,1967
,1967.002n.tif,x1967.002n,,,,55333,5159,3659,2010-03-04,1967
,1967.002n.jpg,x1967.002n,,,,184,500,355,2010-03-21,1967
Q106577410,1967.003.jpg,1967.003,suppress,,,210,531,356,2010-02-22,1967
Q106577410,1967.003.tif,1967.003,primary,,,35969,2163,2809,2012-10-10,1967
Q95743495,1968-001.dng,1968.001,,,,29230,171,256,2020-08-12,1968
Q95743495,1968.001.jpg,1968.001,,,,174,448,289,2011-07-11,1968
Q95743495,1968.001.tif,1968.001,,,,105228,5011,3583,2010-06-21,1968
Q95743495,1968-001.zip,1968.001,,,,98779,0,0,2020-11-11,1968
Q95743495,1968-001.tiff,1968.001,,,,88399,4490,6720,2020-11-10,1968
Q102963698,1968.002.jpg,1968.002,suppress,,,273,386,500,2010-04-25,1968
Q102963698,1968.002.tif,1968.002,primary,,,17758,2161,2800,2010-04-08,1968
Q102964029,1968.003.jpg,1968.003,primary,,,268,698,1031,2010-02-22,1968
Q102965836,1968.005.tif,1968.005,primary,,,56927,2470,3932,2012-07-19,1968
Q105096047,1968.006.jpg,1968.006,suppress,,,156,345,500,2010-08-22,1968
Q105096047,1968.006.tif,1968.006,primary,,,13546,1784,2585,2010-08-22,1968
Q104032220,1968.009.tif,1968.009,primary,,,11336,2595,1487,2010-04-15,1968
Q104032220,1968.009.jpg,1968.009,suppress,,,226,500,287,2010-04-25,1968
Q104032221,1968.010.jpg,1968.010,suppress,,,210,500,281,2010-04-25,1968
Q104032221,1968.010.tif,1968.010,primary,,,14184,2934,1650,2010-04-15,1968
Q103310363,1968.012.tif,1968.012,primary,,,67573,4006,2878,2014-08-10,1968
Q104031028,1969.003.jpg,1969.003,suppress,,,1789,2100,1452,2010-02-22,1969
Q104031028,1969.003.tif,1969.003,secondary,black background,,23625,3413,2360,2008-02-18,1969
Q104031028,1969.003red.tif,1969.003,primary,red background,,22994,3186,2460,2008-06-30,1969
Q102971155,1969.004.jpg,1969.004,suppress,,,120,218,500,2010-03-21,1969
Q102971155,1969.004.tif,1969.004,primary,,,10970,1256,2981,2011-02-09,1969
Q103299359,1969.005.tif,1969.005,primary,,,60511,3727,2770,2014-08-10,1969
Q103309753,1969.007.jpg,1969.007,suppress,,,182,486,328,2010-04-25,1969
Q103309753,1969.007.tif,1969.007,primary,,,31446,3975,2700,2010-04-05,1969
Q102966483,1969.008.jpg,1969.008,primary,,,726,1611,2328,2007-07-27,1969
Q103307540,1969.010.tif,1969.010,primary,,,57971,3664,2699,2014-08-10,1969
Q102973986,1969-011.dng,1969.011,,,,29912,171,256,2020-08-12,1969
Q102973986,1969.011.jpg,1969.011,,,,310,395,504,2008-02-20,1969
Q102965279,1969.012.jpg,1969.012,primary,,,326,409,504,2008-02-20,1969
Q102973993,1969-013.dng,1969.013,suppress,,,29593,171,256,2020-08-12,1969
Q102973993,1969.013.tif,1969.013,primary,,,71996,3054,4022,2012-07-24,1969
Q102315787,1969.014.jpg,1969.014,suppress,,,123,500,341,2011-07-01,1969
Q102315787,1969.014.tif,1969.014,primary,front with dark background,,133706,5782,3946,2010-06-21,1969
Q102315787,1969.014A.tif,1969.014,secondary,front,,40387,3180,2166,2014-11-12,1969
Q102315787,1969.014B.tif,1969.014,secondary,side,,47094,3330,2412,2014-11-12,1969
Q102315787,1969.014C.tif,1969.014,secondary,back,,46254,3312,2382,2014-11-12,1969
Q102974228,1969.015.jpg,1969.015,primary,,,27,162,552,2010-02-22,1969
Q106577389,1969.016.jpg,1969.016,primary,,,203,397,1065,2010-02-22,1969
Q106577464,1969.017.2.tif,1969.017,suppress,,,85229,3155,4609,2012-06-08,1969
Q106577464,1969.017.tif,1969.017,primary,,,82309,3109,4517,2012-04-16,1969
Q106577406,1969.018.tif,1969.018,primary,,,73880,2708,4655,2012-07-23,1969
Q106577406,1969.018.jpg,1969.018,suppress,,,148,293,504,2009-03-31,1969
Q103307969,1969.019.tif,1969.019,primary,,,39107,2772,2406,2014-11-12,1969
Q103307969,1969-019.dng,1969.019,suppress,,,32826,171,256,2020-08-05,1969
Q103550883,1969.020.tif,1969.020,primary,,,55047,3878,4843,2010-04-15,1969
Q103550883,1969.020.jpg,1969.020,suppress,,,230,400,500,2010-04-22,1969
Q106577244,1969.021.jpg,1969.021,primary,,,153,398,504,2010-02-22,1969
Q106577242,1969.022.tif,1969.022,primary,,,51744,3777,4674,2010-04-15,1969
Q106577242,1969.022.jpg,1969.022,suppress,,,83,404,500,2010-04-28,1969
Q102961265,1969.023.tif,1969.023,primary,,,55286,3920,4812,2010-04-15,1969
Q102961265,1969.023.jpg,1969.023,suppress,,,224,408,500,2010-04-22,1969
Q106577243,1969.024.tif,1969.024,primary,,,54956,3944,4754,2010-04-15,1969
Q106577243,1969.024.jpg,1969.024,suppress,,,84,415,500,2010-04-28,1969
Q102961272,1969.025.tif,1969.025,primary,,,55348,3917,4821,2010-04-15,1969
Q102961272,1969.025.jpg,1969.025,suppress,,,328,500,615,2011-02-16,1969
Q106577268,1969.026.tif,1969.026,primary,,,62395,4293,4959,2010-04-21,1969
Q106577268,1969.026.jpg,1969.026,suppress,,,330,500,578,2011-02-16,1969
Q106577265,1969.027.tif,1969.027,primary,,,63493,4397,4927,2010-04-21,1969
Q106577265,1969.027.jpg,1969.027,suppress,,,295,500,560,2011-02-16,1969
Q106577267,1969.028.jpg,1969.028,suppress,,,352,500,572,2011-02-16,1969
Q106577267,1969.028.tif,1969.028,primary,,,62370,4313,4934,2010-04-21,1969
Q106577262,1969.029.jpg,1969.029,suppress,,,315,500,572,2011-02-16,1969
Q106577262,1969.029.tif,1969.029,primary,,,62609,4319,4946,2010-04-21,1969
Q103550890,1969.030.tif,1969.030,primary,,,61778,4279,4926,2010-04-21,1969
Q103550890,1969.030.jpg,1969.030,suppress,,,318,500,575,2011-02-16,1969
Q106577263,1969.031.tif,1969.031,primary,,,58938,4192,4797,2010-04-21,1969
Q106577263,1969.031.jpg,1969.031,suppress,,,318,500,572,2011-02-16,1969
Q106577266,1969.032.tif,1969.032,primary,,,66705,4483,5077,2010-04-21,1969
Q106577266,1969.032.jpg,1969.032,suppress,,,301,500,566,2011-02-16,1969
Q106577264,1969.033.tif,1969.033,primary,,,60639,4251,4867,2010-04-21,1969
Q106577264,1969.033.jpg,1969.033,suppress,,,323,500,573,2011-02-16,1969
Q103305468,1969.034.jpg,1969.034,primary,,,55,500,417,2010-11-01,1969
Q103305946,1969.035.jpg,1969.035,primary,,,65,500,429,2010-11-01,1969
Q103299653,1969.036.jpg,1969.036,primary,,,51,500,415,2010-11-01,1969
Q103305849,1969.037.jpg,1969.037,primary,,,54,500,402,2010-11-01,1969
Q103297320,1969.038.jpg,1969.038,suppress,,,222,500,410,2011-02-16,1969
Q103297320,1969.038.tif,1969.038,primary,,,54864,4780,3916,2010-04-21,1969
Q103296647,1969.039.jpg,1969.039,suppress,,,232,500,414,2011-02-16,1969
Q103296647,1969.039.tif,1969.039,primary,,,55101,4763,3947,2010-04-21,1969
Q103310035,1969-040back.dng,1969.040,,,,31967,171,256,2020-08-11,1969
Q103310035,1969-040.dng,1969.040,,,,31444,171,256,2020-08-11,1969
Q103307579,1969-041back.dng,1969.041,,,,32048,171,256,2020-08-11,1969
Q103307579,1969.041_copy.tif,1969.041,,,,104997,5184,3456,2014-09-30,1969
Q103307579,1969-041.dng,1969.041,,,,32370,171,256,2020-08-11,1969
Q103307579,1969.041.jpg,1969.041,,,,186,500,332,2011-07-11,1969
Q103307579,1969-041side.dng,1969.041,,,,31540,171,256,2020-08-11,1969
Q103307579,1969.041.tif,1969.041,,,,103542,5158,3425,2011-07-11,1969
Q103308072,1969-042.dng,1969.042,suppress,,,30995,171,256,2020-08-05,1969
Q103308072,1969.042.tif,1969.042,primary,,,52519,5184,3456,2018-09-05,1969
Q104030956,1969-043.dng,1969.043,,,,31175,171,256,2020-07-30,1969
Q103304887,1969-044.dng,1969.044,,,,30606,171,256,2020-07-23,1969
Q103299804,1969-045.dng,1969.045,,,,30560,171,256,2020-07-23,1969
Q104032457,1969-046.dng,1969.046,,,,29906,171,256,2020-07-23,1969
Q104032460,1969-047.dng,1969.047,,,,30149,171,256,2020-07-23,1969
Q104032464,1969-048.dng,1969.048,,,,30061,171,256,2020-07-23,1969
