filename,template_type,artist,author,title,description,depicted people,depicted place,date,medium,dimensions,institution,department,accession number,place of creation,place of discovery,object history,exhibition history,credit line,inscriptions,notes,references,source,permission,other_versions,wikidata,other fields,other versions,photographer,camera coord,attribution,collection,genre,object type,source/photographer,current location
Byzantinischer Mosaizist um 1020 001.jpg,artwork,"[""Byzantinischer Mosaizist um 1020""]",[],"[""Deutsch:"", ""Mosaiken in der Hagia Sophia, Szene: Thronender und segnender Christus zwischen Kaiser Konstantin IX. und Kaiserin Zoe"", ""\u0395\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac:"", ""\u039f \u03b1\u03c5\u03c4\u03bf\u03ba\u03c1\u03ac\u03c4\u03bf\u03c1\u03b1\u03c2 \u039a\u03c9\u03bd\u03c3\u03c4\u03b1\u03bd\u03c4\u03af\u03bd\u03bf\u03c2 \u0398\u0384 \u03bf \u039c\u03bf\u03bd\u03bf\u03bc\u03ac\u03c7\u03bf\u03c2 \u03ba\u03b1\u03b9 \u03b7 \u03b1\u03c5\u03c4\u03bf\u03ba\u03c1\u03ac\u03c4\u03b5\u03b9\u03c1\u03b1 \u0396\u03c9\u03ae. \u03a3\u03c4\u03b7\u03bd \u03b5\u03c0\u03b9\u03b3\u03c1\u03b1\u03c6\u03ae \u03b1\u03bd\u03b1\u03b3\u03c1\u03b1\u03c6\u03cc\u03c4\u03b1\u03bd \u03b1\u03c1\u03c7\u03b9\u03ba\u03ac \u03c4\u03bf \u03cc\u03bd\u03bf\u03bc\u03b1 \u03c4\u03bf\u03c5 \u03c0\u03c1\u03bf\u03b7\u03b3\u03bf\u03cd\u03bc\u03b5\u03bd\u03bf\u03c5 \u03c3\u03c5\u03b6\u03cd\u03b3\u03bf\u03c5 \u03c4\u03b7\u03c2 \u0396\u03c9\u03ae\u03c2 \u03ba\u03b1\u03b9 \u03b4\u03b9\u03bf\u03c1\u03b8\u03ce\u03b8\u03b7\u03ba\u03b5 \u03bc\u03b5\u03c4\u03ac \u03c4\u03b7\u03bd \u03b1\u03bd\u03ac\u03c1\u03c1\u03b7\u03c3\u03b7 \u03c4\u03bf\u03c5 \u039a\u03c9\u03bd\u03c3\u03c4\u03b1\u03bd\u03c4\u03af\u03bd\u03bf\u03c5 \u03c3\u03c4\u03bf \u03b8\u03c1\u03cc\u03bd\u03bf.""]",[],[],[],"[""Deutsch:"", ""Anfang 11. Jh."", ""English:"", ""Beginning of 11th century""]","[""Deutsch:"", ""Mosaik""]",[],[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Schule von Konstantinopel (Istanbul), Mosaik der S\u00fcdempore""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Deutsch:"", ""Hagia Sophia""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Deutsch:"", ""Istanbul""]"
Map3.3Trafficking compressed.jpg,information,[],"[""WomanStats Project /"", ""Kant66"", ""at"", ""en.wikipedia""]",[],"[""English:"", ""2009 world map showing countries by prevalence of female trafficking.""]",[],[],"[""\n1 April 2011""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""www.womanstats.org"", ""Transferred from"", ""en.wikipedia"", ""to Commons by"", ""User:Marcok"", ""using"", ""CommonsHelper"", "".""]","[""\nI work for the WomanStats Project, and am authorized to post this image while retaining copyright rights""]",[],[],[],[],[],[],[],[],[],[],[],[]
Mount Lushan - fog.JPG,information,[],"[""me ("", ""w:User:pfctdayelise"", "")""]",[],"[""English:"", ""Fog curls around the peaks of Mt Lu ("", ""Lushan"", "") in Jiangxi province, China. The trees have been identified as"", ""Pinus hwangshanensis"", "", or Huangshan Pine."", ""Fran\u00e7ais\u00a0:"", ""Brouillard sur les Pics du Mont"", ""Lu"", ""dans la province du"", ""Jiangxi"", "", en Chine. La for\u00eat est constitu\u00e9e de"", ""Pinus hwangshanensis"", ""."", ""Norsk bokm\u00e5l:"", ""Orografisk t\u00e5ke ved Mt. Lu ("", ""Lushan"", "") i Jiangxi provinsen in Kina."", ""Portugu\u00eas:"", ""Nevoeiro em volta dos picos do"", ""Monte Lu"", ""na prov\u00edncia de Jiangxi, na China. As \u00e1rvores que aparecem s\u00e3o de uma esp\u00e9cie de pinheiro chamada"", ""Pinus hwangshanensis"", "".""]",[],[],"[""January 2005 (4 February 2005,\u00a0according to"", ""Exif"", ""data)""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work"", ""using Casio QV-R41""]",[],[],[],[],"[""Derivative works of this file:"", ""INFJ Personality.jpg"", ""None""]",[],[],[],[],[],[],[],[]
Georges de La Tour 053.jpg,artwork,"[""La Tour, Georges de""]",[],"[""Deutsch:"", ""Hl. Philippus"", ""Italiano:"", ""San Filippo""]",[],[],[],"[""between 1624 and 1650"", ""date QS:P571,+1650-00-00T00:00:00Z/7,P1319,+1624-00-00T00:00:00Z/9,P1326,+1650-00-00T00:00:00Z/9""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""Height: 63 cm (24.8 in); Width: 52 cm (20.4 in)"", ""dimensions QS:P2048,63U174728"", ""dimensions QS:P2049,52U174728""]",[],[],[],[],[],[],[],[],[],"[""Deutsch:"", ""Aus einer Serie zu den zw\u00f6lf Aposteln und Christus, fast alle Gem\u00e4lde befinden sich in Albi, genaue Datierung umstritten""]",[],[],"[""[1]""]",[],[],[],[],[],[],[],"[""Private collection"", ""institution QS:P195,Q768717""]",[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", "".""]","[""Paris""]"
Holy Spirit Seminary.JPG,information,[],"[""Isaac Wong ("", ""\u60e1\u5fb7\u795e\u7236"", "")""]",[],"[""English:"", ""Holy Spirit Seminary, HOng Kong"", ""\u4e2d\u6587\uff1a"", ""\u9999\u6e2f\u8056\u795e\u4fee\u9662""]",[],[],"[""\n28/10/2006 (uploaded on 19/11/2006)""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Isaac Wong ("", ""\u60e1\u5fb7\u795e\u7236"", "")""]","[""I, the copyright holder of this work, hereby publish it under the following licenses:"", ""Permission is granted to copy, distribute and/or modify this document under the terms of the"", ""GNU Free Documentation License"", "", Version 1.2 or any later version published by the"", ""Free Software Foundation"", ""; with no Invariant Sections, no Front-Cover Texts, and no Back-Cover Texts. A copy of the license is included in the section entitled"", ""GNU Free Documentation License"", ""."", ""http://www.gnu.org/copyleft/fdl.html"", ""GFDL"", ""GNU Free Documentation License"", ""true"", ""true"", ""This file is licensed under the"", ""Creative Commons"", ""Attribution-Share Alike 3.0 Unported"", ""license."", ""You are free:"", ""to share"", ""\u2013 to copy, distribute and transmit the work"", ""to remix"", ""\u2013 to adapt the work"", ""Under the following conditions:"", ""attribution"", ""\u2013 You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use."", ""share alike"", ""\u2013 If you remix, transform, or build upon the material, you must distribute your contributions under the"", ""same or compatible license"", ""as the original."", ""This licensing tag was added to this file as part of the GFDL"", ""licensing update"", ""."", ""http://creativecommons.org/licenses/by-sa/3.0/"", ""CC-BY-SA-3.0"", ""Creative Commons Attribution-Share Alike 3.0"", ""true"", ""true"", ""This file is licensed under the"", ""Creative Commons"", ""Attribution-Share Alike"", ""2.5 Generic"", "","", ""2.0 Generic"", ""and"", ""1.0 Generic"", ""license."", ""You are free:"", ""to share"", ""\u2013 to copy, distribute and transmit the work"", ""to remix"", ""\u2013 to adapt the work"", ""Under the following conditions:"", ""attribution"", ""\u2013 You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use."", ""share alike"", ""\u2013 If you remix, transform, or build upon the material, you must distribute your contributions under the"", ""same or compatible license"", ""as the original."", ""https://creativecommons.org/licenses/by-sa/2.5"", ""CC BY-SA 2.5"", ""Creative Commons Attribution-Share Alike 2.5"", ""true"", ""true"", ""You may select the license of your choice.""]",[],[],[],[],[],[],[],[],[],[],[],[]
John VI Kantakouzenos.jpg,information,[],"[""Uploaded by"", ""Cplakidas""]",[],"[""Byzantine Emperor"", ""John VI Kantakouzenos"", ""presiding over a synod. The Hesychast Council of Constantinople, 1351. Constantinople, 1370-75, paint on parchment, Greek Manuscript 1242, fol.5 v, 33,5x24 cm, Biblioth\u00e8que nationale de France, Paris.""]",[],[],"[""\n8 March 2008""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""\nManuscript of the collected  Theological Works of John VI Kantakouzenos (Constantinople 1370s), today at the Biblioth\u00e8que nationale de France, Paris (Ms. grec 1242)""]",[],[],[],[],"[""Derivative works of this file:"", ""John VI Kantakouzenos (cropped).jpg"", ""John VI Kantakouzenos (cropped2).jpg""]",[],[],[],[],[],[],[],[]
A snowstorm of stars.jpg,information,[],"[""NASA and ESA"", ""Acknowledgement: S. Djorgovski (Caltech) and F. Ferraro (University of Bologna)""]",[],"[""English:"", ""It\u2019s beginning to look a lot like Christmas in this NASA/ESA Hubble Space Telescope image of a blizzard of stars, which resembles a swirling storm in a snow globe."", ""These stars make up the globular cluster Messier 79, located about 40 000 light-years from Earth in the constellation of Lepus (The Hare). Globular clusters are gravitationally bound groupings of up to one million stars. These giant \u201cstar globes\u201d contain some of the oldest stars in our galaxy. Messier 79 is no exception; it contains about 150 000 stars, packed into an area measuring just roughly 120 light-years across."", ""This 11.7-billion-year-old star cluster was first discovered by French astronomer Pierre M\u00e9chain in 1780. M\u00e9chain reported the finding to his colleague Charles Messier, who included it in his catalogue of non-cometary objects: The Messier catalogue. About four years later, using a larger telescope than Messier\u2019s, William Herschel was able to resolve the stars in Messier 79 and described it as a \u201cglobular star cluster.\u201d"", ""In this sparkling Hubble image, Sun-like stars appear yellow-white and the reddish stars are bright giants that are in the final stages of their lives. Most of the blue stars sprinkled throughout the cluster are aging \u201chelium-burning\u201d stars, which have exhausted their hydrogen fuel and are now fusing helium in their cores.""]",[],[],"[""\n18 December 2017, 06:00:00""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""https://www.spacetelescope.org/images/potw1751a/""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Saabaghiberti.jpg,information,[],"[""Photographer:"", ""Richardfabi""]",[],"[""English:"", ""Batisterio san Giovanni, Florence, Salomon meets the Queen of Saabe, on the Paradise Door of the Florence Baptistry"", ""Italiano:"", ""Firenze, Battistero di San Giovanni, Porta del Paradiso (est) di Lorenzo Ghiberti, Salomone e la regina di Saba""]",[],[],"[""\nMarch 2005, Florence""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work"", "", Camera: Canon Powershot A95""]",[],[],[],[],[],[],[],[],[],[],[],[],[]
Antonio Molinari David y Abigail.jpg,artwork,[],"[""Antonio Molinari"", ""(1655\u20131704)"", ""Alternative names"", ""Molinaro; figliolo di Zuane Molinari; Molinari"", ""Description"", ""Italian painter and graphic artist"", ""Date of birth/death"", ""21 January 1655"", ""3 February 1704"", ""Location of birth/death"", ""Venice"", ""Venice"", ""Work location"", ""Venice"", ""Authority control"", "":"", ""Q603707"", ""VIAF"", "":"", ""36875399"", ""ISNI"", "":"", ""0000 0000 8115 1062"", ""ULAN"", "":"", ""500029970"", ""LCCN"", "":"", ""nr2005012875"", ""WGA"", "":"", ""MOLINARI, Antonio"", ""WorldCat"", ""creator QS:P170,Q603707""]",[],"[""David   and  Abigail""]",[],[],[],"[""painting""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""painting"", ""object_type QS:P31,Q3305213""]","[""\nwww.studioesseci.net""]",[]
Interior convento 3.jpg,information,[],"[""\nTom\u00e1s Castelazo""]",[],"[""English:"", ""Interior view of Yuriria Convent, founded in 1550, Yuriria, Guanajuato, Mexico"", ""Espa\u00f1ol:"", ""Vista interior del Convento de Yuriria, fundado en 1550, Guanajuato, M\u00e9xico"", ""Fran\u00e7ais\u00a0:"", ""Int\u00e9rieur du couvent de Yuriria, fond\u00e9 en 1550. Yuriria, \u00e9tat de Guanajuato (Mexique)."", ""Portugu\u00eas:"", ""Vista do interior do Convento de Yuriria, fundado em 1550, Guanajuato, M\u00e9xico.""]",[],[],"[""\nJuly 2006""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]","[""I, the copyright holder of this work, hereby publish it under the following license:"", ""This file is licensed under the"", ""Creative Commons"", ""Attribution-Share Alike 2.5 Generic"", ""license."", ""You are free:"", ""to share"", ""\u2013 to copy, distribute and transmit the work"", ""to remix"", ""\u2013 to adapt the work"", ""Under the following conditions:"", ""attribution"", ""\u2013 You must give appropriate credit, provide a link to the license, and indicate if changes were made. You may do so in any reasonable manner, but not in any way that suggests the licensor endorses you or your use."", ""share alike"", ""\u2013 If you remix, transform, or build upon the material, you must distribute your contributions under the"", ""same or compatible license"", ""as the original."", ""https://creativecommons.org/licenses/by-sa/2.5"", ""CC BY-SA 2.5"", ""Creative Commons Attribution-Share Alike 2.5"", ""true"", ""true""]",[],[],[],[],[],[],[],[],[],[],[],[]
Fiery furnace 01.jpg,information,[],"[""This file is lacking"", ""author"", ""information.""]",[],"[""English:"", ""The symbolic story of tribulation and redemption is represented in this early Christian painting of the biblical story of"", ""\""The Three Hebrews in the Fiery Furnace\"""", "". From the"", ""Catacombs of Priscilla"", "", Rome, Italy. Late 3rd century / Early 4th century."", ""The"", ""fiery furnace"", ""is a story from the"", ""Book of Daniel"", ""in the"", ""Tanakh"", ""/"", ""Old Testament"", "". The story is well-known among Jews and Christians. (see also"", ""en:Fiery furnace"", "")""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""http://people.hofstra.edu/faculty/martha_hollander/GalleryPictures/Etruscan.html"", ""(at"", ""http://people.hofstra.edu/faculty/martha_hollander/GalleryPictures/FullSizedImages/Etruscan/RomanCatacombs.jpg"", "")""]",[],[],[],[],"[""see also this version with \""modified\"" colors.""]",[],[],[],[],[],[],[],[]
Ecce homo by Antonio Ciseri (1).jpg,artwork,"[""Antonio Ciseri"", ""(1821\u20131891)"", ""Description"", ""Swiss-Italian painter and university teacher"", ""Date of birth/death"", ""25 October 1821"", ""8 March 1891"", ""Location of birth/death"", ""Ronco sopra Ascona"", ""Florence"", ""Work location"", ""Florence"", ""Authority control"", "":"", ""Q601609"", ""VIAF"", "":"", ""55030004"", ""ISNI"", "":"", ""0000 0000 6630 0306"", ""ULAN"", "":"", ""500030859"", ""LCCN"", "":"", ""n93023875"", ""WGA"", "":"", ""CISERI, Antonio"", ""WorldCat"", ""artist QS:P170,Q601609""]",[],"[""Ecce Homo"", ""(Behold the Man!)""]","[""Ecce Homo""]",[],[],"[""between circa 1860 and circa 1880"", ""date QS:P571,+1850-00-00T00:00:00Z/7,P1319,+1860-00-00T00:00:00Z/9,P1326,+1880-00-00T00:00:00Z/9,P1480,Q5727902""]","[""oil on canvas"", ""medium QS:P186,Q296955;P186,Q12321255,P518,Q861259""]","[""Height: 380 cm (12.4 ft)"", ""dimensions QS:P2048,+380U174728""]",[],[],[],[],[],[],[],[],[],[],[],[],"[""\nThis work in in public domain because of its age.""]",[],[],[],"[""Image:Eccehomo1.jpg"", ""is the same piece at a much lower quality and resolution.""]",[],[],[],"[""Museo Cantonale d\u2019Arte"", ""Native name"", ""Museo Cantonale d\u2019Arte"", ""Location"", ""Lugano"", "","", ""Switzerland"", ""Coordinates"", ""46\u00b0\u00a000\u2032\u00a015.48\u2033\u00a0N, 8\u00b0\u00a057\u2032\u00a011.772\u2033\u00a0E"", ""Established"", ""1987"", ""Web page"", ""www.museo-cantonale-arte.ch"", ""Authority control"", "":"", ""Q3329511"", ""VIAF"", "":"", ""151158572"", ""ISNI"", "":"", ""0000 0001 2185 1048"", ""LCCN"", "":"", ""n88258492"", ""WorldCat"", ""institution QS:P195,Q3329511""]","[""religious art""]","[""painting"", ""object_type QS:P31,Q3305213""]","[""http://www.most-famous-paintings.org/Ecce-Homo-large.html""]",[]
Madaba Jerusalem Mosaic.jpg,information,[],"[""David Bjorgen""]",[],"[""\nA mosaic map of 6th century Jerusalem found under the floor of St George's Church in Madaba, Jordan.  The map depicts some famous Old City structures such as the Damascus Gate, St Steven's Gate, the Golden Gate, the gate leading to Mount Zion, the Citadel (Tower of David), the Church of the Holy Sepulcre, and the Cardo Maximus.""]",[],[],"[""\n28 December 2005, 11:34""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Self. Bibliogr. see"", ""The Madaba Map Centenary 1997\u00a0: Travelling through the Byzantine Umayyad Period"", "","", ""Studium Biblicum Franciscanum"", ""Collectio Maior, 40, Jerusalem, 1999 (in part. Y. Tsafrir, A. Ovadiah and"", ""N. Duval"", ""[2nd ed. Beyrouth, 2003]).""]","[""\nCopyleft. Multi-license with GFDL and Creative Commons CC-BY-SA 2.5""]",[],[],[],[],[],[],[],[],[],[],[],[]
Todtnau - St. Jakobus der Ältere3.jpg,information,[],"[""Taxiarchos228""]",[],"[""Deutsch:"", ""Todtnauberg: Pfarrkirche St. Jakobus der \u00c4ltere, Gemeinde Todtnau."", ""English:"", ""Todtnauberg: Church of Saint James, son of Zebedee."", ""Fran\u00e7ais\u00a0:"", ""L'\u00e9glise saint Jaques, fils de Z\u00e9b\u00e9d\u00e9e, \u00e0 Todtnauberg, en"", ""For\u00eat-Noire"", ""(Allemagne).""]",[],[],"[""\n3 September 2011""]",[],[],[],[],[],[],[],[],[],[],[],[],[],"[""Own work""]","[""Copyleft: This work of art is free; you can redistribute it and/or modify it according to terms of the"", ""Free Art License"", "". You will find a specimen of this license on the"", ""Copyleft Attitude site"", ""as well as"", ""on other sites"", ""."", ""http://artlibre.org/licence/lal/en"", ""FAL"", ""Free Art License"", ""false"", ""true"", ""Bilder des zentralen Medienarchivs"", ""Wikimedia Commons"", "", unterstehen einer"", ""Freien Lizenz"", "". Diese Freiheit bedeutet nicht, dass dadurch das"", ""Urheberrecht"", ""entf\u00e4llt. Ganz im Gegenteil:"", ""Als Gegenleistung f\u00fcr die kostenlose (nichtgewerbliche) Nutzung muss der Weiternutzer nur die"", ""Lizenzbedingungen"", ""einhalten und den Fotografen (meinen vollst\u00e4ndigen Klarnamen"", ""Wladyslaw Sojka"", ""sowie die verlinkte Website www.sojka.photo) als"", ""Urheber"", ""nennen."", ""Juristisch ist die unterlassene Namensnennung eine"", ""Urheberrechtsverletzung"", ""bzw. eine Verletzung der"", ""Urheberpers\u00f6nlichkeitsrechte"", "". Als Urheber kann ich mich gegen"", ""Bilderklau"", ""wehren, in dem ich einen Strafantrag stelle oder unmittelbar einen Rechtsanwalt beauftrage. Die Folge ist eine"", ""Abmahnung"", ""und die Aufforderung, eine strafbewehrte Unterlassungserkl\u00e4rung abzugeben."", ""So weit sollte es nicht kommen. Bitte achten Sie auf diese Regeln oder kontaktieren Sie mich im Zweifelsfall. Sollten Abweichungen von den hier angegebenen Regeln erw\u00fcnscht sein, dann bedarf es auf jeden Fall einer ausdr\u00fccklichen Genehmigung von mir als Urheber des jeweiligen Bildes."", ""Kontaktm\u00f6glichkeiten: \u00fcber Wikimedia Commons oder \u00fcber"", ""www.sojka.photo"", "".""]",[],[],[],[],[],[],[],[],[],[],[],[]
Healing of the demon-possessed.jpg,none,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
Georges de La Tour 048.jpg,artwork,"[""Georges de La Tour"", ""(1593\u20131652)"", ""Alternative names"", ""Georges de Latour"", ""Georges du Mesnil Latour"", ""Georges Dumesnil Latour"", ""Description"", ""French painter and draftsperson"", ""Date of birth/death"", ""13 March 1593"", ""30 January 1652"", ""Location of birth/death"", ""Vic-sur-Seille"", ""Lun\u00e9ville"", ""Work location"", ""Lorraine"", "","", ""Paris"", ""Authority control"", "":"", ""Q203371"", ""VIAF"", "":"", ""59091120"", ""ISNI"", "":"", ""0000 0000 8137 6640"", ""ULAN"", "":"", ""500012114"", ""LCCN"", "":"", ""n50043390"", ""WGA"", "":"", ""LA TOUR, Georges de"", ""WorldCat"", ""creator QS:P170,Q203371""]",[],"[""Fran\u00e7ais\u00a0:"", ""Saint Joseph charpentier"", ""Deutsch:"", ""Hl. Josef als Zimmermann""]","[""Fran\u00e7ais\u00a0:"", ""Saint Joseph, patron des charpentiers, travaille une poutre devant l'Enfant J\u00e9sus qui semble d\u00e9j\u00e0 y voir le bois de sa croix.""]","[""Joseph"", ""Jesus""]",[],"[""circa 1642""]","[""oil on canvas""]","[""Height: 137 cm (53.9 in)"", ""; Width: 102 cm (40.1 in)"", ""dimensions QS:P2048,+137U174728"", ""dimensions QS:P2049,+102U174728""]",[],[],"[""RF 1948-27"", ""("", ""Department of Paintings of the Louvre"", "")""]",[],[],"[""1948:  given to the"", ""Louvre Museum"", "","", ""Paris"", "", by Percy Moore Turner,"", ""London""]","[""Kyoto Municipal Museum of Art"", ""(29 June 2009 - 27 September 2009)""]","[""\nDonation Percy Moore Turner, 1948""]",[],[],"[""described at URL"", "":"", ""http://www.louvre.fr/oeuvre-notices/saint-joseph-charpentier"", ""("", ""French"", "")"", ""described at URL"", "":"", ""http://www.louvre.fr/en/oeuvre-notices/saint-joseph-carpenter"", ""("", ""English"", "")"", ""described at URL"", "":"", ""http://www.louvre.fr/jp/oeuvre-notices/\u300a\u5927\u5de5\u8056\u30e8\u30bb\u30d5\u300b"", ""("", ""Japanese"", "")"", ""described at URL"", "":"", ""https://www.wga.hu/html/l/la_tour/georges/2/06carpe1.html"", ""described at URL"", "":"", ""https://www.wga.hu/html/l/la_tour/georges/2/06carpe.html"", ""Joconde database"", "":  entry"", ""000PE001637"", ""Mus\u00e9e du Louvre,"", ""Atlas database"", "":  entry"", ""8705"", ""described by source"", "":"", ""1001 Paintings You Must See Before You Die"", "", pp.\u00a0244""]",[],"[""[1]""]",[],[],[],[],[],[],[],"[""Louvre Museum"", ""("", ""Inventory"", "")"", ""Native name"", ""Mus\u00e9e du Louvre"", ""Parent institution"", ""\u00c9tablissement public du mus\u00e9e du Louvre"", ""Location"", ""Paris"", ""Coordinates"", ""48\u00b0\u00a051\u2032\u00a037.422\u2033\u00a0N, 2\u00b0\u00a020\u2032\u00a015.356\u2033\u00a0E"", ""Established"", ""1793"", ""Web page"", ""www.louvre.fr"", ""Authority control"", "":"", ""Q19675"", ""VIAF"", "":"", ""257711507"", ""ISNI"", "":"", ""0000 0001 2260 177X"", ""ULAN"", "":"", ""500125189"", ""LCCN"", "":"", ""n80020283"", ""NLA"", "":"", ""35912436"", ""WorldCat"", ""institution QS:P195,Q19675""]","[""religious art""]","[""painting""]","[""The Yorck Project (2002)"", ""10.000 Meisterwerke der Malerei"", ""(DVD-ROM), distributed by"", ""DIRECTMEDIA"", ""Publishing GmbH."", ""ISBN"", "":"", ""3936122202"", ""."", ""Public domain"", ""Public domain"", ""false"", ""false"", ""This work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 100 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""The work of art depicted in this image and the reproduction thereof are in the"", ""public domain"", ""worldwide. The reproduction is part of a"", ""collection of reproductions compiled by"", ""The Yorck Project"", "". The compilation copyright is held by"", ""Zenodot Verlagsgesellschaft mbH"", ""and licensed under the"", ""GNU Free Documentation License"", "".""]","[""Sully - 2"", ""e"", ""\u00e9tage - Le Sueur - Salle 24""]"
Photina of Protat.JPG,artwork,"[""Manuel Panselinos"", ""Alternative names"", ""Manuel Panselinos"", ""Description"", ""Greek-"", ""Byzantine"", ""painter and fresco painter"", ""Date of birth/death"", ""13"", ""th"", ""century"", ""date QS:P,+1250-00-00T00:00:00Z/7"", ""14"", ""th"", ""century"", ""date QS:P,+1350-00-00T00:00:00Z/7"", ""Location of birth"", ""Thessaloniki"", ""Authority control"", "":"", ""Q1151590"", ""VIAF"", "":"", ""96413918"", ""ULAN"", "":"", ""500099128"", ""LCCN"", "":"", ""n97007011"", ""WorldCat"", ""artist QS:P170,Q1151590""]",[],[],"[""\u0424\u043e\u0442\u0438\u043d\u0430 \u0421\u0430\u043c\u0430\u0440\u044f\u043d\u044b\u043d\u044f \u0432 \u041f\u0440\u043e\u0442\u0430\u0442\u0435""]",[],[],"[""between 1290 and 1310"", ""date QS:P571,+1500-00-00T00:00:00Z/6,P1319,+1290-00-00T00:00:00Z/9,P1326,+1310-00-00T00:00:00Z/9""]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""This is a faithful photographic reproduction of a two-dimensional,"", ""public domain"", ""work of art. The work of art itself is in the public domain for the following reason:"", ""Public domain"", ""Public domain"", ""false"", ""false"", ""This work is in the"", ""public domain"", ""in its country of origin and other countries and areas where the"", ""copyright term"", ""is the author's"", ""life plus 100 years or fewer"", ""."", ""You must also include a"", ""United States public domain tag"", ""to indicate why this work is in the public domain in the United States."", ""This file has been identified as being free of known restrictions under copyright law, including all related and neighboring rights."", ""https://creativecommons.org/publicdomain/mark/1.0/"", ""PDM"", ""Creative Commons Public Domain Mark 1.0"", ""false"", ""false"", ""The official position taken by the Wikimedia Foundation is that \"""", ""faithful reproductions of two-dimensional public domain works of art are public domain"", ""\""."", ""This photographic reproduction is therefore also considered to be in the public domain in the United States."", ""In other jurisdictions, re-use of this content may be restricted;"", ""see"", ""Reuse of PD-Art photographs"", ""for details.""]",[],[],[],[],[],[],[],[],[],[],"[""http://sankire.narod.ru/Panselin.html""]",[]
