qid,label,doi,pmid
http://www.wikidata.org/entity/Q58353097,"The 'Court', the 'Country' and the Northamptonshire Connection: Watching the 'Puritan Opposition' Think (Historically) about Politics on the Eve of the English Civil War",10.1179/004772910X12629513108859,
http://www.wikidata.org/entity/Q58355360,Jewish Women in Fin de Siècle Vienna by Alison Rose,10.1080/13501670903298344,
http://www.wikidata.org/entity/Q58356149,Late Quaternary Bison Population Changes On The Southern Plains,10.1080/2052546.1974.11908675,
http://www.wikidata.org/entity/Q58500793,Hypothetical Universalism and Real Calvinism in Seventeenth Century England,10.1558/REFM.V13.194,
http://www.wikidata.org/entity/Q58512176,"Puritanism, Arminianism and a Shropshire Axe-Murder",10.1179/MDH.1990.15.1.37,
http://www.wikidata.org/entity/Q58537299,Abstinence Halls (zhaitang 齋堂) in Lay Households in Early Medieval China,10.1080/23729988.2015.1124513,
http://www.wikidata.org/entity/Q58587950,The Scripture on Great Peace: The Taipingjing and the Beginnings of Daoism,10.1179/TCR.2007.14.2.302,
http://www.wikidata.org/entity/Q58889935,The Spanish quest for Empire,10.1017/S0003598X00081126,
http://www.wikidata.org/entity/Q59075077,Early cultural evidence from Monte Verde in Chile,10.1038/332150A0,
http://www.wikidata.org/entity/Q59103843,Standards and expectations,10.1017/S0003598X00050857,
http://www.wikidata.org/entity/Q59128998,Issues in Brazilian archaeology,10.1017/S0003598X00086993,
http://www.wikidata.org/entity/Q59223749,"Monte Verde, Chile: A Comment on Lynch",10.2307/281422,
http://www.wikidata.org/entity/Q59223770,"Arqueología y ciencia: Segundas jornadas. Gallardo I. Francisco, Suárez S. Loreto, and Cornejo B. Luis, editors. Museo Nacional de Historia Natural, Santiago de Chile, 1985. iv + 218 pp., figures, tables, references. No price given (paper)",10.2307/281562,
http://www.wikidata.org/entity/Q59224002,Palaeoenvironment and Site Context. Monte Verde: A Late Pleistocene Settlement in Chile,10.2307/281462,
http://www.wikidata.org/entity/Q59225024,"America Past, America Present: Genes and Languages in the Americas and Beyond",10.2307/2694888,
http://www.wikidata.org/entity/Q59231625,"Paleoindian Archaeology: A Hemisphere Perspective. Julia E. Morrow and Cristobal Gnecco, editors. 2006. University Press of Florida, Gainesville. 263 pp. $65.00 (cloth), ISBN-13 978-0-8130-3014-2",10.1017/S0002731600042359,
http://www.wikidata.org/entity/Q59235757,"Ecology and Civilization: An Interdisciplinary Perspective on Andean Ecological Complementarity. Shozo Masuda, Izumi Shimada, and Craig Morris, editors. Papers from Wenner-Gren Foundation for Anthropological Research Symposium No. 91. University of T",10.2307/281609,
http://www.wikidata.org/entity/Q59235922,"Les Gravures Rupestres de la Quebrada las Pintadas de Marquesa (Norte Chico, Chile). Dominique Ballereau, Hans Niemeyer F., and Eduardo Pizarro W. Cahier No. 18. Editions Recherche sur les Civilisations, Paris, 1986. 236 pp., tables, figures, photogr",10.2307/281037,
http://www.wikidata.org/entity/Q59499893,"On a Pleistocene human occupation at Pedra Furada, Brazil",10.1017/S0003598X00047414,
http://www.wikidata.org/entity/Q60038816,Prehistoric human occupation in the arid chacabuco-colina ecotone in central chile,10.1016/0278-4165(88)90012-8,
http://www.wikidata.org/entity/Q60383916,The Protest Psychosis,,
http://www.wikidata.org/entity/Q60440354,Book Reviews,10.1080/01977261.2001.11720984,
http://www.wikidata.org/entity/Q60616940,"Gender, Judaism, and Literature: Unwelcome Guests in Household Configurations",10.1163/156851503765661294,
http://www.wikidata.org/entity/Q60946275,Short stories by Jesus: the enigmatic parables of a controversial rabbi,,
http://www.wikidata.org/entity/Q60949936,Paul and Hellenism,10.2307/1454842,
http://www.wikidata.org/entity/Q60949937,Matthew's Christian-Jewish community,10.2307/3266494,
http://www.wikidata.org/entity/Q60949938,Matthew 1-13,10.2307/3266875,
http://www.wikidata.org/entity/Q60949939,Ruth: a commentary,10.1353/HBR.1998.0021,
http://www.wikidata.org/entity/Q60949940,The mystery of Romans: the Jewish context of Paul's letter,10.2307/1455307,
http://www.wikidata.org/entity/Q60949942,"Luke, Judaism and the scholars: critical approaches to Luke-Acts",10.2307/1454799,
http://www.wikidata.org/entity/Q60949943,Brother Jesus: the Nazarene through Jewish eyes (English),10.1093/JAAREL/LFI013,
http://www.wikidata.org/entity/Q60949944,"Lazarus, Mary and Martha: social-scientific approaches to the Gospel of John",10.1177/00145246081190111104,
http://www.wikidata.org/entity/Q61000826,"Christian Faith and the Study of the Historical Jesus: A Response to Bock, Keener, and Webb",10.1163/174551911X601153,
http://www.wikidata.org/entity/Q61000827,"""To all the Gentiles"": a Jewish perspective on the Great Commission",10.1177/003463730610300109,
http://www.wikidata.org/entity/Q61000828,"The ""teaching of contempt"" and ecumenical publications",10.1111/J.1758-6623.2005.TB00564.X,
http://www.wikidata.org/entity/Q61000829,"Roland Murphy, The pontifical Biblical Commission, Jews, and the Bible",10.1177/014610790303300304,
http://www.wikidata.org/entity/Q61000830,The Understanding Scribe: Matthew and the Apocalyptic Ideal by David E. Orton,10.2307/3267802,
http://www.wikidata.org/entity/Q61440689,Earliest hunters and gatherers of South America,10.1007/BF00975549,
http://www.wikidata.org/entity/Q64604447,Social Landscape and Ritual Pause,10.1177/1469605304042396,
http://www.wikidata.org/entity/Q65066239,Dying of Whiteness,,
http://www.wikidata.org/entity/Q69685319,Marital therapy caught between person and public: Christian traditions on marriage,10.1023/A:1014070029176,
http://www.wikidata.org/entity/Q69685321,Teaching practical theology: introducing six perspectives,10.1515/IJPT.2008.4,
http://www.wikidata.org/entity/Q69685324,"Embodied knowing, embodied theology: what happened to the body?",10.1007/S11089-013-0510-3,
http://www.wikidata.org/entity/Q69685325,Five misunderstandings about practical theology,10.1515/IJPT-2012-0002,
http://www.wikidata.org/entity/Q69685326,Also a pastoral theologian: in pursuit of dynamic theology (or: meditations from a recalcitrant heart),10.1007/S11089-010-0273-Z,
http://www.wikidata.org/entity/Q69685330,Words made flesh: writings in pastoral and practical theology,10.1179/JPT.2010.20.2.008,
http://www.wikidata.org/entity/Q69685331,Cognitive neuroscience and the question of theological method,10.1179/JPT.2010.20.2.004,
http://www.wikidata.org/entity/Q69685333,"The royal road: children, play, and the religious life",10.1007/S11089-009-0241-7,
http://www.wikidata.org/entity/Q69685336,Practising what we preach: the case of women in ministry,10.1558/PRTH.V2I1.45,
http://www.wikidata.org/entity/Q69685355,Theology and families,10.1177/004057360906500418,
http://www.wikidata.org/entity/Q69685361,Taught by God: teaching and spiritual formation,10.1177/002096430706100334,
http://www.wikidata.org/entity/Q69685363,"The ""clerical paradigm"": a fallacy of misplaced concreteness?",10.1515/IJPT.2007.3,
http://www.wikidata.org/entity/Q69685365,Wisdom in pastoral care and counseling: what does it entail?,10.1007/S11089-006-0037-Y,
http://www.wikidata.org/entity/Q69685367,Whither the children? Childhood in religious education,10.1086/505897,
http://www.wikidata.org/entity/Q69685370,"Children and religion in the public square: ""too dangerous and too safe, too difficult and too silly""",10.1086/503694,
http://www.wikidata.org/entity/Q69685371,Psychology for Christian Ministry,10.1111/J.1748-0922.2004.TB00395.X,
http://www.wikidata.org/entity/Q69685375,"Hitting home : feminist ethics, women's work, and the betrayal of ""family values"" (Review)",10.1086/382323,
http://www.wikidata.org/entity/Q69685385,Converging on culture : theologians in dialogue with cultural analysis and criticism (Review),10.1086/382310,
http://www.wikidata.org/entity/Q69685386,Family: a Christian social perspective,10.1177/002096430005600138,
http://www.wikidata.org/entity/Q69685392,"From Bedlam to Shalom: Toward a Practical Theology of Human Nature, Interpersonal Relationships and Mental Health Care",10.1111/J.1748-0922.2001.TB00375.X,
http://www.wikidata.org/entity/Q69685394,Everyday knowledge and uncommon truths: women of the academy,10.1111/1467-9647.T01-1-00094,
http://www.wikidata.org/entity/Q69685396,Feminist studies in psychology: an overview,10.1515/IJPT.2000.4.1.107,
http://www.wikidata.org/entity/Q69685401,The Ontological Status of God and Other Small Questions,10.1023/A:1021366404868,
http://www.wikidata.org/entity/Q69685402,"Religion and psychology in transition: psychoanalysis, feminism, and theology",10.1086/490339,
http://www.wikidata.org/entity/Q69685404,Theology and pastoral counseling: a new interdisciplinary approach,10.1023/A:1023032503927,
http://www.wikidata.org/entity/Q69685413,"Faith, Family, and Feminism : Irreconcilable Differences?",10.1023/A:1024881319281,
http://www.wikidata.org/entity/Q69685414,Eros for the other: retaining truth in a pluralistic world,10.1177/004057369705400314,
http://www.wikidata.org/entity/Q69685417,Religious imagination and the body: a feminist analysis,10.1177/002096439605000227,
http://www.wikidata.org/entity/Q69685420,Giving Birth: Reclaiming Biblical Metaphor for Pastoral Practice,10.1007/BF02282632,
http://www.wikidata.org/entity/Q69685421,Will the Real Pro-Family Contestant Please Stand Up? Another Look at Families and Pastoral Care,10.1177/002234099504900108,
http://www.wikidata.org/entity/Q69685422,Assessing Spiritual Needs: A Guide for Caregivers; Spiritual Assessment in Pastoral Care: A Guide to Selected Resources,10.1177/002234099404800416,
http://www.wikidata.org/entity/Q69685425,"Blessed Are the Poor: Women's Poverty, Family Policy, and Practical Theology",10.1086/489078,
http://www.wikidata.org/entity/Q69685427,Epistemology or bust : a maternal feminist knowledge of knowing,10.1086/488865,
http://www.wikidata.org/entity/Q69685429,Produce or perish : generativity and new reproductive technologies,10.1093/JAAREL/LIX.1.39,
http://www.wikidata.org/entity/Q69685436,Dictionary of Pastoral Care and Counseling,10.1007/BF01041251,
http://www.wikidata.org/entity/Q69685446,The Moral Revolution: A Christian Humanist Vision,10.1017/S0360966900040883,
http://www.wikidata.org/entity/Q69685448,"Kenel, Sally A. Mortal Gods: Ernest Becker and Fundamental Theology",10.1086/488157,
http://www.wikidata.org/entity/Q69685450,Lucy Bregman's Beyond silence and denial: death and dying reconsidered: four perspectives,10.1017/S0360966900032655,
http://www.wikidata.org/entity/Q69685451,The sting of death,10.1177/004057368904500404,
http://www.wikidata.org/entity/Q69685457,Tribute to Don S. Browning (1934–2010),10.1007/S11089-010-0319-2,
http://www.wikidata.org/entity/Q69685459,Guess who's coming to the classroom? Postmodernity and doctoral programs in religion and personality,10.1179/JPT.2000.10.1.005,
http://www.wikidata.org/entity/Q71853415,"Calvinism, Donald Woods Winnicott, Masochism, and Protestantism",,
http://www.wikidata.org/entity/Q7758616,The Protest Psychosis,,
http://www.wikidata.org/entity/Q79828351,If direct-to-consumer advertisements come to Europe: lessons from the USA,10.1016/S0140-6736(07)60321-3,17321319
http://www.wikidata.org/entity/Q89010806,Repeal the Dickey Amendment to Address Polarization Surrounding Firearms in the United States,10.2105/AJPH.2018.304461,29874482
http://www.wikidata.org/entity/Q89502989,Johannes Reuchlin and the Campaign to Destroy Jewish Books,,
http://www.wikidata.org/entity/Q89601331,"The Butcher's Tale: Murder and Anti-Semitism in a German Town, Helmut Walser Smith; Exclusionary Violence: Antisemitic Riots in Modern Germany History, Christhard Hoffman, Werner Bergman, and Helmut Walser Smith, eds.",10.1093/HGS/DCH075,
http://www.wikidata.org/entity/Q90387178,The Cultivation of Technological Intelligence,10.1177/1542305020905541,32181716
http://www.wikidata.org/entity/Q91649499,Black scholarly aesthetics and the religious critic : black experience as manifolds of manifestations and powers of presentations,10.5406/AMERJTHEOPHIL.33.2.0117,
http://www.wikidata.org/entity/Q91654769,Masculinities beyond good and evil : representations of the down low in the fictional imagination of Alphonso Morgan's Sons,10.15695/AMQST.V6I1.137,
http://www.wikidata.org/entity/Q91666895,Beyond ontological blackness : an essay on African American religious and cultural criticism,,
http://www.wikidata.org/entity/Q91672926,Pragmatic theology and the natural sciences at the intersection of human interests,,
http://www.wikidata.org/entity/Q91678147,Contour of an African American public theology,,
http://www.wikidata.org/entity/Q92210099,A relational concept of race in African American religious thought,10.1525/NR.2003.7.1.28,
http://www.wikidata.org/entity/Q92212019,The wrestle of Christ and culture in pragmatic public theology,,
http://www.wikidata.org/entity/Q92214070,The narrative turn in Christian ethics : a critical appraisal,,
http://www.wikidata.org/entity/Q92324839,Pragmatic theology : negotiating the intersections of an American philosophy of religion and public theology,,
http://www.wikidata.org/entity/Q92329361,Creative exchange : a constructive theology of African American religious experience,,
http://www.wikidata.org/entity/Q92483904,The Black church and the curious body of the Black homosexual,10.1057/9781403980342_17,
http://www.wikidata.org/entity/Q92787723,Theology and modern physics by Peter E. Hodgson (Review),10.1093/JAAREL/LFM070,
http://www.wikidata.org/entity/Q92793586,Revives my soul again : the spirituality of Martin Luther King Jr.,10.2307/J.CTV513DS2,
http://www.wikidata.org/entity/Q92798124,Blessed assurance : Martin Luther King Jr. and the consolation of the soul,10.2307/J.CTV513DS2.7,
http://www.wikidata.org/entity/Q93299826,Three versions of human sexuality,,
http://www.wikidata.org/entity/Q93305884,The mimesis of salvation and dissimilitude in the scandalous gospel of Jesus,10.4324/9780203106129-21,
http://www.wikidata.org/entity/Q93390864,"The legacy of pragmatism in the theologies of D.C. MacIntosh, H. Richard Niebuhr, and James M. Gustafson",,
http://www.wikidata.org/entity/Q93395017,Mimetic reflections : the religious critic between the church and empire,,
http://www.wikidata.org/entity/Q93432588,Blessed Are Those Who Mourn: Depression as Political Resistance,10.1007/S11089-013-0576-Y,
http://www.wikidata.org/entity/Q93433071,Best Practices in Pastoral Counseling: Is Theology Necessary?,10.1179/JPT.2013.23.1.002,
http://www.wikidata.org/entity/Q93433138,The Social Trifecta of Human Misery and Problematical Constructions of the Self: Implication for Formation and Supervision,,
http://www.wikidata.org/entity/Q93455213,"The Christian imagination : theology and the origins of race, by Willie James Jennings (Review)",10.1111/J.1468-0025.2012.01750.X,
http://www.wikidata.org/entity/Q93521183,Preparation Pathways and Movement Participation: Insurgent Schooling and Nonviolent Direct Action in the Nashville Civil Rights Movement,10.17813/1086-671X-21-2-155,
http://www.wikidata.org/entity/Q93532195,"Making a way out of no way : womanist theology, by Monica A. Coleman (Review)",,
http://www.wikidata.org/entity/Q93536359,"Liberation theologies, postmodernity, and the Americas, edited by David Batstone et al. (Review)",,
http://www.wikidata.org/entity/Q93540434,"Changing conversations : religious reflection & cultural analysis, edited by Dwight N. Hopkins & Sheila Greeve Davaney (Review)",,
http://www.wikidata.org/entity/Q93646525,"The promptings of some beneficent force : dimensions of the ""spiritual"" in the life and language of Martin Luther King Jr.",10.2307/J.CTV513DS2.9,
http://www.wikidata.org/entity/Q93651542,"Responsibility, vengeance, and the death penalty",,
http://www.wikidata.org/entity/Q93984402,Three paths to empowerment in recent African American theology and ethics,,
http://www.wikidata.org/entity/Q94000072,Black ontology and theology,10.1093/OXFORDHB/9780199755653.013.0028,
http://www.wikidata.org/entity/Q94158441,"Fear, trembling, and transcendence in the everyday of Richard Wright : a quare reading",,
http://www.wikidata.org/entity/Q94159921,An American public theology in the absence of giants : creative conflict and democratic longings,10.2307/J.CTT22NM96R.20,
http://www.wikidata.org/entity/Q94166252,Beyond the pale : reading theology from the margins,,
http://www.wikidata.org/entity/Q94166862,Augustine,,
http://www.wikidata.org/entity/Q94168325,Beyond the pale : reading ethics from the margins,,
http://www.wikidata.org/entity/Q94168717,Jean-Jacques Rousseau on order,,
http://www.wikidata.org/entity/Q94327041,Sing of Mary : giving voice to Marian theology and devotion,,
http://www.wikidata.org/entity/Q94449528,"""God is the creator of all life and the energy of this world"" : German intersex Christians’ reflection on the image of God and being created in God’s image",10.1080/13558358.2018.1463643,
http://www.wikidata.org/entity/Q94550156,"Draw a wider circle—or, pehaps, erase : queer(ing) hymnody",,
http://www.wikidata.org/entity/Q94556723,Mary star of hope : Marian congregational song as an expression of devotion to the Blessed Virgin Mary in the United States from 1854 to 2010,,
http://www.wikidata.org/entity/Q94657550,Encyclopedia of the Bible and Its Reception,,
http://www.wikidata.org/entity/Q94704704,The search for public theology in the United States,,
http://www.wikidata.org/entity/Q94858554,Abominations of a million men,,
http://www.wikidata.org/entity/Q94970230,Political participation and the social self : a critical study in contemporary Christian ethics,,
http://www.wikidata.org/entity/Q94970890,Social selves and political reforms : five visions in contemporary Christian ethics,,
http://www.wikidata.org/entity/Q94972047,All you that labor : religion and ethics in the living wage movement,,
http://www.wikidata.org/entity/Q94972721,"A new discipline? : Beverly Harrison and ""malestream"" Christian ethics",,
http://www.wikidata.org/entity/Q94973731,"""Oh Mary, don't you weep"" : progressive religion in the living wage movement",10.1558/POTH.V8I3.269,
http://www.wikidata.org/entity/Q95000047,"Remembering the Poor: Interfaith Collaboration, Neoliberalism, and an Anti-Imperial Gospel",10.1353/SCE.2017.0005,
http://www.wikidata.org/entity/Q95000146,Elaborating faith : labor and interfaith resistance to economic inequality,10.1111/JORE.12176,
http://www.wikidata.org/entity/Q95149907,The pragmatic secularization of theology,,
http://www.wikidata.org/entity/Q95152039,Deadly silence : reflections on homosexuality and human rights,,
http://www.wikidata.org/entity/Q95154103,Ontological blackness in theology,,
http://www.wikidata.org/entity/Q95645430,Is Cornel West also among the theologians? : the shadow of the divine in the religious thought of Cornel West,,
http://www.wikidata.org/entity/Q95689061,A dream unfinished : theological reflections on America from the margins,,
http://www.wikidata.org/entity/Q95689098,Critical reflection on the problems of history and narrative in a recent African-American research program,,
http://www.wikidata.org/entity/Q95689328,"""We see through a glass darkly"" : black narrative theology and the opacity of African American religious thought",,
http://www.wikidata.org/entity/Q95691032,"Nitty-gritty hermeneutics : Anthony B. Pinn, Why Lord? : suffering and evil in black theology (Review)",,
http://www.wikidata.org/entity/Q95691969,African American church traditions,,
http://www.wikidata.org/entity/Q95693369,Secularization and the worldliness of theology,,
http://www.wikidata.org/entity/Q95740428,Foreword to The rise and demise of black theology,,
http://www.wikidata.org/entity/Q95742260,Theorizing African American religion,,
http://www.wikidata.org/entity/Q95746204,Is America possible? The land that never has been : democratic hope and creative exchange,,
http://www.wikidata.org/entity/Q95750158,The Wiley Blackwell reader in practical theology,,
http://www.wikidata.org/entity/Q96154435,"Sacred scripture, sacred war : the Bible and the American Revolution",10.1093/ACPROF:OSO/9780199843497.001.0001,
http://www.wikidata.org/entity/Q96156605,"The challenges of Roger Williams : religious liberty, violent persecution, and the Bible",,
http://www.wikidata.org/entity/Q96159853,Roger Williams's radical biblicism : scripture versus Christendom in Puritan New England,,
http://www.wikidata.org/entity/Q96186037,Jonathan Edwards for armchair theologians,,
http://www.wikidata.org/entity/Q96186489,Jonathan Edwards for armchair theologians (Japanese),,
http://www.wikidata.org/entity/Q96187147,"Jonathan Edwards, war, and the Bible",10.1093/OSO/9780190249496.003.0012,
http://www.wikidata.org/entity/Q96196809,We can if we will : regeneration and benevolence,10.1093/ACPROF:OSO/9780199756292.003.0005,
http://www.wikidata.org/entity/Q96197738,Powers and Principalities: Initial Reflections toward a Post-Capitalist Pastoral Theology,10.1179/1064986715Z.00000000010,
http://www.wikidata.org/entity/Q96198189,Class Power and Human Suffering,,
http://www.wikidata.org/entity/Q96198511,Caring for Souls in a Neoliberal Age,,
http://www.wikidata.org/entity/Q96200965,Persecution and polemics : Baptists and the shaping of the Roger Williams tradition in the nineteenth century,,
http://www.wikidata.org/entity/Q96243960,Baptists : tradition and heritage,10.4135/9781608712427.N47,
http://www.wikidata.org/entity/Q96244462,"Vanderbilt Divinity School : education, contest, and change",,
http://www.wikidata.org/entity/Q96245957,Charting a new vision : the School of Religion,,
http://www.wikidata.org/entity/Q96315706,"Erasmus, the Anabaptists, and the Great Commission (Review)",,
http://www.wikidata.org/entity/Q96316243,Becoming America : the revolution before 1776 (Review),,
http://www.wikidata.org/entity/Q96338864,The 'new world' of North America and Canada and the globalization of critical Biblical scholarship,,
http://www.wikidata.org/entity/Q96357700,Job 1-21: interpretation and commentary,,
http://www.wikidata.org/entity/Q96359308,"Amazing grace in John Newton : slave-ship captain, hymnwriter, and abolitionist, by William E. Phipps (Review)",10.1017/S0009640700096621,
http://www.wikidata.org/entity/Q96405145,A cumulative index to the grammar and syntax of biblical Hebrew,,
http://www.wikidata.org/entity/Q96463006,A grammar for Biblical Hebrew,,
http://www.wikidata.org/entity/Q96464070,A grammar for Biblical Hebrew : handbook : answer keys and study guide,,
http://www.wikidata.org/entity/Q96464173,Daniel,,
http://www.wikidata.org/entity/Q96464231,Ecclesiastes: a new translation with introduction and commentary,10.5040/9780300261295,
http://www.wikidata.org/entity/Q96630756,On Rebaptism: Social Organization in the Third Century Church,10.1353/EARL.0.0103,
http://www.wikidata.org/entity/Q96655916,Cambridge Dictionary of Christianity,10.1017/CBO9780511780165,
http://www.wikidata.org/entity/Q97016068,The historical Jesus in context,,
http://www.wikidata.org/entity/Q97134538,The Dynamic Congregation: A Manual for Energizing Your Church,,
http://www.wikidata.org/entity/Q97134539,Operation Inasmuch: Mobilizing Believers beyond the Walls of the Church (Book review),,
http://www.wikidata.org/entity/Q97399600,Strange Writing: Anomaly Accounts in Early Medieval China,,
http://www.wikidata.org/entity/Q97400254,To Live as Long as Heaven and Earth: a Translation and Study of Ge Hong's Traditions of Divine Transcendent,,
http://www.wikidata.org/entity/Q97400314,Making Transcendents: Ascetics and Social Memory in Early Medieval China,,
http://www.wikidata.org/entity/Q97451293,A Garden of Marvels: Tales of Wonder from Early Medieval China,,
http://www.wikidata.org/entity/Q97451295,Signs from the Unseen Realm: Buddhist Miracle Tales from Early Medieval China,,
http://www.wikidata.org/entity/Q97451354,Early Medieval China : A Sourcebook,,
http://www.wikidata.org/entity/Q97451415,Relations with the Unseen World,,
http://www.wikidata.org/entity/Q97451416,Tales of Strange Events,,
http://www.wikidata.org/entity/Q97452318,"Memory in Medieval China: Text, Ritual, and Community",,
http://www.wikidata.org/entity/Q97452332,Chinese History and Writing about 'Religion(s)': Reflections at a Crossroad,10.1163/9789004225350_020,
http://www.wikidata.org/entity/Q97466002,"""Faith’s Unfinished Business: Can the Easter Season’s Mysticism Empower Ethical Praxis?""",,
http://www.wikidata.org/entity/Q97573359,On the Very Idea of Religions (in the Modern West and in Early Medieval China),10.1086/378757,
http://www.wikidata.org/entity/Q97585100,Two Religious Thinkers of the Early Eastern Jin: Gan Bao and Ge Hong in Multiple Contexts,,
http://www.wikidata.org/entity/Q97585127,Religious Repertoires and Contestation: A Case Study based on Buddhist Miracle Tales,10.1086/667205,
http://www.wikidata.org/entity/Q97585158,The Meanings of Cuisines of Transcendence in Late Classical and Early Medieval China,,
http://www.wikidata.org/entity/Q97621676,The Sword Scripture: Recovering and Interpreting a Lost 4th-century Daoist Method for Cheating Death,,
http://www.wikidata.org/entity/Q97621677,"Miracle Tales as Scripture Reception: A Case Study involving the Lotus Sutra in China, 370-750 CE",10.1080/15299104.2018.1493826,
http://www.wikidata.org/entity/Q97621678,'Religious' as a Category: A Comparative Case Study,10.1163/15685276-12341503,
http://www.wikidata.org/entity/Q97621679,"Secrecy and Display in the Quest for Transcendence in China, ca. 220 BCE-350 CE",10.1086/507857,
http://www.wikidata.org/entity/Q97622961,Notes on the Devotional Uses and Symbolic Functions of Sutra Texts as Depicted in Early Chinese Buddhist Miracle Tales and Hagiographies,,
http://www.wikidata.org/entity/Q97622964,Return-from-Death Narratives in Early Medieval China,,
http://www.wikidata.org/entity/Q97622969,Ghosts Matter: The Culture of Ghosts in Six Dynasties Zhiguai,,
http://www.wikidata.org/entity/Q97622971,"Demons, Gods and Pilgrims: The Demonology of the Hsi-yu chi",,
http://www.wikidata.org/entity/Q97622975,Buddhist Revelation and Taoist Translation in Early Medieval China,,
http://www.wikidata.org/entity/Q97622978,The Real Presence,,
http://www.wikidata.org/entity/Q97622982,'Survival' as an Interpretive Strategy: A Sino-Western Comparative Case Study,,
http://www.wikidata.org/entity/Q97622986,Cosmogony and Self-Cultivation: Demonic and the Ethical in 2 Chinese Novels,,
http://www.wikidata.org/entity/Q97654641,English Akkadian analytical index to the Chicago Assyrian dictionary,,
http://www.wikidata.org/entity/Q98115435,Popular Religion,10.1017/9781139107334.028,
http://www.wikidata.org/entity/Q98130849,On the Very Idea of Religions (in the Modern West and in Early Medieval China),,
http://www.wikidata.org/entity/Q98137273,Narrative in the Self-Presentation of Transcendence-Seekers,,
http://www.wikidata.org/entity/Q98137274,Living Off the Books: Fifty Ways to Dodge Ming in Early Medieval China,,
http://www.wikidata.org/entity/Q98137275,The Earliest Tales of the Bodhisattva Guanshiyin,,
http://www.wikidata.org/entity/Q98137277,"To Hell and Back: Death, Near-Death and Other Worldly Journeys in Early Medieval China",,
http://www.wikidata.org/entity/Q98137278,Taoist Bioethics in the Final Age: Therapy and Salvation in the Book of Divine Incantations for Penetrating the Abyss,,
http://www.wikidata.org/entity/Q98137279,Ingesting the Marvelous: The Practitioner's Relationship to Nature according to Ge Hong,,
http://www.wikidata.org/entity/Q98137280,Xunzi and Durkheim as Theorists of Ritual Practice,,
http://www.wikidata.org/entity/Q98380024,Libro dei monti e dei mari (Shanhai jing): Cosmografia e mitologianella China Antica and The Classic of Mountains and Seas,,
http://www.wikidata.org/entity/Q98380025,Religion in Modern Taiwan: Tradition and Innovation in a Changing Society,10.1086/513262,
http://www.wikidata.org/entity/Q98380026,Divine Traces of the Daoist Sisterhood: 'Records of the Assembled Transcendents of the Fortified Walled City' by Du Guangting (850-933),,
http://www.wikidata.org/entity/Q98380027,Monastic Life in Medieval Daoism: A Cross-Cultural Perspective,,
http://www.wikidata.org/entity/Q98380028,Effortless Action: Wu-wei as Conceptual Metaphor and Spiritual Ideal in Early China,10.1086/502699,
http://www.wikidata.org/entity/Q98380029,The Five 'Confucian' Classics,10.1086/423408,
http://www.wikidata.org/entity/Q98380030,A Chinese Bestiary: Strange Creatures from the Guideways Through Mountains and Seas,,
http://www.wikidata.org/entity/Q98536167,Structural Competency,10.1353/AQ.2012.0017,
http://www.wikidata.org/entity/Q98536215,Should the Mentally Ill Bear Arms?: Mental Illness Stigma in the Aftermath of Tucson,10.1016/S0140-6736(11)60950-1,21714165
http://www.wikidata.org/entity/Q98536904,Selling Sanity Through Gender: The Psychodynamics of Psychotropic Advertising,10.1023/A:1021361900397,
http://www.wikidata.org/entity/Q98537032,"Depression and Art: Albrecht Dürer’s Melencolia, I",,
http://www.wikidata.org/entity/Q98537043,‘Mother's Little Helper’: The Crisis of Psychoanalysis and the Miltown Resolution,10.1111/1468-0424.00300,
http://www.wikidata.org/entity/Q98537076,"Prozac, and the Pharmacokinetics of Narrative Form",10.1086/495690,
http://www.wikidata.org/entity/Q98690494,Metamorphosis and identity,10.1086/382307,
http://www.wikidata.org/entity/Q98690495,Coming to terms with Chinese Buddhism: a reading of the Treasure Store Treatise,10.1086/382331,
http://www.wikidata.org/entity/Q98690496,Daoism and Chinese culture,,
http://www.wikidata.org/entity/Q98690497,[Demons and wonders in the Chinese literature of the Six Dynasties: the fantastic and the anecdotal in Gan Bao's Soushen ji],,
http://www.wikidata.org/entity/Q98690498,The eminent monk: Buddhist ideals in medieval Chinese hagiography,,
http://www.wikidata.org/entity/Q98690499,Great perfection: religion and ethnicity in a Chinese millennial kingdom,,
http://www.wikidata.org/entity/Q98690500,Demon hordes and burning boats: the cult of Marshal Wen in late imperial Chekiang,,
http://www.wikidata.org/entity/Q98690501,"From deluge to discourse: myth, history, and the generation of Chinese fiction",,
http://www.wikidata.org/entity/Q98690502,Speaking of Monks: Religious Biography in India and China,,
http://www.wikidata.org/entity/Q98690503,Chinese mythology: an introduction,,
http://www.wikidata.org/entity/Q98690504,Historian of the strange: Pu Songling and the Chinese classical tale,,
http://www.wikidata.org/entity/Q98690505,Taoist ritual and popular cults of Southeast China,,
http://www.wikidata.org/entity/Q98690506,Knowing Words: Wisdom and Cunning in the Classical Traditions of China and Greece,,
http://www.wikidata.org/entity/Q98690507,Rethinking Scripture: Essays from a Comparative Perspective,,
http://www.wikidata.org/entity/Q98690508,"Religion, Interpretation, and Diversity of Belief: The Framework Model from Kant to Durkheim to Davidson",,
http://www.wikidata.org/entity/Q98690509,The Ghost Festival in Medieval China,,
http://www.wikidata.org/entity/Q98690510,"Vision, Tradition, Interpretation: Theology, Religion and the Study of Religion",,
