local_filename,qid,commons_id,accession_number,rank,kilobytes,height,width,photo_inception,extension,directory,label_en,commons_image_name,iiif_manifest,manifest_label,upload_notes
1994.530.tif,Q96063416,M124738024,1994.530,primary,104995,5184,3456,2014-10-05,tif,1994,West African Doll,West African Doll - Vanderbilt Fine Arts Gallery - 1994.530.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.530.json,,
1994.531.tif,Q103298272,M124742026,1994.531,primary,104994,5184,3456,2014-10-05,tif,1994,Ceremonial drum in the shape of a male figure,Ceremonial drum in the shape of a male figure - Vanderbilt Fine Arts Gallery - 1994.531.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.531.json,,
1994.532.jpg,Q94970906,M122719794,1994.532,primary,162,519,360,2005-06-25,jpg,1994,Ball player in warrior bird costume,Ball player in warrior bird costume - Vanderbilt Fine Arts Gallery - 1994.532.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.532.json,,
1994.534.jpg,Q103299954,M122651709,1994.534,primary,299,936,360,2005-06-25,jpg,1994,Figure with one hand on chest,Figure with one hand on chest - Vanderbilt Fine Arts Gallery - 1994.534.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.534.json,,
1994.537.TIF,Q103306530,M122676816,1994.537,primary,17645,3008,2000,2010-07-26,TIF,1994,Pilgrim's flask,Pilgrim's flask - Vanderbilt Fine Arts Gallery - 1994.537.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.537.json,,
1995.006.tif,Q106577463,M113176432,1995.006,primary,39040,3159,4218,2011-02-08,tif,1995,Two monkeys and cherry blossoms,Two monkeys and cherry blossoms - Vanderbilt Fine Arts Gallery - 1995.006.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.006.json,,
1995.008.tif,Q104032737,M113162273,1995.008,primary,29564,2896,3481,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.008.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.008.json,,
1995.009.tif,Q104032738,M113163724,1995.009,primary,29494,2887,3487,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.009.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.009.json,,
1995.010.tif,Q104032739,M113163967,1995.010,primary,29875,2906,3509,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.010.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.010.json,,
1995.011.tif,Q104032740,M113164023,1995.011,primary,29512,2878,3500,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.011.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.011.json,,
1995.012.tif,Q104032741,M113164034,1995.012,primary,29066,2850,3481,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.012.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.012.json,,
1995.013.tif,Q104032742,M113164055,1995.013,primary,29459,2896,3472,2010-11-08,tif,1995,Unsigned album paintings depicting Taoist immortals,Unsigned album paintings depicting Taoist immortals - Vanderbilt Fine Arts Gallery - 1995.013.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.013.json,,
1995.016a.tif,Q106577245,M113173979,1995.016a,primary,83798,3126,4574,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016a.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016a.json,,
1995.016b.tif,Q106577246,M113174049,1995.016b,primary,84171,3118,4606,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016b.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016b.json,,
1995.016c.tif,Q106577247,M113174079,1995.016c,primary,85191,3151,4613,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016c.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016c.json,,
1995.016d.tif,Q106577248,M113174108,1995.016d,primary,85881,3169,4624,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016d.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016d.json,,
1995.016e.tif,Q106577249,M113174153,1995.016e,primary,85348,3150,4623,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016e.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016e.json,,
1995.016f.tif,Q106577250,M113174201,1995.016f,primary,84782,3140,4607,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016f.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016f.json,,
1995.016g.tif,Q106577251,M113174248,1995.016g,primary,84916,3147,4604,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016g.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016g.json,,
1995.016h.tif,Q106577252,M113174289,1995.016h,primary,83380,3111,4573,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016h.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016h.json,,
1995.016i.tif,Q106577253,M113174344,1995.016i,primary,84066,3129,4584,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.016i.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.016i.json,,
1995.017a.tif,Q106577254,M113174381,1995.017a,primary,85562,3145,4642,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017a.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017a.json,,
1995.017b.tif,Q106577255,M113174423,1995.017b,primary,84382,3136,4591,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017b.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017b.json,,
1995.017c.tif,Q106577256,M113174487,1995.017c,primary,85639,3156,4630,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017c.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017c.json,,
1995.017d.tif,Q106577257,M113174527,1995.017d,primary,84865,3139,4613,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017d.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017d.json,,
1995.017e.tif,Q106577258,M113174602,1995.017e,primary,84274,3128,4597,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017e.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017e.json,,
1995.017f.tif,Q106577259,M113174639,1995.017f,primary,84337,3131,4596,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017f.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017f.json,,
1995.017g.tif,Q106577260,M113174709,1995.017g,primary,83521,3121,4566,2012-07-31,tif,1995,A page from an album of hand-colored woodblock prints depicting ancient sages,A page from an album of hand-colored woodblock prints depicting ancient sages - Vanderbilt Fine Arts Gallery - 1995.017g.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.017g.json,,
1995.019.tif,Q102964524,M122586300,1995.019,primary,54767,2130,4386,2014-11-12,tif,1995,Divination instrument in the shape of an animal with long protruding head and tail with small rubbing staff attached,Divination instrument in the shape of an animal with long protruding head and tail with small rubbing staff attached - Vanderbilt Fine Arts Gallery - 1995.019.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.019.json,,
1995.022.jpg,Q103304923,M122664393,1995.022,primary,106,750,628,2010-02-23,jpg,1995,Man and Woman Standing at the Entrance to a Shinto Shrine (facsimile),Man and Woman Standing at the Entrance to a Shinto Shrine (facsimile) - Vanderbilt Fine Arts Gallery - 1995.022.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.022.json,,
1995.023.tif,Q103310800,M122702779,1995.023,primary,14952,2493,2047,2010-11-08,tif,1995,"Two Women, a Man, and a Boy Gathering Seashells (facsimile)","Two Women, a Man, and a Boy Gathering Seashells (facsimile) - Vanderbilt Fine Arts Gallery - 1995.023.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.023.json,,
1995.024.jpg,Q105092241,M122707191,1995.024,primary,183,900,760,2010-02-23,jpg,1995,Two Women and a Man Viewing Plum Blossoms (facsimile),Two Women and a Man Viewing Plum Blossoms (facsimile) - Vanderbilt Fine Arts Gallery - 1995.024.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.024.json,,
1995.042.jpg,Q105091886,M122706806,1995.042,primary,292,1208,828,2010-02-23,jpg,1995,"Kabuki Actor in the Role of a Samurai Confronting a Snake, from the Series entitled ""Portraits of Actors on the Stage"" (reproduction)","Kabuki Actor in the Role of a Samurai Confronting a Snake, from the Series entitled ""Portraits of Actors on the Stage"" (reproduction) - Vanderbilt Fine Arts Gallery - 1995.042.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.042.json,,
1995.044.tif,Q105092168,M122707136,1995.044,primary,40101,4559,3000,2011-02-07,tif,1995,"The Courtesan Shunjitsuno, of the House of Sasaya, from the series entitled, ""A Contest of Beautiful Women of the Red-Light District"" (reproduction)","The Courtesan Shunjitsuno, of the House of Sasaya, from the series entitled, ""A Contest of Beautiful Women of the Red-Light District"" (reproduction) - Vanderbilt Fine Arts Gallery - 1995.044.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.044.json,,
1995.053a-d.tif,Q103302070,M122663224,1995.053a-d,primary,33655,4297,2671,2011-02-07,tif,1995,Keinen Kacho Gafu (Picture Album of Flowers and Birds by Keinan),Keinen Kacho Gafu (Picture Album of Flowers and Birds by Keinan) - Vanderbilt Fine Arts Gallery - 1995.053a-d.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.053a-d.json,,
1995.062.tif,Q102961960,M122563804,1995.062,primary,20282,2231,3103,2010-03-03,tif,1995,Battersea Bridge,Battersea Bridge - Vanderbilt Fine Arts Gallery - 1995.062.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.062.json,,
1995.063.tif,Q106567563,M122708262,1995.063,primary,37526,4128,3101,2009-12-22,tif,1995,Plate 45 from Moeurs Conjugales (Married Life),Plate 45 from Moeurs Conjugales (Married Life) - Vanderbilt Fine Arts Gallery - 1995.063.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.063.json,,
1995.064.tif,Q106567552,M122708110,1995.064,primary,37786,4122,3127,2009-12-22,tif,1995,Plate 23 from Moeurs Conjugales (Married Life),Plate 23 from Moeurs Conjugales (Married Life) - Vanderbilt Fine Arts Gallery - 1995.064.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.064.json,,
1995.065.tif,Q106567545,M122707924,1995.065,primary,37830,4102,3146,2009-12-22,tif,1995,"Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector)","Plate 16 from Bohémiens de Paris (Bohemians of Paris) originally published in Le Charivari, January 11, 1842. Le Protecteur (The Protector) - Vanderbilt Fine Arts Gallery - 1995.065.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.065.json,,
1995.066.tif,Q106567551,M122708091,1995.066,primary,37399,4114,3101,2009-12-22,tif,1995,"Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842.","Plate 23 from Bohémiens de Paris (Bohemians of Paris)); originally published in Le Charivari, February 20, 1842. - Vanderbilt Fine Arts Gallery - 1995.066.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.066.json,,
1995.067.TIF,Q102966588,M122600934,1995.067,primary,17646,3008,2000,2010-07-26,TIF,1995,"Jade vase with deer, crane, and bat designs","Jade vase with deer, crane, and bat designs - Vanderbilt Fine Arts Gallery - 1995.067.TIF",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.067.json,,
1995.069.jpg,Q102974480,M122611910,1995.069,primary,278,340,504,2006-07-26,jpg,1995,"The Kazusa Sea Route, from ""The Thirty-six Views of Mt. Fuji""°","The Kazusa Sea Route, from ""The Thirty-six Views of Mt. Fuji""° - Vanderbilt Fine Arts Gallery - 1995.069.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.069.json,,
1995.070.tif,Q102967085,M122601463,1995.070,primary,7809,1311,2025,2010-09-15,tif,1995,"Kusatsu, from ""The Fifty-three Stations of the Tokaido""°","Kusatsu, from ""The Fifty-three Stations of the Tokaido""° - Vanderbilt Fine Arts Gallery - 1995.070.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.070.json,,
1995.071.tif,Q102963272,M122583887,1995.071,primary,7755,1305,2020,2010-09-15,tif,1995,"Chiriyu, from ""The Fifty-three Stations of the Tokaido""","Chiriyu, from ""The Fifty-three Stations of the Tokaido"" - Vanderbilt Fine Arts Gallery - 1995.071.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.071.json,,
1995.072.tif,Q102969437,M122606022,1995.072,primary,7817,1313,2024,2010-09-15,tif,1995,"Otsu, from ""The Fifty-three Stations of the Tokaido""","Otsu, from ""The Fifty-three Stations of the Tokaido"" - Vanderbilt Fine Arts Gallery - 1995.072.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.072.json,,
1995.073.tif,Q102977253,M122616907,1995.073,primary,10183,1584,2188,2010-09-09,tif,1995,"Woman washing cloth, some drying on a board, and boy with a kite","Woman washing cloth, some drying on a board, and boy with a kite - Vanderbilt Fine Arts Gallery - 1995.073.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.073.json,,
1995.075.tif,Q103308287,M122687009,1995.075,primary,13948,2456,1934,2010-09-08,tif,1995,Servant Cleaning Snow from a Courtesan's Geta,Servant Cleaning Snow from a Courtesan's Geta - Vanderbilt Fine Arts Gallery - 1995.075.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.075.json,,
1995.076.tif,Q102970067,M122606367,1995.076,primary,20760,3106,2278,2010-09-08,tif,1995,"Print no. 9 from, The Cultivation of Silkworms","Print no. 9 from, The Cultivation of Silkworms - Vanderbilt Fine Arts Gallery - 1995.076.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.076.json,,
1996.001.jpg,Q102977550,M122617069,1996.001,primary,56,404,580,2010-02-23,jpg,1996,"Yui, from ""The Fifty-three Stations of the Tokaido""","Yui, from ""The Fifty-three Stations of the Tokaido"" - Vanderbilt Fine Arts Gallery - 1996.001.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.001.json,,
1996.002.jpg,Q102969194,M122604922,1996.002,primary,199,811,1200,2010-02-23,jpg,1996,"Odawara, from ""The Fifty-three Stations of the Tokaido""","Odawara, from ""The Fifty-three Stations of the Tokaido"" - Vanderbilt Fine Arts Gallery - 1996.002.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.002.json,,
1996.003.jpg,Q102966819,M122601253,1996.003,primary,167,814,1200,2010-02-23,jpg,1996,"Kanaya, from ""The Fifty-three Stations of the Tokaido""","Kanaya, from ""The Fifty-three Stations of the Tokaido"" - Vanderbilt Fine Arts Gallery - 1996.003.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.003.json,,
1996.004.jpg,Q103312079,M122704377,1996.004,primary,189,1200,845,2010-02-23,jpg,1996,"Views of the Coast, Tsushima, from the series Famous Places in the Sixty-odd Provinces (of Japan)","Views of the Coast, Tsushima, from the series Famous Places in the Sixty-odd Provinces (of Japan) - Vanderbilt Fine Arts Gallery - 1996.004.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.004.json,,
1996.005.tif,Q103301910,M124744937,1996.005,primary,152531,8627,6034,2020-02-28,tif,1996,Kabuki actor as a geisha playing a stringed instrument,Kabuki actor as a geisha playing a stringed instrument - Vanderbilt Fine Arts Gallery - 1996.005.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.005.json,,
1996.169.jpg,Q102977544,M122617062,1996.169,primary,248,1200,827,2010-02-23,jpg,1996,"Young Woman With a Tray of Chrysanthemums, from 100 Poems by 100 Poets","Young Woman With a Tray of Chrysanthemums, from 100 Poems by 100 Poets - Vanderbilt Fine Arts Gallery - 1996.169.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.169.json,,
1996.178.TIF,Q106577411,M122708970,1996.178,primary,17649,2000,3008,2010-07-28,TIF,1996,"Printing block containing Confucian text, book 21, pages 29-30","Printing block containing Confucian text, book 21, pages 29-30 - Vanderbilt Fine Arts Gallery - 1996.178.TIF",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.178.json,,
1996.179.TIF,Q103307217,M122685389,1996.179,primary,17648,2000,3008,2010-07-28,TIF,1996,"Printing block containing Confucian text, book 3, pages 7-8","Printing block containing Confucian text, book 3, pages 7-8 - Vanderbilt Fine Arts Gallery - 1996.179.TIF",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.179.json,,
1996.183.tif,Q103307762,M113161535,1996.183,primary,30809,2603,2018,2012-07-19,tif,1996,Rural Landscape with Cows,Rural Landscape with Cows - Vanderbilt Fine Arts Gallery - 1996.183.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.183.json,,
1996.191.med.jpg,Q103308306,M122518621,1996.191a-f,secondary,7157,3009,3809,2011-01-31,jpg,1996,flowers print,flowers print - Vanderbilt Fine Arts Gallery - 1996.191.med.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.191a-f.json,flowers print,
1996.191.tif,Q103308306,M122518608,1996.191a-f,primary,33174,2990,3787,2011-02-15,tif,1996,fish print,fish print - Vanderbilt Fine Arts Gallery - 1996.191.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.191a-f.json,fish print,
1996.192.tif,Q106577270,M124933542,1996.192,primary,46636,3590,4434,2011-02-15,tif,1996,Album of Obi (sash) and Women's and Men's Kimono Designs,Album of Obi (sash) and Women's and Men's Kimono Designs - Vanderbilt Fine Arts Gallery - 1996.192.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.192.json,,
1996.194.tif,Q106577501,M113176503,1996.194,primary,25957,2465,3590,2011-02-15,tif,1996,"Wakakusa, Album of bird studies","Wakakusa, Album of bird studies - Vanderbilt Fine Arts Gallery - 1996.194.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.194.json,,
1996.200.tif,Q102973889,M122611209,1996.200,primary,61725,3454,3049,2017-04-27,tif,1996,Tea caddy (natsume) with design of paulownia flowers and leaves (kiri) & 16-petaled chrysanthemums,Tea caddy (natsume) with design of paulownia flowers and leaves (kiri) & 16-petaled chrysanthemums - Vanderbilt Fine Arts Gallery - 1996.200.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.200.json,,
1996.201.tif,Q102968838,M122604855,1996.201,primary,81628,4030,3456,2017-04-27,tif,1996,"Natsume (tea caddy) with a design of salt making sheds, pines, and fish nets","Natsume (tea caddy) with a design of salt making sheds, pines, and fish nets - Vanderbilt Fine Arts Gallery - 1996.201.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.201.json,,
1996.204A.tif,Q103297268,M122641464,1996.204a,primary,14653,2578,1940,2010-02-16,tif,1996,"Beardless Youth Standing to Right of Devil at an Easel, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck","Beardless Youth Standing to Right of Devil at an Easel, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck - Vanderbilt Fine Arts Gallery - 1996.204A.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204a.json,,
1996.204B.tif,Q103312609,M122704720,1996.204b,primary,14559,2625,1893,2010-02-16,tif,1996,"Young Man Climbing Rocky Hillside Aided by Blindfolded Cupid, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck","Young Man Climbing Rocky Hillside Aided by Blindfolded Cupid, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck - Vanderbilt Fine Arts Gallery - 1996.204B.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204b.json,,
1996.204C.tif,Q103304892,M122664378,1996.204c,primary,14511,2578,1921,2010-02-16,tif,1996,"Man and Devil Filling Sack with Money and Setting Up a Statue of Hope, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck","Man and Devil Filling Sack with Money and Setting Up a Statue of Hope, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck - Vanderbilt Fine Arts Gallery - 1996.204C.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204c.json,,
1996.204d.tif,Q103299115,M122650131,1996.204d,primary,29306,2608,1916,2015-02-13,tif,1996,"Death with an Arrow About to Strike the Man Down, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck","Death with an Arrow About to Strike the Man Down, Allegory of the Misuse of Worldly Property, after Maarten van Heemskerck - Vanderbilt Fine Arts Gallery - 1996.204d.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.204d.json,,
1997.002.tif,Q103310796,M122702741,1997.002,primary,18463,2844,2212,2010-09-09,tif,1997,Two Women Travelling by Mount Fuji,Two Women Travelling by Mount Fuji - Vanderbilt Fine Arts Gallery - 1997.002.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.002.json,,
1997.003.tif,Q103300315,M122652041,1997.003,primary,40065,4434,3084,2010-09-08,tif,1997,"Furyo Shiki No Asobi-Uzuki No (Fashionable Pastimes of the Four Seasons, June (facsimile))","Furyo Shiki No Asobi-Uzuki No (Fashionable Pastimes of the Four Seasons, June (facsimile)) - Vanderbilt Fine Arts Gallery - 1997.003.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.003.json,,
1997.004.TIF,Q106582851,M122718092,1997.004,primary,17646,3008,2000,2010-07-26,TIF,1997,Wine pouring vessel in the shape of a snail with dragon-shaped handle,Wine pouring vessel in the shape of a snail with dragon-shaped handle - Vanderbilt Fine Arts Gallery - 1997.004.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.004.json,,
1997.150.tif,Q103299572,M122651266,1997.150,primary,79145,4384,3080,2011-02-08,tif,1997,"En bouche qui fut fraîche, goût de fiel  (Mouth that was fresh, bitter as gall), Plate no. 15 from the series, Miserere","En bouche qui fut fraîche, goût de fiel (Mouth that was fresh, bitter as gall), Plate no. 15 from the series, Miserere - Vanderbilt Fine Arts Gallery - 1997.150.tif",https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.150.json,,
1997.152.TIF,Q106582799,M122718035,1997.152,primary,521,500,332,2010-07-26,TIF,1997,Perfumer,Perfumer - Vanderbilt Fine Arts Gallery - 1997.152.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.152.json,,
1997.155.tif,Q106577445,M122708997,1997.155,primary,44397,3375,4490,2010-02-16,tif,1997,The Cow Drinking,The Cow Drinking - Vanderbilt Fine Arts Gallery - 1997.155.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.155.json,,
1997.156.lg.jpg,Q106577458,M122709068,1997.156,primary,4102,3341,4809,2010-03-24,jpg,1997,Todeskampf (Throes of Death),Todeskampf (Throes of Death) - Vanderbilt Fine Arts Gallery - 1997.156.lg.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.156.json,,
1998.001.tif,Q102974791,M122612016,1998.001,primary,24394,4241,981,2012-03-21,tif,1998,The Tanabata Festival,The Tanabata Festival - Vanderbilt Fine Arts Gallery - 1998.001.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.001.json,,
1998.004.jpg,Q103297340,M122641514,1998.004,primary,138,900,632,2010-02-23,jpg,1998,"Benkei and the Giant Carp, from the series ""The Hundred Poets""","Benkei and the Giant Carp, from the series ""The Hundred Poets"" - Vanderbilt Fine Arts Gallery - 1998.004.jpg",https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.004.json,,
1998.012.jpg,Q103312537,M122704666,1998.012,primary,106,600,452,2009-11-19,jpg,1998,Xénia,Xénia - Vanderbilt Fine Arts Gallery - 1998.012.jpg,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.012.json,,
1998.014.TIF,Q102970149,M122606395,1998.014,primary,13507,1680,2740,2010-07-28,TIF,1998,Qingbai celadon ware bowl,Qingbai celadon ware bowl - Vanderbilt Fine Arts Gallery - 1998.014.TIF,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.014.json,,
1998.046.tif,Q106568637,M124741690,1998.046,primary,104997,5184,3456,2012-04-09,tif,1998,Male Mask,Male Mask - Vanderbilt Fine Arts Gallery - 1998.046.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.046.json,,
1998.047.tif,Q106568533,M124741594,1998.047,primary,104995,5184,3456,2012-04-09,tif,1998,Female Mask,Female Mask - Vanderbilt Fine Arts Gallery - 1998.047.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.047.json,,
1998.055.tif,Q106568485,M124741866,1998.055,primary,104996,5184,3456,2014-10-05,tif,1998,Asmat River Plaque,Asmat River Plaque - Vanderbilt Fine Arts Gallery - 1998.055.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.055.json,,
1998.056.tif,Q106568797,M124741780,1998.056,primary,104993,5184,3456,2014-10-05,tif,1998,Mask,Mask - Vanderbilt Fine Arts Gallery - 1998.056.tif,https://iiif-manifest.library.vanderbilt.edu/gallery/1998/1998.056.json,,
