qid,local_filename,local_identifier,rank,label,notes,kilobytes,height,width,photo_inception,subdir
Q106577467,1985.007.tif,1985.007,primary,,,84283,3249,4426,2012-05-02,1985
Q106577475,1996.156.tif,1996.156,primary,,,36335,3011,4119,2012-08-16,1996
Q106577476,1997.099.tif,1997.099,primary,,,4282,1148,1266,2012-07-11,1997
Q106577477,1997.102.tif,1997.102,primary,,,3393,996,1154,2012-07-11,1997
Q106577479,1997.103.tif,1997.103,primary,,,3543,1024,1172,2012-07-11,1997
Q106577480,1997.104.tif,1997.104,primary,,,3255,996,1106,2012-07-11,1997
Q106577481,1997.105.tif,1997.105,primary,,,3411,1004,1151,2012-07-11,1997
Q106577482,1997.106.tif,1997.106,primary,,,3141,978,1088,2012-07-11,1997
Q106577483,1997.107.tif,1997.107,primary,,,3564,1033,1170,2012-07-11,1997
Q106577484,1997.118.tif,1997.118,primary,,,81697,3158,4414,2012-07-05,1997
Q106577485,1999.027.tif,1999.027,primary,,,67991,3395,3416,2012-08-07,1999
Q106577486,1999.028.tif,1999.028,primary,,,67396,3062,3754,2012-08-07,1999
Q106577487,1999.071.tif,1999.071,primary,,,50354,2926,2936,2012-03-20,1999
Q106577488,1999.097.tif,1999.097,primary,,,79204,3082,4385,2012-08-09,1999
Q106577490,1999.101.tif,1999.101,primary,,,69962,2958,4035,2012-08-09,1999
Q106577491,1999.105.tif,1999.105,primary,,,69244,3418,3456,2012-08-09,1999
Q106577492,1999.127.tif,1999.127,primary,,,63870,3285,3317,2012-08-14,1999
Q106577493,2015.038z.tif,2015.038z,primary,,,24108,2894,3797,2014-05-21,2015
Q106577494,1981.024c.tif,1981.024c,primary,,,12264,1753,2388,2015-10-27,1981
Q106577495,1981.024d.tif,1981.024d,primary,,,12510,2001,2134,2015-10-27,1981
Q106577496,1981.024e.tif,1981.024e,primary,,,11349,1638,2365,2015-10-27,1981
Q106577497,1981.024g.tif,1981.024g,primary,,,11310,1725,2238,2015-10-27,1981
Q106577498,1981.024i.tif,1981.024i,primary,,,11411,1401,2780,2015-10-27,1981
Q106577502,1970.024.tif,1970.024,primary,,,38127,3654,3559,2012-08-01,1970
Q106577503,1988.027.tif,1988.027,primary,,,202662,5159,6684,2015-10-14,1988
Q106582604,2008.164.tif,2008.164,primary,,,17704,2475,2437,2010-01-21,2008
Q106582839,1996.021.tif,1996.021,primary,,,91064,4648,3343,2012-07-04,1996
Q106582840,1999.035.tif,1999.035,primary,,,39881,3726,3651,2012-08-08,1999
Q106582841,1999.036.tif,1999.036,primary,,,39579,3698,3651,2012-08-08,1999
Q106582842,1999.037.tif,1999.037,primary,,,39577,3698,3651,2012-08-08,1999
Q106582843,1999.038.tif,1999.038,primary,,,39578,3698,3651,2012-08-08,1999
Q106582844,1999.039.tif,1999.039,primary,,,39579,3698,3651,2012-08-08,1999
