qid,label,title1,language1,probability1,title2,language2,probability2
Q102966037,Hazy Meadow,Hazy Meadow,pl,0.999995885207057,,,0
Q102966086,"Henryk Tomaszewski, Wroctawski Teatr Pantomimy, ""Spor""","Henryk Tomaszewski, Wroctawski Teatr Pantomimy, ""Spor""",pl,0.999997081503959,,,0
Q102968813,"Namotywach ST. 1. Witkiewicza, Szalona Lokomotywa tertrstu","Namotywach ST. 1. Witkiewicza, Szalona Lokomotywa tertrstu",pl,0.999996430025866,,,0
Q102973951,Teatr Wspolczesny,Teatr Wspolczesny,pl,0.999996582625549,,,0
Q103301706,IV Opolskie konfrontacje teatralne,IV Opolskie konfrontacje teatralne,pl,0.999997379431757,,,0
Q103307270,R.W. Peckham,R.W. Peckham,pl,0.571425380598179,,,0
Q103307793,S'nieg,S'nieg,pl,0.999996107479766,,,0
Q103309016,Stara Kobieta Wysiaduje,Stara Kobieta Wysiaduje,pl,0.999997634610757,,,0
Q103309419,Teatr Im. Jana Kochanowskiego w Opolu,Teatr Im. Jana Kochanowskiego w Opolu,pl,0.999998041907635,,,0
Q103312525,Współczesna tkanina Wegierska,Współczesna tkanina Wegierska,pl,0.999996624827003,,,0
Q103312531,WT Majokowski Pluskwa,WT Majokowski Pluskwa,pl,0.999996270965587,,,0
Q104032105,Jezioro Bodenskie,Jezioro Bodenskie,pl,0.999997703616281,,,0
Q104032106,Jezioro Bodenskie,Jezioro Bodenskie,pl,0.857140043790957,,,0
Q105095808,Zapowiedz Ciszy,Zapowiedz Ciszy,pl,0.999998475339348,,,0
Q105095814,Mickiewicz,Mickiewicz,pl,0.999998001120492,,,0
Q105095817,Podroz Po Warszawie,Podroz Po Warszawie,pl,0.999998345394123,,,0
Q102961816,Assentamento #4,Assentamento #4,pt,0.857048641017301,,,0
Q102968526,Mercado #1,Mercado #1,pt,0.999993708361017,,,0
Q102969608,Pastoral,Pastoral,pt,0.857616400988883,,,0
Q103296424,A Connemara Peasant,A Connemara Peasant,pt,0.857139427045677,,,0
Q103296921,Antes de pensar na cor faca o teste da SIDA-,Antes de pensar na cor faca o teste da SIDA-,pt,0.999994012917118,,,0
Q103297154,Auto-Portrait,Auto-Portrait,pt,0.999995178609159,,,0
Q103299688,Exposiciò Retrat de Picasso Fotografies de Roberto Otero Museu Picasso Desembre 1982-Febrer 1983 (Dedicated poster),Exposiciò Retrat de Picasso Fotografies de Roberto Otero Museu Picasso Desembre 1982-Febrer 1983 (Dedicated poster),pt,0.714282230728214,,,0
Q103300896,"Hans Hinterreiter, Museo de Arte Contemporaneo de Ibiza","Hans Hinterreiter, Museo de Arte Contemporaneo de Ibiza",pt,0.999994561677623,,,0
Q103301391,"Ibiza, from Fotografias de los Anõs 40, Volumen I","Ibiza, from Fotografias de los Anõs 40, Volumen I",pt,0.999997130246303,,,0
Q103304761,Luz Morada,Luz Morada,pt,0.999993330497907,,,0
Q103304778,"Macarao Capoeira, Salvador, Brazil","Macarao Capoeira, Salvador, Brazil",pt,0.999997481618384,,,0
Q103304788,Madame de Pompadour,Madame de Pompadour,pt,0.999995503818952,,,0
Q103306165,"Ordem e Progresso, Rio de Janeiro, Brazil","Ordem e Progresso, Rio de Janeiro, Brazil",pt,0.999995729891046,,,0
Q103306723,Plum Blossoms,Plum Blossoms,pt,0.999996898064352,,,0
Q103307560,"Rigi Kuhlm, Suiza, from Fotografias de los Anõs 40, Volumen I","Rigi Kuhlm, Suiza, from Fotografias de los Anõs 40, Volumen I",pt,0.999995790160893,,,0
Q103307787,"S'agaro, Girona, from Fotografias de los Anõs 40, Volumen I","S'agaro, Girona, from Fotografias de los Anõs 40, Volumen I",pt,0.9999953668875,,,0
Q103307882,"Sao Joao in Salvador, Bahia, Brazil","Sao Joao in Salvador, Bahia, Brazil",pt,0.571428935165084,,,0
Q104032344,"Sitges, from Fotografias de los Anõs 40, Volumen I","Sitges, from Fotografias de los Anõs 40, Volumen I",pt,0.714788689065703,,,0
Q104032347,"Sitges, from Fotografias de los Anõs 40, Volumen I","Sitges, from Fotografias de los Anõs 40, Volumen I",pt,0.428570852556215,,,0
Q105091591,Amco,Amco,pt,0.857136648089928,,,0
Q105091726,Damascus Road,Damascus Road,pt,0.571427281860928,,,0
Q105091765,ENNCA-Mafioso,ENNCA-Mafioso,pt,0.999993296537295,,,0
Q105091778,Fantômas,Fantômas,pt,0.999995256698572,,,0
Q105091955,"Mappemonde, E.A.","Mappemonde, E.A.",pt,0.999996142610783,,,0
Q105092134,Stipendium/Stipend Violencia Pagada/ Paid Violence,Stipendium/Stipend Violencia Pagada/ Paid Violence,pt,0.71428188968811,,,0
Q105096028,Plum Blossoms,Plum Blossoms,pt,0.999996885578607,,,0
Q105096031,Plum Blossoms,Plum Blossoms,pt,0.999996769833704,,,0
Q105096032,Porta S. Paolo,Porta S. Paolo,pt,0.999997747232166,,,0
Q106568565,Hohao plaque,Hohao plaque,pt,0.999996442051672,,,0
Q106568621,Hohao plaque,Hohao plaque,pt,0.857139184551687,,,0
Q106577330,Femme de dos drape,Femme de dos drape,pt,0.999996699028678,,,0
Q102963155,Ceramic Plate,Ceramic Plate,ro,0.999992810548318,,,0
Q102967223,La Sculpture,La Sculpture,ro,0.714283842545544,,,0
Q102968507,Medicine steamer,Medicine steamer,ro,0.999993825940807,,,0
Q102968848,"Net Repair, Baicul, Itaparica, Brazil","Net Repair, Baicul, Itaparica, Brazil",ro,0.999995769597128,,,0
Q103297148,Aura,Aura,ro,0.999946981628701,,,0
Q103299222,Dialectica,Dialectica,ro,0.999993275124767,,,0
Q103299393,Dulcinea,Dulcinea,ro,0.999994887119276,,,0
Q103300455,Gelede cult mask,Gelede cult mask,ro,0.999996093923497,,,0
Q103301532,Immaculate Conception,Immaculate Conception,ro,0.999995795301639,,,0
Q103305994,"Nu, Buste I","Nu, Buste I",ro,0.999995971265357,,,0
Q103306474,Perfect Future,Perfect Future,ro,0.99999614820606,,,0
Q103306479,Pete Rose,Pete Rose,ro,0.9999945530681,,,0
Q103311846,Ursula,Ursula,ro,0.99999514158763,,,0
Q105091796,"Floris: esculturas/dibujos (sculpture/drawings) Galeria Carl van der Voort, Ibiza","Floris: esculturas/dibujos (sculpture/drawings) Galeria Carl van der Voort, Ibiza",ro,0.999994624498285,,,0
Q105092014,Paul Burch,Paul Burch,ro,0.571427940408047,,,0
Q102969665,Pembroke,Pembroke,sk,0.999995091928098,,,0
Q103301167,Himeji Castle,Himeji Castle,sl,0.999994343419831,,,0
Q105096068,Provins,Provins,sl,0.999992404557902,,,0
Q102963321,Cigar,Cigar,so,0.99999592204347,,,0
Q102964076,Daruma (Sanskrit: Bodhidharma),Daruma (Sanskrit: Bodhidharma),so,0.428571859807378,,,0
Q102966728,Jian ware dark glazed bowl,Jian ware dark glazed bowl,so,0.857140953969788,,,0
Q102970676,Sad Cat,Sad Cat,so,0.999237675339726,,,0
Q103297175,Axe head,Axe head,so,0.714283432032841,,,0
Q103299496,Edo Miyage,Edo Miyage,so,0.999995063882672,,,0
Q103302223,Kyokun Gamaku Sodachi,Kyokun Gamaku Sodachi,so,0.571427620591432,,,0
Q103311851,Ushabti Figure,Ushabti Figure,so,0.571428238470253,,,0
Q103296940,Antike,Antike,sq,0.454984042812843,,,0
Q103299650,Eve,Eve,sq,0.999993292450795,,,0
Q103308359,Shin Mizudori Ki,Shin Mizudori Ki,sq,0.714285614542302,,,0
Q106577362,Kozo Shiso,Kozo Shiso,sq,0.571427900369249,,,0
Q103299505,Egham Lock,Egham Lock,sv,0.999995038782615,,,0
Q103299653,Evening,Evening,sv,0.999994050774787,,,0
Q103300878,Hands,Hands,sv,0.999994802953716,,,0
Q103301153,Hexe,Hexe,sv,0.571426187621999,,,0
Q105091728,Damn Cool! Hank III,Damn Cool! Hank III,sv,0.999997230844678,,,0
Q106568550,Flatstock 2,Flatstock 2,sv,0.999997294421788,,,0
Q106577284,Artist's sketchbook,Artist's sketchbook,sv,0.428573146763514,,,0
Q102966507,"Ishibe: Megawa Village (Ishibe, Megawa no sato)",Ishibe: Megawa Village,sw,0.571425552108614,"Ishibe, Megawa no sato",tl,0.714284290622092
Q102966512,"Ishiyakushi: Ishiyakushi Temple (Ishiyakushi, Ishiyakushi-ji)","Ishiyakushi: Ishiyakushi Temple (Ishiyakushi, Ishiyakushi-ji)",sw,0.999997207196866,,,0
Q102966937,"Kinchakuzan Hukuzanji Ni Hiromaru Shishu, Volume 3","Kinchakuzan Hukuzanji Ni Hiromaru Shishu, Volume 3",sw,0.999997120055409,,,0
Q102968494,Mbuya (initiation mask),Mbuya (initiation mask),sw,0.999995934703685,,,0
Q102969115,"Numazu: Twilight (Numazu, tasogare zu)",Numazu: Twilight,sw,0.857139790361318,"Numazu, tasogare zu",hr,0.571425769856607
Q102971440,Shinzo Ukiyo E Ruiko,Shinzo Ukiyo E Ruiko,sw,0.999996450469753,,,0
Q102973835,Takanawa,Takanawa,sw,0.999995959819727,,,0
Q102975250,Tokai Setsayo Hyakuka Cho,Tokai Setsayo Hyakuka Cho,sw,0.999995441022681,,,0
Q102975330,"Totsuka: Motomachi Fork (Totsuka, Motomachi betsudō)",Totsuka: Motomachi Fork,sw,0.428571141556016,"Totsuka, Motomachi betsudō",et,0.999996217921759
Q102975692,Ukiyo E Ruiko,Ukiyo E Ruiko,sw,0.999994970936049,,,0
Q103296133,(Shinzo) Ukiyo E Ruiko; two volumes,(Shinzo) Ukiyo E Ruiko; two volumes,sw,0.999998282215444,,,0
Q103297242,Batatajikin I Spotika,Batatajikin I Spotika,sw,0.999997079805736,,,0
Q103300924,Hawaii,Hawaii,sw,0.999997643416101,,,0
Q103301924,"Kabuki Kitohajime, Volume 1","Kabuki Kitohajime, Volume 1",sw,0.999998043680788,,,0
Q103301940,Kanjin-Cho,Kanjin-Cho,sw,0.714283346532274,,,0
Q103305153,Maz,Maz,sw,0.999996800503327,,,0
Q103305621,Mwaashmboy Mushal (King's Mask),Mwaashmboy Mushal (King's Mask),sw,0.714281944805357,,,0
Q103308413,"Shodenji, Kyoto, Japan","Shodenji, Kyoto, Japan",sw,0.428571501650904,,,0
Q103308426,Shokuni Gakyo Utaawase,Shokuni Gakyo Utaawase,sw,0.857140438911976,,,0
Q103309379,Taieki Temjin Ki,Taieki Temjin Ki,sw,0.999998526717998,,,0
Q103310854,Ukiyo E Shi Fu,Ukiyo E Shi Fu,sw,0.999997662427312,,,0
Q103311836,Urn,Urn,sw,0.857140466614092,,,0
Q103311857,Ushiwakamaru Fighting Demons,Ushiwakamaru Fighting Demons,sw,0.714283670222752,,,0
Q103312575,Yoshiwara,Yoshiwara,sw,0.999995251734075,,,0
Q103312673,"Zentsu-ji Temple, Kagawa, Shikoku","Zentsu-ji Temple, Kagawa, Shikoku",sw,0.57142741064771,,,0
Q103312698,Zoto Hyakunin Isshu,Zoto Hyakunin Isshu,sw,0.571426851475566,,,0
Q103312705,Zungumza na wanaoishi na virusi vya ukimwi kuusu kinga ya virusi vya ukimwi-,Zungumza na wanaoishi na virusi vya ukimwi kuusu kinga ya virusi vya ukimwi-,sw,0.999998524146304,,,0
Q104032711,Una,Una,sw,0.999995662992335,,,0
Q104032714,Una,Una,sw,0.999996120563168,,,0
Q104033143,Zoho Ukiyo E Ruiko,Zoho Ukiyo E Ruiko,sw,0.999996894030731,,,0
Q104033144,Zoho Ukiyo E Ruiko,Zoho Ukiyo E Ruiko,sw,0.999996034203417,,,0
Q105091865,Ida Mae,Ida Mae,sw,0.571427989721388,,,0
Q105092083,Sanno Shinki (Views of Mt. Fuji),Sanno Shinki (Views of Mt. Fuji),sw,0.571428182711873,,,0
Q105092367,WXYZ!,WXYZ!,sw,0.999992509639406,,,0
Q105096075,Kacho sansui zushiki-,Kacho sansui zushiki-,sw,0.999996190634148,,,0
Q106568655,Mwai Mask,Mwai Mask,sw,0.999998123462916,,,0
Q106568735,Yoruba Mask,Yoruba Mask,sw,0.999993837790702,,,0
Q106577334,Fukaku Ayumi Hajime,Fukaku Ayumi Hajime,sw,0.999996741529929,,,0
Q106577354,Jitpeishya Ikku Hizakurige,Jitpeishya Ikku Hizakurige,sw,0.999995243369478,,,0
Q106577375,Miyako E Makan,Miyako E Makan,sw,0.999997251223182,,,0
Q106577421,"Sayo Arashi, Volume 6","Sayo Arashi, Volume 6",sw,0.999996689000818,,,0
Q106577422,"Sayoarashi, Volume 10","Sayoarashi, Volume 10",sw,0.999996728730927,,,0
Q106577427,Shinzo E Ruiko (Ukiyo E Ruiko),Shinzo E Ruiko (Ukiyo E Ruiko),sw,0.999998757079224,,,0
Q106577465,Ukiyo E Ruiko,Ukiyo E Ruiko,sw,0.999996649926334,,,0
Q106577466,Ukiyo E Ruiko,Ukiyo E Ruiko,sw,0.999994893241384,,,0
Q106577506,Yoshiwara Saiji  Ki Jiji Daiko,Yoshiwara Saiji  Ki Jiji Daiko,sw,0.999998621248914,,,0
Q106577507,Zoho Ukiyo E Ruiko,Zoho Ukiyo E Ruiko,sw,0.999997214596092,,,0
Q102964279,"Diana, Minneapolis","Diana, Minneapolis",tl,0.428570380002013,,,0
Q102964585,Dragon Pin,Dragon Pin,tl,0.999997740514431,,,0
Q102964604,Draw-string bag,Draw-string bag,tl,0.999998674625325,,,0
Q102968294,Lycoris (Higanbana),Lycoris (Higanbana),tl,0.999995305743728,,,0
Q102969618,Paysage,Paysage,tl,0.999998595733048,,,0
Q103296829,Anaïs II,Anaïs II,tl,0.999998330264651,,,0
Q103299513,Ehon Tsugino no Han (diptych),Ehon Tsugino no Han (diptych),tl,0.714283242454652,,,0
Q103300664,Going! Going!!________!!,Going! Going!!________!!,tl,0.999996136580371,,,0
Q103302290,"La Mangia, Siena (also called La Torre Del Mangia, Siena)","La Mangia, Siena",tl,0.85713916292553,"also called La Torre Del Mangia, Siena",it,0.857139663818508
Q103306322,Panama Hat,Panama Hat,tl,0.999994848113736,,,0
Q103306509,Piano,Piano,tl,0.999995177909413,,,0
Q103307248,Puglia,Puglia,tl,0.857140905610328,,,0
Q103307889,Sara Smiling,Sara Smiling,tl,0.99999341209943,,,0
Q103308379,Shing Yu Kwang Heun,Shing Yu Kwang Heun,tl,0.714281665613001,,,0
Q104013527,Expanding Time,Expanding Time,tl,0.571428610131348,,,0
Q105091577,A La Habana me Voy  ADGFAD,A La Habana me Voy  ADGFAD,tl,0.999996176539733,,,0
Q105091751,Drawing 309,Drawing 309,tl,0.999996008429549,,,0
Q105091884,Jumping Men,Jumping Men,tl,0.571427044916759,,,0
Q105092013,Patina Man Holding Head,Patina Man Holding Head,tl,0.999998846733062,,,0
Q105092143,Tango,Tango,tl,0.714281680125515,,,0
Q105092233,Tulip,Tulip,tl,0.999996620724475,,,0
Q105092370,Young Lady,Young Lady,tl,0.714283177603154,,,0
Q106577384,Moonlight Evening at Takanawa (Takanawa tsuki no yube),Moonlight Evening at Takanawa,tl,0.999997519281869,Takanawa tsuki no yube,sw,0.999996580342968
Q103305207,Melisande,Melisande,tr,0.714644817400481,,,0
Q103306336,"Park Avenue, NYC","Park Avenue, NYC",tr,0.857141135064296,,,0
Q105091740,Dilemma,Dilemma,tr,0.999995241156002,,,0
Q105091763,ENNCA Bi-plane,ENNCA Bi-plane,tr,0.571426896631937,,,0
Q105091898,"Lafayette, Alabama","Lafayette, Alabama",tr,0.999997064643912,,,0
Q105095848,Kirmes,Kirmes,tr,0.999993500593846,,,0
Q102969096,Nu,Nu,vi,0.571426196723589,,,0
Q103310575,Troi,Troi,vi,0.999995394843724,,,0
