qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q122959683,M140222396,29280,Libra as Justice Holding Scales,,00001255.jpg,primary,Libra as Justice Holding Scales - Vanderbilt ACT - 00001255.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29280.json,
Q122959684,M140222405,29281,Virgo the Virgin,,00001256.jpg,primary,Virgo the Virgin - Vanderbilt ACT - 00001256.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29281.json,
Q122959685,M140222409,29282,Leo the Lion,,00001257.jpg,primary,Leo the Lion - Vanderbilt ACT - 00001257.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29282.json,
Q122959686,M140222416,29283,Cancer the Crab,,00001258.jpg,primary,Cancer the Crab - Vanderbilt ACT - 00001258.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29283.json,
Q122959687,M140222864,29284,Rebuilding of the House of God,,00001259.jpg,primary,Rebuilding of the House of God - Vanderbilt ACT - 00001259.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29284.json,
Q122959688,M140222878,29285,"Haggai's prophetic speech, Fall into Ruin of the House of God",,00001260.jpg,primary,"Haggai's prophetic speech, Fall into Ruin of the House of God - Vanderbilt ACT - 00001260.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29285.json,
Q122959689,M140222885,29286,Rise of Wickedness,,00001261.jpg,primary,Rise of Wickedness - Vanderbilt ACT - 00001261.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29286.json,
Q122959690,M140222897,29287,God Speaks to the People of Israel,,00001262.jpg,primary,God Speaks to the People of Israel - Vanderbilt ACT - 00001262.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29287.json,
Q122959691,M140222904,29288,Fall into Ruin of the House of God,,00001263.jpg,primary,Fall into Ruin of the House of God - Vanderbilt ACT - 00001263.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29288.json,
Q122959693,M140222910,29289,Rise of Wickedness,,00001264.jpg,primary,Rise of Wickedness - Vanderbilt ACT - 00001264.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29289.json,
Q122959694,M140222920,29291,God's Condemnation of Polluted Sacrifice,,00001265.jpg,primary,God's Condemnation of Polluted Sacrifice - Vanderbilt ACT - 00001265.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29291.json,
Q122959695,M140222930,29292,Destruction of Nineveh,,00001266.jpg,primary,Destruction of Nineveh - Vanderbilt ACT - 00001266.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29292.json,
Q122959696,M140222938,29293,Daniel in the Lion's Den,,00001267.jpg,primary,Daniel in the Lion's Den - Vanderbilt ACT - 00001267.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29293.json,
Q122959697,M140222948,29294,Ruin of Nineveh,,00001268.jpg,primary,Ruin of Nineveh - Vanderbilt ACT - 00001268.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29294.json,
Q122959698,M140222958,29295,The Destruction of Nineveh,,00001269.jpg,primary,The Destruction of Nineveh - Vanderbilt ACT - 00001269.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29295.json,
Q122959699,M140222966,29296,Writing of the Vision of Habakkuk,,00001270.jpg,primary,Writing of the Vision of Habakkuk - Vanderbilt ACT - 00001270.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29296.json,
Q122959700,M140222979,29297,God's Destruction of the Ethiopians,,00001271.jpg,primary,God's Destruction of the Ethiopians - Vanderbilt ACT - 00001271.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29297.json,
Q122959701,M140222992,29298,"Ahab, Elijah and Obadiah",,00001272.jpg,primary,"Ahab, Elijah and Obadiah - Vanderbilt ACT - 00001272.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29298.json,
Q122959702,M140222999,29299,Jonah under a Bush outside Nineveh,,00001273.jpg,primary,Jonah under a Bush outside Nineveh - Vanderbilt ACT - 00001273.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29299.json,
Q122959703,M140223007,29300,Micah's Prophecy of the Vine,,00001274.jpg,primary,Micah's Prophecy of the Vine - Vanderbilt ACT - 00001274.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29300.json,
Q122959705,M140223017,29301,Elijah Commands Obadiah,,00001275.jpg,primary,Elijah Commands Obadiah - Vanderbilt ACT - 00001275.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29301.json,
Q122959706,M140223021,29302,Jonah Being Cast out of the Belly of the Fish,,00001276.jpg,primary,Jonah Being Cast out of the Belly of the Fish - Vanderbilt ACT - 00001276.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29302.json,
Q122959707,M140223030,29303,Micah Prophesying before the Tower,,00001277.jpg,primary,Micah Prophesying before the Tower - Vanderbilt ACT - 00001277.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29303.json,
Q122959708,M140223044,29304,Preparing of Game for a Feast,,00001278.jpg,primary,Preparing of Game for a Feast - Vanderbilt ACT - 00001278.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29304.json,
Q122959709,M140223049,29305,Two-Headed Man (Janus) at the Table of Feast,,00001279.jpg,primary,Two-Headed Man (Janus) at the Table of Feast - Vanderbilt ACT - 00001279.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29305.json,
Q122959710,M140223059,29306,Man Warming Himself by the Fire,,00001280.jpg,primary,Man Warming Himself by the Fire - Vanderbilt ACT - 00001280.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29306.json,
Q122959711,M140223075,29307,Vine-Cultivation,,00001281.jpg,primary,Vine-Cultivation - Vanderbilt ACT - 00001281.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29307.json,
Q122959712,M140223088,29308,Hunting with a Falcon,,00001282.jpg,primary,Hunting with a Falcon - Vanderbilt ACT - 00001282.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29308.json,
Q122959713,M140223104,29309,Garden in Spring,,00001283.jpg,primary,Garden in Spring - Vanderbilt ACT - 00001283.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29309.json,
Q122959715,M140223122,29310,Ruin of Nineveh,,00001284.jpg,primary,Ruin of Nineveh - Vanderbilt ACT - 00001284.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29310.json,
Q122959716,M140223135,29311,Capricorn,,00001285.jpg,primary,Capricorn - Vanderbilt ACT - 00001285.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29311.json,
Q122959717,M140223153,29312,Aquarius,,00001286.jpg,primary,Aquarius - Vanderbilt ACT - 00001286.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29312.json,
Q122959718,M140223169,29313,Pisces the Fish,,00001287.jpg,primary,Pisces the Fish - Vanderbilt ACT - 00001287.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29313.json,
Q122959720,M140223183,29314,Aries the Ram,,00001288.jpg,primary,Aries the Ram - Vanderbilt ACT - 00001288.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29314.json,
Q122959721,M140223198,29315,Taurus the Bull,,00001289.jpg,primary,Taurus the Bull - Vanderbilt ACT - 00001289.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29315.json,
Q122959722,M140223221,29316,Gemini (the Twins),,00001290.jpg,primary,Gemini (the Twins) - Vanderbilt ACT - 00001290.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29316.json,
Q122959723,M140223242,29317,God Searching Jerusalem with Lamps,,00001291.jpg,primary,God Searching Jerusalem with Lamps - Vanderbilt ACT - 00001291.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29317.json,
Q122959725,M140223256,29318,"West facade, left portal, right side",,00001292.jpg,primary,"West facade, left portal, right side - Vanderbilt ACT - 00001292.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29318.json,
Q122959726,M140223273,29319,"West facade, left portal, left side",,00001293.jpg,primary,"West facade, left portal, left side - Vanderbilt ACT - 00001293.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29319.json,
Q122959727,M140223288,29320,"West facade, central portal, left side",,00001294.jpg,primary,"West facade, central portal, left side - Vanderbilt ACT - 00001294.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29320.json,
Q122959728,M140223306,29321,"West facade, central portal, right side",,00001295.jpg,primary,"West facade, central portal, right side - Vanderbilt ACT - 00001295.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29321.json,
Q122959729,M140223322,29322,"West facade, right portal, right side",,00001296.jpg,primary,"West facade, right portal, right side - Vanderbilt ACT - 00001296.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29322.json,
Q122959730,M140223339,29324,"Amiens Cathedral, West facade, right portal, left side",,00001298.jpg,primary,"Amiens Cathedral, West facade, right portal, left side - Vanderbilt ACT - 00001298.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29324.json,
Q122959732,M140223354,29325,"Mary, Queen of Heaven",,00001299.jpg,primary,"Mary, Queen of Heaven - Vanderbilt ACT - 00001299.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29325.json,
Q122959733,M140223367,29327,"Last Judgment, Cathédrale d'Amiens",,00001301.jpg,primary,"Last Judgment, Cathédrale d'Amiens - Vanderbilt ACT - 00001301.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29327.json,
Q122959734,M140223389,29329,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001303.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001303.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29329.json,
Q122959735,M140223399,29330,Christ treading on beasts,,00001304.jpg,primary,Christ treading on beasts - Vanderbilt ACT - 00001304.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29330.json,
Q122959736,M140223409,29331,St. Firmin's Relics,,00001305.jpg,primary,St. Firmin's Relics - Vanderbilt ACT - 00001305.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29331.json,
Q122959738,M140223426,29332,"Amiens Cathedral, West portal",,00001306.jpg,primary,"Amiens Cathedral, West portal - Vanderbilt ACT - 00001306.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29332.json,
Q122959739,M140223437,29333,"Amiens Cathedral, West portal",,00001307.jpg,primary,"Amiens Cathedral, West portal - Vanderbilt ACT - 00001307.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29333.json,
Q122959740,M140223448,29334,"Amiens Cathedral, West portal",,00001308.jpg,primary,"Amiens Cathedral, West portal - Vanderbilt ACT - 00001308.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29334.json,
Q122959741,M140223457,29336,Christ Treading on Beasts,,00001310.jpg,primary,Christ Treading on Beasts - Vanderbilt ACT - 00001310.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29336.json,
Q122959780,M140223468,29415,King Belshazzar's Feast,,00001201.jpg,primary,King Belshazzar's Feast - Vanderbilt ACT - 00001201.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29415.json,
Q122959785,M140223476,29428,Amos' Visions of the Impending Devastation that God Speaks to Amos,,00001405.jpg,primary,Amos' Visions of the Impending Devastation that God Speaks to Amos - Vanderbilt ACT - 00001405.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29428.json,
Q122959786,M140223483,29429,Amos' Visions of the Impending Devastation that Amos Speaks to God,,00001404.jpg,primary,Amos' Visions of the Impending Devastation that Amos Speaks to God - Vanderbilt ACT - 00001404.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29429.json,
Q122959788,M140223492,29432,Joel's Prophecies Regarding the Darkening of the Sun and the Moon,,00001408.jpg,primary,Joel's Prophecies Regarding the Darkening of the Sun and the Moon - Vanderbilt ACT - 00001408.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29432.json,
Q122959789,M140223500,29433,God Appearing to Amos the Shepherd,,00001409.jpg,primary,God Appearing to Amos the Shepherd - Vanderbilt ACT - 00001409.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29433.json,
Q122959790,M140223509,29434,God Creates Adam and Eve,,00001410.jpg,primary,God Creates Adam and Eve - Vanderbilt ACT - 00001410.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29434.json,
Q122959791,M140223519,29435,God Warns Adam and Eve not to Eat from the Tree of Knowledge of Good and Evil,,00001411.jpg,primary,God Warns Adam and Eve not to Eat from the Tree of Knowledge of Good and Evil - Vanderbilt ACT - 00001411.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29435.json,
Q122959792,M140223528,29436,Angel Keeps Adam and Eve out of Paradise with a Flaming Sword,,00001412.jpg,primary,Angel Keeps Adam and Eve out of Paradise with a Flaming Sword - Vanderbilt ACT - 00001412.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29436.json,
Q122959793,M140223536,29437,God Creates Adam,,00001413.jpg,primary,God Creates Adam - Vanderbilt ACT - 00001413.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29437.json,
Q122959794,M140223542,29438,God Creates Eve from Adam,,00001414.jpg,primary,God Creates Eve from Adam - Vanderbilt ACT - 00001414.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29438.json,
Q122959796,M140223551,29439,Adam and Eve Holding and Eating the Fruit,,00001415.jpg,primary,Adam and Eve Holding and Eating the Fruit - Vanderbilt ACT - 00001415.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29439.json,
Q122959797,M140223560,29440,Adam Digging the Earth and Eve Spinning,,00001416.jpg,primary,Adam Digging the Earth and Eve Spinning - Vanderbilt ACT - 00001416.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29440.json,
Q122959798,M140223571,29442,"Annunciation and Visitation, stone sculpture",,00001420.jpg,primary,"Annunciation and Visitation, stone sculpture - Vanderbilt ACT - 00001420.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29442.json,
Q122959799,M140223578,29444,Christ at Last Judgment with Mary and John the Baptist,,00001422.jpg,primary,Christ at Last Judgment with Mary and John the Baptist - Vanderbilt ACT - 00001422.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29444.json,
Q122959800,M140223585,29445,Christ at Last Judgment,,00001423.jpg,primary,Christ at Last Judgment - Vanderbilt ACT - 00001423.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29445.json,
Q122959801,M140223592,29446,Christ at Last Judgment (Detail),,00001423a.jpg,primary,Christ at Last Judgment (Detail) - Vanderbilt ACT - 00001423a.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29446.json,
Q122959802,M140223597,29447,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001423b.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001423b.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29447.json,
Q122959803,M140223601,29449,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001425.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001425.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29449.json,
Q122959805,M140223610,29450,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001426.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001426.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29450.json,
Q122959806,M140223617,29451,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001427.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001427.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29451.json,
Q122959807,M140223628,29452,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001428.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001428.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29452.json,
Q122959808,M140223635,29453,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001429.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001429.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29453.json,
Q122959810,M140223643,29454,"Last Judgment, Cathédrale d'Amiens (Detail)",,00001430.jpg,primary,"Last Judgment, Cathédrale d'Amiens (Detail) - Vanderbilt ACT - 00001430.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29454.json,
Q122959811,M140223650,29455,Wise Virgins,,00001431.jpg,primary,Wise Virgins - Vanderbilt ACT - 00001431.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29455.json,
Q122959812,M140223655,29456,John the Baptist's Warning about the impending judgment,,00001432.jpg,primary,John the Baptist's Warning about the impending judgment - Vanderbilt ACT - 00001432.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29456.json,
Q122959813,M140223661,29457,Hosea Takes Gomer to Be His Wife,,00001406.jpg,primary,Hosea Takes Gomer to Be His Wife - Vanderbilt ACT - 00001406.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29457.json,
Q122959815,M140223671,29458,Hosea Takes Gomer to Be His Wife -- second instance paying 15 shekels of silver,,00001407.jpg,primary,Hosea Takes Gomer to Be His Wife -- second instance paying 15 shekels of silver - Vanderbilt ACT - 00001407.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29458.json,
Q122960029,M140223679,47036,"Madonna and Child, Clermont-Ferrand fresco",,Clermont_Cathedral_013.jpg,primary,"Madonna and Child, Clermont-Ferrand fresco - Vanderbilt ACT - Clermont Cathedral 013.jpg",https://iiif-manifest.library.vanderbilt.edu/act/47036.json,
Q122960030,M140223684,47037,Clermont-Ferrand fresco,,Clermont_Cathedral_014.jpg,primary,Clermont-Ferrand fresco - Vanderbilt ACT - Clermont Cathedral 014.jpg,https://iiif-manifest.library.vanderbilt.edu/act/47037.json,
Q122960032,M140223693,47038,Clermont-Ferrand fresco,,Clermont_Cathedral_015.jpg,primary,Clermont-Ferrand fresco - Vanderbilt ACT - Clermont Cathedral 015.jpg,https://iiif-manifest.library.vanderbilt.edu/act/47038.json,
Q122959439,M140223700,27117,"Sens; Martyrdom of St. Stephen; central portal, west facade",,00000229.jpg,primary,"Sens; Martyrdom of St. Stephen; central portal, west facade - Vanderbilt ACT - 00000229.jpg",https://iiif-manifest.library.vanderbilt.edu/act/27117.json,
Q122960352,M140223704,56299,Charity,,Charity2mjsf8.jpg,primary,Charity - Vanderbilt ACT - Charity2mjsf8.jpg,https://iiif-manifest.library.vanderbilt.edu/act/56299.json,
Q122959779,M140223712,29400,Amiens - rose window,,00001402.jpg,primary,Amiens - rose window - Vanderbilt ACT - 00001402.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29400.json,
Q122960351,M140223718,55881,"Scene from Labors of the Month, August",,woman-harvest-9285.jpg,primary,"Scene from Labors of the Month, August - Vanderbilt ACT - woman-harvest-9285.jpg",https://iiif-manifest.library.vanderbilt.edu/act/55881.json,
Q122960343,M140223731,54366,Virgin and Child,,Nursing5.jpg,primary,Virgin and Child - Vanderbilt ACT - Nursing5.jpg,https://iiif-manifest.library.vanderbilt.edu/act/54366.json,
Q122959410,M140223738,26373,Chartres Cathedral; John the Baptist; north tower,,00000130.jpg,primary,Chartres Cathedral; John the Baptist; north tower - Vanderbilt ACT - 00000130.jpg,https://iiif-manifest.library.vanderbilt.edu/act/26373.json,
Q122960345,M140223744,54370,The Rest on the Flight into Egypt,,Nursing4.jpg,primary,The Rest on the Flight into Egypt - Vanderbilt ACT - Nursing4.jpg,https://iiif-manifest.library.vanderbilt.edu/act/54370.json,
Q122959742,M140223750,29337,James the Great and the Conversion of Hermogenes the Sorcerer,,00001311.jpg,primary,James the Great and the Conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001311.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29337.json,
Q122959743,M140223754,29338,James the Great and the conversion of Hermogenes the Sorcerer,,00001313.jpg,primary,James the Great and the conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001313.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29338.json,
Q122959744,M140223767,29339,James the Great and the Conversion of Hermogenes the Sorcerer,,00001314.jpg,primary,James the Great and the Conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001314.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29339.json,
Q122959745,M140223770,29341,James the Great and the Conversion of Hermogenes the Sorcerer,,00001315.jpg,primary,James the Great and the Conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001315.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29341.json,
Q122959746,M140223776,29342,James the Great and the Conversion of Hermogenes the Sorcerer,,00001316.jpg,primary,James the Great and the Conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001316.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29342.json,
Q122959747,M140223783,29343,James the Great and the Conversion of Hermogenes the Sorcerer,,00001317.jpg,primary,James the Great and the Conversion of Hermogenes the Sorcerer - Vanderbilt ACT - 00001317.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29343.json,
Q122959748,M140223790,29344,Martyrdom and Death of John the Baptist,,00001318.jpg,primary,Martyrdom and Death of John the Baptist - Vanderbilt ACT - 00001318.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29344.json,
Q122959749,M140223797,29345,Martyrdom and Death of John the Baptist,,00001319.jpg,primary,Martyrdom and Death of John the Baptist - Vanderbilt ACT - 00001319.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29345.json,
Q122959750,M140223803,29346,Martyrdom and Death of John the Baptist,,00001320.jpg,primary,Martyrdom and Death of John the Baptist - Vanderbilt ACT - 00001320.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29346.json,
Q122959751,M140223818,29347,Martyrdom and Death of John the Baptist,,00001321.jpg,primary,Martyrdom and Death of John the Baptist - Vanderbilt ACT - 00001321.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29347.json,
Q122959753,M140223821,29348,Martyrdom and Death of John the Baptist,,00001322.jpg,primary,Martyrdom and Death of John the Baptist - Vanderbilt ACT - 00001322.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29348.json,
Q122959754,M140223827,29349,John the Baptist's Preaching and the Baptism of Christ,,00001323.jpg,primary,John the Baptist's Preaching and the Baptism of Christ - Vanderbilt ACT - 00001323.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29349.json,
Q122959755,M140223840,29350,Preaching of John the Baptist,,00001324.jpg,primary,Preaching of John the Baptist - Vanderbilt ACT - 00001324.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29350.json,
Q122959756,M140223842,29351,John the Baptist and the Baptism of Christ,,00001325.jpg,primary,John the Baptist and the Baptism of Christ - Vanderbilt ACT - 00001325.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29351.json,
Q122959757,M140223847,29352,John the Baptist disputing,,00001326.jpg,primary,John the Baptist disputing - Vanderbilt ACT - 00001326.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29352.json,
Q122959758,M140225492,29353,John the Baptist Identifies Jesus as the Lamb of God,,00001327.jpg,primary,John the Baptist Identifies Jesus as the Lamb of God - Vanderbilt ACT - 00001327.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29353.json,
Q122959759,M140225499,29354,John the Baptist in the Wilderness,,00001328.jpg,primary,John the Baptist in the Wilderness - Vanderbilt ACT - 00001328.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29354.json,
Q122959760,M140225508,29355,Zechariah naming John the Baptist,,00001329.jpg,primary,Zechariah naming John the Baptist - Vanderbilt ACT - 00001329.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29355.json,
Q122959761,M140225515,29356,Elizabeth's Naming of John the Baptist,,00001330.jpg,primary,Elizabeth's Naming of John the Baptist - Vanderbilt ACT - 00001330.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29356.json,
Q122959762,M140225523,29357,Circumcision of John the Baptist,,00001331.jpg,primary,Circumcision of John the Baptist - Vanderbilt ACT - 00001331.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29357.json,
Q122959763,M140225529,29358,Birth of John the Baptist with Mary the Mother of Jesus,,00001332.jpg,primary,Birth of John the Baptist with Mary the Mother of Jesus - Vanderbilt ACT - 00001332.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29358.json,
Q122959764,M140225538,29359,Mary's Stay in the House of Elizabeth,,00001333.jpg,primary,Mary's Stay in the House of Elizabeth - Vanderbilt ACT - 00001333.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29359.json,
Q122959765,M140225548,29360,Annunciation of the Birth of John the Baptist to Zacharias,,00001334.jpg,primary,Annunciation of the Birth of John the Baptist to Zacharias - Vanderbilt ACT - 00001334.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29360.json,
Q122959766,M140225556,29361,Zechariah Coming out of the Temple Speechless,,00001335.jpg,primary,Zechariah Coming out of the Temple Speechless - Vanderbilt ACT - 00001335.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29361.json,
Q122959767,M140225566,29362,Meeting of Zecharias and Elizabeth,,00001336.jpg,primary,Meeting of Zecharias and Elizabeth - Vanderbilt ACT - 00001336.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29362.json,
Q122959769,M140225577,29363,Visitation of Mary,,00001337.jpg,primary,Visitation of Mary - Vanderbilt ACT - 00001337.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29363.json,
Q122959770,M140225586,29364,Jesus in the Temple and other Temple activities,,00001338.jpg,primary,Jesus in the Temple and other Temple activities - Vanderbilt ACT - 00001338.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29364.json,
Q122959771,M140225594,29391,Jesus Teaching in the Temple,,00001400.jpg,primary,Jesus Teaching in the Temple - Vanderbilt ACT - 00001400.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29391.json,
Q122959772,M140225603,29392,Angel Appears to Joseph; Flight into Egypt,,00001398.jpg,primary,Angel Appears to Joseph; Flight into Egypt - Vanderbilt ACT - 00001398.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29392.json,
Q122959773,M140225610,29393,Marriage feast at Cana,,00001399.jpg,primary,Marriage feast at Cana - Vanderbilt ACT - 00001399.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29393.json,
Q122959774,M140225616,29395,Noah's Sacrifice,,00001396.jpg,primary,Noah's Sacrifice - Vanderbilt ACT - 00001396.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29395.json,
Q122959775,M140225632,29396,Ark Floating on the Flood Waters,,00001395.jpg,primary,Ark Floating on the Flood Waters - Vanderbilt ACT - 00001395.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29396.json,
Q122959776,M140225642,29397,Creation of Adam and Eve,,00001394.jpg,primary,Creation of Adam and Eve - Vanderbilt ACT - 00001394.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29397.json,
Q122959777,M140225650,29399,"Annunciation, wood carving",,00001401.jpg,primary,"Annunciation, wood carving - Vanderbilt ACT - 00001401.jpg",https://iiif-manifest.library.vanderbilt.edu/act/29399.json,
Q122959782,M140225656,29417,Jesus' cleansing of the Temple,,Amiens46.jpg,primary,Jesus' cleansing of the Temple - Vanderbilt ACT - Amiens46.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29417.json,
Q122959783,M140225667,29418,Jesus' healing of the lame in the Temple,,Amiens45.jpg,primary,Jesus' healing of the lame in the Temple - Vanderbilt ACT - Amiens45.jpg,https://iiif-manifest.library.vanderbilt.edu/act/29418.json,
Q122960163,M140225680,51538,In process,,Amiens02.jpg,primary,In process - Vanderbilt ACT - Amiens02.jpg,https://iiif-manifest.library.vanderbilt.edu/act/51538.json,
Q122960164,M140225689,51539,Dove After the Flood,,Amiens03.jpg,primary,Dove After the Flood - Vanderbilt ACT - Amiens03.jpg,https://iiif-manifest.library.vanderbilt.edu/act/51539.json,
